"amfiteatrov_knyazhna" "amfiteatrov_sovest" "andreev_gubernator" "andreev_sashka" "bely_golub" "bely_peterburg" "chekhov_duel" "chekhov_rasskaz" "gorky_thoma" "gorky_troe" "korolenko_bez" "korolenko_obshchestve" "kuprin_poedinok" "kuprin_yama" "mamin_gnezdo" "solovyev_posolstvo" "solovyev_rozenkreytser" "tolstoy_murat"
"моря" 0.00139074321317312 0 0.0112414284108367 0.0015420438248855 0.00445652658318107 0.0013836042891733 0.0292911540714704 0.0137494843943352 0.00258434661256768 0 0.0230648583817695 0 0 0.00110414274357389 0.00337006706433458 0.0167116289063433 0 0
"направлению" 0 0 0 0 0.0033423949373858 0.0124524386025597 0.00325457267460782 0 0.00387651991885152 0.00497914981016991 0.00461297167635391 0.00557973440464234 0.00298815197740957 0.00441657097429556 0.00224671137622305 0.00954950223219615 0.00769447792967247 0.0140627197299958
"настоящее" 0.00278148642634624 0.00230366974590523 0.00187357140180612 0.00462613147465651 0 0.0013836042891733 0 0.00687474219716761 0.00904521314398687 0.00497914981016991 0.00691945751453086 0 0.00298815197740957 0.0110414274357389 0.0123569125692268 0.00358106333707356 0.00897689091795122 0
"огромные" 0.00139074321317312 0 0.014988571214449 0.00616817529954201 0 0.00691802144586648 0 0 0.0129217330628384 0.00871351216779735 0.0115324291908848 0.00557973440464234 0 0.00552071371786945 0 0.00358106333707356 0.00512965195311498 0.00281254394599916
"ожидая" 0.00139074321317312 0.00230366974590523 0.00187357140180612 0.00308408764977101 0.0033423949373858 0.00276720857834659 0 0.00916632292955681 0.00516869322513536 0.0161822368830522 0.00922594335270781 0.0223189376185694 0.00298815197740957 0 0.00561677844055763 0.00238737555804904 0.00384723896483624 0.0168752636759949
"отозвался" 0.0069537160658656 0.0161256882213366 0.00374714280361225 0.00308408764977101 0.00557065822897634 0.00276720857834659 0.00325457267460782 0.0022915807323892 0 0.0136926619779673 0.00230648583817695 0 0.00448222796611436 0.00883314194859111 0.00674013412866916 0.00238737555804904 0.00128241298827875 0
"палаццо" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00112335568811153 0.0692338911834221 0 0
"помалу" 0.00556297285269248 0.00921467898362091 0 0.0015420438248855 0.00222826329159053 0 0.00650914534921565 0.0022915807323892 0 0.00124478745254248 0 0.00557973440464234 0 0.00331242823072167 0.00337006706433458 0.0262611311385394 0.0192361948241812 0
"помните" 0.00417222963951936 0.0138220184754314 0.00187357140180612 0.00462613147465651 0.0033423949373858 0.00830162573503978 0 0.0045831614647784 0.00258434661256768 0.00248957490508496 0 0 0.0164348358757526 0.0121455701793128 0.00337006706433458 0 0 0
"поняла" 0.00139074321317312 0.0138220184754314 0 0.00308408764977101 0.00557065822897634 0.00553441715669319 0.00325457267460782 0.0045831614647784 0.00258434661256768 0.00248957490508496 0.00230648583817695 0 0.00298815197740957 0.00331242823072167 0.00561677844055763 0.00596843889512259 0.0153889558593449 0.00562508789199831
"представить" 0.00278148642634624 0.00691100923771568 0 0.00308408764977101 0.00111413164579527 0.00345901072293324 0 0.0045831614647784 0.00258434661256768 0.00248957490508496 0.00230648583817695 0.0111594688092847 0.00298815197740957 0.009937284692165 0.0123569125692268 0.00716212667414711 0.01025930390623 0.00281254394599916
"пятно" 0.00417222963951936 0.00230366974590523 0 0 0.0066847898747716 0.0193704600484262 0.00325457267460782 0 0.00646086653141919 0.00746872471525487 0.00230648583817695 0 0.00747037994352393 0.00110414274357389 0.00112335568811153 0 0 0.00281254394599916
"родной" 0.00417222963951936 0 0 0.0200465697235115 0.00222826329159053 0.00691802144586648 0.00325457267460782 0 0.00258434661256768 0.00248957490508496 0.0207583725435926 0.0111594688092847 0.0104585319209335 0.00331242823072167 0.00112335568811153 0.00238737555804904 0.00256482597655749 0
"ромашову" 0 0 0 0 0 0 0 0 0 0 0 0 0.0881504833335823 0 0 0 0 0
"сделали" 0.00278148642634624 0.0138220184754314 0.00936785700903061 0 0.00111413164579527 0.00276720857834659 0.00650914534921565 0 0.0142139063691222 0.00124478745254248 0.00691945751453086 0 0.00896445593222871 0.00441657097429556 0.00786348981678069 0.00358106333707356 0.00256482597655749 0.00562508789199831
"семь" 0.0069537160658656 0 0.014988571214449 0.00616817529954201 0.0033423949373858 0.00484261501210654 0.00650914534921565 0 0.00129217330628384 0.00871351216779735 0.00461297167635391 0 0.00747037994352393 0.00441657097429556 0.00674013412866916 0.00238737555804904 0.00128241298827875 0.00562508789199831
"стояло" 0.00556297285269248 0.00230366974590523 0.00562071420541837 0.00308408764977101 0.00891305316636214 0.013836042891733 0 0 0.00258434661256768 0.00373436235762744 0.0115324291908848 0.00557973440464234 0.00298815197740957 0.00220828548714778 0.00112335568811153 0.00119368777902452 0.00384723896483624 0.00281254394599916
"удовольствия" 0.00417222963951936 0 0 0.00616817529954201 0 0.000691802144586648 0.00650914534921565 0.0160410651267244 0.00646086653141919 0.0112030870728823 0 0 0.00747037994352393 0.00220828548714778 0.00898684550489221 0.00716212667414711 0.00641206494139373 0.00562508789199831
"холодной" 0.00139074321317312 0.00230366974590523 0.0112414284108367 0.012336350599084 0.00111413164579527 0.00691802144586648 0.00976371802382347 0.0045831614647784 0.00258434661256768 0.00871351216779735 0 0.00557973440464234 0.00149407598870479 0.00331242823072167 0.00449342275244611 0.00358106333707356 0.00641206494139373 0.00281254394599916
"черную" 0.0069537160658656 0.00460733949181045 0.00562071420541837 0.00308408764977101 0 0.0179868557592529 0.00325457267460782 0.0022915807323892 0.00516869322513536 0 0 0 0.00597630395481914 0.00331242823072167 0.00449342275244611 0.00358106333707356 0 0.00281254394599916
"чрез" 0 0 0 0 0.0111413164579527 0.0318228986509858 0 0 0 0.00248957490508496 0 0.00557973440464234 0 0 0 0 0 0
"барон" 0.00139074321317312 0 0 0 0.0300815544364722 0.0103770321687997 0 0 0 0 0 0 0 0.00110414274357389 0 0 0.00897689091795122 0.0196878076219941
"белым" 0.00139074321317312 0 0.00749428560722449 0.00462613147465651 0.0111413164579527 0.00484261501210654 0 0 0.00129217330628384 0.00373436235762744 0.00922594335270781 0 0.0119526079096383 0.00662485646144334 0 0.00238737555804904 0.00256482597655749 0.0196878076219941
"взгляда" 0.00417222963951936 0 0.00187357140180612 0.0138783944239695 0.00445652658318107 0.00276720857834659 0 0.0022915807323892 0.00775303983770303 0.00373436235762744 0.00461297167635391 0 0.00149407598870479 0.00662485646144334 0.00224671137622305 0.00596843889512259 0.0115417168945087 0.00562508789199831
"волны" 0 0 0 0.0015420438248855 0.00222826329159053 0.00622621930127983 0.0130182906984313 0 0.00904521314398687 0.00871351216779735 0.0392102592490082 0 0.00298815197740957 0 0.00449342275244611 0.00477475111609807 0 0.00281254394599916
"вторых" 0.00417222963951936 0.0115183487295261 0 0 0.00445652658318107 0.00968523002421308 0.0162728633730391 0.00687474219716761 0 0.00248957490508496 0.00922594335270781 0.0111594688092847 0.00448222796611436 0.00331242823072167 0.00786348981678069 0.00119368777902452 0 0.00562508789199831
"давай" 0.00417222963951936 0.00230366974590523 0.00749428560722449 0.00308408764977101 0.0033423949373858 0.000691802144586648 0.0195274360476469 0 0.0167982529816899 0.00995829962033983 0.00230648583817695 0.00557973440464234 0.00298815197740957 0.00772899920501722 0.00224671137622305 0.00358106333707356 0 0.00281254394599916
"забор" 0.00139074321317312 0.00230366974590523 0.00936785700903061 0.00925226294931302 0.00111413164579527 0.000691802144586648 0 0.0045831614647784 0.00129217330628384 0.00248957490508496 0 0.0223189376185694 0.0104585319209335 0 0 0.0310358822546375 0 0.00281254394599916
"засмеялась" 0.00556297285269248 0.0115183487295261 0 0.0015420438248855 0.00111413164579527 0 0.00976371802382347 0.0137494843943352 0.00904521314398687 0.00995829962033983 0 0 0.00747037994352393 0.00331242823072167 0.0101102011930037 0.00358106333707356 0.00256482597655749 0.00281254394599916
"комната" 0 0.00921467898362091 0 0.00771021912442752 0.00557065822897634 0.0110688343133864 0.00325457267460782 0 0.00387651991885152 0.00622393726271239 0.0115324291908848 0 0.0134466838983431 0.00110414274357389 0.00112335568811153 0 0.00256482597655749 0.00281254394599916
"кулаком" 0.00278148642634624 0 0.00936785700903061 0.00462613147465651 0 0.00622621930127983 0.00325457267460782 0.00916632292955681 0.0103373864502707 0.00373436235762744 0.00922594335270781 0.00557973440464234 0.00597630395481914 0.00772899920501722 0.00337006706433458 0.00477475111609807 0 0
"михаил" 0.0125166889185581 0 0 0 0 0 0 0.0985379714927357 0 0.00373436235762744 0 0 0 0 0 0.00119368777902452 0 0.00562508789199831
"можем" 0.0069537160658656 0.00691100923771568 0 0.00308408764977101 0.00111413164579527 0.000691802144586648 0.0130182906984313 0.0022915807323892 0.00646086653141919 0.00248957490508496 0 0.0111594688092847 0 0.00331242823072167 0.00898684550489221 0.0143242533482942 0.0115417168945087 0
"начинает" 0.00139074321317312 0.00460733949181045 0.00562071420541837 0.00308408764977101 0.0066847898747716 0.00484261501210654 0 0.0183326458591136 0.00387651991885152 0 0.00691945751453086 0 0.00149407598870479 0.00331242823072167 0.00786348981678069 0.00954950223219615 0.00256482597655749 0.00562508789199831
"начинала" 0 0 0.00562071420541837 0.00771021912442752 0.00111413164579527 0.00968523002421308 0 0.0022915807323892 0.00387651991885152 0.00248957490508496 0.00461297167635391 0.00557973440464234 0 0.00441657097429556 0.0123569125692268 0.00596843889512259 0.00769447792967247 0
"небось" 0.0139074321317312 0.00460733949181045 0 0.0015420438248855 0.016711974686929 0.00345901072293324 0.00325457267460782 0.011457903661946 0 0 0 0 0.00747037994352393 0.00220828548714778 0.00112335568811153 0.00954950223219615 0.00256482597655749 0.00281254394599916
"оглянулся" 0.00139074321317312 0 0.00562071420541837 0.00771021912442752 0.00222826329159053 0 0.0162728633730391 0.00687474219716761 0.00646086653141919 0.0112030870728823 0.0207583725435926 0.0111594688092847 0.00298815197740957 0.00220828548714778 0.00112335568811153 0.00238737555804904 0 0.0196878076219941
"оставь" 0.00278148642634624 0.00691100923771568 0 0.00925226294931302 0.0155978430411337 0 0 0 0.00516869322513536 0.00746872471525487 0 0 0 0.00883314194859111 0.00561677844055763 0.00477475111609807 0.00641206494139373 0.00281254394599916
"остановил" 0.00278148642634624 0.00691100923771568 0.00187357140180612 0.00925226294931302 0.00111413164579527 0.0013836042891733 0.00650914534921565 0 0.00129217330628384 0.00373436235762744 0.00461297167635391 0.00557973440464234 0.00747037994352393 0.00552071371786945 0.00337006706433458 0.0107431900112207 0.00769447792967247 0.0168752636759949
"павла" 0.00556297285269248 0 0 0 0.0155978430411337 0 0 0 0 0.0473019231966142 0 0 0.00149407598870479 0.00110414274357389 0 0 0 0
"присутствии" 0.00278148642634624 0.00460733949181045 0.00562071420541837 0 0.00445652658318107 0.00484261501210654 0.0260365813968626 0.00916632292955681 0.00129217330628384 0 0.00461297167635391 0.00557973440464234 0.00448222796611436 0.00441657097429556 0.00786348981678069 0.00596843889512259 0.00384723896483624 0.00562508789199831
"приходил" 0.00139074321317312 0.00230366974590523 0.00187357140180612 0.0107943067741985 0.00222826329159053 0.00207540643375994 0.00976371802382347 0.0183326458591136 0.00129217330628384 0.00995829962033983 0 0.0111594688092847 0.00597630395481914 0.00883314194859111 0.00224671137622305 0.00238737555804904 0.00128241298827875 0.0112501757839966
"пространства" 0 0 0.00374714280361225 0 0.00779892152056687 0.0304392943618125 0 0 0.00129217330628384 0 0 0 0 0 0 0 0.00512965195311498 0
"противно" 0.00417222963951936 0 0.00187357140180612 0.00616817529954201 0.00222826329159053 0.000691802144586648 0.00650914534921565 0.00687474219716761 0.00904521314398687 0.0124478745254248 0.00230648583817695 0 0.0149407598870479 0.00883314194859111 0 0.00358106333707356 0.00128241298827875 0.00562508789199831
"пятна" 0.00139074321317312 0.00230366974590523 0.00562071420541837 0 0.0066847898747716 0.0152196471809063 0.00650914534921565 0 0.00516869322513536 0.0112030870728823 0 0 0.00896445593222871 0.00220828548714778 0.00224671137622305 0 0 0
"русский" 0.00973520249221184 0.00460733949181045 0 0.0107943067741985 0.00445652658318107 0.00276720857834659 0.00650914534921565 0 0.00258434661256768 0.00124478745254248 0.0138389150290617 0 0.00448222796611436 0.00662485646144334 0.00561677844055763 0.00358106333707356 0.00256482597655749 0.0112501757839966
"ряд" 0.00139074321317312 0.00230366974590523 0.00562071420541837 0.00616817529954201 0.00111413164579527 0.0110688343133864 0.00325457267460782 0 0.00258434661256768 0 0.00230648583817695 0 0.00298815197740957 0.00441657097429556 0.0179736910097844 0.00238737555804904 0.00512965195311498 0
"сильный" 0.00417222963951936 0.00460733949181045 0.014988571214449 0.0015420438248855 0 0.0013836042891733 0.0162728633730391 0.0045831614647784 0.0116295597565545 0.00373436235762744 0.00691945751453086 0 0.0119526079096383 0.00220828548714778 0.00337006706433458 0.00238737555804904 0.00128241298827875 0.0112501757839966
"смеясь" 0.00139074321317312 0.00921467898362091 0.00936785700903061 0.00616817529954201 0.0033423949373858 0.00276720857834659 0.0130182906984313 0.00687474219716761 0.00775303983770303 0.00995829962033983 0.00230648583817695 0 0.00597630395481914 0.00883314194859111 0 0.00238737555804904 0 0.00281254394599916
"спине" 0.00556297285269248 0.00230366974590523 0.00562071420541837 0.00462613147465651 0.0066847898747716 0.0103770321687997 0 0.00687474219716761 0 0.00871351216779735 0.00230648583817695 0 0.00448222796611436 0.00662485646144334 0 0.00358106333707356 0 0.00843763183799747
"тишина" 0 0.00230366974590523 0.0187357140180612 0.012336350599084 0.00445652658318107 0.0013836042891733 0.00650914534921565 0.00687474219716761 0.00646086653141919 0.00124478745254248 0.00230648583817695 0 0.00298815197740957 0.00110414274357389 0.00224671137622305 0.00954950223219615 0.00897689091795122 0.00281254394599916
"убил" 0.0069537160658656 0.00230366974590523 0.00749428560722449 0.00771021912442752 0 0 0.00325457267460782 0.0022915807323892 0.00516869322513536 0.0112030870728823 0.00461297167635391 0.00557973440464234 0.00448222796611436 0.00331242823072167 0.00561677844055763 0.00238737555804904 0 0.0337505273519899
"упала" 0 0.00691100923771568 0.00374714280361225 0.0015420438248855 0.0066847898747716 0.0124524386025597 0 0.0022915807323892 0 0.00622393726271239 0.00461297167635391 0 0.00298815197740957 0.00441657097429556 0.00112335568811153 0.00477475111609807 0.00897689091795122 0.00562508789199831
"упорно" 0.00278148642634624 0.00691100923771568 0.0112414284108367 0.0015420438248855 0.0033423949373858 0.00622621930127983 0 0.0022915807323892 0.00775303983770303 0.00995829962033983 0 0.016739203213927 0.00597630395481914 0.00220828548714778 0.00337006706433458 0.00477475111609807 0.00256482597655749 0.00281254394599916
"хан" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163127548867951
"ходят" 0.00278148642634624 0.00230366974590523 0.014988571214449 0.0015420438248855 0.00557065822897634 0 0 0.0045831614647784 0.00904521314398687 0.00746872471525487 0.0161454008672387 0.00557973440464234 0.00896445593222871 0.00331242823072167 0.00224671137622305 0.00477475111609807 0.00384723896483624 0
"хорошее" 0.00139074321317312 0.00230366974590523 0 0.00925226294931302 0.00111413164579527 0 0 0.00916632292955681 0.0103373864502707 0.0136926619779673 0.0138389150290617 0 0 0.00331242823072167 0.00449342275244611 0.00596843889512259 0.00512965195311498 0.0112501757839966
"чей" 0.00278148642634624 0.00691100923771568 0.00374714280361225 0.00616817529954201 0.0100271848121574 0.00345901072293324 0.00650914534921565 0 0.0129217330628384 0.00497914981016991 0.00230648583817695 0 0.0119526079096383 0.00331242823072167 0.00112335568811153 0.00358106333707356 0.00128241298827875 0
"бок" 0.00278148642634624 0 0.00562071420541837 0.00308408764977101 0 0.0103770321687997 0.00650914534921565 0.0022915807323892 0.0103373864502707 0.00497914981016991 0.00461297167635391 0 0.00896445593222871 0.00552071371786945 0.00449342275244611 0 0 0.00843763183799747
"вернется" 0.00556297285269248 0 0.00187357140180612 0.00462613147465651 0.0066847898747716 0.00691802144586648 0.0130182906984313 0.011457903661946 0.00129217330628384 0 0.00230648583817695 0.00557973440464234 0 0.00552071371786945 0.00224671137622305 0.00477475111609807 0.01025930390623 0.00562508789199831
"де" 0.0069537160658656 0.00230366974590523 0 0.00308408764977101 0.016711974686929 0.00484261501210654 0 0.0022915807323892 0.00775303983770303 0.00497914981016991 0 0 0.00448222796611436 0.009937284692165 0.00112335568811153 0.00238737555804904 0.00128241298827875 0
"деревне" 0 0.0138220184754314 0 0.00462613147465651 0.00891305316636214 0.00276720857834659 0.00325457267460782 0 0 0.0211613866932221 0.0138389150290617 0 0.00298815197740957 0.00220828548714778 0 0.00238737555804904 0.00769447792967247 0
"доброго" 0.00556297285269248 0 0 0.00616817529954201 0.00222826329159053 0.0013836042891733 0.0162728633730391 0.0022915807323892 0.00646086653141919 0.00373436235762744 0.00461297167635391 0 0 0.00441657097429556 0.00224671137622305 0.0143242533482942 0.00769447792967247 0.0140627197299958
"знай" 0.00417222963951936 0.00460733949181045 0 0.00771021912442752 0.0033423949373858 0.0013836042891733 0.00325457267460782 0 0.0193825995942576 0.0112030870728823 0 0 0.00747037994352393 0.00220828548714778 0 0.00477475111609807 0.00769447792967247 0
"играл" 0.00973520249221184 0 0.00562071420541837 0.00462613147465651 0.00445652658318107 0.000691802144586648 0.0130182906984313 0.011457903661946 0.00129217330628384 0.00871351216779735 0 0 0.00597630395481914 0.009937284692165 0.00674013412866916 0.00119368777902452 0 0.00562508789199831
"красивая" 0.00973520249221184 0.00921467898362091 0 0.00616817529954201 0.00111413164579527 0 0.0162728633730391 0.0022915807323892 0.00258434661256768 0.00622393726271239 0.00230648583817695 0 0.00597630395481914 0.0121455701793128 0.00561677844055763 0.00477475111609807 0.00256482597655749 0.00281254394599916
"красного" 0.00139074321317312 0.00460733949181045 0.00187357140180612 0 0.0233967645617006 0.0159114493254929 0 0.0022915807323892 0 0 0.00230648583817695 0 0.00149407598870479 0.00220828548714778 0.00112335568811153 0 0.00384723896483624 0
"лаптева" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.064031274222357 0 0 0
"лихутина" 0 0 0 0 0 0.0394327222414389 0 0 0 0 0 0 0 0 0 0 0 0
"милости" 0.0180796617712506 0.00230366974590523 0 0 0.0066847898747716 0.00415081286751989 0 0 0.00258434661256768 0.00124478745254248 0.00461297167635391 0 0.00448222796611436 0 0.00337006706433458 0.0143242533482942 0.01025930390623 0
"молчи" 0.00556297285269248 0.00691100923771568 0.00562071420541837 0.0138783944239695 0.0066847898747716 0 0 0 0.0129217330628384 0.0112030870728823 0 0 0 0.00220828548714778 0 0.00716212667414711 0.00641206494139373 0
"момент" 0.00139074321317312 0.00691100923771568 0.00749428560722449 0.0015420438248855 0.00111413164579527 0.00553441715669319 0 0 0.00129217330628384 0.00248957490508496 0 0 0.0104585319209335 0.00772899920501722 0.0247138251384536 0 0 0
"москву" 0.00556297285269248 0.0115183487295261 0 0 0.00891305316636214 0 0 0.0045831614647784 0.00258434661256768 0 0 0 0 0.00220828548714778 0 0.034616945591711 0.00641206494139373 0
"необыкновенно" 0.00417222963951936 0.00691100923771568 0.00374714280361225 0.00462613147465651 0.00111413164579527 0.000691802144586648 0.00976371802382347 0.0160410651267244 0 0.00124478745254248 0.00691945751453086 0 0.00896445593222871 0.0110414274357389 0.0123569125692268 0 0.00128241298827875 0.00562508789199831
"носу" 0.00139074321317312 0.00230366974590523 0.00374714280361225 0.00616817529954201 0.00779892152056687 0.00415081286751989 0 0 0.00387651991885152 0.00373436235762744 0.0184518867054156 0 0.00747037994352393 0.00552071371786945 0.0101102011930037 0.00238737555804904 0 0.00281254394599916
"откровенно" 0.00556297285269248 0.0138220184754314 0.00187357140180612 0.00616817529954201 0.0066847898747716 0.00345901072293324 0.0195274360476469 0.00916632292955681 0 0.00373436235762744 0 0.00557973440464234 0.00448222796611436 0.00331242823072167 0.00786348981678069 0.00119368777902452 0.00128241298827875 0.00562508789199831
"пили" 0 0.00230366974590523 0.00187357140180612 0.0107943067741985 0.00222826329159053 0.0013836042891733 0.00325457267460782 0.0160410651267244 0.00775303983770303 0.00124478745254248 0.00691945751453086 0 0.0149407598870479 0.00552071371786945 0.00561677844055763 0.00119368777902452 0 0.0140627197299958
"полка" 0.00417222963951936 0 0.00187357140180612 0 0 0.00484261501210654 0 0 0 0.00124478745254248 0 0 0.0552808115820771 0 0 0 0.00128241298827875 0.0196878076219941
"послушайте" 0.00278148642634624 0.0138220184754314 0.00936785700903061 0 0.00222826329159053 0.0131442407471463 0 0 0.00387651991885152 0 0 0 0.0119526079096383 0.00552071371786945 0.00674013412866916 0.00119368777902452 0 0
"прозорова" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.064031274222357 0 0 0
"пустой" 0.00556297285269248 0.00230366974590523 0.00187357140180612 0.00308408764977101 0.00891305316636214 0.00553441715669319 0.00650914534921565 0.00687474219716761 0.00387651991885152 0.00373436235762744 0.00922594335270781 0 0.00747037994352393 0.00883314194859111 0.00224671137622305 0.00119368777902452 0.00256482597655749 0
"пустяки" 0.00139074321317312 0 0.00374714280361225 0.0138783944239695 0.00111413164579527 0.00345901072293324 0.00325457267460782 0.0045831614647784 0.00516869322513536 0.00497914981016991 0 0 0.00448222796611436 0.00883314194859111 0.019097046697896 0 0 0
"работа" 0.00417222963951936 0 0.00187357140180612 0 0.0033423949373858 0.0013836042891733 0.00325457267460782 0.0045831614647784 0.00904521314398687 0.00248957490508496 0.00461297167635391 0.00557973440464234 0.00149407598870479 0.00441657097429556 0.0101102011930037 0.0131305655692697 0.00897689091795122 0.00281254394599916
"самовар" 0 0 0.00749428560722449 0.00616817529954201 0.0122554481037479 0.00345901072293324 0.00650914534921565 0 0.0116295597565545 0.0224061741457646 0.00230648583817695 0 0.00149407598870479 0.00110414274357389 0.00112335568811153 0 0 0
"след" 0.00973520249221184 0 0 0.00771021912442752 0.0111413164579527 0.00345901072293324 0.00325457267460782 0 0 0 0 0.00557973440464234 0.00149407598870479 0.00552071371786945 0.00674013412866916 0.0131305655692697 0.00512965195311498 0.00281254394599916
"слышит" 0.00417222963951936 0.00230366974590523 0.00562071420541837 0.00616817529954201 0.0222826329159053 0.000691802144586648 0.00325457267460782 0.00916632292955681 0.00387651991885152 0 0 0 0.00298815197740957 0 0.00337006706433458 0.00835581445317163 0.00512965195311498 0.00281254394599916
"снял" 0.00278148642634624 0.00230366974590523 0.00749428560722449 0.0015420438248855 0.00445652658318107 0.00899342787962643 0.00325457267460782 0.0022915807323892 0.00129217330628384 0.00995829962033983 0.00922594335270781 0 0.00298815197740957 0.00110414274357389 0.00224671137622305 0.00477475111609807 0.00641206494139373 0.00843763183799747
"стану" 0.00278148642634624 0.0115183487295261 0.00562071420541837 0.00925226294931302 0.00222826329159053 0.00345901072293324 0 0.00687474219716761 0.00258434661256768 0.00497914981016991 0 0 0.00747037994352393 0 0 0.0190990044643923 0.00512965195311498 0
"сыну" 0.00834445927903872 0.00230366974590523 0.00374714280361225 0.00771021912442752 0.0033423949373858 0.00553441715669319 0 0.0022915807323892 0.0129217330628384 0.00124478745254248 0.00230648583817695 0 0 0 0.00112335568811153 0.00954950223219615 0.00641206494139373 0.0140627197299958
"темной" 0.00278148642634624 0.00230366974590523 0.00374714280361225 0.00616817529954201 0.0033423949373858 0.00691802144586648 0.00325457267460782 0 0.0142139063691222 0 0.00461297167635391 0.0223189376185694 0.00896445593222871 0.00220828548714778 0.00224671137622305 0.00119368777902452 0.00641206494139373 0.00281254394599916
"уверен" 0.00417222963951936 0.0138220184754314 0.00374714280361225 0.00308408764977101 0.00222826329159053 0.0013836042891733 0.00650914534921565 0.00687474219716761 0.00258434661256768 0.00373436235762744 0.00461297167635391 0 0.00448222796611436 0.00662485646144334 0.00449342275244611 0.00238737555804904 0.00769447792967247 0.0196878076219941
"улицам" 0.00278148642634624 0 0.00562071420541837 0.00308408764977101 0.00111413164579527 0.00484261501210654 0 0.00687474219716761 0.00258434661256768 0.00995829962033983 0.00922594335270781 0.0669568128557081 0.00298815197740957 0.00441657097429556 0.00112335568811153 0.00238737555804904 0.00512965195311498 0
"федор" 0.00278148642634624 0 0 0 0.00557065822897634 0 0 0 0.00129217330628384 0 0 0 0 0.00110414274357389 0 0.0572970133931769 0 0
"хозяина" 0.0069537160658656 0 0 0 0.00222826329159053 0.00207540643375994 0 0 0.0116295597565545 0.0224061741457646 0 0 0.00149407598870479 0.00110414274357389 0.00898684550489221 0.00716212667414711 0.00256482597655749 0.00562508789199831
"чёрт" 0 0 0 0 0 0 0.0260365813968626 0.00687474219716761 0.0245512928193929 0.0336092612186469 0 0 0 0 0 0 0 0
"шапку" 0.00278148642634624 0 0 0.0015420438248855 0.0033423949373858 0.00622621930127983 0.00650914534921565 0.00916632292955681 0.00258434661256768 0.0112030870728823 0.00691945751453086 0.0111594688092847 0.00597630395481914 0.00220828548714778 0.00449342275244611 0.00954950223219615 0.00128241298827875 0.00281254394599916
"больших" 0.00556297285269248 0.00230366974590523 0.00562071420541837 0.00308408764977101 0.0033423949373858 0.0013836042891733 0 0 0.00258434661256768 0.00497914981016991 0.00691945751453086 0.00557973440464234 0.00597630395481914 0.0110414274357389 0.00674013412866916 0.00835581445317163 0.00384723896483624 0.00281254394599916
"боясь" 0.00139074321317312 0.00460733949181045 0.00187357140180612 0.00925226294931302 0 0 0.0130182906984313 0.0022915807323892 0.00516869322513536 0.0124478745254248 0.00461297167635391 0.00557973440464234 0.00747037994352393 0.00441657097429556 0 0.00358106333707356 0.0115417168945087 0.00843763183799747
"бросить" 0.00139074321317312 0.00691100923771568 0.0131149998126429 0.00462613147465651 0.00111413164579527 0.00622621930127983 0.0130182906984313 0.0022915807323892 0.00516869322513536 0.0124478745254248 0 0 0.00149407598870479 0.00552071371786945 0.00449342275244611 0.00358106333707356 0 0
"вещей" 0.00417222963951936 0.00230366974590523 0.00374714280361225 0.00308408764977101 0.00222826329159053 0.00553441715669319 0.00325457267460782 0.011457903661946 0.00516869322513536 0.00871351216779735 0 0 0.00896445593222871 0.00331242823072167 0.00224671137622305 0.00716212667414711 0.00512965195311498 0
"враг" 0.00834445927903872 0.00230366974590523 0.00187357140180612 0 0.0100271848121574 0.0013836042891733 0.00325457267460782 0 0.00258434661256768 0.00871351216779735 0.00230648583817695 0 0.00298815197740957 0 0.00898684550489221 0.00596843889512259 0.01025930390623 0.00843763183799747
"вслух" 0.00139074321317312 0.00691100923771568 0.00374714280361225 0.00771021912442752 0.00557065822897634 0.00345901072293324 0.00976371802382347 0.0160410651267244 0.00258434661256768 0.00373436235762744 0 0 0.00597630395481914 0.00883314194859111 0.00674013412866916 0.00119368777902452 0.00128241298827875 0
"глупо" 0.00417222963951936 0.0138220184754314 0.00374714280361225 0.00462613147465651 0.0033423949373858 0 0.0325457267460782 0.0045831614647784 0.00129217330628384 0.00124478745254248 0.00230648583817695 0 0.00298815197740957 0.00441657097429556 0.0168503353216729 0.00238737555804904 0.00128241298827875 0
"живо" 0.00834445927903872 0.00691100923771568 0.00187357140180612 0 0.00222826329159053 0 0.00325457267460782 0.011457903661946 0.00516869322513536 0.00373436235762744 0.00922594335270781 0.0111594688092847 0.00597630395481914 0.0121455701793128 0.00224671137622305 0.00358106333707356 0.00512965195311498 0.00281254394599916
"купец" 0.00834445927903872 0.00230366974590523 0 0.0015420438248855 0.00891305316636214 0.00207540643375994 0 0.0022915807323892 0.0245512928193929 0.0186718117881372 0 0 0 0.00110414274357389 0 0.00119368777902452 0 0
"любят" 0.0069537160658656 0.00921467898362091 0.0131149998126429 0.0015420438248855 0.0033423949373858 0.0013836042891733 0.00650914534921565 0.00916632292955681 0.00387651991885152 0.00622393726271239 0.0138389150290617 0 0.00597630395481914 0.00552071371786945 0.00561677844055763 0 0 0
