"aksakovis_publ1" "aksakovis_publ2" "aksakovks_publ1" "aksakovks_publ2" "annenkov_letters" "annenkov_notes1" "annenkov_notes2" "herzen_natura1" "herzen_natura2" "herzen_notes" "herzen_russkie" "samarin_publ1" "samarin_publ2"
"ведь" 0.00690512360171247 0.0584510472479299 0.00583907509050566 0.0197589409207666 0.00867077083152692 0.00618218911316497 0.00828500414250207 0.00676635766966642 0.00784067743453034 0.0283800658417528 0.0324464633354964 0 0.0122207557315344
"виду" 0.0138102472034249 0.00974184120798831 0.00583907509050566 0.00658631364025555 0.0115610277753692 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.00261355914484345 0 0.0162232316677482 0.018069023670421 0.0415505694872171
"влиянием" 0.00690512360171247 0 0 0.0131726272805111 0.00289025694384231 0.00927328366974746 0.0276166804750069 0.00338317883483321 0.0052271182896869 0.0113520263367011 0.00811161583387411 0.0120460157802807 0.0268856626093758
"возможно" 0.00690512360171247 0.00974184120798831 0.017517225271517 0.0263452545610222 0.00867077083152692 0.00309109455658249 0.00552333609500138 0.00338317883483321 0.00261355914484345 0 0 0.0150575197253508 0.0391064183409102
"вскоре" 0 0.0194836824159766 0.0116781501810113 0.0131726272805111 0.00578051388768462 0.0216376618960774 0.0386633526650097 0.00338317883483321 0.0104542365793738 0.0170280395050517 0 0.00301150394507017 0
"городе" 0 0 0.017517225271517 0.00658631364025555 0.0231220555507385 0.0432753237921548 0.00828500414250207 0 0 0.0170280395050517 0.00811161583387411 0.0090345118352105 0.00488830229261377
"действительность" 0.0276204944068499 0 0 0.00658631364025555 0.00289025694384231 0.00309109455658249 0 0.0405981460179985 0.0365898280278083 0.00567601316835055 0.00811161583387411 0 0.00733245343892066
"деньги" 0 0.0194836824159766 0.0116781501810113 0.0263452545610222 0.0231220555507385 0.00927328366974746 0.0110466721900028 0 0 0.0227040526734022 0.00811161583387411 0.0240920315605613 0.00488830229261377
"древней" 0 0.00974184120798831 0.00583907509050566 0.0856220773233221 0.00289025694384231 0 0 0.0236822518438325 0.0365898280278083 0 0 0 0.00244415114630689
"законы" 0.0345256180085624 0 0 0 0.00289025694384231 0.0185465673394949 0.0110466721900028 0.016915894174166 0.00784067743453034 0 0.0162232316677482 0.00602300789014034 0.0244415114630689
"имея" 0.0345256180085624 0 0 0 0.0173415416630538 0 0.00276166804750069 0.00338317883483321 0.0156813548690607 0.0170280395050517 0.0162232316677482 0.018069023670421 0.0195532091704551
"крестьянам" 0 0 0 0 0 0 0 0 0 0 0 0.105402638077456 0.00733245343892066
"крестьянин" 0 0.00974184120798831 0.0291953754525283 0.00658631364025555 0 0.00309109455658249 0 0 0 0 0.00811161583387411 0.072276094681684 0.0122207557315344
"любви" 0.00690512360171247 0 0 0.00658631364025555 0.0202317986068962 0.0123643782263299 0.0138083402375035 0.00676635766966642 0.023522032303591 0.0454081053468044 0 0.00301150394507017 0
"народных" 0.0966717304239746 0.0194836824159766 0.00583907509050566 0.00658631364025555 0.00578051388768462 0.0185465673394949 0.0193316763325048 0 0 0 0 0.0120460157802807 0.00244415114630689
"нигде" 0 0.00974184120798831 0.017517225271517 0.0131726272805111 0.0115610277753692 0.00309109455658249 0 0.0202990730089993 0.0104542365793738 0.0113520263367011 0.0162232316677482 0.0090345118352105 0.0244415114630689
"попытки" 0.0276204944068499 0 0 0.00658631364025555 0.00289025694384231 0.0216376618960774 0.0303783485225076 0.00676635766966642 0.00784067743453034 0 0 0.0120460157802807 0.0122207557315344
"предмету" 0.00690512360171247 0 0 0.0131726272805111 0.00289025694384231 0 0.0110466721900028 0.0541308613573313 0.0209084731587476 0 0.0243348475016223 0.00301150394507017 0.00488830229261377
"психологии" 0 0.00974184120798831 0 0 0.00289025694384231 0 0 0.00338317883483321 0 0 0.00811161583387411 0 0.0831011389744342
"стоят" 0.00690512360171247 0 0.0116781501810113 0 0.0462441111014769 0.00927328366974746 0.00276166804750069 0.00338317883483321 0.0052271182896869 0.00567601316835055 0.0162232316677482 0.018069023670421 0.00733245343892066
"существование" 0.0276204944068499 0.0194836824159766 0 0 0.00867077083152692 0.00927328366974746 0.0248550124275062 0.0338317883483321 0.0052271182896869 0.00567601316835055 0 0.00602300789014034 0.00488830229261377
"убеждения" 0.0138102472034249 0.00974184120798831 0 0.0197589409207666 0.00867077083152692 0.00618218911316497 0.0165700082850041 0 0.0104542365793738 0 0.00811161583387411 0.0271035355056315 0.0171090580241482
"членов" 0.00690512360171247 0 0 0 0.00867077083152692 0.0278198510092424 0.0386633526650097 0 0 0 0 0.0150575197253508 0.0146649068778413
"будущего" 0.00690512360171247 0 0 0 0.00289025694384231 0.0123643782263299 0.0138083402375035 0.0202990730089993 0.0156813548690607 0.0113520263367011 0.0324464633354964 0.0150575197253508 0.00733245343892066
"ваших" 0 0 0 0 0.0115610277753692 0.0154554727829124 0.00828500414250207 0.00338317883483321 0 0.0113520263367011 0.00811161583387411 0 0.0513271740724446
"видит" 0.00690512360171247 0.00974184120798831 0.017517225271517 0.0395178818415333 0 0.00309109455658249 0.00828500414250207 0.0405981460179985 0.0182949140139041 0 0 0.00602300789014034 0.00244415114630689
"воздух" 0 0.00974184120798831 0.017517225271517 0 0.00578051388768462 0.0123643782263299 0.00552333609500138 0.0270654306786657 0.0182949140139041 0.0227040526734022 0.0486696950032446 0 0
"государственных" 0.0276204944068499 0.0292255236239649 0 0.0329315682012777 0 0.0185465673394949 0.0220933443800055 0 0 0.00567601316835055 0.0162232316677482 0.0120460157802807 0.00977660458522755
"груди" 0 0.00974184120798831 0.0116781501810113 0 0.0173415416630538 0.00309109455658249 0.0138083402375035 0.0101495365044996 0.0339762688829648 0.0340560790101033 0 0 0
"заключается" 0.0276204944068499 0 0.0116781501810113 0.00658631364025555 0.00578051388768462 0 0 0.00676635766966642 0.00261355914484345 0 0 0.036138047340842 0.0317739649019895
"кавелина" 0 0 0 0 0 0 0 0 0 0 0 0 0.0904335924133548
"каждой" 0.0138102472034249 0.00974184120798831 0.00583907509050566 0 0.0115610277753692 0.0154554727829124 0.00552333609500138 0.0135327153393328 0.0130677957242172 0.0170280395050517 0 0.0210805276154912 0.00733245343892066
"казалось" 0 0.00974184120798831 0 0.0131726272805111 0.0144512847192115 0.00309109455658249 0.00552333609500138 0.00338317883483321 0.0182949140139041 0.0397320921784539 0.00811161583387411 0.0150575197253508 0.0122207557315344
"лице" 0.0138102472034249 0 0 0.0461041954817888 0.00867077083152692 0.0185465673394949 0.00552333609500138 0.00676635766966642 0.0156813548690607 0.0113520263367011 0 0.0090345118352105 0.00977660458522755
"ночь" 0 0.00974184120798831 0.0233563003620227 0 0.0231220555507385 0.0401842292355723 0.0193316763325048 0.00338317883483321 0 0 0.0162232316677482 0 0.00244415114630689
"основания" 0 0 0 0 0.00578051388768462 0.0123643782263299 0.00828500414250207 0.00676635766966642 0.0261355914484345 0 0 0.018069023670421 0.0244415114630689
"последнего" 0.0138102472034249 0.00974184120798831 0 0 0.00289025694384231 0.0185465673394949 0.0193316763325048 0.00676635766966642 0.0052271182896869 0 0 0.018069023670421 0.0244415114630689
"россия" 0.00690512360171247 0.0487092060399415 0.00583907509050566 0.0856220773233221 0 0 0 0 0.00261355914484345 0 0.0405580791693705 0.0090345118352105 0.0195532091704551
"служить" 0.00690512360171247 0.0194836824159766 0.0467126007240453 0.00658631364025555 0.00578051388768462 0.00927328366974746 0.00552333609500138 0 0.00784067743453034 0.00567601316835055 0.00811161583387411 0.0210805276154912 0.0146649068778413
"собственности" 0 0 0 0 0 0.0123643782263299 0.0386633526650097 0.00338317883483321 0 0 0.0567813108371188 0.0301150394507017 0.00244415114630689
"участия" 0.0414307416102748 0.0194836824159766 0 0.0329315682012777 0.00289025694384231 0 0.0110466721900028 0 0.0052271182896869 0.00567601316835055 0.00811161583387411 0.0271035355056315 0.0146649068778413
"частью" 0.0552409888136998 0.00974184120798831 0.017517225271517 0.0131726272805111 0.00867077083152692 0.00309109455658249 0.00276166804750069 0 0.00784067743453034 0.00567601316835055 0.00811161583387411 0.0150575197253508 0.0195532091704551
"sans" 0 0 0 0 0 0.0247287564526599 0.08008837337752 0 0 0 0 0 0
"англии" 0.0414307416102748 0 0 0.00658631364025555 0.0144512847192115 0.00927328366974746 0.0110466721900028 0.00338317883483321 0.0313627097381214 0 0.0162232316677482 0.00301150394507017 0.00244415114630689
"выйти" 0 0 0.0116781501810113 0 0.0115610277753692 0.0154554727829124 0.00552333609500138 0.0372149671831653 0.0104542365793738 0 0.0405580791693705 0.0090345118352105 0
"вышел" 0 0 0.0116781501810113 0.0197589409207666 0.0289025694384231 0.0154554727829124 0.0165700082850041 0.016915894174166 0.00261355914484345 0.00567601316835055 0 0.0090345118352105 0
"гарнье" 0 0 0 0 0.00289025694384231 0.0494575129053198 0.0524716929025131 0 0 0 0 0 0
"говорится" 0 0 0.0992642765385963 0.0526905091220444 0.00289025694384231 0.00309109455658249 0 0 0.0052271182896869 0 0 0.0090345118352105 0.00977660458522755
"голос" 0.0207153708051374 0 0 0.00658631364025555 0.0144512847192115 0.0123643782263299 0.0138083402375035 0.0101495365044996 0.0052271182896869 0.0170280395050517 0.0162232316677482 0.00301150394507017 0.0171090580241482
"дом" 0 0.00974184120798831 0.0116781501810113 0.00658631364025555 0.0260123124945808 0.00309109455658249 0.00828500414250207 0.0101495365044996 0.0052271182896869 0.0227040526734022 0.00811161583387411 0.0150575197253508 0.00977660458522755
"заключение" 0.00690512360171247 0 0 0.00658631364025555 0.00289025694384231 0.00618218911316497 0.0138083402375035 0.0101495365044996 0.00784067743453034 0 0 0.0331265433957718 0.021997360316762
"идеализм" 0 0 0 0 0 0 0 0.064280397861831 0.0339762688829648 0.0113520263367011 0 0 0.00488830229261377
"имениях" 0 0 0 0 0 0 0 0 0 0 0 0.108414142022526 0
"кого" 0.0138102472034249 0 0.0291953754525283 0.0131726272805111 0.0144512847192115 0.00309109455658249 0.0193316763325048 0.00676635766966642 0.00261355914484345 0 0.0162232316677482 0.0120460157802807 0.0122207557315344
"людям" 0.00690512360171247 0 0.017517225271517 0.0197589409207666 0.00289025694384231 0.0154554727829124 0.00828500414250207 0 0.0313627097381214 0.00567601316835055 0 0.0090345118352105 0.00977660458522755
"мои" 0 0.0194836824159766 0 0 0.0144512847192115 0.00309109455658249 0.00276166804750069 0.00338317883483321 0 0.0340560790101033 0.00811161583387411 0 0.0464388717798309
"море" 0 0.00974184120798831 0.0233563003620227 0 0.0404635972137923 0.00618218911316497 0.00552333609500138 0.016915894174166 0.0052271182896869 0.0283800658417528 0.00811161583387411 0 0
"нею" 0.00690512360171247 0 0.00583907509050566 0.00658631364025555 0.0202317986068962 0 0 0.0135327153393328 0.0104542365793738 0.0340560790101033 0.0162232316677482 0.0120460157802807 0.0146649068778413
"никак" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0 0.0144512847192115 0.0247287564526599 0.00828500414250207 0.00338317883483321 0.0156813548690607 0.0113520263367011 0 0.00301150394507017 0.0171090580241482
"определить" 0.0345256180085624 0.0194836824159766 0.00583907509050566 0 0.00289025694384231 0.00927328366974746 0.00552333609500138 0.00676635766966642 0.00261355914484345 0 0 0.0301150394507017 0.021997360316762
"помещикам" 0 0 0 0 0 0 0 0 0 0 0 0.0993796301873155 0.00733245343892066
"правом" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0.0197589409207666 0.00289025694384231 0.00309109455658249 0.00828500414250207 0.00338317883483321 0.00784067743453034 0.00567601316835055 0 0.0451725591760525 0.0122207557315344
"природой" 0.00690512360171247 0 0 0 0.00578051388768462 0 0 0.0575140401921646 0.0339762688829648 0.00567601316835055 0.0162232316677482 0 0
"самую" 0.0207153708051374 0.00974184120798831 0 0.00658631364025555 0.0144512847192115 0.0123643782263299 0.0110466721900028 0.0101495365044996 0.0104542365793738 0.00567601316835055 0 0.00301150394507017 0.021997360316762
"свете" 0 0 0.0116781501810113 0.00658631364025555 0.0260123124945808 0.0216376618960774 0.00828500414250207 0.0101495365044996 0.00784067743453034 0.0113520263367011 0.0162232316677482 0.00602300789014034 0.00488830229261377
"силе" 0.0207153708051374 0.00974184120798831 0.035034450543034 0.0197589409207666 0.00289025694384231 0.00618218911316497 0.00552333609500138 0.00676635766966642 0.0104542365793738 0.00567601316835055 0.00811161583387411 0.0210805276154912 0.00733245343892066
"скорее" 0.0207153708051374 0.00974184120798831 0.0233563003620227 0.0263452545610222 0.00578051388768462 0.0123643782263299 0.00828500414250207 0.00338317883483321 0.0052271182896869 0.00567601316835055 0.0162232316677482 0.0090345118352105 0.0146649068778413
"смерти" 0 0.00974184120798831 0.0116781501810113 0.0263452545610222 0.0115610277753692 0.00309109455658249 0.00552333609500138 0.0135327153393328 0.0209084731587476 0.0227040526734022 0 0.0150575197253508 0.00244415114630689
"содержания" 0 0.00974184120798831 0.00583907509050566 0 0 0.00618218911316497 0.00828500414250207 0.0541308613573313 0.0182949140139041 0 0 0.00301150394507017 0.0122207557315344
"старый" 0 0.00974184120798831 0.0583907509050566 0 0.0202317986068962 0.0185465673394949 0.0110466721900028 0 0.0104542365793738 0.0170280395050517 0 0 0.00244415114630689
"толпа" 0 0 0.0291953754525283 0 0.0173415416630538 0.0154554727829124 0.0248550124275062 0.00338317883483321 0.00261355914484345 0.0227040526734022 0.0162232316677482 0.00301150394507017 0.00488830229261377
"требования" 0.00690512360171247 0 0.00583907509050566 0.00658631364025555 0.00289025694384231 0.0247287564526599 0.00552333609500138 0.00676635766966642 0.0209084731587476 0.00567601316835055 0 0.0120460157802807 0.0171090580241482
"хозяйства" 0 0 0 0 0 0 0 0 0 0 0 0.105402638077456 0.00244415114630689
"хотят" 0 0.0292255236239649 0.0116781501810113 0 0.0115610277753692 0.00618218911316497 0.00552333609500138 0.0338317883483321 0.0156813548690607 0 0.0405580791693705 0 0.00488830229261377
"чувства" 0 0.00974184120798831 0 0.0263452545610222 0.0144512847192115 0.0247287564526599 0 0.00676635766966642 0.0261355914484345 0.0283800658417528 0 0 0.00244415114630689
"nationale" 0 0 0 0 0 0.0618218911316497 0.044186688760011 0 0 0 0 0 0
"вещь" 0 0 0 0.00658631364025555 0.03757334026995 0.0216376618960774 0 0.0135327153393328 0.0209084731587476 0.00567601316835055 0.00811161583387411 0 0
"внутри" 0.0138102472034249 0.00974184120798831 0 0.0263452545610222 0.00867077083152692 0.00309109455658249 0 0.016915894174166 0.0287491505932779 0.0113520263367011 0.00811161583387411 0.00602300789014034 0.00733245343892066
"выборы" 0 0 0 0 0.00867077083152692 0.0556397020184847 0.035901684617509 0 0 0 0 0 0.00244415114630689
"глазах" 0 0.0194836824159766 0 0.00658631364025555 0.00867077083152692 0.00618218911316497 0.00828500414250207 0.0101495365044996 0.0104542365793738 0.0113520263367011 0.0162232316677482 0.0120460157802807 0.021997360316762
"думать" 0.00690512360171247 0.00974184120798831 0.017517225271517 0 0.00867077083152692 0.00309109455658249 0.00276166804750069 0.0135327153393328 0.0052271182896869 0.0397320921784539 0 0.0090345118352105 0.021997360316762
"европе" 0.00690512360171247 0.00974184120798831 0 0 0.0231220555507385 0.00309109455658249 0.00828500414250207 0 0.0130677957242172 0.00567601316835055 0.0486696950032446 0.0150575197253508 0.00977660458522755
"июня" 0 0.00974184120798831 0 0 0.0144512847192115 0.0309109455658249 0.0414250207125104 0 0 0 0 0.00602300789014034 0.00488830229261377
"князей" 0 0.00974184120798831 0.052551675814551 0.164657841006389 0 0 0 0 0 0 0 0 0
"мера" 0 0 0 0 0.00289025694384231 0.0463664183487373 0.0110466721900028 0.0135327153393328 0.0104542365793738 0 0 0.018069023670421 0.00244415114630689
