"bekhterev_bessmertie" "bekhterev_licnost" "bekhterev_vnushenie" "pavlov_otvet" "pavlov_reflex" "pavlov_types" "sechenov_reflexy1" "sechenov_reflexy2" "ukhtomsky_dominant1" "ukhtomsky_dominant2"
"борьбе" 0.0184672206832872 0.0968523002421307 0.00662207800807894 0 0.0101957585644372 0 0 0.00581868963109508 0 0
"величина" 0 0 0 0 0.0101957585644372 0.0171732783788425 0.00634920634920635 0.00581868963109508 0.0512220108297966 0.0177043375627029
"возбуждением" 0 0 0 0 0 0.00858663918942126 0.0317460317460317 0.0174560688932852 0.0292697204741695 0.0118028917084686
"вопросов" 0.0184672206832872 0.00968523002421308 0.00662207800807894 0.0207878598898243 0.0203915171288744 0.034346556757685 0 0.00581868963109508 0.00731743011854237 0.00590144585423429
"воспитания" 0.00923361034164358 0.0290556900726392 0 0 0 0.0171732783788425 0.019047619047619 0.0290934481554754 0 0.00590144585423429
"вперед" 0.00923361034164358 0.0193704600484262 0.00662207800807894 0.0207878598898243 0 0.0171732783788425 0 0.00581868963109508 0.0219522903556271 0.0177043375627029
"данные" 0 0 0 0.0311817898347365 0.0203915171288744 0 0 0 0.0439045807112542 0.0236057834169371
"женщины" 0.00923361034164358 0 0.0529766240646315 0 0 0 0.00634920634920635 0.0290934481554754 0 0
"звука" 0 0 0 0 0 0 0.0253968253968254 0.0640055859420458 0 0
"иннервации" 0 0 0 0 0 0 0 0 0.0658568710668813 0.0354086751254057
"исключения" 0 0 0 0.0207878598898243 0 0 0.0380952380952381 0.0116373792621902 0 0.0295072292711714
"каждом" 0.00923361034164358 0.00968523002421308 0 0.0207878598898243 0 0.0257599175682638 0.0253968253968254 0.0116373792621902 0 0.0118028917084686
"конечностей" 0 0 0.0132441560161579 0 0 0 0.0317460317460317 0 0.0219522903556271 0.0295072292711714
"конца" 0.0184672206832872 0 0 0.0103939299449122 0.0101957585644372 0.00858663918942126 0 0.0349121377865705 0.0219522903556271 0.00590144585423429
"лаборатории" 0 0 0 0 0 0.0515198351365276 0.00634920634920635 0 0.00731743011854237 0.04131012097964
"лицами" 0.00923361034164358 0.0193704600484262 0.0728428580888683 0 0 0 0 0 0 0.00590144585423429
"людьми" 0.0554016620498615 0 0.0198662340242368 0 0.0101957585644372 0 0.019047619047619 0.0116373792621902 0 0
"лягушка" 0 0 0 0.0103939299449122 0 0 0.0888888888888889 0 0 0
"материал" 0.00923361034164358 0.00968523002421308 0 0.0519696497245609 0.0305872756933116 0.034346556757685 0.00634920634920635 0 0 0
"материи" 0.138504155124654 0 0 0 0 0 0 0 0 0
"меньшей" 0.00923361034164358 0.00968523002421308 0.0264883120323157 0.0103939299449122 0 0.034346556757685 0 0 0.0292697204741695 0
"минуты" 0 0 0 0.0207878598898243 0.0101957585644372 0.0601064743259488 0 0.0290934481554754 0 0
"моей" 0 0 0 0.0207878598898243 0 0.00858663918942126 0.00634920634920635 0.0116373792621902 0.0292697204741695 0.0295072292711714
"мышления" 0.00923361034164358 0.0290556900726392 0.0132441560161579 0 0.0203915171288744 0.0171732783788425 0 0.0174560688932852 0.00731743011854237 0.00590144585423429
"название" 0 0 0.0132441560161579 0 0.0305872756933116 0.00858663918942126 0.0253968253968254 0.00581868963109508 0.00731743011854237 0.0177043375627029
"нашем" 0.0184672206832872 0 0.0132441560161579 0.0311817898347365 0.0203915171288744 0.00858663918942126 0.00634920634920635 0.0174560688932852 0 0.00590144585423429
"нечего" 0.0184672206832872 0.0193704600484262 0.0132441560161579 0 0 0.00858663918942126 0.0253968253968254 0.0232747585243803 0 0
"никакого" 0.0277008310249307 0.0193704600484262 0.0198662340242368 0.0311817898347365 0 0 0 0.00581868963109508 0.0146348602370847 0.00590144585423429
"общие" 0.0184672206832872 0.00968523002421308 0 0.0103939299449122 0.0305872756933116 0.0171732783788425 0 0.00581868963109508 0.0146348602370847 0.0177043375627029
"общих" 0.00923361034164358 0.0581113801452785 0 0.0103939299449122 0 0.00858663918942126 0 0.0232747585243803 0.00731743011854237 0.00590144585423429
"объясняется" 0 0.00968523002421308 0.0132441560161579 0 0 0 0.0317460317460317 0.0349121377865705 0.00731743011854237 0
"одному" 0.00923361034164358 0.00968523002421308 0.0198662340242368 0.0103939299449122 0.0101957585644372 0.00858663918942126 0.019047619047619 0.00581868963109508 0.0146348602370847 0.00590144585423429
"окружающих" 0.0277008310249307 0 0.0463545460565525 0.0103939299449122 0 0 0.0126984126984127 0.00581868963109508 0.00731743011854237 0
"остальных" 0 0 0.00662207800807894 0.0103939299449122 0.0407830342577488 0.034346556757685 0.00634920634920635 0.0116373792621902 0 0.0118028917084686
"ответ" 0 0.00968523002421308 0 0.0311817898347365 0.0305872756933116 0.0171732783788425 0.00634920634920635 0.0116373792621902 0.00731743011854237 0.0118028917084686
"падает" 0 0 0 0.0103939299449122 0 0.034346556757685 0.0253968253968254 0.0174560688932852 0.00731743011854237 0.0118028917084686
"повторяется" 0 0.00968523002421308 0.00662207800807894 0 0.0101957585644372 0 0.0380952380952381 0.0349121377865705 0 0
"повышенной" 0 0 0 0 0.0101957585644372 0.0257599175682638 0 0 0.0585394409483389 0.0177043375627029
"полного" 0.00923361034164358 0.00968523002421308 0.0132441560161579 0.0415757197796487 0.0203915171288744 0.0257599175682638 0.00634920634920635 0.00581868963109508 0 0
"полное" 0.0554016620498615 0.00968523002421308 0.0198662340242368 0.0207878598898243 0.0203915171288744 0.00858663918942126 0 0 0 0
"положении" 0 0 0.00662207800807894 0.0207878598898243 0.0101957585644372 0.00858663918942126 0.019047619047619 0.0116373792621902 0.0146348602370847 0.0177043375627029
"положения" 0.0184672206832872 0.0581113801452785 0 0.0103939299449122 0 0.00858663918942126 0.00634920634920635 0 0.0146348602370847 0.0118028917084686
"порядке" 0 0 0 0 0.0101957585644372 0.00858663918942126 0 0.00581868963109508 0.0292697204741695 0.0472115668338743
"предметом" 0.00923361034164358 0.00968523002421308 0.0132441560161579 0 0.0101957585644372 0.034346556757685 0.0126984126984127 0.0174560688932852 0.00731743011854237 0
"представляется" 0 0.0387409200968523 0.0397324680484736 0.0311817898347365 0 0 0 0 0.0146348602370847 0
"принадлежит" 0 0.00968523002421308 0.00662207800807894 0.0103939299449122 0.0101957585644372 0.00858663918942126 0.019047619047619 0.0232747585243803 0.0146348602370847 0.00590144585423429
"принципу" 0 0 0 0 0 0.00858663918942126 0 0 0.00731743011854237 0.0767187961050457
"причины" 0.00923361034164358 0.0193704600484262 0.00662207800807894 0.0207878598898243 0.0101957585644372 0.00858663918942126 0.00634920634920635 0.0290934481554754 0 0.00590144585423429
"продолжается" 0.0184672206832872 0 0.00662207800807894 0 0 0.00858663918942126 0.0126984126984127 0.0174560688932852 0.0292697204741695 0.0118028917084686
"производить" 0.00923361034164358 0 0.0264883120323157 0.0103939299449122 0 0 0.019047619047619 0.0116373792621902 0.00731743011854237 0.0177043375627029
"происходят" 0.00923361034164358 0.0193704600484262 0.0132441560161579 0.0103939299449122 0 0.00858663918942126 0.0444444444444444 0 0 0.00590144585423429
"простой" 0 0.0193704600484262 0.00662207800807894 0.0207878598898243 0.0101957585644372 0.0429331959471063 0 0.0116373792621902 0.00731743011854237 0.00590144585423429
"простых" 0 0 0.00662207800807894 0.0207878598898243 0.0305872756933116 0.0171732783788425 0.0126984126984127 0.00581868963109508 0.0146348602370847 0.0118028917084686
"психический" 0 0.00968523002421308 0.00662207800807894 0 0 0 0.0317460317460317 0.0465495170487606 0 0
"психическим" 0 0.0193704600484262 0.0132441560161579 0 0.0101957585644372 0 0.0317460317460317 0.0290934481554754 0 0
"психическое" 0 0.00968523002421308 0.0264883120323157 0 0.0203915171288744 0 0.0253968253968254 0.0174560688932852 0.00731743011854237 0
"пункте" 0 0 0 0.0207878598898243 0.0713703099510604 0.00858663918942126 0 0 0 0.0295072292711714
"самосознания" 0 0.0193704600484262 0 0 0 0 0.019047619047619 0.0581868963109508 0 0
"скажем" 0 0.0387409200968523 0 0 0 0 0 0 0.0219522903556271 0.0472115668338743
"следующее" 0 0 0.00662207800807894 0.0207878598898243 0.0101957585644372 0.034346556757685 0.00634920634920635 0.0232747585243803 0 0.0118028917084686
"слухового" 0 0 0 0.0207878598898243 0 0 0.0444444444444444 0.0349121377865705 0 0
"соответствующих" 0.00923361034164358 0 0.00662207800807894 0.0415757197796487 0.0203915171288744 0.0257599175682638 0.00634920634920635 0.0116373792621902 0.00731743011854237 0
"состоянием" 0 0.0290556900726392 0.0132441560161579 0 0.0407830342577488 0.00858663918942126 0.00634920634920635 0 0.0146348602370847 0.0118028917084686
"сочетание" 0 0 0 0 0 0 0.019047619047619 0.0407308274176655 0 0.0295072292711714
"суммирования" 0 0 0 0 0 0 0 0.00581868963109508 0.0512220108297966 0.04131012097964
"факта" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0415757197796487 0.0101957585644372 0.034346556757685 0.0126984126984127 0 0 0.00590144585423429
"чесание" 0 0 0 0 0 0.128799587841319 0 0 0 0
"числе" 0.0277008310249307 0.00968523002421308 0.0397324680484736 0 0.0101957585644372 0.0171732783788425 0 0 0 0.0118028917084686
"число" 0 0 0.00662207800807894 0.0311817898347365 0.0101957585644372 0.0429331959471063 0.0253968253968254 0.00581868963109508 0 0
"яснее" 0 0 0 0 0 0 0 0.0872803444664262 0 0
"абсолютно" 0 0 0 0.0103939299449122 0 0.00858663918942126 0.0444444444444444 0.0232747585243803 0.00731743011854237 0
"автора" 0 0 0.00662207800807894 0.124727159338946 0 0 0 0 0 0.00590144585423429
"бехтерев" 0.0831024930747922 0 0.0264883120323157 0 0 0 0 0 0.00731743011854237 0
"болезней" 0 0.106537530266344 0.00662207800807894 0 0.0101957585644372 0.00858663918942126 0 0 0 0
"больного" 0 0 0.0728428580888683 0 0.0203915171288744 0 0.00634920634920635 0 0 0
"большие" 0.00923361034164358 0 0.0132441560161579 0.0207878598898243 0.0305872756933116 0 0.0126984126984127 0 0.0146348602370847 0.0118028917084686
"введенского" 0 0 0 0 0 0 0 0 0.0731743011854237 0.0236057834169371
"вдруг" 0.00923361034164358 0 0.0331103900403947 0 0 0 0.0126984126984127 0.0290934481554754 0 0.00590144585423429
"веков" 0.0461680517082179 0.0193704600484262 0.0397324680484736 0 0 0 0 0.00581868963109508 0 0
"вещей" 0.0277008310249307 0.0290556900726392 0 0.0207878598898243 0 0 0 0 0.0292697204741695 0.0118028917084686
"власти" 0.00923361034164358 0.0677966101694915 0.0132441560161579 0 0 0.0171732783788425 0 0.00581868963109508 0.00731743011854237 0
"внутреннего" 0 0.00968523002421308 0.0132441560161579 0 0.0611745513866232 0.0171732783788425 0 0 0.0146348602370847 0.00590144585423429
"внушаемого" 0 0 0.0927090921131051 0 0 0 0 0 0 0
"возможных" 0.00923361034164358 0 0.00662207800807894 0 0 0.0429331959471063 0.019047619047619 0.0116373792621902 0.00731743011854237 0.00590144585423429
"впервые" 0 0.0290556900726392 0 0.0103939299449122 0.0101957585644372 0.0257599175682638 0 0.00581868963109508 0.00731743011854237 0.0236057834169371
"впрочем" 0 0 0.0264883120323157 0 0 0 0.00634920634920635 0.0116373792621902 0.0219522903556271 0.0236057834169371
"вслед" 0.0184672206832872 0 0.00662207800807894 0 0 0.00858663918942126 0.0253968253968254 0.0232747585243803 0.00731743011854237 0.00590144585423429
"всюду" 0.0277008310249307 0.0290556900726392 0.0331103900403947 0 0.0203915171288744 0 0.00634920634920635 0 0 0
"входит" 0.00923361034164358 0 0.0728428580888683 0 0.0101957585644372 0 0 0 0.00731743011854237 0
"движениями" 0.00923361034164358 0 0.0132441560161579 0 0.0101957585644372 0 0.0444444444444444 0.0174560688932852 0 0
"дней" 0.00923361034164358 0.0193704600484262 0 0 0.0101957585644372 0.0686931135153701 0 0.00581868963109508 0 0.00590144585423429
"еды" 0 0 0 0.0207878598898243 0.0203915171288744 0.0686931135153701 0 0.0116373792621902 0 0
"живого" 0.0369344413665743 0 0.00662207800807894 0.0103939299449122 0.0203915171288744 0.00858663918942126 0 0 0.0292697204741695 0.00590144585423429
"играет" 0 0 0.0331103900403947 0 0 0 0.019047619047619 0.0232747585243803 0.0146348602370847 0
"известного" 0 0.0193704600484262 0.0132441560161579 0 0 0.0515198351365276 0.0126984126984127 0.00581868963109508 0.00731743011854237 0
"изменение" 0 0 0.0132441560161579 0 0.0101957585644372 0.0171732783788425 0.00634920634920635 0.0232747585243803 0 0.0236057834169371
"иной" 0.0738688827331487 0.0193704600484262 0 0 0 0 0 0 0.0219522903556271 0.00590144585423429
"какую" 0 0.0290556900726392 0.0132441560161579 0 0 0.00858663918942126 0.0253968253968254 0.0232747585243803 0 0
"лицо" 0 0.00968523002421308 0.0463545460565525 0 0 0 0 0 0.0146348602370847 0.0236057834169371
"любовь" 0.0369344413665743 0.0193704600484262 0 0 0 0 0.00634920634920635 0.0407308274176655 0 0
"массе" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0519696497245609 0.0203915171288744 0.0257599175682638 0 0 0.00731743011854237 0
"механизмы" 0 0 0 0 0.0203915171288744 0 0.0317460317460317 0.0232747585243803 0 0.0177043375627029
"могла" 0 0.0290556900726392 0 0.0311817898347365 0 0.0601064743259488 0 0 0 0.00590144585423429
"нашему" 0.0184672206832872 0.00968523002421308 0.00662207800807894 0 0.0101957585644372 0.00858663918942126 0.0253968253968254 0.0174560688932852 0 0.00590144585423429
"невольно" 0 0 0.0264883120323157 0.0103939299449122 0 0 0.0317460317460317 0.0232747585243803 0 0
"недостаточно" 0.00923361034164358 0.00968523002421308 0.0198662340242368 0.0207878598898243 0.0101957585644372 0.00858663918942126 0.0126984126984127 0.00581868963109508 0.00731743011854237 0.00590144585423429
"некоторым" 0 0.00968523002421308 0.0198662340242368 0 0.0305872756933116 0.00858663918942126 0.0126984126984127 0.0174560688932852 0 0.00590144585423429
"ниже" 0 0.00968523002421308 0 0.0207878598898243 0 0.0171732783788425 0.0317460317460317 0.0116373792621902 0.0146348602370847 0
"нормальной" 0 0 0 0.0311817898347365 0.0305872756933116 0.0171732783788425 0.00634920634920635 0 0.0146348602370847 0.0177043375627029
"определения" 0 0.0193704600484262 0.00662207800807894 0.0103939299449122 0 0.034346556757685 0.0126984126984127 0 0.00731743011854237 0.0177043375627029
"определенные" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0103939299449122 0.0203915171288744 0 0.0126984126984127 0.0116373792621902 0.0146348602370847 0.0118028917084686
"организации" 0 0.0387409200968523 0 0.0103939299449122 0 0 0.00634920634920635 0.0232747585243803 0.0146348602370847 0.0118028917084686
"основные" 0 0.0290556900726392 0 0.0103939299449122 0.0407830342577488 0.0171732783788425 0 0.0116373792621902 0.0146348602370847 0
"остановиться" 0 0.00968523002421308 0.0132441560161579 0.0207878598898243 0.0101957585644372 0.034346556757685 0.00634920634920635 0.00581868963109508 0 0.0118028917084686
"отдельности" 0 0.0193704600484262 0 0.0103939299449122 0.0203915171288744 0.0257599175682638 0.00634920634920635 0.00581868963109508 0.0219522903556271 0.00590144585423429
"ощущать" 0 0 0 0 0 0 0.0317460317460317 0.0523682066798557 0 0
"память" 0.0369344413665743 0.0193704600484262 0 0 0 0 0 0.0465495170487606 0 0
"первым" 0 0.0387409200968523 0 0.0207878598898243 0 0.00858663918942126 0.019047619047619 0.0232747585243803 0 0
"пищевой" 0 0 0 0.0103939299449122 0.050978792822186 0.0601064743259488 0 0 0 0.00590144585423429
"поверхности" 0.00923361034164358 0 0 0 0.0101957585644372 0.034346556757685 0.019047619047619 0.0116373792621902 0.0146348602370847 0.00590144585423429
"подлежит" 0.0184672206832872 0 0.0397324680484736 0.0103939299449122 0.0101957585644372 0 0.0126984126984127 0 0 0.0118028917084686
"показать" 0 0 0 0.0207878598898243 0 0 0.0317460317460317 0.0232747585243803 0.00731743011854237 0.0118028917084686
