"fem_bez" "fem_knjazhna" "fem_mimochka" "fem_semeinye" "fem_zhena" "musc_kreytserova" "musc_polunoshchniki" "musc_slepoy" "musc_step" "musc_zoloto"
"извольте" 0 0.00697982829622391 0.00608143035241889 0.00291894100820222 0 0.00392510892177258 0.00689179875947622 0 0 0
"имеют" 0 0 0.00304071517620944 0 0 0.00785021784354516 0.0137835975189524 0.00269498194362098 0.00352224296431968 0.00367273484078694
"иронически" 0.00569307494363856 0.00116330471603732 0 0.0116757640328089 0.009706853038245 0.00392510892177258 0 0 0 0
"исполнить" 0.00455445995491085 0.00232660943207464 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0.00689179875947622 0.00269498194362098 0 0
"истории" 0 0 0.00304071517620944 0 0 0 0.00344589937973811 0.00808494583086293 0.00704448592863936 0.00612122473464491
"исторію" 0.00797030492109398 0.00581652358018659 0 0 0 0 0 0 0 0
"кабинете" 0 0 0 0.0145947050410111 0.03882741215298 0.0117753267653177 0 0 0 0
"каждом" 0 0 0.00304071517620944 0 0.009706853038245 0.00392510892177258 0.00344589937973811 0.0107799277744839 0.00704448592863936 0.00244848989385796
"кареты" 0.00341584496618313 0.00581652358018659 0 0 0 0 0.0103376981392143 0.00269498194362098 0 0
"княжну" 0 0.0127963518764105 0.00304071517620944 0 0 0 0 0 0 0
"княжны" 0 0.0139596565924478 0 0 0 0 0 0 0 0
"компанию" 0 0 0.00608143035241889 0.00583788201640445 0 0 0.0103376981392143 0.00269498194362098 0.00704448592863936 0.00244848989385796
"контору" 0.00113861498872771 0.00116330471603732 0 0 0 0 0 0 0 0.0122424494692898
"концов" 0 0 0.00912214552862833 0 0 0.00392510892177258 0.00344589937973811 0 0.00704448592863936 0.00612122473464491
"кормила" 0 0.00232660943207464 0 0.00583788201640445 0.009706853038245 0.0196255446088629 0.00689179875947622 0 0 0
"кричит" 0 0 0.00608143035241889 0 0 0.00785021784354516 0.0137835975189524 0.00269498194362098 0.010566728892959 0
"круглый" 0.00227722997745542 0.00814313301226123 0 0 0 0 0.0103376981392143 0 0 0
"крыльями" 0 0 0 0 0 0 0 0.00269498194362098 0.0387446726075165 0
"лавку" 0 0.00232660943207464 0 0 0 0 0.00344589937973811 0.00269498194362098 0.00352224296431968 0.00856971462850287
"легкое" 0 0.00465321886414928 0.00912214552862833 0.00291894100820222 0 0 0.00344589937973811 0 0 0.00367273484078694
"лизѣ" 0.00910891990982169 0.00465321886414928 0 0 0 0 0 0 0 0
"лиц" 0 0 0.00304071517620944 0 0.009706853038245 0.00785021784354516 0.0137835975189524 0.00538996388724196 0 0.00244848989385796
"личико" 0.00341584496618313 0.00348991414811196 0.00304071517620944 0.0116757640328089 0 0 0.00344589937973811 0 0 0
"любезная" 0 0 0 0.00291894100820222 0 0 0 0 0 0.0134666944162188
"любуясь" 0.00113861498872771 0.00348991414811196 0.00912214552862833 0 0 0 0 0.0107799277744839 0 0.00122424494692898
"маленькія" 0.00797030492109398 0.00581652358018659 0 0 0 0 0 0 0 0
"маменьки" 0 0.00930643772829855 0.00608143035241889 0.00583788201640445 0 0 0 0 0 0
"мечтала" 0.00227722997745542 0.00581652358018659 0.0121628607048378 0 0 0 0 0 0 0.00122424494692898
"митю" 0 0.0139596565924478 0 0 0 0 0 0 0 0
"мірѣ" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"мнения" 0 0 0.00912214552862833 0.00291894100820222 0.01941370607649 0.0157004356870903 0.00344589937973811 0.00269498194362098 0 0
"могилу" 0.00227722997745542 0.00465321886414928 0.00304071517620944 0.00291894100820222 0 0 0 0 0.0140889718572787 0
"моею" 0 0.0104697424443359 0 0.00291894100820222 0 0 0.00689179875947622 0 0 0
"молоды" 0.00341584496618313 0.00465321886414928 0.00608143035241889 0.00291894100820222 0.01941370607649 0 0 0 0 0
"музыки" 0.00113861498872771 0.00116330471603732 0 0.00583788201640445 0.009706853038245 0.0157004356870903 0 0.00808494583086293 0 0
"музыкой" 0 0.00232660943207464 0 0 0 0.0353259802959532 0 0.00269498194362098 0 0
"мука" 0.00797030492109398 0.00116330471603732 0.00304071517620944 0 0 0.00785021784354516 0 0 0.00352224296431968 0
"мутяшку" 0 0 0 0 0 0 0 0 0 0.0146909393631478
"надежду" 0.00797030492109398 0.00116330471603732 0.00608143035241889 0 0.009706853038245 0 0 0 0 0.00122424494692898
"название" 0 0 0.00304071517620944 0 0.009706853038245 0.00392510892177258 0.00344589937973811 0.0107799277744839 0 0.00489697978771593
"найду" 0.00455445995491085 0.00232660943207464 0 0 0 0.00392510892177258 0.00344589937973811 0 0 0.00489697978771593
"написать" 0.00113861498872771 0.00581652358018659 0.00608143035241889 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0 0.00352224296431968 0
"напротивъ" 0.00569307494363856 0.00814313301226123 0 0 0 0 0 0 0 0
"народе" 0 0 0 0 0 0.0117753267653177 0 0.00538996388724196 0 0.00856971462850287
"настоящим" 0 0 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0.00352224296431968 0.00979395957543185
"наступило" 0 0.00348991414811196 0 0.00291894100820222 0 0 0 0.00269498194362098 0.0211334577859181 0.00122424494692898
"натура" 0.00341584496618313 0.00116330471603732 0.00304071517620944 0.0116757640328089 0.009706853038245 0 0 0.00269498194362098 0 0.00122424494692898
"начался" 0.00227722997745542 0.00116330471603732 0.00608143035241889 0 0 0.00392510892177258 0.00344589937973811 0.00538996388724196 0.00352224296431968 0.00244848989385796
"начальство" 0.00455445995491085 0.00116330471603732 0 0 0 0 0 0 0 0.00856971462850287
"небе" 0 0 0.0152035758810472 0 0 0 0 0.00808494583086293 0.0140889718572787 0
"невесты" 0 0 0.0212850062334661 0.00875682302460667 0 0 0 0.00269498194362098 0 0.00122424494692898
"невѣста" 0.0136633798647325 0 0 0 0 0 0 0 0 0
"николаевной" 0 0 0 0.0350272920984267 0 0 0 0 0 0
"нравилась" 0 0.00232660943207464 0.0152035758810472 0.00291894100820222 0.009706853038245 0 0.00344589937973811 0 0 0.00244848989385796
"нѣжности" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"нѣжность" 0.0136633798647325 0 0 0 0 0 0 0 0 0
"нѣмецки" 0.00227722997745542 0.0116330471603732 0 0 0 0 0 0 0 0
"обещал" 0 0 0.0121628607048378 0.00291894100820222 0 0.0117753267653177 0 0 0 0.00489697978771593
"объясненія" 0.0136633798647325 0 0 0 0 0 0 0 0 0
"обѣдни" 0 0.0139596565924478 0 0 0 0 0 0 0 0
"обѣдомъ" 0.00455445995491085 0.00930643772829855 0 0 0 0 0 0 0 0
"оглядываясь" 0.00455445995491085 0 0.00912214552862833 0.00291894100820222 0 0.00785021784354516 0 0 0 0.00244848989385796
"одиннадцать" 0 0.00930643772829855 0 0.00291894100820222 0.009706853038245 0.00785021784354516 0 0 0 0
"опасности" 0.00569307494363856 0.00232660943207464 0 0.00291894100820222 0 0.00785021784354516 0 0 0 0.00244848989385796
"опасность" 0.00455445995491085 0.00232660943207464 0 0 0 0.0117753267653177 0 0 0.00352224296431968 0.00244848989385796
"оставались" 0 0.00232660943207464 0.00608143035241889 0.00291894100820222 0 0.00392510892177258 0 0.00808494583086293 0 0.00367273484078694
"оставлю" 0 0.00581652358018659 0 0 0 0 0.0103376981392143 0.00269498194362098 0.00704448592863936 0.00122424494692898
"остальное" 0.00341584496618313 0 0.00304071517620944 0 0.01941370607649 0 0.00689179875947622 0.00269498194362098 0 0.00367273484078694
"отвести" 0.00113861498872771 0 0.00304071517620944 0.00583788201640445 0 0 0.00344589937973811 0 0 0.00856971462850287
"отдавая" 0.00341584496618313 0 0.00608143035241889 0.00583788201640445 0.009706853038245 0.00392510892177258 0 0.00269498194362098 0 0.00244848989385796
"отчаяние" 0 0 0.00304071517620944 0.00875682302460667 0 0.00392510892177258 0.00689179875947622 0.00269498194362098 0 0.00489697978771593
"ошибки" 0.00455445995491085 0.00348991414811196 0 0.00291894100820222 0.009706853038245 0.00785021784354516 0 0 0 0.00122424494692898
"пани" 0 0 0 0 0 0 0 0.0323397833234517 0 0
"первом" 0 0 0.00304071517620944 0 0.009706853038245 0.00785021784354516 0.00344589937973811 0.00538996388724196 0.00704448592863936 0.00367273484078694
"переговорить" 0.00113861498872771 0.00232660943207464 0.00304071517620944 0.00583788201640445 0.01941370607649 0 0 0 0 0.00489697978771593
"передать" 0.00797030492109398 0.00116330471603732 0 0.00291894100820222 0 0 0.00344589937973811 0 0 0.00244848989385796
"перчатки" 0.00569307494363856 0.00116330471603732 0.00912214552862833 0.00875682302460667 0 0 0 0 0 0
"пески" 0 0 0 0 0 0 0 0 0 0.0146909393631478
"печали" 0.00113861498872771 0.00814313301226123 0.00304071517620944 0 0 0 0 0.00808494583086293 0 0
"пила" 0.00227722997745542 0.00465321886414928 0.0121628607048378 0.00291894100820222 0 0 0 0 0 0.00122424494692898
"племянницей" 0 0.00465321886414928 0.00304071517620944 0.0175136460492133 0 0 0.00344589937973811 0 0 0
"племянницу" 0 0.00581652358018659 0 0.0116757640328089 0 0 0.00344589937973811 0 0 0.00244848989385796
"повернул" 0 0 0 0 0 0 0.00344589937973811 0.00538996388724196 0.00352224296431968 0.00979395957543185
"повторяю" 0.00227722997745542 0.0104697424443359 0 0.00291894100820222 0 0 0 0 0 0
"повѣрьте" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"подали" 0 0.00465321886414928 0.00912214552862833 0.00583788201640445 0 0 0.00689179875947622 0 0 0.00122424494692898
"подальше" 0 0.00116330471603732 0.00304071517620944 0.00875682302460667 0 0 0.00344589937973811 0.00269498194362098 0.00704448592863936 0.00367273484078694
"подобного" 0 0 0.0121628607048378 0 0.009706853038245 0.00785021784354516 0 0.00269498194362098 0.00352224296431968 0.00367273484078694
"позднѣе" 0.00455445995491085 0.00930643772829855 0 0 0 0 0 0 0 0
"показал" 0 0 0.00304071517620944 0 0 0.00392510892177258 0 0.00269498194362098 0.00704448592863936 0.00856971462850287
"покачала" 0.00113861498872771 0.00465321886414928 0 0.00875682302460667 0.01941370607649 0 0 0 0 0.00244848989385796
"получше" 0.00569307494363856 0.00116330471603732 0 0 0 0 0 0 0.00704448592863936 0.00489697978771593
"помалу" 0 0 0 0.0116757640328089 0 0 0 0.00269498194362098 0.0211334577859181 0.00122424494692898
"понимаетъ" 0.00683168993236627 0.00697982829622391 0 0 0 0 0 0 0 0
"понравилась" 0.00113861498872771 0.00697982829622391 0.00608143035241889 0.00583788201640445 0 0 0 0 0 0.00122424494692898
"порогѣ" 0.0113861498872771 0.00232660943207464 0 0 0 0 0 0 0 0
"посмотрѣлъ" 0.00569307494363856 0.00814313301226123 0 0 0 0 0 0 0 0
"появилась" 0.00455445995491085 0.00581652358018659 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0 0
"пр" 0.00683168993236627 0 0.00304071517620944 0.00875682302460667 0 0 0 0 0 0.00244848989385796
"правы" 0.00455445995491085 0.00232660943207464 0 0.00291894100820222 0 0.00785021784354516 0.00344589937973811 0.00269498194362098 0 0.00122424494692898
"прежней" 0.00341584496618313 0.00116330471603732 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0 0.00538996388724196 0.00352224296431968 0.00244848989385796
"прежнюю" 0.00227722997745542 0.00348991414811196 0 0.00583788201640445 0.009706853038245 0 0 0.00269498194362098 0.00352224296431968 0.00244848989385796
"прелестное" 0.00455445995491085 0.00581652358018659 0 0.00875682302460667 0 0 0 0 0 0
"привычки" 0.00455445995491085 0.00581652358018659 0 0.00583788201640445 0 0 0 0.00269498194362098 0 0
"приказчик" 0 0 0 0 0 0.0353259802959532 0.00344589937973811 0 0.00704448592863936 0
"принес" 0 0 0 0.00291894100820222 0 0.0117753267653177 0 0 0.00704448592863936 0.00734546968157389
"природу" 0.00227722997745542 0 0.0182442910572567 0 0 0 0 0.00808494583086293 0.00352224296431968 0
"приходилъ" 0.00569307494363856 0.00814313301226123 0 0 0 0 0 0 0 0
"прихоти" 0.00455445995491085 0.00465321886414928 0 0.00875682302460667 0 0.00392510892177258 0 0 0 0
"проводила" 0.00113861498872771 0.00581652358018659 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0 0 0 0.00367273484078694
"простого" 0.00455445995491085 0 0 0.00875682302460667 0 0.00392510892177258 0 0 0.00704448592863936 0.00244848989385796
"прошелся" 0.00455445995491085 0 0 0.00291894100820222 0 0 0 0 0.0211334577859181 0.00122424494692898
"прошептал" 0 0 0 0.00875682302460667 0 0 0 0.00269498194362098 0.00704448592863936 0.00734546968157389
"прощаясь" 0.00113861498872771 0.00232660943207464 0.00304071517620944 0.00291894100820222 0 0.00392510892177258 0.0103376981392143 0.00269498194362098 0.00352224296431968 0.00122424494692898
"пуще" 0.00341584496618313 0.00348991414811196 0.00608143035241889 0.00583788201640445 0 0 0 0 0.00704448592863936 0
"пьесу" 0 0.00348991414811196 0 0 0 0.00392510892177258 0 0.0215598555489678 0 0
"пятьдесят" 0 0 0 0.00291894100820222 0.009706853038245 0 0 0 0.00352224296431968 0.0110182045223608
"радъ" 0.00910891990982169 0.00465321886414928 0 0 0 0 0 0 0 0
"роковой" 0.00797030492109398 0 0 0 0 0 0 0 0 0.00612122473464491
"россии" 0 0 0.00608143035241889 0.0116757640328089 0.009706853038245 0 0 0.00538996388724196 0.00352224296431968 0.00244848989385796
"рубль" 0 0.00348991414811196 0 0 0 0 0.0137835975189524 0.00269498194362098 0 0.00489697978771593
"рыбу" 0 0.00116330471603732 0 0.00291894100820222 0 0 0 0.00269498194362098 0.0246557007502378 0.00244848989385796
"рѣшить" 0.00113861498872771 0.0127963518764105 0 0 0 0 0 0 0 0
"ряд" 0 0 0.00608143035241889 0.00291894100820222 0.009706853038245 0 0 0.00808494583086293 0 0.00612122473464491
"сад" 0 0 0 0.0145947050410111 0 0 0.00689179875947622 0.0134749097181049 0 0
"садись" 0.00113861498872771 0.00232660943207464 0 0.00291894100820222 0 0 0.0103376981392143 0 0.00352224296431968 0.00489697978771593
"самыми" 0.00341584496618313 0.00116330471603732 0 0.0145947050410111 0 0.00392510892177258 0 0 0 0.00244848989385796
"сапоги" 0.00113861498872771 0 0.00304071517620944 0 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0.0176112148215984 0.00244848989385796
"свадьбу" 0.00113861498872771 0.00232660943207464 0.00608143035241889 0.00875682302460667 0.009706853038245 0 0 0.00269498194362098 0 0.00244848989385796
"сверху" 0.00341584496618313 0.00116330471603732 0 0 0 0 0.00344589937973811 0.00269498194362098 0.00352224296431968 0.00612122473464491
"светом" 0 0 0.0152035758810472 0.00291894100820222 0 0 0 0.00808494583086293 0.010566728892959 0
"свету" 0 0 0 0.00291894100820222 0 0 0.00344589937973811 0.0161698916617259 0.00352224296431968 0.00367273484078694
"сдѣлаетъ" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"секунду" 0.00569307494363856 0 0.00304071517620944 0 0 0.0196255446088629 0.00344589937973811 0 0 0
"сердилась" 0 0.00930643772829855 0 0 0.01941370607649 0 0 0 0 0.00244848989385796
"сестрицу" 0 0.00581652358018659 0 0 0 0 0 0 0 0.00856971462850287
"сиротке" 0 0 0 0 0 0 0 0 0 0.0146909393631478
"сказки" 0.00113861498872771 0 0.0152035758810472 0.00291894100820222 0 0 0 0.00538996388724196 0.00704448592863936 0.00122424494692898
"слепым" 0 0 0 0 0 0 0 0.0323397833234517 0 0
"случаях" 0 0 0 0 0 0.00392510892177258 0.00689179875947622 0.0134749097181049 0.00352224296431968 0.00367273484078694
"слушалъ" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"смеялся" 0 0 0 0.00583788201640445 0 0 0 0.00538996388724196 0.010566728892959 0.00612122473464491
"смирно" 0.00227722997745542 0.00697982829622391 0.00304071517620944 0 0 0 0.00344589937973811 0.00269498194362098 0 0.00122424494692898
"смотрю" 0.00113861498872771 0 0.0152035758810472 0 0 0.00392510892177258 0.00689179875947622 0.00269498194362098 0.00352224296431968 0.00122424494692898
"смѣхъ" 0.00455445995491085 0.00930643772829855 0 0 0 0 0 0 0 0
"смѣяться" 0.00683168993236627 0.00697982829622391 0 0 0 0 0 0 0 0
"согласится" 0.00113861498872771 0.00930643772829855 0.00304071517620944 0 0 0 0.00344589937973811 0 0 0.00122424494692898
"сознательно" 0.00569307494363856 0 0 0 0 0.00785021784354516 0 0.00538996388724196 0 0.00367273484078694
"сомнения" 0 0 0.00304071517620944 0.00291894100820222 0.01941370607649 0.0157004356870903 0.00344589937973811 0 0 0.00367273484078694
"сорок" 0 0 0.00912214552862833 0 0 0 0 0 0 0.0110182045223608
"спальню" 0.00341584496618313 0.00232660943207464 0 0.00875682302460667 0.01941370607649 0.00392510892177258 0.00344589937973811 0 0 0
"спорить" 0 0.00581652358018659 0.00304071517620944 0 0 0 0.0172294968986906 0.00269498194362098 0 0
"старость" 0.00455445995491085 0 0.00912214552862833 0 0 0 0 0.00538996388724196 0.00352224296431968 0.00244848989385796
"старший" 0 0 0 0 0.009706853038245 0.00785021784354516 0 0.0107799277744839 0.00352224296431968 0.00489697978771593
"стеша" 0 0 0 0.0350272920984267 0 0 0 0 0 0
"сторонѣ" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"стою" 0 0.00348991414811196 0 0.0116757640328089 0 0 0.00344589937973811 0 0.00704448592863936 0.00244848989385796
"страдать" 0.00455445995491085 0 0.0121628607048378 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0.00269498194362098 0 0
"страхъ" 0.0113861498872771 0.00232660943207464 0 0 0 0 0 0 0 0
"строгости" 0.00113861498872771 0.00116330471603732 0.00304071517620944 0.00875682302460667 0 0 0 0 0.00352224296431968 0.00612122473464491
"сутки" 0.00113861498872771 0.00348991414811196 0.00304071517620944 0 0 0.00392510892177258 0 0 0 0.00734546968157389
"сходство" 0.00341584496618313 0 0 0.00583788201640445 0 0 0.00344589937973811 0.0134749097181049 0.00352224296431968 0
"счеты" 0.00227722997745542 0.0116330471603732 0 0 0 0 0 0 0 0
"считая" 0.00455445995491085 0.00814313301226123 0 0 0 0 0 0 0 0.00122424494692898
"теле" 0 0 0 0 0 0 0.00689179875947622 0.00808494583086293 0.0140889718572787 0.00367273484078694
"телом" 0 0 0.00608143035241889 0 0 0.0157004356870903 0 0.00269498194362098 0.0140889718572787 0.00122424494692898
"теткамъ" 0 0.0139596565924478 0 0 0 0 0 0 0 0
"теткой" 0 0.00930643772829855 0.00304071517620944 0.00875682302460667 0 0 0 0 0 0
"теткѣ" 0 0.0139596565924478 0 0 0 0 0 0 0 0
"тово" 0 0 0 0 0 0 0 0 0 0.0146909393631478
"толку" 0.00227722997745542 0.00116330471603732 0 0.0116757640328089 0 0 0 0.00269498194362098 0.00352224296431968 0.00367273484078694
"тоски" 0.00569307494363856 0.00348991414811196 0 0.00291894100820222 0 0 0.00344589937973811 0 0.00704448592863936 0
"травы" 0 0.00116330471603732 0.00304071517620944 0 0 0 0.00344589937973811 0.0161698916617259 0.00352224296431968 0.00244848989385796
"требует" 0 0 0.00304071517620944 0.00875682302460667 0 0.00392510892177258 0.0137835975189524 0 0 0.00367273484078694
"тридцати" 0 0.00465321886414928 0.00608143035241889 0.00583788201640445 0 0.00392510892177258 0 0 0.00704448592863936 0.00122424494692898
"тяжелый" 0.00569307494363856 0 0 0 0 0.00392510892177258 0 0.00538996388724196 0.00704448592863936 0.00244848989385796
"уважения" 0 0 0.00608143035241889 0.0145947050410111 0 0 0 0.00269498194362098 0.00352224296431968 0.00367273484078694
"уваженіе" 0.00455445995491085 0.00930643772829855 0 0 0 0 0 0 0 0
"увидѣть" 0.00341584496618313 0.0104697424443359 0 0 0 0 0 0 0 0
"удивлению" 0 0 0 0.00291894100820222 0.009706853038245 0 0 0.00269498194362098 0 0.0110182045223608
"удивляюсь" 0.00341584496618313 0.00348991414811196 0 0.00291894100820222 0.009706853038245 0.00785021784354516 0.00689179875947622 0 0 0
"указывая" 0 0.00232660943207464 0.00304071517620944 0.00583788201640445 0 0.0117753267653177 0 0.00269498194362098 0.00704448592863936 0.00122424494692898
"улице" 0 0 0 0.00583788201640445 0.01941370607649 0 0.00344589937973811 0.00538996388724196 0.00704448592863936 0.00367273484078694
"улыбается" 0.00227722997745542 0.00116330471603732 0.0182442910572567 0.00291894100820222 0 0 0.00344589937973811 0 0.00352224296431968 0
"умеет" 0 0 0.0182442910572567 0 0 0.00392510892177258 0.00689179875947622 0.00808494583086293 0 0
"умно" 0.00113861498872771 0.00348991414811196 0.0121628607048378 0.00583788201640445 0 0 0.00344589937973811 0 0 0.00122424494692898
"умѣетъ" 0.00910891990982169 0.00465321886414928 0 0 0 0 0 0 0 0
"успокоить" 0.00113861498872771 0.00232660943207464 0.00608143035241889 0.00291894100820222 0 0.00392510892177258 0.00689179875947622 0.00269498194362098 0 0.00244848989385796
"успѣлъ" 0.0125247648760048 0.00116330471603732 0 0 0 0 0 0 0 0
"усталости" 0.00227722997745542 0.00465321886414928 0.00304071517620944 0.00875682302460667 0.009706853038245 0 0.00344589937973811 0 0 0
"уступить" 0.00569307494363856 0.00465321886414928 0 0 0 0.00785021784354516 0.00344589937973811 0 0 0
"уходил" 0 0 0 0 0 0 0.00344589937973811 0.00808494583086293 0.00704448592863936 0.00734546968157389
"участием" 0 0 0.00608143035241889 0.0175136460492133 0 0.00392510892177258 0 0.00808494583086293 0 0
"ученика" 0.0136633798647325 0 0 0 0 0 0 0 0 0
"училась" 0 0.00814313301226123 0.00608143035241889 0.00583788201640445 0 0 0 0.00269498194362098 0 0
"учись" 0.00113861498872771 0.00465321886414928 0 0 0 0 0 0.00269498194362098 0.0211334577859181 0
"ушей" 0.00569307494363856 0.00465321886414928 0 0.00583788201640445 0 0 0 0 0 0.00122424494692898
"фантазіи" 0.0102475348985494 0.00348991414811196 0 0 0 0 0 0 0 0
"характеръ" 0.00455445995491085 0.00930643772829855 0 0 0 0 0 0 0 0
"хозяева" 0.00113861498872771 0 0 0 0 0 0 0.00538996388724196 0.0211334577859181 0.00367273484078694
"хозяйки" 0.00569307494363856 0.00232660943207464 0 0.0116757640328089 0 0 0 0 0 0.00122424494692898
"хозяйству" 0 0.00814313301226123 0.00304071517620944 0 0.01941370607649 0 0.00344589937973811 0.00269498194362098 0 0
"цвета" 0 0 0.00912214552862833 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.0134749097181049 0 0.00122424494692898
"цветов" 0 0 0.00608143035241889 0 0.009706853038245 0.00392510892177258 0 0.0188648736053468 0.00352224296431968 0
"цвѣты" 0.00569307494363856 0.00814313301226123 0 0 0 0 0 0 0 0
"часу" 0.00341584496618313 0.00465321886414928 0 0.00583788201640445 0 0.00392510892177258 0 0 0 0.00244848989385796
"чая" 0.00227722997745542 0.00465321886414928 0.00912214552862833 0.00583788201640445 0 0 0 0 0 0.00122424494692898
"черный" 0.00227722997745542 0.00232660943207464 0.00304071517620944 0.00291894100820222 0 0 0.00689179875947622 0 0.00704448592863936 0.00244848989385796
"черта" 0.00113861498872771 0.00348991414811196 0.00304071517620944 0 0 0 0 0 0 0.00856971462850287
"числе" 0 0 0.00304071517620944 0.00583788201640445 0 0.00785021784354516 0 0.00538996388724196 0 0.00612122473464491
"чистой" 0.00455445995491085 0 0.00304071517620944 0 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0 0.00489697978771593
"чужому" 0.00797030492109398 0 0 0 0 0 0 0.00269498194362098 0 0.00489697978771593
"чья" 0.00569307494363856 0 0 0 0 0 0 0.00269498194362098 0.00352224296431968 0.00612122473464491
"шаг" 0 0 0.00608143035241889 0 0 0.00785021784354516 0 0.00538996388724196 0.00352224296431968 0.00612122473464491
"щеглова" 0 0.0139596565924478 0 0 0 0 0 0 0 0
"э" 0.00113861498872771 0.00232660943207464 0 0.0116757640328089 0 0 0 0.00269498194362098 0.00352224296431968 0.00367273484078694
"юноши" 0.00227722997745542 0 0.00304071517620944 0 0 0 0 0.0242548374925888 0 0
"являлась" 0.00227722997745542 0 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0 0.00856971462850287
"яшу" 0 0 0 0 0 0 0 0 0 0.0146909393631478
"ce" 0.00227722997745542 0 0.027366436585885 0 0.009706853038245 0 0 0 0 0
"d" 0.00341584496618313 0.00348991414811196 0.0152035758810472 0.00291894100820222 0 0 0 0 0 0
"et" 0.00227722997745542 0.00116330471603732 0.027366436585885 0 0 0 0 0 0 0
"ix" 0.00227722997745542 0 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0.00344589937973811 0.0134749097181049 0 0.00122424494692898
"je" 0.00227722997745542 0.00232660943207464 0.0243257214096756 0 0 0 0 0 0 0
"les" 0.00113861498872771 0.00232660943207464 0.0212850062334661 0.00583788201640445 0 0 0 0 0 0
"que" 0.00113861498872771 0.00465321886414928 0.0182442910572567 0 0.009706853038245 0 0 0 0 0
"ажидацию" 0 0 0 0 0 0 0.0379048931771192 0 0 0
"балчуговки" 0 0 0 0 0 0 0 0 0 0.0134666944162188
"балычева" 0.0125247648760048 0 0 0 0 0 0 0 0 0
"баронесса" 0 0 0.0334478669383039 0 0 0 0 0 0 0
"барышней" 0 0.00116330471603732 0.0182442910572567 0.00875682302460667 0.009706853038245 0 0 0 0 0
"бежать" 0 0 0 0 0 0.00785021784354516 0.00344589937973811 0.00538996388724196 0.00704448592863936 0.00489697978771593
"бежит" 0 0 0.00304071517620944 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0.010566728892959 0.00367273484078694
"бери" 0 0 0 0 0 0 0.00344589937973811 0 0.010566728892959 0.00856971462850287
"богатого" 0 0 0.0121628607048378 0 0 0.00392510892177258 0 0 0 0.00734546968157389
"богом" 0 0 0.00912214552862833 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0 0.010566728892959 0.00244848989385796
"боишься" 0.00227722997745542 0.00232660943207464 0 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0 0.00367273484078694
"болезни" 0 0 0.00304071517620944 0.00875682302460667 0 0.00785021784354516 0.00344589937973811 0.00269498194362098 0.00352224296431968 0.00244848989385796
"болото" 0.00113861498872771 0 0.00304071517620944 0 0.009706853038245 0 0 0 0 0.00979395957543185
"большом" 0 0 0 0.00583788201640445 0 0.00392510892177258 0.00689179875947622 0.00269498194362098 0.0140889718572787 0.00122424494692898
"большомъ" 0.00455445995491085 0.00814313301226123 0 0 0 0 0 0 0 0
"боролась" 0.00910891990982169 0 0.00304071517620944 0 0.009706853038245 0 0 0 0.00352224296431968 0
"бумагу" 0 0.00348991414811196 0 0.00291894100820222 0 0 0 0 0.00704448592863936 0.00612122473464491
"бывал" 0 0 0.00304071517620944 0 0.009706853038245 0 0 0.00808494583086293 0 0.00734546968157389
"бываютъ" 0.0102475348985494 0.00232660943207464 0 0 0 0 0 0 0 0
"вагоне" 0 0 0.0121628607048378 0 0.009706853038245 0.0235506535306355 0 0 0 0
"важность" 0.00227722997745542 0.00232660943207464 0 0.00583788201640445 0 0.00392510892177258 0.00689179875947622 0 0 0.00244848989385796
"великий" 0 0 0.00304071517620944 0 0.01941370607649 0 0.00344589937973811 0.00538996388724196 0.00352224296431968 0.00489697978771593
"великій" 0.00113861498872771 0.0116330471603732 0 0 0 0 0 0 0 0
"великое" 0.00113861498872771 0.00930643772829855 0 0 0 0.00785021784354516 0 0 0 0
"верила" 0 0 0.00608143035241889 0.00875682302460667 0.01941370607649 0.00785021784354516 0.00344589937973811 0 0 0.00122424494692898
"вернувшись" 0.00455445995491085 0 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0 0.010566728892959 0.00122424494692898
