"gener_mandelshtam_t0.1" "gener_mandelshtam_t0.3" "gener_mandelshtam_t0.5" "gener_mandelshtam_t0.7" "gener_mandelshtam_t1" "gener_nekrasov_t0.1" "gener_nekrasov_t0.3" "gener_nekrasov_t0.5" "gener_nekrasov_t0.7" "gener_nekrasov_t1" "natur_mandelshtam_b1" "natur_mandelshtam_b2" "natur_mandelshtam_b3" "natur_mandelshtam_b4" "natur_nekrasov_b1" "natur_nekrasov_b10" "natur_nekrasov_b11" "natur_nekrasov_b12" "natur_nekrasov_b2" "natur_nekrasov_b3" "natur_nekrasov_b4" "natur_nekrasov_b5" "natur_nekrasov_b6" "natur_nekrasov_b7" "natur_nekrasov_b8" "natur_nekrasov_b9"
"глух" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.00789577575996842 0 0 0 0.0107991360691145 0 0.010082677959266 0.00955566172957477 0 0 0 0.0105652403592182 0 0 0 0
"глядел" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0215982721382289 0 0 0 0 0.0106112054329372 0.0105674733171299 0.0105652403592182 0.00874967188730423 0 0 0
"гнева" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010082677959266 0.00955566172957477 0 0 0 0.0316957210776545 0.00874967188730423 0 0 0
"гнезда" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0.011125945705385 0 0 0 0 0 0 0.0212224108658744 0 0 0 0 0 0
"говаривал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107991360691145 0 0 0.00955566172957477 0 0 0.0105674733171299 0 0 0 0.0205465379083624 0.0101327388793191
"говоришь" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0 0.0191113234591495 0.0110083663584324 0 0.0105674733171299 0.0105652403592182 0 0 0 0
"голуби" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0.0157915515199368 0 0.011125945705385 0.0250312891113892 0 0 0 0 0 0 0 0 0 0 0 0
"голубом" 0 0 0.02371072910492 0 0.012156576707999 0 0 0 0 0 0.00789577575996842 0 0.0222518914107699 0 0 0 0 0 0 0 0 0 0 0 0 0
"голубь" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0.0157915515199368 0 0.011125945705385 0 0 0.0109325461900077 0 0 0 0 0 0.0105652403592182 0 0 0 0
"голые" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0111470293166871 0 0 0 0 0 0.0218650923800153 0 0 0 0 0 0 0 0 0 0.0202654777586382
"гонит" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323974082073434 0 0 0 0 0.0106112054329372 0 0 0 0 0 0.0202654777586382
"гоняет" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0477783086478739 0 0 0 0 0.00874967188730423 0 0 0
"горел" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00955566172957477 0.0110083663584324 0.0212224108658744 0.0105674733171299 0.0105652403592182 0 0 0 0
"городом" 0 0 0 0 0 0 0.0103029054193283 0.0105853710172542 0.0108683838713183 0 0 0 0.011125945705385 0 0 0 0 0 0.0110083663584324 0.0106112054329372 0 0 0 0 0 0
"горячим" 0 0 0 0.0119660165131028 0 0 0 0.0105853710172542 0 0 0 0 0.011125945705385 0 0.0107991360691145 0 0.010082677959266 0 0 0.0106112054329372 0 0 0 0 0 0
"горящий" 0 0.0117591721542803 0.02371072910492 0.0119660165131028 0 0 0 0 0 0 0.0157915515199368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"государь" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0 0 0.010082677959266 0 0 0 0.0105674733171299 0 0.00874967188730423 0.0226372382569327 0 0
"гражданской" 0 0 0.01185536455246 0 0.012156576707999 0 0 0 0.0108683838713183 0 0.00789577575996842 0 0.011125945705385 0 0 0 0 0.00955566172957477 0 0 0 0 0 0 0 0
"грешные" 0 0 0 0 0 0 0 0 0 0.0222940586333742 0 0 0 0 0 0 0 0 0 0.0212224108658744 0.0105674733171299 0.0105652403592182 0 0 0 0
"грибы" 0 0 0 0 0 0 0 0 0 0 0 0.021855534914217 0 0 0.0107991360691145 0.0109325461900077 0.010082677959266 0 0 0 0 0.0105652403592182 0 0 0 0
"гробы" 0 0 0 0.0119660165131028 0.0243131534159981 0 0 0 0 0 0 0 0 0.0125156445556946 0 0.0109325461900077 0.010082677959266 0 0 0 0 0 0 0 0 0
"гроши" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0.0215982721382289 0 0 0 0.0110083663584324 0 0 0 0.00874967188730423 0 0 0.0101327388793191
"грустит" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010082677959266 0 0 0 0.0105674733171299 0.0316957210776545 0.00874967188730423 0 0 0
"грязной" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107991360691145 0.0109325461900077 0.010082677959266 0 0.0110083663584324 0.0106112054329372 0 0.0105652403592182 0 0 0 0
"грянут" 0 0 0 0 0.012156576707999 0 0 0 0 0.0111470293166871 0.00789577575996842 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102732689541812 0.0202654777586382
"губа" 0 0 0 0.0119660165131028 0.0364697301239971 0 0 0 0 0 0 0 0 0.0250312891113892 0 0 0 0 0 0 0 0 0 0 0 0
"дальние" 0 0 0 0 0 0 0 0.0105853710172542 0 0.0222940586333742 0 0.0109277674571085 0 0 0 0 0.010082677959266 0 0 0 0 0.0105652403592182 0 0 0 0
"дворец" 0 0 0 0 0 0 0 0 0 0.0222940586333742 0 0 0 0 0 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0.0174993437746085 0 0 0
"девушка" 0 0 0 0 0 0 0 0.0105853710172542 0 0.0111470293166871 0.00789577575996842 0 0 0 0 0 0 0 0 0 0.0105674733171299 0 0 0.0113186191284663 0 0.0101327388793191
"дед" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0 0 0 0.0382226469182991 0 0.0106112054329372 0 0 0 0 0 0
"держать" 0 0.0117591721542803 0.01185536455246 0.0119660165131028 0 0 0 0 0 0 0 0 0.011125945705385 0 0 0 0.010082677959266 0 0 0 0 0 0 0.0113186191284663 0 0
"дерзкий" 0 0 0 0 0 0 0.0103029054193283 0 0.0108683838713183 0 0 0 0 0 0 0 0.020165355918532 0 0 0 0 0.0105652403592182 0 0 0 0.0101327388793191
"десяти" 0 0 0.02371072910492 0.0119660165131028 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0 0.0125156445556946 0 0 0 0 0 0 0 0 0 0 0 0
"детстве" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0.0109277674571085 0 0 0 0.0109325461900077 0 0 0 0 0.0105674733171299 0 0 0.0113186191284663 0 0.0101327388793191
"дикие" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0 0 0 0 0 0 0.0107991360691145 0 0.010082677959266 0 0.0110083663584324 0 0 0 0 0 0 0.0101327388793191
"добр" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0220167327168648 0 0 0 0 0.0452744765138653 0 0
"долгого" 0 0 0 0 0 0 0.0103029054193283 0.0105853710172542 0.0108683838713183 0 0.00789577575996842 0 0 0 0 0 0 0 0 0.0106112054329372 0 0.0105652403592182 0 0 0 0
"доле" 0 0 0 0 0 0 0.0103029054193283 0.0211707420345083 0 0 0 0 0 0.0125156445556946 0 0.0109325461900077 0 0 0 0 0.0105674733171299 0 0 0 0 0
"долина" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0 0.00789577575996842 0.0109277674571085 0 0 0 0 0 0 0 0 0 0 0.00874967188730423 0 0 0.0101327388793191
"долину" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0.0107991360691145 0 0 0 0 0 0 0 0.0349986875492169 0 0 0
"домам" 0 0 0 0 0 0 0.0206058108386565 0 0.0108683838713183 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0.010082677959266 0 0 0 0 0 0 0 0 0
"дорогою" 0 0 0 0 0 0 0 0 0 0.0222940586333742 0 0 0 0 0.0107991360691145 0 0 0.00955566172957477 0.0220167327168648 0 0 0 0 0 0 0
"досуг" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0.021855534914217 0 0 0.0107991360691145 0 0.010082677959266 0 0 0 0 0 0 0 0.0102732689541812 0
"дочка" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.00789577575996842 0 0 0 0.0107991360691145 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0.00874967188730423 0 0 0
"дрался" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0.0215982721382289 0 0 0 0 0 0 0 0.0174993437746085 0.0113186191284663 0 0
"другому" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0.010082677959266 0 0.0110083663584324 0.0106112054329372 0 0.0105652403592182 0 0 0 0.0101327388793191
"дружба" 0 0 0 0.0119660165131028 0 0 0 0 0.0217367677426367 0 0 0.021855534914217 0 0.0125156445556946 0 0 0 0 0 0 0 0 0 0 0 0
"дружбы" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010082677959266 0 0.0110083663584324 0 0.0105674733171299 0.0105652403592182 0 0 0.0102732689541812 0.0101327388793191
"дугой" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0 0 0.0157915515199368 0 0 0 0.0107991360691145 0 0 0.00955566172957477 0 0 0 0 0 0 0 0
"думала" 0 0 0 0 0 0 0 0 0.0217367677426367 0 0 0 0 0 0 0.032797638570023 0 0 0 0 0 0.0105652403592182 0 0 0 0
"душной" 0 0 0 0.0239320330262056 0 0 0 0 0 0 0 0 0.011125945705385 0 0 0 0 0 0 0 0.0105674733171299 0.0211304807184363 0 0 0 0
"дышал" 0 0 0 0 0.012156576707999 0 0 0 0 0.0111470293166871 0.0157915515199368 0 0 0 0.0107991360691145 0 0 0 0 0.0106112054329372 0 0 0 0 0 0
"дядя" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0.0107991360691145 0 0 0 0 0.0106112054329372 0 0 0 0 0 0.0303982166379572
"ехал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0349986875492169 0.0113186191284663 0 0.0101327388793191
"жгут" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0 0.011125945705385 0 0 0 0 0 0 0.0106112054329372 0 0 0 0.033955857385399 0 0
"ждали" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218650923800153 0 0.00955566172957477 0 0 0 0.0105652403592182 0 0 0 0.0202654777586382
"ждем" 0 0 0 0 0 0 0 0 0 0 0 0 0.0445037828215398 0 0 0 0 0 0.0110083663584324 0.0106112054329372 0 0 0 0 0 0
"жди" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0110083663584324 0.0106112054329372 0.0317024199513896 0 0 0 0 0.0101327388793191
"железным" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0.00789577575996842 0 0 0 0 0 0 0.00955566172957477 0 0.0106112054329372 0.0105674733171299 0 0.00874967188730423 0 0 0
"желтые" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0 0 0 0.0125156445556946 0.0107991360691145 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0 0 0.0102732689541812 0
"женский" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0.00789577575996842 0 0.011125945705385 0 0 0 0 0 0 0 0.0105674733171299 0 0.00874967188730423 0.0113186191284663 0 0
"женщину" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109325461900077 0.020165355918532 0 0.0110083663584324 0 0.0105674733171299 0 0 0.0113186191284663 0 0
"жертву" 0 0 0 0 0 0 0 0 0 0 0.0157915515199368 0 0.011125945705385 0 0 0 0 0 0 0 0.0105674733171299 0.0105652403592182 0 0 0.0102732689541812 0
"жилах" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0.021855534914217 0 0 0 0.0109325461900077 0 0 0 0 0.0105674733171299 0 0 0 0.0102732689541812 0
"жилья" 0 0 0 0 0 0 0 0 0 0 0 0.0109277674571085 0 0 0 0.0109325461900077 0.010082677959266 0.00955566172957477 0 0 0 0 0.0174993437746085 0 0 0
"журнал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109325461900077 0 0 0.0330250990752972 0.0106112054329372 0 0 0 0 0.0102732689541812 0
"журналы" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109325461900077 0.020165355918532 0.0191113234591495 0.0110083663584324 0 0 0 0 0 0 0
"забежавший" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0573339703774486 0 0 0 0 0 0 0 0
"завывает" 0 0.0235183443085607 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0 0 0 0.00955566172957477 0 0 0 0.0211304807184363 0 0 0 0
"зале" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0125156445556946 0.0215982721382289 0 0.010082677959266 0 0.0220167327168648 0 0 0 0 0 0 0
"заметив" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0 0 0 0 0 0 0.0109325461900077 0 0.0191113234591495 0 0 0.0105674733171299 0 0 0 0 0
"заметили" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0.0222940586333742 0 0 0 0 0 0 0 0 0 0.0106112054329372 0 0 0 0 0 0.0101327388793191
"заносит" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0.010082677959266 0 0 0 0 0.0105652403592182 0.0262490156619127 0 0 0
"запаха" 0 0.0117591721542803 0.01185536455246 0.0119660165131028 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0.011125945705385 0 0 0 0 0 0 0 0 0 0 0 0 0
"запомнить" 0 0.035277516462841 0.02371072910492 0 0.012156576707999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"звездами" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0.00789577575996842 0 0.011125945705385 0 0 0 0 0 0.0110083663584324 0 0 0 0.00874967188730423 0 0.0102732689541812 0
"здорово" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0 0.0222518914107699 0 0 0.0218650923800153 0 0 0 0 0 0.0105652403592182 0 0 0 0
"зеленая" 0 0 0 0 0 0 0 0 0 0 0.0315831030398737 0.021855534914217 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"зелени" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.0236873272799052 0 0.011125945705385 0 0 0 0.010082677959266 0 0 0 0 0 0 0 0 0
"земное" 0 0 0 0 0 0 0 0 0 0 0 0 0.011125945705385 0 0 0 0 0 0 0 0.0105674733171299 0.0422609614368727 0 0 0 0
"зимою" 0 0 0 0 0 0 0 0 0 0 0 0 0.011125945705385 0 0 0.0109325461900077 0.010082677959266 0 0 0.0106112054329372 0 0 0 0 0 0.0202654777586382
"зимы" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109325461900077 0 0 0 0.0106112054329372 0.0211349466342597 0.0105652403592182 0 0 0 0.0101327388793191
"злая" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0.0109277674571085 0.011125945705385 0.0125156445556946 0 0 0 0.00955566172957477 0.0110083663584324 0 0 0 0 0 0 0
"злые" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0.00789577575996842 0 0.011125945705385 0 0 0 0 0 0 0 0 0.0211304807184363 0.00874967188730423 0 0 0
"злых" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.00789577575996842 0 0 0 0 0 0 0.00955566172957477 0 0 0 0.0105652403592182 0 0.0226372382569327 0 0
"змеи" 0 0 0 0 0 0 0 0 0 0 0 0 0.011125945705385 0 0.0107991360691145 0 0.010082677959266 0 0 0 0 0.0211304807184363 0.00874967188730423 0 0 0
"знаком" 0 0 0 0 0.012156576707999 0 0 0 0 0 0 0 0.011125945705385 0 0 0 0.010082677959266 0.0191113234591495 0.0110083663584324 0 0 0 0 0 0 0
"знамя" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191113234591495 0 0.0212224108658744 0.0105674733171299 0 0 0.0113186191284663 0 0
"играя" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0.0157915515199368 0 0 0.0125156445556946 0 0 0 0 0.0110083663584324 0 0.0105674733171299 0 0 0 0 0
"избу" 0 0 0 0 0 0 0 0.0105853710172542 0.0217367677426367 0 0 0.0109277674571085 0 0 0 0.0218650923800153 0 0 0 0 0 0 0 0 0 0
"изволь" 0 0 0 0 0 0 0 0 0.0217367677426367 0.0222940586333742 0 0 0 0 0.0107991360691145 0 0 0 0 0 0 0 0.00874967188730423 0 0 0
"изменили" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0 0 0.010082677959266 0 0 0.0106112054329372 0 0 0.00874967188730423 0.0113186191284663 0.0102732689541812 0
"иметь" 0 0 0 0 0.012156576707999 0 0 0 0 0 0 0 0.011125945705385 0.0125156445556946 0 0 0.010082677959266 0 0 0 0 0 0.0174993437746085 0 0 0
"иных" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0 0 0 0 0.0109325461900077 0 0 0.0110083663584324 0 0 0.0105652403592182 0 0.0226372382569327 0 0
"искусно" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0.011125945705385 0 0.0107991360691145 0 0 0.00955566172957477 0 0 0 0.0105652403592182 0.00874967188730423 0 0 0
"исполнен" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0215982721382289 0 0.010082677959266 0 0.0110083663584324 0 0 0.0105652403592182 0.00874967188730423 0 0 0
"испуганный" 0 0 0.01185536455246 0.0239320330262056 0.012156576707999 0 0 0 0 0 0 0 0.011125945705385 0 0 0 0 0 0.0110083663584324 0 0 0 0 0 0 0
"истины" 0 0 0 0 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0 0 0 0 0.010082677959266 0.0191113234591495 0 0.0106112054329372 0 0 0 0 0 0
"каждая" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250312891113892 0 0 0 0.0191113234591495 0 0 0 0 0 0.0113186191284663 0.0102732689541812 0
"кажись" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0 0 0 0 0 0.0105652403592182 0.00874967188730423 0.0113186191284663 0 0.0202654777586382
"казался" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0.0125156445556946 0 0.0109325461900077 0 0.00955566172957477 0.0220167327168648 0 0 0 0 0 0 0
"каком" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0 0 0 0 0 0 0 0.020165355918532 0 0.0110083663584324 0 0 0 0 0 0.0102732689541812 0
"карман" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00955566172957477 0.0220167327168648 0 0 0 0 0.033955857385399 0 0
"кладь" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0 0.0109325461900077 0.0403307118370639 0 0 0 0 0 0 0 0 0
"клевещет" 0 0 0.01185536455246 0.0239320330262056 0.012156576707999 0 0 0 0 0 0 0.021855534914217 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"клонит" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0 0 0.0110083663584324 0.0212224108658744 0 0 0.00874967188730423 0.0113186191284663 0 0
"клубе" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0604960677555959 0 0 0 0 0 0 0 0 0
"клянет" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0 0 0.0157915515199368 0 0 0 0 0 0 0 0 0.0106112054329372 0 0 0.00874967188730423 0 0 0
"кн" 0 0 0 0 0 0 0 0 0 0 0 0 0.011125945705385 0.0250312891113892 0 0 0 0.0286669851887243 0 0 0 0 0 0 0 0
"книга" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250312891113892 0.0107991360691145 0 0 0.0191113234591495 0 0.0106112054329372 0 0 0 0 0 0
"книжки" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0 0 0 0 0.0424448217317487 0 0 0 0.0113186191284663 0 0
"кнута" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0.0302480338777979 0 0.0110083663584324 0 0 0 0 0 0 0
"колених" 0.0255362614913177 0.0235183443085607 0.02371072910492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"колено" 0 0 0 0 0 0 0.0103029054193283 0.0317561130517625 0 0 0 0 0 0 0 0 0.020165355918532 0 0 0 0 0 0 0 0 0
"колеса" 0.0127681307456588 0 0.01185536455246 0.0119660165131028 0 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0101327388793191
"колючие" 0 0 0.02371072910492 0.0119660165131028 0 0 0 0 0 0 0.0157915515199368 0 0 0 0 0.0109325461900077 0 0 0 0 0 0 0 0 0 0
"корню" 0.0127681307456588 0.0117591721542803 0 0 0.0243131534159981 0 0 0 0 0 0.00789577575996842 0 0.011125945705385 0 0 0 0 0 0 0 0 0 0 0 0 0
"короб" 0 0 0 0 0 0 0 0 0.0217367677426367 0 0 0 0.011125945705385 0 0 0 0 0 0 0 0 0 0 0 0 0.0303982166379572
"коробейники" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506636943965954
"коротке" 0.0383043922369765 0.0235183443085607 0.01185536455246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"которыми" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0 0 0 0.0191113234591495 0 0 0.0105674733171299 0 0 0 0.0205465379083624 0
"красивые" 0 0 0 0 0 0 0 0 0.0108683838713183 0 0 0 0 0 0 0.032797638570023 0.010082677959266 0 0 0 0.0105674733171299 0 0 0 0 0
"красу" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0.0323974082073434 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0 0 0 0
"красы" 0 0 0 0 0 0 0 0 0 0 0 0.0109277674571085 0 0 0.0107991360691145 0.0109325461900077 0 0 0 0 0 0.0105652403592182 0 0.0113186191284663 0.0102732689541812 0
"кресты" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107991360691145 0.0218650923800153 0.020165355918532 0 0 0 0 0.0105652403592182 0 0 0 0
"крестясь" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0111470293166871 0 0 0 0 0.0107991360691145 0 0.010082677959266 0 0.0110083663584324 0.0106112054329372 0 0 0 0 0 0
"кривые" 0 0 0 0.0239320330262056 0.012156576707999 0 0 0 0 0 0.00789577575996842 0.0109277674571085 0 0.0125156445556946 0 0 0 0 0 0 0 0 0 0 0 0
"кричали" 0 0 0 0 0 0 0 0.0211707420345083 0 0 0 0 0 0 0.0107991360691145 0 0 0 0 0 0 0 0.00874967188730423 0.0113186191284663 0 0.0101327388793191
"кровавый" 0 0 0.01185536455246 0 0 0 0 0 0 0 0 0.0109277674571085 0.011125945705385 0 0 0 0 0.00955566172957477 0 0 0 0.0105652403592182 0.00874967188730423 0 0 0
"крупно" 0 0 0 0 0.012156576707999 0 0 0 0.0108683838713183 0.0111470293166871 0 0.0109277674571085 0 0.0125156445556946 0 0.0109325461900077 0 0 0 0 0 0 0 0 0 0
"кручина" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0.010082677959266 0 0 0.0212224108658744 0.0105674733171299 0 0 0 0 0
"кстати" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0 0 0.0215982721382289 0.0109325461900077 0 0.0191113234591495 0 0 0 0 0 0 0 0
"кузьма" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0528262017960909 0 0.0113186191284663 0 0
"кумир" 0 0 0 0 0 0 0 0 0 0 0 0.0109277674571085 0 0 0 0 0 0 0.0220167327168648 0 0.0105674733171299 0.0105652403592182 0 0.0113186191284663 0 0
"купит" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0.0107991360691145 0 0 0 0.0110083663584324 0.0106112054329372 0 0 0.00874967188730423 0.0113186191284663 0 0
"купол" 0 0 0.01185536455246 0.0119660165131028 0 0 0 0 0.0108683838713183 0 0.00789577575996842 0.0109277674571085 0 0 0 0 0 0 0.0110083663584324 0 0 0 0 0 0 0
"куполом" 0 0 0 0.0119660165131028 0 0 0 0 0 0 0.0236873272799052 0 0.0222518914107699 0 0 0 0 0 0 0 0 0 0 0 0 0
"куска" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0.0108683838713183 0 0.00789577575996842 0 0.011125945705385 0 0 0 0 0 0 0.0106112054329372 0 0 0 0 0 0
"куски" 0 0 0 0 0 0 0 0 0 0 0 0 0.011125945705385 0 0.0107991360691145 0.0109325461900077 0 0 0.0110083663584324 0 0.0211349466342597 0 0 0 0 0
"кусты" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0 0 0 0 0 0 0 0.0113186191284663 0.0102732689541812 0.0101327388793191
"лакей" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0.011125945705385 0 0 0 0 0 0.0110083663584324 0 0 0 0 0.0113186191284663 0.0205465379083624 0
"лапти" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0 0 0 0 0.0109325461900077 0 0.00955566172957477 0 0 0 0 0 0 0.0102732689541812 0.0202654777586382
"ласкать" 0 0 0 0 0.0243131534159981 0 0 0 0 0.0111470293166871 0 0 0.011125945705385 0 0 0.0109325461900077 0 0 0 0 0 0.0105652403592182 0 0 0 0
"легкие" 0 0 0 0.0119660165131028 0.0243131534159981 0 0 0 0 0 0.0236873272799052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"лежала" 0 0 0 0 0 0 0 0.0105853710172542 0 0 0 0.0109277674571085 0 0.0125156445556946 0.0107991360691145 0 0.010082677959266 0 0 0 0 0 0 0 0.0102732689541812 0
"ленивый" 0 0 0 0 0 0 0 0 0 0.0111470293166871 0 0 0.011125945705385 0 0 0 0.010082677959266 0 0.0110083663584324 0 0.0105674733171299 0 0 0 0.0102732689541812 0
"лесам" 0 0 0 0 0 0 0 0.0211707420345083 0.0108683838713183 0 0 0 0 0 0 0.0218650923800153 0 0 0 0 0 0 0.00874967188730423 0 0 0
"летать" 0 0.0117591721542803 0 0 0 0 0 0 0 0.0111470293166871 0 0 0.0222518914107699 0 0 0 0 0 0 0 0.0105674733171299 0.0105652403592182 0 0 0 0
"лету" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0111470293166871 0 0 0 0 0 0.0109325461900077 0 0 0 0.0106112054329372 0.0105674733171299 0 0 0 0 0.0101327388793191
"лил" 0 0 0 0 0.012156576707999 0 0 0 0 0 0 0 0 0.0125156445556946 0.0107991360691145 0.0109325461900077 0 0 0 0 0 0.0105652403592182 0.00874967188730423 0 0 0
"лир" 0 0 0 0 0 0 0 0 0 0 0.0157915515199368 0 0.011125945705385 0 0 0 0 0 0.0220167327168648 0 0 0 0 0 0.0102732689541812 0
"лира" 0 0 0 0 0.012156576707999 0 0 0 0 0 0.00789577575996842 0 0 0.0125156445556946 0 0 0.010082677959266 0 0 0 0 0.0105652403592182 0 0 0.0102732689541812 0
"лиры" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010082677959266 0.0286669851887243 0 0 0 0.0211304807184363 0 0 0 0
