"berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "lenin_imp" "lenin_mat" "solovjev_nachala" "solovjev_opravdanie"
"принуждение" 0.00659360947369809 0.00202304245354589 0.00534054900843807 0 0.00102734800386283 0 0 0.00369603784742756 0 0 0.00797986173075946
"принципиальной" 0 0 0 0 0 0 0.00152591383164593 0 0.0208816220844035 0 0.000725441975523588
"притязания" 0.0131872189473962 0.00202304245354589 0.00356036600562538 0 0.00205469600772566 0.00120455804765232 0.000762956915822963 0 0 0.00511831846177469 0.00145088395104718
"произвести" 0.00131872189473962 0 0 0.00557289344627731 0.00616408802317697 0 0.00228887074746889 0.00739207569485511 0.00522040552110088 0.00511831846177469 0.00145088395104718
"противоречии" 0.00263744378947924 0.00101152122677294 0.00534054900843807 0 0.00410939201545131 0 0.000762956915822963 0.00369603784742756 0.00208816220844035 0.00341221230784979 0.00507809382866511
"прямая" 0.00131872189473962 0.00202304245354589 0 0 0.00205469600772566 0.00240911609530463 0.00228887074746889 0.00739207569485511 0 0 0.00797986173075946
"пустое" 0.00263744378947924 0.00101152122677294 0 0 0.00102734800386283 0.00120455804765232 0.00228887074746889 0 0.00313224331266053 0.00853053076962449 0.00507809382866511
"пушкин" 0.00395616568421886 0.0101152122677294 0.00178018300281269 0 0 0 0.00534069841076074 0 0 0 0.00145088395104718
"раздвоение" 0.00659360947369809 0.00202304245354589 0.0142414640225015 0 0.00308204401158849 0.00120455804765232 0 0 0 0 0.00290176790209435
"различается" 0 0 0 0 0 0.00120455804765232 0.000762956915822963 0 0 0.032416016924573 0.00145088395104718
"разумная" 0.00131872189473962 0 0 0 0.00308204401158849 0.0132501385241755 0.000762956915822963 0 0 0 0.00507809382866511
"разумное" 0 0 0 0.00557289344627731 0.00308204401158849 0.00120455804765232 0.00305182766329185 0 0 0 0.0101561876573302
"рассуждений" 0.00131872189473962 0 0 0.00557289344627731 0 0.00240911609530463 0.000762956915822963 0.0110881135422827 0.0135730543548623 0 0.00145088395104718
"реальных" 0.00791233136843771 0 0 0 0 0 0.000762956915822963 0 0.0114848921464219 0.0017061061539249 0.00290176790209435
"родовая" 0 0.00606912736063766 0 0 0.00205469600772566 0.00361367414295695 0.00305182766329185 0 0 0 0.0058035358041887
"самостоятельности" 0.00263744378947924 0.00303456368031883 0 0.00557289344627731 0.00616408802317697 0.00240911609530463 0.000762956915822963 0.00369603784742756 0 0.00511831846177469 0.00290176790209435
"самою" 0 0 0 0 0.00513674001931414 0.0072273482859139 0.00228887074746889 0 0 0.0017061061539249 0.0058035358041887
"связанные" 0.00395616568421886 0 0.00356036600562538 0 0.00205469600772566 0 0.00305182766329185 0.0110881135422827 0 0.00511831846177469 0.00435265185314153
"связанных" 0.00263744378947924 0 0 0 0.00102734800386283 0 0.00381478457911482 0.0110881135422827 0.00208816220844035 0.00511831846177469 0.00507809382866511
"сделало" 0.00263744378947924 0.00303456368031883 0.00712073201125076 0.0222915737851092 0.00616408802317697 0.00120455804765232 0.000762956915822963 0.00369603784742756 0 0 0.000725441975523588
"символическое" 0.00131872189473962 0.00303456368031883 0.00890091501406345 0 0 0.00361367414295695 0.0083925260740526 0 0 0 0
"скорби" 0.00131872189473962 0 0 0 0.00410939201545131 0.0108410224288708 0.00534069841076074 0 0 0 0.00145088395104718
"собирательного" 0 0 0 0 0 0 0 0 0 0.00341221230784979 0.0152342814859953
"соблазн" 0.0197808284210943 0.00303456368031883 0.00712073201125076 0 0.00102734800386283 0 0 0 0 0 0
"современная" 0.00395616568421886 0.00505760613386472 0 0 0.00102734800386283 0.00361367414295695 0.00152591383164593 0 0.00835264883376141 0.0017061061539249 0
"современном" 0.00395616568421886 0.00303456368031883 0.00534054900843807 0 0.00102734800386283 0.00361367414295695 0.00228887074746889 0 0.00208816220844035 0.00341221230784979 0.00217632592657076
"содействия" 0 0.018207382081913 0 0 0 0 0.00152591383164593 0 0 0 0.00217632592657076
"создавать" 0.00131872189473962 0.00505760613386472 0.00178018300281269 0 0 0.00361367414295695 0.00305182766329185 0.00369603784742756 0.00313224331266053 0 0.00362720987761794
"соотношения" 0.00131872189473962 0 0.00356036600562538 0 0.00102734800386283 0.00120455804765232 0.00534069841076074 0.00739207569485511 0.00730856772954123 0 0.00145088395104718
"способа" 0 0 0.00178018300281269 0 0.00308204401158849 0 0.00152591383164593 0.00739207569485511 0.00208816220844035 0.0221793800010237 0
"сравнению" 0.00923105326317733 0.00101152122677294 0.00890091501406345 0 0 0 0 0.0184801892371378 0.0041763244168807 0 0.000725441975523588
"степенях" 0 0 0 0 0 0 0.00152591383164593 0 0.00104408110422018 0.0119427430774743 0.00943074568180664
"стихийных" 0.0210995503158339 0 0.00890091501406345 0 0 0 0.000762956915822963 0 0.00104408110422018 0 0
"сторонники" 0.00263744378947924 0.00101152122677294 0 0 0 0 0.00381478457911482 0 0.0125289732506421 0 0.00217632592657076
"страшная" 0.017143384631615 0.00404608490709178 0.00890091501406345 0 0 0.00120455804765232 0 0 0 0 0
"стремятся" 0.00395616568421886 0.00101152122677294 0.00356036600562538 0 0.00205469600772566 0 0.00534069841076074 0.00369603784742756 0.00104408110422018 0.00341221230784979 0.00290176790209435
"строить" 0.00791233136843771 0.00202304245354589 0.00534054900843807 0 0 0.00120455804765232 0.00610365532658371 0 0.00104408110422018 0 0.00145088395104718
"сущий" 0 0 0 0 0 0.00481823219060927 0.00152591383164593 0 0 0.0255915923088735 0.00145088395104718
"сущностью" 0 0 0.00356036600562538 0 0.00308204401158849 0.00361367414295695 0.00152591383164593 0 0.00104408110422018 0.0102366369235494 0.00435265185314153
"твое" 0 0.00303456368031883 0 0 0.00308204401158849 0.0132501385241755 0.00152591383164593 0 0 0 0.00290176790209435
"твои" 0 0 0 0 0.00102734800386283 0.0144546965718278 0.00305182766329185 0 0 0 0.00435265185314153
"терминах" 0 0 0.00178018300281269 0 0 0.00481823219060927 0.00610365532658371 0 0.00730856772954123 0 0.00217632592657076
"тобою" 0 0 0.00178018300281269 0 0 0.0204774868100894 0 0 0 0 0.00362720987761794
"третьем" 0.00263744378947924 0 0 0.0111457868925546 0 0.00361367414295695 0 0 0.00104408110422018 0.0221793800010237 0.00145088395104718
"тысяч" 0 0.00101152122677294 0.00178018300281269 0 0.00102734800386283 0.00240911609530463 0.00228887074746889 0.0221762270845653 0.00522040552110088 0 0.00290176790209435
"удовлетворяет" 0 0 0.00178018300281269 0 0.00102734800386283 0.00240911609530463 0.00381478457911482 0 0.00208816220844035 0.0017061061539249 0.00797986173075946
"удовольствие" 0 0 0 0 0.00205469600772566 0 0.000762956915822963 0 0 0 0.0145088395104718
"управления" 0.00395616568421886 0 0 0.0278644672313865 0.0102734800386283 0.00120455804765232 0.000762956915822963 0.00369603784742756 0 0 0.00145088395104718
"усилий" 0 0.00202304245354589 0 0 0.00308204401158849 0.0072273482859139 0.00686661224240667 0 0 0 0.00217632592657076
"устанавливается" 0.00263744378947924 0 0 0 0 0.00602279023826158 0.00991843990569853 0 0.00208816220844035 0.0017061061539249 0
"факту" 0 0.00101152122677294 0.00534054900843807 0 0.00102734800386283 0.00120455804765232 0.00228887074746889 0.00369603784742756 0 0.0017061061539249 0.00870530370628305
"философским" 0 0.00101152122677294 0.00356036600562538 0 0.00308204401158849 0.00120455804765232 0.000762956915822963 0 0.0114848921464219 0.00341221230784979 0.00145088395104718
"формальная" 0.00395616568421886 0.00303456368031883 0 0 0 0.00361367414295695 0.00152591383164593 0 0 0.0119427430774743 0.00362720987761794
"художество" 0 0.00303456368031883 0 0 0.00513674001931414 0.00120455804765232 0.00152591383164593 0 0 0.0204732738470988 0
"церковная" 0.00395616568421886 0.00202304245354589 0 0 0.00205469600772566 0.0072273482859139 0.00457774149493778 0 0 0.0017061061539249 0.00217632592657076
"частным" 0 0.00101152122677294 0 0 0.00513674001931414 0 0 0.00369603784742756 0.00104408110422018 0.0102366369235494 0.00652897777971229
"человечеством" 0.00263744378947924 0.00303456368031883 0.00178018300281269 0 0.00205469600772566 0.00120455804765232 0.00381478457911482 0 0.00104408110422018 0.00341221230784979 0.00435265185314153
"числу" 0 0 0 0 0.00308204401158849 0.00481823219060927 0.00228887074746889 0.00369603784742756 0.00939672993798158 0.00511831846177469 0
"шире" 0.00131872189473962 0.00303456368031883 0 0 0.00102734800386283 0 0.00686661224240667 0 0.0041763244168807 0 0.00362720987761794
"электричества" 0 0.00303456368031883 0 0 0 0 0 0.0184801892371378 0.0156612165633026 0 0
"ю" 0 0.00404608490709178 0.00178018300281269 0.00557289344627731 0.00102734800386283 0.00361367414295695 0.00762956915822963 0 0.00104408110422018 0 0.00145088395104718
"америки" 0 0 0.00178018300281269 0 0.0102734800386283 0 0 0.033264340626848 0 0 0.00145088395104718
"аскетика" 0.00263744378947924 0.01719586085514 0.00356036600562538 0 0 0.00120455804765232 0 0 0 0 0
"бедствий" 0.00527488757895847 0 0 0 0.00821878403090263 0 0.000762956915822963 0 0 0 0.00652897777971229
"бергсон" 0 0.018207382081913 0 0 0 0 0.00305182766329185 0 0 0 0
"бесконечное" 0.00131872189473962 0.00101152122677294 0 0 0.00205469600772566 0.00361367414295695 0.00381478457911482 0 0.00522040552110088 0.0017061061539249 0.00290176790209435
"бесконечную" 0.00923105326317733 0.00404608490709178 0.00356036600562538 0 0.00205469600772566 0.00240911609530463 0.00152591383164593 0 0 0.0017061061539249 0.00145088395104718
"бессмыслица" 0.00263744378947924 0.00101152122677294 0 0 0 0.00120455804765232 0.00228887074746889 0.00369603784742756 0.00939672993798158 0.00341221230784979 0.00217632592657076
"близок" 0 0.00809216981418355 0 0 0.00205469600772566 0.00120455804765232 0.00610365532658371 0.00369603784742756 0.00104408110422018 0 0.000725441975523588
"богатых" 0.0118684970526566 0 0 0 0.0071914360270398 0.00120455804765232 0 0.00739207569485511 0 0 0.00217632592657076
"богословские" 0 0 0 0 0 0 0.0152591383164593 0 0 0 0.00145088395104718
"божеством" 0 0.00303456368031883 0.00534054900843807 0 0 0.00120455804765232 0.00305182766329185 0 0.00104408110422018 0 0.00725441975523588
"божиих" 0.00395616568421886 0 0 0 0.00102734800386283 0.0108410224288708 0.00305182766329185 0 0 0.00341221230784979 0.00217632592657076
"бороться" 0.00527488757895847 0.00303456368031883 0.00178018300281269 0.0111457868925546 0.00308204401158849 0 0.000762956915822963 0.0147841513897102 0.00208816220844035 0.0017061061539249 0.000725441975523588
"братстве" 0.00527488757895847 0 0 0.00557289344627731 0.0174649160656681 0 0 0 0 0 0
"буддизма" 0 0 0 0 0.00513674001931414 0.00240911609530463 0 0 0 0.00341221230784979 0.00943074568180664
"буквы" 0 0.00101152122677294 0.00178018300281269 0 0.00513674001931414 0.00120455804765232 0.00915548298987556 0 0.00208816220844035 0 0
"буржуазных" 0.00659360947369809 0.00910369104095649 0 0 0.00102734800386283 0 0 0.0147841513897102 0.00313224331266053 0 0
"бывали" 0.0105497751579169 0.00303456368031883 0 0 0.00102734800386283 0.00361367414295695 0.000762956915822963 0.00369603784742756 0 0 0.00362720987761794
"бывало" 0.00791233136843771 0.00202304245354589 0.00356036600562538 0 0 0.00481823219060927 0.00381478457911482 0 0 0 0.00217632592657076
"веки" 0.0105497751579169 0.00101152122677294 0.00534054900843807 0 0 0.0108410224288708 0.000762956915822963 0 0 0 0
"возникновения" 0.00263744378947924 0 0.023142379036565 0 0.00102734800386283 0.00120455804765232 0.00152591383164593 0.00369603784742756 0 0 0.00145088395104718
"возражения" 0.00263744378947924 0.00101152122677294 0 0.00557289344627731 0.00308204401158849 0.00602279023826158 0 0.00739207569485511 0.0041763244168807 0 0.00290176790209435
"волею" 0 0 0 0.00557289344627731 0.00410939201545131 0.00120455804765232 0.00610365532658371 0 0 0.00341221230784979 0.00435265185314153
"вселенского" 0.00263744378947924 0.00505760613386472 0.00178018300281269 0.00557289344627731 0.00102734800386283 0.00240911609530463 0.00457774149493778 0 0 0.0017061061539249 0.00217632592657076
"всемирное" 0.00131872189473962 0.00101152122677294 0.00356036600562538 0.0167186803388319 0.0123281760463539 0 0 0.00369603784742756 0 0 0.00145088395104718
"выводов" 0.00263744378947924 0.00101152122677294 0.00178018300281269 0 0.00102734800386283 0.00120455804765232 0.000762956915822963 0 0.0146171354590825 0 0.000725441975523588
"выражении" 0.00263744378947924 0.00101152122677294 0 0.00557289344627731 0.00410939201545131 0 0.00305182766329185 0 0.00104408110422018 0.00341221230784979 0.00507809382866511
"гениально" 0.00131872189473962 0.0131497759480483 0.00712073201125076 0 0 0 0.000762956915822963 0 0.00313224331266053 0 0
"глубокого" 0.00659360947369809 0.00505760613386472 0.00534054900843807 0 0.00205469600772566 0.00120455804765232 0.00152591383164593 0 0.00104408110422018 0 0.00217632592657076
"глубоком" 0.00395616568421886 0.00708064858741061 0.00534054900843807 0 0.00410939201545131 0.00120455804765232 0.000762956915822963 0 0.00104408110422018 0 0.00145088395104718
"годах" 0 0 0 0.0111457868925546 0 0 0.00381478457911482 0.0221762270845653 0.00730856772954123 0 0.00145088395104718
"государственности" 0.00659360947369809 0.00708064858741061 0.00178018300281269 0 0 0 0 0 0 0.0017061061539249 0.0058035358041887
"действительную" 0.00131872189473962 0.00101152122677294 0 0.00557289344627731 0.00410939201545131 0.00120455804765232 0.000762956915822963 0 0 0.0119427430774743 0.00435265185314153
"делая" 0 0 0 0.00557289344627731 0.00308204401158849 0.00481823219060927 0.00152591383164593 0 0.0041763244168807 0.00511831846177469 0.00362720987761794
"демократической" 0.017143384631615 0.00606912736063766 0 0 0 0 0 0.00739207569485511 0.00104408110422018 0 0
"детям" 0.00263744378947924 0.00303456368031883 0 0 0.0102734800386283 0 0.000762956915822963 0 0.00104408110422018 0 0.00362720987761794
"деятельностью" 0 0.00101152122677294 0 0 0.00308204401158849 0.00361367414295695 0.00686661224240667 0 0 0.00682442461569959 0.00145088395104718
"достигнута" 0.00263744378947924 0 0 0 0.00513674001931414 0.00120455804765232 0.00152591383164593 0 0.00104408110422018 0 0.00797986173075946
"естества" 0 0.00404608490709178 0 0 0.00205469600772566 0.0132501385241755 0.00305182766329185 0 0 0 0.000725441975523588
"звезда" 0.00131872189473962 0 0 0 0 0.00120455804765232 0.0152591383164593 0 0 0 0
"звука" 0 0 0 0 0 0 0.0137332244848133 0 0.0041763244168807 0 0
"землею" 0 0.00101152122677294 0 0.0111457868925546 0.00821878403090263 0.00602279023826158 0.000762956915822963 0 0 0 0.00362720987761794
"изменить" 0.00923105326317733 0.00101152122677294 0 0.00557289344627731 0.00205469600772566 0.00120455804765232 0.00152591383164593 0.00369603784742756 0.0041763244168807 0 0.00217632592657076
"индивидуализма" 0.00131872189473962 0.00910369104095649 0.0124612810196888 0 0.00205469600772566 0 0 0 0 0.0017061061539249 0.00145088395104718
"истинную" 0.00263744378947924 0.00101152122677294 0.00534054900843807 0 0.00513674001931414 0 0 0.00369603784742756 0 0.00341221230784979 0.0058035358041887
"какою" 0 0 0 0.0111457868925546 0.00102734800386283 0.00843190633356621 0.00152591383164593 0 0 0.0017061061539249 0.00652897777971229
"католическая" 0.00263744378947924 0.0141612971748212 0.00712073201125076 0 0.00102734800386283 0 0 0 0 0.0017061061539249 0
"качественно" 0.00527488757895847 0.00505760613386472 0 0.00557289344627731 0.00102734800386283 0.00120455804765232 0.00457774149493778 0 0.00104408110422018 0 0.00217632592657076
"кипяток" 0 0 0 0 0 0 0.0167850521481052 0 0 0 0
"колонии" 0 0 0 0 0.00308204401158849 0 0 0.0702247191011236 0 0 0
"крайнего" 0.00659360947369809 0.0101152122677294 0 0.00557289344627731 0 0 0.000762956915822963 0 0.00313224331266053 0 0.00145088395104718
"крайним" 0.00923105326317733 0.00505760613386472 0 0 0.00102734800386283 0 0.00228887074746889 0.00369603784742756 0 0.0017061061539249 0.00290176790209435
"кровью" 0.00527488757895847 0.00202304245354589 0.00178018300281269 0 0.00616408802317697 0.00361367414295695 0.00381478457911482 0 0 0 0.000725441975523588
"культур" 0.0105497751579169 0 0.0213621960337523 0 0 0.00120455804765232 0.000762956915822963 0 0 0 0
"лежат" 0.00527488757895847 0.00202304245354589 0 0.0111457868925546 0.00410939201545131 0.00240911609530463 0.00152591383164593 0 0.0041763244168807 0.0017061061539249 0.000725441975523588
"леонардо" 0.00263744378947924 0.00910369104095649 0.00534054900843807 0 0 0.00120455804765232 0.00534069841076074 0 0 0 0
"личным" 0.00131872189473962 0 0 0.0111457868925546 0.00102734800386283 0.00361367414295695 0.00152591383164593 0.00369603784742756 0.00208816220844035 0.0017061061539249 0.00652897777971229
"лишает" 0 0.00404608490709178 0 0 0.0071914360270398 0.00602279023826158 0 0 0 0 0.00435265185314153
"ложный" 0.00263744378947924 0.0121382547212753 0.00356036600562538 0 0 0 0.000762956915822963 0 0 0 0.00362720987761794
"махист" 0 0 0 0 0 0 0 0 0.0229697842928439 0 0
"миллиардов" 0 0 0 0 0 0 0 0.0776167947959787 0 0 0.000725441975523588
"милосердия" 0 0.00202304245354589 0 0 0.00102734800386283 0.00120455804765232 0.000762956915822963 0 0 0 0.012332513583901
"мимо" 0.00527488757895847 0.00101152122677294 0 0 0.00102734800386283 0.0120455804765232 0.00305182766329185 0 0.00104408110422018 0 0.000725441975523588
"мистиков" 0 0.0131497759480483 0.00356036600562538 0 0 0.0072273482859139 0.000762956915822963 0 0 0 0
"мистических" 0.00131872189473962 0.00910369104095649 0.00178018300281269 0 0.00102734800386283 0.00120455804765232 0.00228887074746889 0 0 0.0102366369235494 0
"неверно" 0.00395616568421886 0 0.00178018300281269 0 0.00102734800386283 0 0 0.00739207569485511 0.0125289732506421 0.0017061061539249 0.00145088395104718
"никаким" 0.00659360947369809 0.00101152122677294 0 0.00557289344627731 0.00205469600772566 0.00120455804765232 0.000762956915822963 0 0.00208816220844035 0.00341221230784979 0.00507809382866511
"норме" 0 0.00303456368031883 0 0 0 0.00361367414295695 0 0.00739207569485511 0 0 0.0101561876573302
"носитель" 0 0.00101152122677294 0 0 0.00102734800386283 0.00240911609530463 0.00457774149493778 0 0.00208816220844035 0.00511831846177469 0.00507809382866511
"общечеловеческого" 0 0 0 0 0.00205469600772566 0 0.00381478457911482 0 0 0.0204732738470988 0.00217632592657076
"обязанностей" 0.0118684970526566 0 0 0 0.00205469600772566 0 0 0 0 0 0.00797986173075946
"ограниченность" 0.00923105326317733 0 0.00178018300281269 0 0 0.00120455804765232 0.00228887074746889 0 0.00522040552110088 0.0017061061539249 0.00290176790209435
"операции" 0 0 0.00178018300281269 0 0.00102734800386283 0.0072273482859139 0 0.0369603784742756 0 0 0.00290176790209435
"организацию" 0.00395616568421886 0 0 0 0 0 0.00152591383164593 0.0110881135422827 0 0.0017061061539249 0.00943074568180664
"органических" 0.0131872189473962 0.00202304245354589 0.00178018300281269 0 0 0.00120455804765232 0 0 0 0.00511831846177469 0.00362720987761794
"основана" 0.00923105326317733 0.00202304245354589 0.00890091501406345 0 0.00410939201545131 0 0 0 0.00104408110422018 0.0017061061539249 0.00145088395104718
"ответа" 0.00131872189473962 0.00101152122677294 0 0 0 0.00963646438121853 0.00457774149493778 0.00369603784742756 0.00313224331266053 0.0017061061539249 0.000725441975523588
"отделяется" 0.00131872189473962 0.00202304245354589 0 0 0.00821878403090263 0.00240911609530463 0 0 0.00104408110422018 0.00511831846177469 0.00362720987761794
"открыто" 0.00131872189473962 0.00303456368031883 0 0.00557289344627731 0.00102734800386283 0 0.000762956915822963 0.0110881135422827 0.0104408110422018 0 0.00145088395104718
"отражает" 0 0.00202304245354589 0.00178018300281269 0 0 0 0.000762956915822963 0 0.017749378771743 0 0.000725441975523588
"первоначальная" 0.00263744378947924 0 0.0160216470253142 0 0 0 0.00152591383164593 0 0 0.0119427430774743 0.00145088395104718
"переживает" 0.00395616568421886 0.00606912736063766 0.0142414640225015 0 0 0 0.00152591383164593 0 0 0 0.00217632592657076
"подлежат" 0 0 0 0 0.00102734800386283 0 0.00381478457911482 0 0.00104408110422018 0.0153549553853241 0.00435265185314153
"подняться" 0.00659360947369809 0.00202304245354589 0.00890091501406345 0 0 0.00361367414295695 0.000762956915822963 0 0.0041763244168807 0 0.00145088395104718
"подобием" 0.00263744378947924 0.00606912736063766 0 0.00557289344627731 0.00924613203476546 0.00240911609530463 0 0 0 0 0.00145088395104718
"полагать" 0 0 0.00178018300281269 0.00557289344627731 0.00410939201545131 0.00120455804765232 0.000762956915822963 0.00369603784742756 0.00104408110422018 0.00853053076962449 0.00507809382866511
"полно" 0 0.00202304245354589 0.00178018300281269 0 0.00102734800386283 0.00481823219060927 0.00762956915822963 0 0 0.00341221230784979 0.00145088395104718
"положению" 0.00395616568421886 0.00303456368031883 0 0.00557289344627731 0.00410939201545131 0.00481823219060927 0 0.00739207569485511 0.00104408110422018 0 0.00290176790209435
"положительный" 0.00263744378947924 0.00505760613386472 0.00178018300281269 0 0 0 0.00152591383164593 0 0.00313224331266053 0 0.00652897777971229
"положительным" 0.00131872189473962 0.00202304245354589 0.00178018300281269 0 0.00205469600772566 0 0.00228887074746889 0 0.00104408110422018 0.00341221230784979 0.00725441975523588
"пользование" 0 0 0.00178018300281269 0 0.00102734800386283 0 0.00991843990569853 0 0 0 0.00507809382866511
"поминовение" 0 0 0 0.0390102541239412 0.0133555240502168 0.00240911609530463 0 0 0 0 0
"поток" 0.00263744378947924 0 0.0106810980168761 0 0.00102734800386283 0.00361367414295695 0.00228887074746889 0 0.00522040552110088 0.0017061061539249 0.000725441975523588
"поэт" 0.00131872189473962 0.00303456368031883 0 0 0.00205469600772566 0 0.00991843990569853 0.00369603784742756 0 0 0.00145088395104718
"преимущества" 0.00791233136843771 0.00101152122677294 0 0 0.00308204401158849 0 0.00457774149493778 0 0 0.0017061061539249 0.00362720987761794
"приведет" 0.00131872189473962 0.00404608490709178 0.00534054900843807 0.0167186803388319 0.00513674001931414 0 0.00228887074746889 0 0.00208816220844035 0 0.000725441975523588
"прием" 0 0.00101152122677294 0 0 0 0.00240911609530463 0.0106813968215215 0 0.0041763244168807 0.0017061061539249 0
"признавал" 0.00659360947369809 0.00404608490709178 0 0.0222915737851092 0.00205469600772566 0 0.000762956915822963 0 0.00104408110422018 0.00341221230784979 0.00217632592657076
"призрак" 0.00131872189473962 0.00404608490709178 0.00178018300281269 0.00557289344627731 0.00102734800386283 0.0072273482859139 0 0 0.00104408110422018 0.00341221230784979 0.00362720987761794
"примирения" 0 0 0 0 0.0154102200579424 0.00120455804765232 0 0.00739207569485511 0.00313224331266053 0 0.000725441975523588
"принудительно" 0.00395616568421886 0.00606912736063766 0.00890091501406345 0 0 0.00240911609530463 0.00152591383164593 0 0 0 0.00290176790209435
"причиною" 0 0.00101152122677294 0 0.0111457868925546 0.00821878403090263 0.00481823219060927 0.000762956915822963 0 0 0.00341221230784979 0.00290176790209435
"произведений" 0 0.00101152122677294 0.00178018300281269 0 0.00821878403090263 0.00240911609530463 0.00686661224240667 0 0.00104408110422018 0 0
"производство" 0 0 0 0 0.00410939201545131 0 0.000762956915822963 0.0443524541691307 0 0 0.00362720987761794
"происхождению" 0.00527488757895847 0 0.00178018300281269 0 0.00410939201545131 0.00120455804765232 0.00152591383164593 0 0.0041763244168807 0 0.00435265185314153
"проникает" 0.00131872189473962 0.0101152122677294 0.00178018300281269 0 0 0.00481823219060927 0.000762956915822963 0.00369603784742756 0.00104408110422018 0 0.00217632592657076
"проповедь" 0.00131872189473962 0 0 0 0.0071914360270398 0.00240911609530463 0.00228887074746889 0 0.00104408110422018 0 0.0058035358041887
"простая" 0.00131872189473962 0.00101152122677294 0.00356036600562538 0 0 0.00120455804765232 0.00305182766329185 0 0.00626448662532106 0.00853053076962449 0.00145088395104718
"проявлений" 0 0.00101152122677294 0.00356036600562538 0 0 0.00120455804765232 0.00534069841076074 0.00369603784742756 0.00104408110422018 0.0017061061539249 0.0058035358041887
"раса" 0.017143384631615 0.00708064858741061 0.00178018300281269 0 0 0 0 0 0 0 0.000725441975523588
"революционного" 0.0210995503158339 0.00101152122677294 0.00534054900843807 0 0 0 0 0 0.00104408110422018 0 0.000725441975523588
"революциях" 0.0263744378947924 0.00202304245354589 0 0 0 0 0 0 0 0 0
"редко" 0.00791233136843771 0.00202304245354589 0.00178018300281269 0 0 0.00240911609530463 0.00534069841076074 0.00369603784742756 0 0 0.00217632592657076
"результатов" 0.00131872189473962 0.00303456368031883 0.0106810980168761 0 0 0 0.00152591383164593 0 0.00626448662532106 0.0017061061539249 0.00217632592657076
"религий" 0 0.00101152122677294 0.00534054900843807 0 0.00513674001931414 0.00120455804765232 0.00457774149493778 0 0 0.0017061061539249 0.00362720987761794
"религиозному" 0.00395616568421886 0.00809216981418355 0.00890091501406345 0 0.00308204401158849 0 0 0 0 0 0.00217632592657076
"ренессанс" 0 0 0.0373838430590665 0 0 0 0.000762956915822963 0 0 0 0
"родиться" 0.00659360947369809 0.00505760613386472 0.00534054900843807 0.00557289344627731 0.00513674001931414 0.00120455804765232 0 0 0 0 0.00145088395104718
"рот" 0 0 0 0 0 0.0072273482859139 0.0122073106531674 0 0 0 0
"сверхсущее" 0 0.00101152122677294 0 0 0 0 0 0 0 0.0358282292324228 0
"сказали" 0 0.00101152122677294 0 0.00557289344627731 0.00102734800386283 0.00481823219060927 0.00381478457911482 0 0.00313224331266053 0.00853053076962449 0.00145088395104718
"следующий" 0.00131872189473962 0 0.00356036600562538 0 0 0 0.00457774149493778 0.0110881135422827 0.00626448662532106 0.00341221230784979 0.00145088395104718
"сложное" 0.0118684970526566 0.00101152122677294 0.00178018300281269 0 0 0.00120455804765232 0.00381478457911482 0 0.00104408110422018 0.00341221230784979 0.00145088395104718
"слой" 0.00395616568421886 0.00101152122677294 0.00356036600562538 0 0.00205469600772566 0.00120455804765232 0.00686661224240667 0.00739207569485511 0 0.00341221230784979 0
"собор" 0 0 0 0.0222915737851092 0.0102734800386283 0.00120455804765232 0.00457774149493778 0 0 0.0017061061539249 0
"совершенных" 0.00263744378947924 0.00303456368031883 0.028482928045003 0 0 0 0 0 0 0 0.000725441975523588
"согласия" 0 0.00101152122677294 0.00178018300281269 0.0111457868925546 0.0133555240502168 0 0 0 0 0 0.00362720987761794
"сократа" 0 0 0.00534054900843807 0 0.00205469600772566 0.00361367414295695 0.00305182766329185 0 0 0 0.00725441975523588
"сомневаться" 0 0.00303456368031883 0.00534054900843807 0 0 0.00120455804765232 0.00381478457911482 0 0.00626448662532106 0 0.00290176790209435
"сохраняется" 0.00263744378947924 0.00101152122677294 0 0 0.00102734800386283 0.00120455804765232 0.00228887074746889 0 0 0 0.0101561876573302
"статью" 0 0.00404608490709178 0.00178018300281269 0.00557289344627731 0.00102734800386283 0.00240911609530463 0.00381478457911482 0.00739207569485511 0.00626448662532106 0 0
"страшной" 0.0197808284210943 0.00404608490709178 0.00178018300281269 0 0.00102734800386283 0 0 0 0.00104408110422018 0 0
"суммы" 0.00131872189473962 0 0 0 0.00102734800386283 0.00120455804765232 0.000762956915822963 0.0369603784742756 0.00626448662532106 0 0.00145088395104718
"существенной" 0 0.00101152122677294 0.00356036600562538 0.00557289344627731 0.00102734800386283 0.00361367414295695 0.000762956915822963 0 0.00104408110422018 0.00853053076962449 0.00507809382866511
"схемы" 0 0 0.00178018300281269 0 0 0.00240911609530463 0.0114443537373445 0.00369603784742756 0.00104408110422018 0.00341221230784979 0
"теорий" 0 0 0 0 0 0.00240911609530463 0.00152591383164593 0 0.0167052976675228 0 0.00145088395104718
"термином" 0 0 0 0 0 0.00361367414295695 0.00686661224240667 0 0.00208816220844035 0.0102366369235494 0.00145088395104718
"тесном" 0 0 0 0 0.00102734800386283 0 0.000762956915822963 0 0.00208816220844035 0.00511831846177469 0.0108816296328538
