"30_masalskiy" "30_veltman" "50_begichev" "50_pogorelsky"
"представляла" 0.00753721499905785 0 0.0024548311076198 0.00505390835579515
"прекрасной" 0 0.0083268106649791 0 0.00168463611859838
"препятствия" 0 0.00166536213299582 0.00490966221523959 0.00505390835579515
"прервала" 0.00376860749952892 0 0 0.00842318059299191
"прибыли" 0 0.00166536213299582 0.0024548311076198 0.00673854447439353
"привез" 0.00753721499905785 0.00333072426599164 0 0.00336927223719677
"привязанность" 0 0 0.00981932443047918 0.00336927223719677
"приготовленную" 0 0 0.00981932443047918 0.00336927223719677
"приедет" 0.00376860749952892 0 0.00490966221523959 0.00505390835579515
"призвать" 0.00376860749952892 0.00333072426599164 0 0.00505390835579515
"прийти" 0.00376860749952892 0.00333072426599164 0 0.00505390835579515
"приказав" 0.00376860749952892 0.00166536213299582 0.0024548311076198 0.00505390835579515
"приказанию" 0.0150744299981157 0 0 0.00336927223719677
"принеси" 0.00376860749952892 0.00666144853198328 0 0.00168463611859838
"принудить" 0.0150744299981157 0.00166536213299582 0 0.00168463611859838
"присутствие" 0.00376860749952892 0 0.00490966221523959 0.00505390835579515
"приударил" 0 0.00999217279797492 0 0
"приходила" 0 0 0.00490966221523959 0.00673854447439353
"приятель" 0.00753721499905785 0.00333072426599164 0.0024548311076198 0.00168463611859838
"пробрался" 0 0.00999217279797492 0 0
"провесть" 0 0 0.00490966221523959 0.00673854447439353
"проводили" 0 0.00499608639898746 0.0024548311076198 0.00336927223719677
"продал" 0.00376860749952892 0 0.0024548311076198 0.00673854447439353
"продать" 0 0.00166536213299582 0.0024548311076198 0.00673854447439353
"продолжали" 0 0.00333072426599164 0 0.00673854447439353
"проехали" 0 0.00666144853198328 0 0.00336927223719677
"проехать" 0 0.00499608639898746 0 0.00505390835579515
"проигрыша" 0 0 0.0147289866457188 0
"пройдет" 0 0.00333072426599164 0.00490966221523959 0.00336927223719677
"просили" 0 0.00333072426599164 0.0024548311076198 0.00505390835579515
"просьба" 0 0.00166536213299582 0.012274155538099 0
"протекло" 0 0 0 0.0101078167115903
"проч" 0 0.00333072426599164 0.00490966221523959 0.00336927223719677
"прочитать" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00336927223719677
"прочь" 0 0.00666144853198328 0 0.00336927223719677
"прощайте" 0.0113058224985868 0 0 0.00505390835579515
"птиц" 0 0.00999217279797492 0 0
"птицу" 0 0.00999217279797492 0 0
"пуститься" 0 0.00333072426599164 0.00490966221523959 0.00336927223719677
"пустых" 0 0 0 0.0101078167115903
"путы" 0 0.00999217279797492 0 0
"пьют" 0 0.00499608639898746 0.0024548311076198 0.00336927223719677
"пьяница" 0 0 0.0147289866457188 0
"пьянства" 0 0 0.0147289866457188 0
"пьянство" 0 0 0.0147289866457188 0
"пьяный" 0 0.00333072426599164 0.00981932443047918 0
"пятьдесят" 0.00376860749952892 0.00333072426599164 0 0.00505390835579515
"рада" 0 0 0.00490966221523959 0.00673854447439353
"радушину" 0 0 0.0147289866457188 0
"раза" 0 0.00666144853198328 0.0024548311076198 0.00168463611859838
"разбойники" 0 0.00166536213299582 0.012274155538099 0
"размышлял" 0.00753721499905785 0 0.0024548311076198 0.00505390835579515
"разного" 0.0113058224985868 0 0.0024548311076198 0.00336927223719677
"разу" 0.0113058224985868 0.00166536213299582 0.0024548311076198 0.00168463611859838
"ранее" 0.0113058224985868 0 0 0.00505390835579515
"рассказала" 0 0 0.00490966221523959 0.00673854447439353
"рассудка" 0.00376860749952892 0 0.00736449332285939 0.00336927223719677
"рекою" 0 0.00999217279797492 0 0
"решено" 0 0.00166536213299582 0.00981932443047918 0.00168463611859838
"решились" 0 0.00166536213299582 0.0024548311076198 0.00673854447439353
"решительного" 0 0 0 0.0101078167115903
"родислав" 0 0.00999217279797492 0 0
"родным" 0 0 0.0147289866457188 0
"роль" 0 0 0.00981932443047918 0.00336927223719677
"рому" 0 0 0.0147289866457188 0
"росту" 0.00376860749952892 0.00333072426599164 0 0.00505390835579515
"рукавами" 0 0.00999217279797492 0 0
"русскую" 0 0.00999217279797492 0 0
"ручной" 0 0.00666144853198328 0 0.00336927223719677
"рязанского" 0 0.00999217279797492 0 0
"савве" 0 0.00999217279797492 0 0
"савву" 0 0.00999217279797492 0 0
"сбыславич" 0 0.00999217279797492 0 0
"свадьба" 0.00376860749952892 0.00666144853198328 0 0.00168463611859838
"сватьбы" 0 0 0.0147289866457188 0
"сведения" 0 0.00333072426599164 0.0024548311076198 0.00505390835579515
"светланиной" 0 0 0.0147289866457188 0
"свидание" 0.00376860749952892 0 0.00490966221523959 0.00505390835579515
"свидании" 0.00376860749952892 0 0.00490966221523959 0.00505390835579515
"свидетели" 0 0.00166536213299582 0.00981932443047918 0.00168463611859838
"свияжскою" 0 0 0.0147289866457188 0
"свято" 0.0113058224985868 0.00166536213299582 0.00490966221523959 0
"священник" 0 0.00499608639898746 0.00490966221523959 0.00168463611859838
"сделай" 0.00376860749952892 0 0.012274155538099 0
"север" 0.0113058224985868 0.00499608639898746 0 0
"селу" 0 0.00999217279797492 0 0
"сему" 0.0113058224985868 0.00499608639898746 0 0
"сердиться" 0.00376860749952892 0 0.00490966221523959 0.00505390835579515
"сестер" 0 0 0.00981932443047918 0.00336927223719677
"сею" 0.0150744299981157 0 0 0.00336927223719677
"силами" 0.00753721499905785 0.00166536213299582 0.00490966221523959 0.00168463611859838
"симовна" 0 0.00999217279797492 0 0
"синий" 0.00753721499905785 0.00333072426599164 0 0.00336927223719677
"синяя" 0.00753721499905785 0.00666144853198328 0 0
"сироты" 0.0150744299981157 0 0.0024548311076198 0.00168463611859838
"скажут" 0.00753721499905785 0.00666144853198328 0 0
"скорыми" 0 0.00499608639898746 0.0024548311076198 0.00336927223719677
"скрылась" 0.0113058224985868 0.00499608639898746 0 0
"скрылось" 0 0.00166536213299582 0 0.00842318059299191
"славного" 0.00753721499905785 0.00499608639898746 0 0.00168463611859838
"славу" 0.00753721499905785 0.00666144853198328 0 0
"следует" 0.0150744299981157 0 0.0024548311076198 0.00168463611859838
"следы" 0 0.00166536213299582 0.0024548311076198 0.00673854447439353
"службе" 0 0 0.0024548311076198 0.00842318059299191
"случаем" 0 0.00166536213299582 0.012274155538099 0
"слушали" 0 0.00333072426599164 0.0024548311076198 0.00505390835579515
"слышишь" 0 0.00166536213299582 0 0.00842318059299191
"смеет" 0 0.00999217279797492 0 0
"смехом" 0 0.00499608639898746 0.0024548311076198 0.00336927223719677
"смешался" 0 0 0.00736449332285939 0.00505390835579515
"смеялись" 0.00376860749952892 0 0.012274155538099 0
"снег" 0.00376860749952892 0.00666144853198328 0 0.00168463611859838
"сношения" 0 0 0.00736449332285939 0.00505390835579515
"собственное" 0 0.00166536213299582 0.00736449332285939 0.00336927223719677
"совершенную" 0.00376860749952892 0 0.0024548311076198 0.00673854447439353
"согласиться" 0.00753721499905785 0 0 0.00673854447439353
"согласно" 0.00753721499905785 0.00333072426599164 0 0.00336927223719677
"сомневаюсь" 0 0 0.00490966221523959 0.00673854447439353
"сорвал" 0.00376860749952892 0.00499608639898746 0 0.00336927223719677
"сосен" 0.0113058224985868 0 0 0.00505390835579515
"составить" 0 0 0.012274155538099 0.00168463611859838
"сосуд" 0.00753721499905785 0.00666144853198328 0 0
"сохранил" 0 0.00333072426599164 0.00490966221523959 0.00336927223719677
"спальне" 0.00376860749952892 0 0.00736449332285939 0.00336927223719677
"спасителя" 0 0.00499608639898746 0.00490966221523959 0.00168463611859838
"спокойствие" 0 0.00333072426599164 0.00490966221523959 0.00336927223719677
"спрашивает" 0 0.00999217279797492 0 0
"спросите" 0 0 0.0024548311076198 0.00842318059299191
"сроду" 0 0.00333072426599164 0.0024548311076198 0.00505390835579515
"ссоры" 0 0 0.00490966221523959 0.00673854447439353
"старое" 0.00376860749952892 0.00333072426599164 0.0024548311076198 0.00336927223719677
"старухи" 0 0.0083268106649791 0 0.00168463611859838
"стенах" 0 0.00499608639898746 0 0.00505390835579515
"стесненным" 0 0 0.00736449332285939 0.00505390835579515
"столбом" 0 0.00999217279797492 0 0
"сторожей" 0 0.0083268106649791 0 0.00168463611859838
"стоя" 0 0.00499608639898746 0.00490966221523959 0.00168463611859838
"страху" 0.00753721499905785 0.00166536213299582 0 0.00505390835579515
"стрелой" 0 0.00999217279797492 0 0
"строго" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00336927223719677
"струи" 0 0.00999217279797492 0 0
"стук" 0 0.00166536213299582 0 0.00842318059299191
"ступай" 0.00376860749952892 0.0083268106649791 0 0
"сударь" 0 0.00499608639898746 0 0.00505390835579515
"судороги" 0 0 0.0147289866457188 0
"судя" 0 0 0 0.0101078167115903
"сундукова" 0 0 0.0147289866457188 0
"супруг" 0 0 0.00736449332285939 0.00505390835579515
"супругу" 0 0.00166536213299582 0.00490966221523959 0.00505390835579515
"сухим" 0 0.00999217279797492 0 0
"схватив" 0.00753721499905785 0.00333072426599164 0.00490966221523959 0
"ся" 0 0.00999217279797492 0 0
"табунан" 0 0.00999217279797492 0 0
"татарский" 0 0.00999217279797492 0 0
"творил" 0.00376860749952892 0.0083268106649791 0 0
"теми" 0 0 0.00736449332285939 0.00505390835579515
"тень" 0 0.00499608639898746 0 0.00505390835579515
"терять" 0 0.00166536213299582 0.0024548311076198 0.00673854447439353
"тетушкин" 0 0 0 0.0101078167115903
"течет" 0 0.00999217279797492 0 0
"тиун" 0 0.00999217279797492 0 0
"трава" 0.00376860749952892 0.0083268106649791 0 0
"трепетом" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00336927223719677
"тридевять" 0 0.00999217279797492 0 0
"трость" 0.0226116449971735 0 0 0
"трубку" 0 0 0.0147289866457188 0
"труд" 0.0113058224985868 0.00333072426599164 0 0.00168463611859838
"трудов" 0.0150744299981157 0.00166536213299582 0 0.00168463611859838
"тс" 0 0.00999217279797492 0 0
"тысячу" 0.00753721499905785 0 0.00736449332285939 0.00168463611859838
"тягостно" 0 0 0.00981932443047918 0.00336927223719677
"уверенный" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0.00168463611859838
"увидите" 0 0 0.0024548311076198 0.00842318059299191
"увидишь" 0.0188430374976446 0.00166536213299582 0 0
"удалился" 0.00376860749952892 0.00333072426599164 0 0.00505390835579515
"удастся" 0 0 0 0.0101078167115903
"удивился" 0.00376860749952892 0 0 0.00842318059299191
"удостоверилась" 0 0 0 0.0101078167115903
"ужасное" 0 0.00499608639898746 0.00736449332285939 0
"улицы" 0.00753721499905785 0.00499608639898746 0 0.00168463611859838
"упреки" 0 0.00166536213299582 0.00490966221523959 0.00505390835579515
"усилия" 0.00376860749952892 0.00166536213299582 0.00736449332285939 0.00168463611859838
"условились" 0.00753721499905785 0.00333072426599164 0.0024548311076198 0.00168463611859838
"услуги" 0 0 0.00981932443047918 0.00336927223719677
"успеем" 0.00753721499905785 0 0.00490966221523959 0.00336927223719677
"успокоилась" 0 0.00166536213299582 0.00736449332285939 0.00336927223719677
"усталости" 0.00376860749952892 0.00499608639898746 0 0.00336927223719677
"утверждают" 0.00753721499905785 0 0.00490966221523959 0.00336927223719677
"учитель" 0 0 0 0.0101078167115903
"фамилии" 0 0 0.00981932443047918 0.00336927223719677
"ханом" 0 0.00999217279797492 0 0
"ходили" 0 0.00333072426599164 0.0024548311076198 0.00505390835579515
"холмский" 0 0 0.0147289866457188 0
"холмской" 0 0 0.0147289866457188 0
"хотят" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0.00168463611859838
"царства" 0 0.00999217279797492 0 0
"цвет" 0.0150744299981157 0 0 0.00336927223719677
"целует" 0.00376860749952892 0.0083268106649791 0 0
"цель" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00336927223719677
"чашу" 0 0.0083268106649791 0.0024548311076198 0
"чащу" 0 0.00666144853198328 0 0.00336927223719677
"челу" 0 0.00999217279797492 0 0
"черных" 0 0.0083268106649791 0 0.00168463611859838
"честной" 0 0.00999217279797492 0 0
"чиновники" 0.00376860749952892 0.00166536213299582 0.00736449332285939 0.00168463611859838
"числе" 0 0.00499608639898746 0.0024548311076198 0.00336927223719677
"читателей" 0.00753721499905785 0 0 0.00673854447439353
"чу" 0.0113058224985868 0.00499608639898746 0 0
"чувствами" 0 0.00333072426599164 0.00981932443047918 0
"чувствования" 0.00376860749952892 0 0 0.00842318059299191
"чужой" 0.00376860749952892 0.00499608639898746 0 0.00336927223719677
"шеи" 0.00376860749952892 0.00499608639898746 0 0.00336927223719677
"шелковый" 0.00376860749952892 0.00666144853198328 0 0.00168463611859838
"шелковым" 0 0.00999217279797492 0 0
"шести" 0.0113058224985868 0 0.00736449332285939 0
"широкие" 0.00376860749952892 0.00333072426599164 0 0.00505390835579515
"широкому" 0 0.00999217279797492 0 0
"шитые" 0 0.00999217279797492 0 0
"шла" 0 0.0083268106649791 0 0.00168463611859838
"шлема" 0 0.00999217279797492 0 0
"шлемом" 0 0.00999217279797492 0 0
"шляпы" 0.00753721499905785 0 0.00490966221523959 0.00336927223719677
"шутка" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00336927223719677
"шутку" 0 0 0 0.0101078167115903
"ы" 0 0.0083268106649791 0.0024548311076198 0
"экая" 0 0 0.0024548311076198 0.00842318059299191
"этою" 0.00376860749952892 0 0 0.00842318059299191
"юноши" 0 0.00999217279797492 0 0
"юрка" 0 0.00999217279797492 0 0
"явится" 0.00376860749952892 0 0.0024548311076198 0.00673854447439353
"являлись" 0.00753721499905785 0 0.00490966221523959 0.00336927223719677
"яги" 0 0.00999217279797492 0 0
"языком" 0 0.00333072426599164 0.0024548311076198 0.00505390835579515
"як" 0 0.00499608639898746 0 0.00505390835579515
"яко" 0.00376860749952892 0.0083268106649791 0 0
"яна" 0 0.00999217279797492 0 0
"яний" 0 0.00999217279797492 0 0
"ярослава" 0 0.00999217279797492 0 0
"iii" 0 0.00666144853198328 0.0024548311076198 0.00168463611859838
"ix" 0 0.00666144853198328 0.0024548311076198 0.00168463611859838
"v" 0 0.00666144853198328 0.0024548311076198 0.00168463611859838
"xi" 0 0.00666144853198328 0.0024548311076198 0.00168463611859838
"xii" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0.00168463611859838
"xiii" 0 0.0083268106649791 0 0.00168463611859838
"австерия" 0.0188430374976446 0 0 0
"автора" 0 0.00166536213299582 0.0024548311076198 0.00505390835579515
"александровичем" 0 0 0 0.00842318059299191
"алхимии" 0.0188430374976446 0 0 0
"андрея" 0.00376860749952892 0.00666144853198328 0 0
"аукциона" 0.00753721499905785 0 0.00736449332285939 0
"бабушки" 0 0.00166536213299582 0.00736449332285939 0.00168463611859838
"бала" 0 0 0.0024548311076198 0.00673854447439353
"бегом" 0.00753721499905785 0.00499608639898746 0 0
"бедствия" 0.00376860749952892 0 0.00981932443047918 0
"бежали" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"безделица" 0 0 0.00490966221523959 0.00505390835579515
"белого" 0 0.0083268106649791 0 0
"белое" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0
"береги" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"беседке" 0 0 0.00490966221523959 0.00505390835579515
"беспокоилась" 0 0 0.00490966221523959 0.00505390835579515
"беспокоиться" 0 0 0.00981932443047918 0.00168463611859838
"беспокойтесь" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"бич" 0 0.0083268106649791 0 0
"благодарить" 0.00376860749952892 0 0.00736449332285939 0.00168463611859838
"благодетельный" 0 0.00166536213299582 0 0.00673854447439353
"благополучия" 0 0 0.00981932443047918 0.00168463611859838
"благословение" 0.00376860749952892 0.00666144853198328 0 0
"ближнего" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"блюда" 0 0.00666144853198328 0 0.00168463611859838
"богатой" 0 0.0083268106649791 0 0
"богатырским" 0 0.0083268106649791 0 0
"богатырского" 0 0.0083268106649791 0 0
"боиборзовной" 0 0.0083268106649791 0 0
"боку" 0 0.00499608639898746 0 0.00336927223719677
"болезнию" 0 0 0.00981932443047918 0.00168463611859838
"больной" 0 0 0.00736449332285939 0.00336927223719677
"большем" 0 0 0.012274155538099 0
"большею" 0.00376860749952892 0 0.00736449332285939 0.00168463611859838
"бора" 0 0.00166536213299582 0 0.00673854447439353
"бору" 0 0.00333072426599164 0 0.00505390835579515
"боязни" 0 0.00333072426599164 0 0.00505390835579515
"боярской" 0 0.0083268106649791 0 0
"брал" 0.00376860749952892 0 0.00981932443047918 0
"брали" 0.00376860749952892 0.00333072426599164 0.0024548311076198 0.00168463611859838
"бросившись" 0 0 0.00981932443047918 0.00168463611859838
"бросила" 0 0.00166536213299582 0 0.00673854447439353
"бубны" 0 0.0083268106649791 0 0
"будущее" 0.00376860749952892 0 0.00736449332285939 0.00168463611859838
"бумага" 0.0150744299981157 0 0.0024548311076198 0
"бумаге" 0.0113058224985868 0 0 0.00336927223719677
"бывали" 0 0 0.0024548311076198 0.00673854447439353
"быти" 0 0.0083268106649791 0 0
"васильевна" 0 0 0.012274155538099 0
"ваську" 0 0 0 0.00842318059299191
"ввел" 0.0150744299981157 0 0 0.00168463611859838
"вверил" 0 0 0 0.00842318059299191
"веди" 0.0113058224985868 0.00166536213299582 0 0.00168463611859838
"великую" 0 0.0083268106649791 0 0
"величины" 0.0150744299981157 0 0 0.00168463611859838
"вельможи" 0.00753721499905785 0.00333072426599164 0 0.00168463611859838
"венцу" 0.0188430374976446 0 0 0
"верили" 0 0.00666144853198328 0 0.00168463611859838
"верит" 0 0.00499608639898746 0.0024548311076198 0.00168463611859838
"верного" 0 0.00666144853198328 0 0.00168463611859838
"верное" 0.00376860749952892 0 0.00490966221523959 0.00336927223719677
"верстах" 0 0 0 0.00842318059299191
"версты" 0.00753721499905785 0 0 0.00505390835579515
"верхами" 0 0.00333072426599164 0.00736449332285939 0
"ветры" 0 0.0083268106649791 0 0
"вече" 0 0.0083268106649791 0 0
"вечное" 0 0.00166536213299582 0.00981932443047918 0
"вещь" 0.00753721499905785 0.00166536213299582 0.00490966221523959 0
"взад" 0.0113058224985868 0 0 0.00336927223719677
"вздрогнула" 0.00753721499905785 0.00166536213299582 0 0.00336927223719677
"взойди" 0 0.0083268106649791 0 0
"взором" 0.00376860749952892 0.00499608639898746 0 0.00168463611859838
"видеться" 0 0 0.00736449332285939 0.00336927223719677
"видов" 0 0 0 0.00842318059299191
"висел" 0.00753721499905785 0.00333072426599164 0 0.00168463611859838
"вишь" 0.0113058224985868 0.00166536213299582 0 0.00168463611859838
"влюблен" 0 0 0.0024548311076198 0.00673854447439353
"водится" 0.00376860749952892 0 0.00981932443047918 0
"воз" 0.00376860749952892 0.00666144853198328 0 0
"возвратимся" 0 0.00166536213299582 0.00490966221523959 0.00336927223719677
"возвращается" 0 0.00666144853198328 0.0024548311076198 0
"возвращаясь" 0 0.00166536213299582 0 0.00673854447439353
"воздержаться" 0 0 0 0.00842318059299191
"вознамерилась" 0 0 0.00490966221523959 0.00505390835579515
"возразил" 0.00753721499905785 0 0.0024548311076198 0.00336927223719677
"вой" 0.00376860749952892 0.00666144853198328 0 0
"войдти" 0 0 0.012274155538099 0
"войну" 0 0.00666144853198328 0 0.00168463611859838
"войском" 0.00376860749952892 0.00666144853198328 0 0
"волею" 0 0.00499608639898746 0.0024548311076198 0.00168463611859838
"волнами" 0.00753721499905785 0.00499608639898746 0 0
"волнение" 0.00753721499905785 0 0.00736449332285939 0
"волос" 0.00753721499905785 0.00166536213299582 0 0.00336927223719677
"волоса" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"вопли" 0 0.00666144853198328 0.0024548311076198 0
"вопросы" 0 0.00333072426599164 0.0024548311076198 0.00336927223719677
"ворон" 0 0.00666144853198328 0 0.00168463611859838
"воротам" 0.00376860749952892 0.00666144853198328 0 0
"восклицания" 0 0.00333072426599164 0 0.00505390835579515
"восклицаниями" 0 0.00166536213299582 0 0.00673854447439353
"воспоминания" 0 0 0.00490966221523959 0.00505390835579515
"восток" 0.00376860749952892 0.00666144853198328 0 0
"восторга" 0.0113058224985868 0.00166536213299582 0 0.00168463611859838
"восторге" 0 0 0.00981932443047918 0.00168463611859838
"всевышнего" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"вскрикнула" 0.00376860749952892 0.00499608639898746 0 0.00168463611859838
"вспомни" 0.00376860749952892 0 0.00981932443047918 0
"вспомнить" 0.00376860749952892 0 0.00981932443047918 0
"встречает" 0 0.0083268106649791 0 0
"встречали" 0 0.00666144853198328 0 0.00168463611859838
"второго" 0.00376860749952892 0.00166536213299582 0 0.00505390835579515
"входить" 0.00376860749952892 0.00166536213299582 0.0024548311076198 0.00336927223719677
"вчерась" 0 0 0 0.00842318059299191
"выбежал" 0.00376860749952892 0.00166536213299582 0.00736449332285939 0
"выбежала" 0 0.00333072426599164 0.0024548311076198 0.00336927223719677
"выбраться" 0 0.00499608639898746 0 0.00336927223719677
"выговаривают" 0 0 0 0.00842318059299191
"выкуп" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00168463611859838
"вынес" 0.00376860749952892 0.00499608639898746 0.0024548311076198 0
"выслан" 0 0 0.012274155538099 0
"высоком" 0 0.0083268106649791 0 0
"высокою" 0.00753721499905785 0.00333072426599164 0.0024548311076198 0
"высокую" 0.00376860749952892 0.00499608639898746 0 0.00168463611859838
"выходя" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"гаркуша" 0 0 0 0.00842318059299191
"главе" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"главу" 0 0.0083268106649791 0 0
"глазом" 0 0.00333072426599164 0.0024548311076198 0.00336927223719677
"глебовне" 0 0.0083268106649791 0 0
"глубине" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"глубокое" 0 0.00166536213299582 0 0.00673854447439353
"глубокую" 0.00376860749952892 0.00333072426599164 0.00490966221523959 0
"глупее" 0.0188430374976446 0 0 0
"глупость" 0 0.00166536213299582 0.00736449332285939 0.00168463611859838
"гой" 0 0.0083268106649791 0 0
"голубые" 0 0.00333072426599164 0.0024548311076198 0.00336927223719677
"гора" 0 0.00666144853198328 0.0024548311076198 0
"городе" 0 0.00499608639898746 0.0024548311076198 0.00168463611859838
"господь" 0.00753721499905785 0.00333072426599164 0 0.00168463611859838
"гостем" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"гостями" 0.00376860749952892 0.00333072426599164 0.0024548311076198 0.00168463611859838
"грозно" 0 0.0083268106649791 0 0
"губи" 0.00376860749952892 0.00666144853198328 0 0
"густые" 0 0.00333072426599164 0.0024548311076198 0.00336927223719677
"дав" 0.00376860749952892 0.00166536213299582 0.0024548311076198 0.00336927223719677
"даль" 0 0.00666144853198328 0.0024548311076198 0
"дальний" 0 0.00166536213299582 0.00736449332285939 0.00168463611859838
"данилыч" 0.0188430374976446 0 0 0
"данное" 0 0.00333072426599164 0.00490966221523959 0.00168463611859838
"данную" 0 0.00166536213299582 0.00736449332285939 0.00168463611859838
"дверью" 0.00376860749952892 0.00333072426599164 0 0.00336927223719677
"дев" 0 0.0083268106649791 0 0
"дедушка" 0 0.0083268106649791 0 0
"делай" 0.00753721499905785 0 0.00736449332285939 0
"деньгах" 0 0 0.012274155538099 0
"деревом" 0 0.00499608639898746 0 0.00336927223719677
"деревьями" 0 0.00499608639898746 0 0.00336927223719677
"деревянные" 0.0113058224985868 0.00333072426599164 0 0
"деревянным" 0.0113058224985868 0.00166536213299582 0 0.00168463611859838
"держит" 0.00376860749952892 0.00666144853198328 0 0
"детях" 0 0.00166536213299582 0.00981932443047918 0
"джари" 0 0.0083268106649791 0 0
"длинной" 0 0.00666144853198328 0 0.00168463611859838
"длинным" 0 0.0083268106649791 0 0
"добиться" 0 0 0.0024548311076198 0.00673854447439353
"добр" 0 0.00166536213299582 0.00736449332285939 0.00168463611859838
"догадалась" 0 0 0.00490966221523959 0.00505390835579515
"догадки" 0 0.00333072426599164 0 0.00505390835579515
"догнать" 0 0.00166536213299582 0 0.00673854447439353
"дождаться" 0 0 0 0.00842318059299191
"дождя" 0 0.00166536213299582 0 0.00673854447439353
"дожидаться" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"дойдет" 0.00753721499905785 0.00166536213299582 0 0.00336927223719677
"докажу" 0.00376860749952892 0 0.00490966221523959 0.00336927223719677
"доказательство" 0 0 0.012274155538099 0
"доказывает" 0 0.00166536213299582 0.0024548311076198 0.00505390835579515
"должность" 0.00376860749952892 0.00166536213299582 0.00736449332285939 0
"дона" 0 0.0083268106649791 0 0
"доныне" 0.0188430374976446 0 0 0
"дорогой" 0 0.00166536213299582 0.0024548311076198 0.00505390835579515
"досадой" 0.0113058224985868 0.00333072426599164 0 0
"достиг" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"достойного" 0.00376860749952892 0 0.0024548311076198 0.00505390835579515
"досыта" 0 0.00666144853198328 0 0.00168463611859838
"драгоценность" 0.0150744299981157 0 0 0.00168463611859838
"древние" 0 0.0083268106649791 0 0
"древняя" 0 0.0083268106649791 0 0
"древо" 0 0.0083268106649791 0 0
"другою" 0.00753721499905785 0.00166536213299582 0 0.00336927223719677
"дружбу" 0.00753721499905785 0.00166536213299582 0.0024548311076198 0.00168463611859838
"дружески" 0 0.00333072426599164 0.00490966221523959 0.00168463611859838
"друзьями" 0 0 0.00981932443047918 0.00168463611859838
"дубовые" 0 0.0083268106649791 0 0
"душевной" 0 0.00166536213299582 0.00981932443047918 0
"душой" 0 0.0083268106649791 0 0
"дюндиковым" 0 0 0 0.00842318059299191
"дядя" 0.00376860749952892 0 0.00981932443047918 0
"единственной" 0.00753721499905785 0 0.0024548311076198 0.00336927223719677
"еже" 0 0.00666144853198328 0.0024548311076198 0
"жаром" 0.00753721499905785 0 0 0.00505390835579515
"женился" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.00168463611859838
"женский" 0 0.00499608639898746 0 0.00336927223719677
"живого" 0 0.00499608639898746 0 0.00336927223719677
"живописи" 0.0150744299981157 0 0 0.00168463611859838
"живота" 0.00753721499905785 0.00499608639898746 0 0
"жилища" 0.0113058224985868 0 0 0.00336927223719677
"житья" 0 0.00333072426599164 0.00490966221523959 0.00168463611859838
"жокондова" 0 0 0.012274155538099 0
"заблаговременно" 0 0.00166536213299582 0.00981932443047918 0
"загладить" 0 0 0 0.00842318059299191
"заключали" 0 0.00499608639898746 0.0024548311076198 0.00168463611859838
"заключить" 0 0 0.0024548311076198 0.00673854447439353
"законным" 0 0 0.00981932443047918 0.00168463611859838
"закричала" 0 0.00333072426599164 0 0.00505390835579515
"зале" 0.0113058224985868 0 0.0024548311076198 0.00168463611859838
"заменил" 0.0113058224985868 0.00333072426599164 0 0
"замечая" 0.00753721499905785 0 0.0024548311076198 0.00336927223719677
"замок" 0.00753721499905785 0.00499608639898746 0 0
"заморское" 0 0.0083268106649791 0 0
"занят" 0 0.00499608639898746 0 0.00336927223719677
"запинаясь" 0 0.00166536213299582 0 0.00673854447439353
"заревых" 0 0.0083268106649791 0 0
"заставил" 0 0.00333072426599164 0.00736449332285939 0
"зато" 0 0.00166536213299582 0 0.00673854447439353
"затруднении" 0 0 0 0.00842318059299191
"звания" 0.0113058224985868 0 0 0.00336927223719677
"здорова" 0 0 0.00490966221523959 0.00505390835579515
"зеленая" 0 0.0083268106649791 0 0
"зелень" 0 0.00666144853198328 0 0.00168463611859838
"земно" 0 0.0083268106649791 0 0
"земного" 0 0.0083268106649791 0 0
"златые" 0 0.0083268106649791 0 0
"злобы" 0 0.00499608639898746 0.0024548311076198 0.00168463611859838
"злых" 0 0.00499608639898746 0 0.00336927223719677
"змея" 0 0.0083268106649791 0 0
"знаки" 0 0.00333072426599164 0.00490966221523959 0.00168463611859838
