"slav_aksakov" "slav_kavelin" "slav_khomyakov" "slav_kireevsky" "slav_samarin" "west_annenkov" "west_belinsky" "west_granovsky1" "west_granovsky2" "west_herzen1"
"связь" 0.0146591741998534 0.00562619556655789 0.00863632438034373 0.0214945905280504 0 0 0 0.0281221438447658 0.00573493146756896 0
"смело" 0 0.00562619556655789 0.0259089731410312 0 0 0.0149844162071446 0.020631318341242 0.0117175599353191 0.0133815067576609 0
"сношения" 0.00488639139995114 0.0168785866996737 0.0345452975213749 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.0191164382252299 0
"совести" 0.0537503053994625 0 0.00863632438034373 0.00716486350935015 0.00436967445925279 0.00899064972428674 0 0 0.0114698629351379 0
"столь" 0 0.00562619556655789 0.0172726487606875 0.00716486350935015 0.00873934891850557 0.0179812994485735 0 0.0117175599353191 0.00764657529009195 0.0195924764890282
"таков" 0.0146591741998534 0.00562619556655789 0.0172726487606875 0.00716486350935015 0.0131090233777584 0.00299688324142891 0.010315659170621 0.0164045839094467 0.00764657529009195 0
"труда" 0 0 0.00863632438034373 0.00716486350935015 0.00873934891850557 0.0239750659314313 0.010315659170621 0.00937404794825526 0 0.0587774294670846
"умы" 0.00977278279990227 0 0.00863632438034373 0.0143297270187003 0 0 0 0.00703053596119144 0.0152931505801839 0.0685736677115987
"хочет" 0.00488639139995114 0.00562619556655789 0 0 0.00873934891850557 0.0209781826900024 0.030946977511863 0.00703053596119144 0.00573493146756896 0.0293887147335423
"христианской" 0.0684094795993159 0 0.0259089731410312 0.0143297270187003 0.00436967445925279 0 0 0.00468702397412763 0.00191164382252299 0
"хуже" 0.00488639139995114 0.00562619556655789 0.0345452975213749 0 0.0174786978370111 0.0149844162071446 0.020631318341242 0.00468702397412763 0.00764657529009195 0
"человеке" 0.00977278279990227 0.0337571733993474 0 0.0429891810561009 0.0262180467555167 0 0 0 0.00191164382252299 0.0195924764890282
"шли" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0 0.00436967445925279 0.00299688324142891 0 0.0187480958965105 0.0191164382252299 0
"les" 0 0 0 0 0.0349573956740223 0.0179812994485735 0.010315659170621 0.00468702397412763 0.00955821911261494 0.00979623824451411
"бежал" 0 0 0.0259089731410312 0 0 0 0 0.0140610719223829 0.0248513696927988 0
"богатства" 0 0 0.00863632438034373 0.00716486350935015 0 0.0179812994485735 0 0.0164045839094467 0.00955821911261494 0.0195924764890282
"будучи" 0.00977278279990227 0.00562619556655789 0.00863632438034373 0.00716486350935015 0 0.0179812994485735 0.020631318341242 0.00937404794825526 0.00764657529009195 0.00979623824451411
"васильевич" 0 0 0.181362811987218 0 0 0 0.010315659170621 0 0 0
"вид" 0.00488639139995114 0.0168785866996737 0 0.0214945905280504 0.0218483722962639 0.00899064972428674 0.010315659170621 0.00937404794825526 0.00191164382252299 0.00979623824451411
"внешним" 0.0146591741998534 0.0168785866996737 0.00863632438034373 0.0143297270187003 0.0131090233777584 0.00299688324142891 0 0.00937404794825526 0.00764657529009195 0.00979623824451411
"времен" 0.00977278279990227 0.0168785866996737 0 0.0143297270187003 0.0262180467555167 0.0119875329657157 0.010315659170621 0.00703053596119144 0.00191164382252299 0
"главные" 0 0.0225047822662316 0.00863632438034373 0 0.00436967445925279 0.00599376648285783 0 0.0187480958965105 0.0114698629351379 0
"говорю" 0 0 0.00863632438034373 0.0573189080748012 0.00436967445925279 0.0299688324142891 0 0.00234351198706381 0 0.00979623824451411
"дании" 0 0 0 0 0 0 0 0.00703053596119144 0.0363212326279368 0
"духе" 0.0244319569997557 0 0 0.0286594540374006 0.00873934891850557 0.00599376648285783 0.010315659170621 0 0.0133815067576609 0.00979623824451411
"духом" 0.00977278279990227 0.00562619556655789 0 0.0358243175467507 0.0131090233777584 0.00299688324142891 0 0.00937404794825526 0.00764657529009195 0.0195924764890282
"живут" 0.0244319569997557 0.0225047822662316 0.00863632438034373 0 0.0174786978370111 0 0.020631318341242 0.00937404794825526 0.00382328764504597 0
"землю" 0.0146591741998534 0.0112523911331158 0.0431816219017186 0.0143297270187003 0.00873934891850557 0.00599376648285783 0.010315659170621 0.00703053596119144 0 0.0195924764890282
"католического" 0.00488639139995114 0 0 0 0 0 0 0 0.0382328764504598 0.00979623824451411
"кровного" 0 0.0900191290649263 0 0 0.0262180467555167 0 0 0 0 0
"лично" 0.0146591741998534 0.00562619556655789 0 0.00716486350935015 0 0 0.010315659170621 0.0117175599353191 0.0210280820477529 0
"личного" 0 0.0112523911331158 0.00863632438034373 0.0214945905280504 0.0218483722962639 0.00299688324142891 0 0.00937404794825526 0.0114698629351379 0
"лучшие" 0 0 0.0431816219017186 0 0 0.00299688324142891 0.010315659170621 0.0187480958965105 0.00955821911261494 0.0195924764890282
"любил" 0 0 0.0172726487606875 0.0143297270187003 0 0.00299688324142891 0.020631318341242 0.0140610719223829 0.0152931505801839 0.00979623824451411
"наук" 0 0 0 0.0358243175467507 0.00436967445925279 0.00599376648285783 0.061893955023726 0.0117175599353191 0.00382328764504597 0.00979623824451411
"науку" 0.00488639139995114 0.0112523911331158 0 0.00716486350935015 0 0 0.010315659170621 0.0187480958965105 0 0.088166144200627
"новую" 0 0.0168785866996737 0.00863632438034373 0.0143297270187003 0 0.0119875329657157 0.020631318341242 0.00703053596119144 0.00955821911261494 0.0195924764890282
"образование" 0.0146591741998534 0 0 0.0286594540374006 0 0 0.010315659170621 0.0140610719223829 0.0152931505801839 0
"обратить" 0.00977278279990227 0.0112523911331158 0 0.0143297270187003 0.00436967445925279 0.00299688324142891 0.010315659170621 0.0117175599353191 0.0114698629351379 0.0195924764890282
"общественное" 0.0244319569997557 0.00562619556655789 0 0.0214945905280504 0.00873934891850557 0.00599376648285783 0 0.0140610719223829 0.00573493146756896 0
"осталось" 0 0.00562619556655789 0.00863632438034373 0 0 0.00299688324142891 0.010315659170621 0.0140610719223829 0.0152931505801839 0.0391849529780564
"отечественных" 0 0 0 0 0.0218483722962639 0.00299688324142891 0.165050546729936 0 0 0
"парижа" 0 0 0 0 0.00436967445925279 0.0299688324142891 0.010315659170621 0.00703053596119144 0.0133815067576609 0
"первым" 0 0.0281309778327895 0.0345452975213749 0.00716486350935015 0.00873934891850557 0.00599376648285783 0.020631318341242 0.00703053596119144 0.00573493146756896 0
"петр" 0 0.050635760099021 0 0.0143297270187003 0.0349573956740223 0 0 0.00703053596119144 0 0
"пользовался" 0 0.0112523911331158 0 0 0 0 0 0.0210916078835743 0.0210280820477529 0
"почве" 0.00488639139995114 0.0337571733993474 0 0 0.00873934891850557 0.00599376648285783 0 0.0187480958965105 0.00573493146756896 0
"предложил" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.0140610719223829 0.0267630135153218 0
"представляют" 0.00977278279990227 0.0225047822662316 0 0.00716486350935015 0.0174786978370111 0.00599376648285783 0.010315659170621 0.0117175599353191 0.00191164382252299 0.0195924764890282
"прежней" 0.00488639139995114 0.00562619556655789 0.0345452975213749 0.050154044565451 0 0 0 0.00937404794825526 0.00955821911261494 0
"прежние" 0 0.0168785866996737 0.0518179462820624 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00937404794825526 0.0114698629351379 0
"признать" 0.0488639139995114 0 0 0 0.0262180467555167 0 0.010315659170621 0.00234351198706381 0.00382328764504597 0.0195924764890282
"принадлежал" 0 0.00562619556655789 0.0259089731410312 0 0 0.00299688324142891 0 0.0117175599353191 0.0210280820477529 0.00979623824451411
"приняла" 0 0 0.00863632438034373 0.0143297270187003 0.00873934891850557 0.00299688324142891 0 0.00703053596119144 0.0248513696927988 0
"прошлого" 0 0 0 0.00716486350935015 0.0174786978370111 0.00299688324142891 0.154734887559315 0 0.00191164382252299 0
"пусть" 0.0488639139995114 0 0 0 0.00873934891850557 0.0119875329657157 0.041262636682484 0.00234351198706381 0 0.00979623824451411
"разные" 0.0195455655998045 0.0281309778327895 0 0.00716486350935015 0.00873934891850557 0 0.010315659170621 0.00937404794825526 0.00573493146756896 0.0195924764890282
"религиозного" 0.0293183483997068 0 0 0.00716486350935015 0 0.00899064972428674 0.010315659170621 0.00234351198706381 0.0191164382252299 0
"свободы" 0.0244319569997557 0 0.0172726487606875 0.00716486350935015 0.00873934891850557 0.00599376648285783 0 0.00937404794825526 0.00764657529009195 0.0195924764890282
"сделано" 0 0.00562619556655789 0.0259089731410312 0 0 0.0149844162071446 0.010315659170621 0.0117175599353191 0.0114698629351379 0.00979623824451411
"сердца" 0 0 0.00863632438034373 0.0358243175467507 0.00873934891850557 0.0119875329657157 0.020631318341242 0.00468702397412763 0.00382328764504597 0.0391849529780564
"смотрел" 0 0.00562619556655789 0 0.00716486350935015 0 0.0179812994485735 0 0.00937404794825526 0.0191164382252299 0
"смотреть" 0.00488639139995114 0.00562619556655789 0 0.00716486350935015 0.00873934891850557 0.0329657156557181 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"сопротивление" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.00234351198706381 0.0344095888054138 0.00979623824451411
"справедливо" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0.00716486350935015 0.0305877212147695 0.00299688324142891 0 0.0117175599353191 0.00955821911261494 0
"среди" 0.0293183483997068 0 0 0.00716486350935015 0.0131090233777584 0 0 0.00937404794825526 0.00764657529009195 0.0391849529780564
"статей" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0 0.00436967445925279 0.00899064972428674 0.072209614194347 0 0.0152931505801839 0
"талант" 0 0 0 0 0.0218483722962639 0.0119875329657157 0.123787910047452 0.00234351198706381 0 0
"уж" 0.0146591741998534 0.00562619556655789 0 0 0.00436967445925279 0.0479501318628626 0 0 0 0.00979623824451411
"условий" 0.00488639139995114 0.0112523911331158 0.00863632438034373 0.0358243175467507 0.00436967445925279 0.00899064972428674 0 0.00937404794825526 0.00955821911261494 0
"феодализм" 0 0 0 0 0 0 0 0.0492137517283401 0.00191164382252299 0
"феодализма" 0 0 0 0 0 0 0 0.0492137517283401 0 0.00979623824451411
"форме" 0.00977278279990227 0 0.00863632438034373 0.0143297270187003 0.0218483722962639 0.00899064972428674 0 0.0117175599353191 0.00382328764504597 0.0195924764890282
"характере" 0 0 0 0.050154044565451 0 0.0119875329657157 0 0.00703053596119144 0.0114698629351379 0.0195924764890282
"человеком" 0.00977278279990227 0 0.00863632438034373 0.00716486350935015 0.0174786978370111 0.0179812994485735 0 0.0187480958965105 0 0
"черты" 0.0146591741998534 0.0393833689659053 0 0 0.00436967445925279 0.00599376648285783 0.020631318341242 0.00703053596119144 0 0.0391849529780564
"чины" 0 0.0168785866996737 0.0172726487606875 0 0 0 0 0.0117175599353191 0.0229397258702758 0
"являются" 0 0 0 0.0143297270187003 0.00873934891850557 0.00599376648285783 0.030946977511863 0.0210916078835743 0.00764657529009195 0
"языка" 0.00488639139995114 0.00562619556655789 0.0172726487606875 0.00716486350935015 0 0.00599376648285783 0.030946977511863 0.0140610719223829 0.0114698629351379 0
"a" 0 0 0 0 0.0218483722962639 0.0389594821385759 0 0 0.00573493146756896 0.00979623824451411
"бороться" 0.00977278279990227 0 0.00863632438034373 0.00716486350935015 0 0 0 0.0164045839094467 0.0172047944027069 0.00979623824451411
"будущего" 0 0.0112523911331158 0.0518179462820624 0.0143297270187003 0.0218483722962639 0.00599376648285783 0 0.00703053596119144 0 0.00979623824451411
"всяких" 0.0195455655998045 0.0225047822662316 0 0.00716486350935015 0.0131090233777584 0.00899064972428674 0 0.00703053596119144 0.00382328764504597 0.00979623824451411
"высшего" 0.00977278279990227 0 0.00863632438034373 0.0286594540374006 0.00873934891850557 0.00299688324142891 0.020631318341242 0.00703053596119144 0.00955821911261494 0.00979623824451411
"гизов" 0 0 0 0 0 0 0 0 0.0401445202729827 0
"главных" 0.00488639139995114 0.0112523911331158 0 0.00716486350935015 0.00436967445925279 0.00299688324142891 0 0.00703053596119144 0.0210280820477529 0.00979623824451411
"голоса" 0.00977278279990227 0 0 0 0.00436967445925279 0.0119875329657157 0.010315659170621 0.0117175599353191 0.0133815067576609 0.00979623824451411
"государственной" 0.0244319569997557 0.0450095645324632 0.0345452975213749 0 0.00873934891850557 0 0 0.00234351198706381 0.00191164382252299 0
"государству" 0.00977278279990227 0.0225047822662316 0.0259089731410312 0.0143297270187003 0 0.00299688324142891 0 0.0117175599353191 0.00764657529009195 0
"государя" 0 0.0112523911331158 0.0431816219017186 0 0.00436967445925279 0 0 0.00937404794825526 0.0172047944027069 0
"действовали" 0 0.0281309778327895 0 0 0.00436967445925279 0 0 0.00703053596119144 0.0229397258702758 0
"дюма" 0 0 0 0 0 0.0569407815871494 0.020631318341242 0 0 0
"епископ" 0 0 0.0172726487606875 0 0 0 0 0.0140610719223829 0.0248513696927988 0
"замечательно" 0.00488639139995114 0.00562619556655789 0 0 0.0218483722962639 0.00599376648285783 0.020631318341242 0.00468702397412763 0.0152931505801839 0
"знать" 0.00488639139995114 0.0281309778327895 0.00863632438034373 0 0.00436967445925279 0.0149844162071446 0 0.00468702397412763 0.00382328764504597 0.0391849529780564
"истину" 0.0146591741998534 0.00562619556655789 0.0172726487606875 0.00716486350935015 0.00873934891850557 0.00899064972428674 0.010315659170621 0 0.00191164382252299 0.0685736677115987
"исторические" 0.00977278279990227 0.0281309778327895 0 0.0214945905280504 0.00873934891850557 0.00599376648285783 0 0.0140610719223829 0.00191164382252299 0
"каждое" 0 0.00562619556655789 0 0.0429891810561009 0.00436967445925279 0.0209781826900024 0 0.00703053596119144 0.00573493146756896 0
"казалось" 0.00488639139995114 0.0225047822662316 0.0259089731410312 0 0.0131090233777584 0.00899064972428674 0 0.00468702397412763 0.00764657529009195 0.00979623824451411
"католицизм" 0 0 0 0 0.00873934891850557 0 0 0.00234351198706381 0.0305863011603678 0.0195924764890282
"католические" 0 0 0 0 0 0 0 0 0.0401445202729827 0
"королевы" 0 0 0 0 0 0.00299688324142891 0.010315659170621 0.00468702397412763 0.0324979449828908 0
"куда" 0 0 0 0.0143297270187003 0.00873934891850557 0.0239750659314313 0.010315659170621 0.00937404794825526 0.00573493146756896 0.00979623824451411
"лишь" 0.0293183483997068 0.00562619556655789 0 0 0 0.00599376648285783 0.020631318341242 0.0117175599353191 0.00573493146756896 0.0195924764890282
"людям" 0 0 0.0259089731410312 0.00716486350935015 0.0131090233777584 0.0119875329657157 0 0.00937404794825526 0.00764657529009195 0.0195924764890282
"москве" 0.00977278279990227 0.0112523911331158 0.0777269194230935 0 0.00873934891850557 0.0119875329657157 0.020631318341242 0 0 0
"мышления" 0.00977278279990227 0.00562619556655789 0 0.0859783621122018 0 0.00299688324142891 0.010315659170621 0 0 0.0391849529780564
"народом" 0.0195455655998045 0 0.0604542706624061 0 0.0174786978370111 0.00299688324142891 0 0.00703053596119144 0.00382328764504597 0
"национального" 0.0146591741998534 0.0168785866996737 0 0.00716486350935015 0.0393270701332751 0.00599376648285783 0 0.00703053596119144 0 0
