"prose_lermontov1" "prose_lermontov2" "prose_nekrasov" "prose_pushkin" "prose_turgenev" "verse_lermontov" "verse_nekrasov" "verse_pushkin" "verse_turgenev"
"вернер" 0.0389721738678583 0 0 0 0 0 0 0 0
"веселья" 0 0.00309099901088032 0 0 0 0.0166282139219721 0 0.0168976005407232 0
"вечный" 0 0 0 0 0 0.0145496871817256 0.00447247193523861 0.0168976005407232 0
"вздрогнул" 0.00779443477357167 0.0185459940652819 0 0 0.0172830971310059 0.00415705348049303 0.00447247193523861 0 0
"вздумал" 0.00519628984904778 0 0.0143922166892145 0.00607995136038912 0 0 0.00670870790285791 0.00844880027036161 0
"взяла" 0.00519628984904778 0.00618199802176063 0 0.00911992704058368 0.00864154856550294 0.00623558022073954 0.00670870790285791 0.0028162667567872 0
"внизу" 0.0207851593961911 0.00309099901088032 0.00287844333784289 0 0 0.00831410696098605 0.0022362359676193 0 0
"возразила" 0 0.00309099901088032 0 0.00911992704058368 0.0864154856550294 0 0 0.0028162667567872 0
"вой" 0 0.00618199802176063 0.00287844333784289 0.00303997568019456 0 0.0103926337012326 0.00670870790285791 0.00844880027036161 0
"войны" 0 0 0 0.00911992704058368 0 0.0124711604414791 0.00447247193523861 0.0112650670271488 0
"вопросы" 0.00519628984904778 0.0123639960435213 0.0143922166892145 0.00607995136038912 0 0 0.00447247193523861 0 0
"восторгом" 0.00259814492452389 0.0123639960435213 0 0.00607995136038912 0 0.00415705348049303 0.0022362359676193 0.014081333783936 0
"впереди" 0.0103925796980956 0.00309099901088032 0.00575688667568579 0.00607995136038912 0 0.00623558022073954 0.00670870790285791 0 0
"вполголоса" 0.00779443477357167 0.00309099901088032 0.00863533001352868 0.0121599027207782 0.0345661942620118 0 0 0 0
"всякой" 0.00259814492452389 0.00927299703264095 0.00575688667568579 0.00607995136038912 0.00864154856550294 0 0.00447247193523861 0.00844880027036161 0.00960614793467819
"выражение" 0.00519628984904778 0.00618199802176063 0.0115137733513716 0.00911992704058368 0.0172830971310059 0.00207852674024651 0 0.0028162667567872 0
"глубине" 0.00259814492452389 0.00927299703264095 0.00575688667568579 0 0 0.0103926337012326 0.00447247193523861 0.00563253351357441 0
"глядишь" 0 0 0.00575688667568579 0 0 0 0.0156536517733351 0.00844880027036161 0.0288184438040346
"голод" 0.00259814492452389 0.00618199802176063 0.00287844333784289 0.00607995136038912 0 0.00415705348049303 0.00670870790285791 0.00563253351357441 0.0192122958693564
"гордость" 0.00519628984904778 0.0185459940652819 0.00287844333784289 0 0 0.00207852674024651 0.00447247193523861 0.00563253351357441 0.00960614793467819
"горло" 0.00779443477357167 0.0154549950544016 0.00575688667568579 0 0.00864154856550294 0 0.00894494387047721 0 0
"гостя" 0 0.00927299703264095 0.0115137733513716 0.00607995136038912 0.0172830971310059 0.00207852674024651 0 0.00844880027036161 0
"грачев" 0 0 0.0431766500676434 0 0 0 0 0 0
"дабы" 0 0.00309099901088032 0 0.0212798297613619 0 0.00623558022073954 0.0022362359676193 0.00844880027036161 0
"длинные" 0.00519628984904778 0.0185459940652819 0.00575688667568579 0.00303997568019456 0.00864154856550294 0 0.00447247193523861 0 0.00960614793467819
"доброго" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.0243198054415565 0 0 0 0.00844880027036161 0
"досадой" 0.00259814492452389 0.00618199802176063 0.00863533001352868 0 0.0259246456965088 0.00831410696098605 0 0.00563253351357441 0
"дрожит" 0 0 0.00575688667568579 0 0 0.0124711604414791 0.00447247193523861 0 0.048030739673391
"други" 0 0 0 0 0 0.00207852674024651 0.00894494387047721 0.028162667567872 0
"думает" 0.0129907246226194 0 0.0115137733513716 0 0 0 0.0111811798380965 0 0.00960614793467819
"душ" 0.00259814492452389 0.00309099901088032 0.0143922166892145 0.00607995136038912 0 0.00415705348049303 0.00670870790285791 0.0028162667567872 0
"ефим" 0 0 0.0431766500676434 0 0 0 0 0 0
"ждать" 0 0.00309099901088032 0.00575688667568579 0.00911992704058368 0 0.00623558022073954 0.00670870790285791 0.00563253351357441 0.00960614793467819
"желание" 0.0103925796980956 0.0123639960435213 0.00575688667568579 0.0121599027207782 0 0.00207852674024651 0 0 0
"жива" 0 0.00618199802176063 0 0.00911992704058368 0 0.00415705348049303 0.0111811798380965 0.00563253351357441 0.00960614793467819
"живешь" 0.00519628984904778 0 0.00863533001352868 0.00303997568019456 0 0 0.0156536517733351 0.0028162667567872 0.00960614793467819
"забвенья" 0 0 0 0 0 0.0187067406622186 0.00447247193523861 0.0112650670271488 0
"зашел" 0.0155888695471433 0.00309099901088032 0.00863533001352868 0.00607995136038912 0 0 0.0022362359676193 0.0028162667567872 0.00960614793467819
"змея" 0.00519628984904778 0.0123639960435213 0 0 0.00864154856550294 0.0145496871817256 0 0 0.00960614793467819
"знакомый" 0.00259814492452389 0.00309099901088032 0 0.00607995136038912 0 0.00623558022073954 0.00447247193523861 0.014081333783936 0.00960614793467819
"изредка" 0.00519628984904778 0.0154549950544016 0 0.00911992704058368 0.0259246456965088 0 0.0022362359676193 0.0028162667567872 0
"иных" 0.00779443477357167 0 0.00575688667568579 0 0 0.00623558022073954 0.0022362359676193 0.0168976005407232 0
"искра" 0.00519628984904778 0.0216369930761622 0 0.00303997568019456 0 0.00831410696098605 0 0 0.00960614793467819
"кабы" 0.00259814492452389 0.0154549950544016 0.0115137733513716 0 0.0172830971310059 0.00207852674024651 0.00447247193523861 0 0
"кибитки" 0 0.0185459940652819 0 0.0243198054415565 0 0.00207852674024651 0 0 0
"княжне" 0.0389721738678583 0 0 0 0 0 0 0 0
"красавиц" 0.00519628984904778 0.0123639960435213 0 0 0 0.00623558022073954 0.0022362359676193 0.0112650670271488 0.00960614793467819
"красный" 0 0.00309099901088032 0.00287844333784289 0.00303997568019456 0.00864154856550294 0.00415705348049303 0.0111811798380965 0.0112650670271488 0
"красотой" 0 0 0 0 0 0.0145496871817256 0.00670870790285791 0.00844880027036161 0.0192122958693564
"крестом" 0 0.0154549950544016 0 0.00303997568019456 0 0.00831410696098605 0.00670870790285791 0.0028162667567872 0.00960614793467819
"кровавый" 0 0.00309099901088032 0 0 0 0.0166282139219721 0 0.0168976005407232 0
"лета" 0.00259814492452389 0 0.00575688667568579 0 0.0172830971310059 0.00415705348049303 0.0111811798380965 0.00844880027036161 0
"листы" 0 0.00927299703264095 0 0.00303997568019456 0 0.0124711604414791 0.00447247193523861 0.00563253351357441 0.00960614793467819
"мила" 0.00259814492452389 0.00309099901088032 0 0 0 0.00831410696098605 0.00894494387047721 0.014081333783936 0
"милого" 0.00519628984904778 0.00309099901088032 0 0 0 0.00831410696098605 0.0111811798380965 0.00563253351357441 0.00960614793467819
"мнение" 0.0181870144716672 0.00309099901088032 0.00575688667568579 0.0151998784009728 0 0 0 0 0
"могиле" 0 0.0123639960435213 0 0 0 0.0124711604414791 0.00670870790285791 0.0028162667567872 0.00960614793467819
"молвил" 0 0.0185459940652819 0 0 0 0.0103926337012326 0.00447247193523861 0.00563253351357441 0
"молода" 0 0 0.00287844333784289 0.00911992704058368 0 0.00207852674024651 0.0178898877409544 0 0.0192122958693564
"молчи" 0 0 0.00575688667568579 0.00911992704058368 0.0345661942620118 0.00207852674024651 0.00670870790285791 0.00563253351357441 0
"мчатся" 0 0 0 0 0 0.00831410696098605 0.00670870790285791 0.0168976005407232 0.0192122958693564
"мыслию" 0.00519628984904778 0.00927299703264095 0 0.0121599027207782 0 0.00623558022073954 0.00447247193523861 0.0028162667567872 0
"мятежной" 0 0.00309099901088032 0 0 0 0.0166282139219721 0.00670870790285791 0.00563253351357441 0.00960614793467819
"н" 0.00779443477357167 0 0.00863533001352868 0 0 0 0 0.014081333783936 0.0384245917387128
"названье" 0 0 0 0 0 0.0228637941427116 0.0022362359676193 0 0.0288184438040346
"небесный" 0 0.00618199802176063 0 0.00303997568019456 0 0.0228637941427116 0 0.0028162667567872 0
"неделю" 0.0129907246226194 0 0.0115137733513716 0.00607995136038912 0 0.00207852674024651 0.00670870790285791 0 0
"несется" 0 0 0 0 0 0.0166282139219721 0.0022362359676193 0.0168976005407232 0
"нетерпением" 0.00259814492452389 0.00618199802176063 0.00575688667568579 0.0212798297613619 0.0172830971310059 0 0.0022362359676193 0 0
"нигде" 0.00259814492452389 0.00927299703264095 0.00575688667568579 0 0 0.0103926337012326 0.00447247193523861 0 0.0192122958693564
"объяснить" 0.0103925796980956 0.00618199802176063 0.00287844333784289 0.0121599027207782 0.00864154856550294 0.00415705348049303 0 0.0028162667567872 0
"огромный" 0.00779443477357167 0.00618199802176063 0.00575688667568579 0.00303997568019456 0 0.00207852674024651 0.00447247193523861 0 0.0384245917387128
"ольги" 0 0.0463649851632047 0 0 0 0 0 0 0
"оставаться" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.0212798297613619 0.0259246456965088 0 0.0022362359676193 0 0
"остались" 0.00779443477357167 0 0 0.0151998784009728 0 0.0124711604414791 0.0022362359676193 0 0
"пес" 0 0 0 0.00911992704058368 0 0.00207852674024651 0.0178898877409544 0 0.0288184438040346
"петра" 0 0.00309099901088032 0 0.0212798297613619 0 0 0.00670870790285791 0.0112650670271488 0
"плач" 0 0 0.00287844333784289 0 0 0.0166282139219721 0.00670870790285791 0.00844880027036161 0
"племя" 0 0 0 0 0 0.0103926337012326 0.0111811798380965 0.014081333783936 0
"повторял" 0.00259814492452389 0 0.0172706600270574 0.0121599027207782 0 0.00207852674024651 0.0022362359676193 0.00563253351357441 0
"погиб" 0.00259814492452389 0.00618199802176063 0 0 0 0.0145496871817256 0.00670870790285791 0.00563253351357441 0
"подал" 0.0181870144716672 0.00309099901088032 0 0.0151998784009728 0.00864154856550294 0 0 0.0028162667567872 0
"подобный" 0.0129907246226194 0.00618199802176063 0.00575688667568579 0 0 0.00623558022073954 0 0.00844880027036161 0
"полк" 0.00519628984904778 0.00309099901088032 0 0.0243198054415565 0 0.00207852674024651 0 0.00844880027036161 0
"попался" 0.00519628984904778 0.00309099901088032 0.00287844333784289 0.00303997568019456 0.00864154856550294 0.00623558022073954 0.00894494387047721 0.0028162667567872 0.00960614793467819
"портрет" 0.00519628984904778 0 0.00287844333784289 0 0.00864154856550294 0.00831410696098605 0.00894494387047721 0.00563253351357441 0.00960614793467819
"последнее" 0.0129907246226194 0.00927299703264095 0.00287844333784289 0 0 0.0103926337012326 0 0 0.00960614793467819
"прибавила" 0.0103925796980956 0 0.00287844333784289 0.00303997568019456 0.0518492913930176 0 0.00670870790285791 0 0
"пример" 0 0 0 0.00303997568019456 0 0.00623558022073954 0.0134174158057158 0.014081333783936 0
"пусто" 0.00519628984904778 0.00618199802176063 0.00287844333784289 0.00303997568019456 0.00864154856550294 0.00831410696098605 0.0022362359676193 0.00844880027036161 0
"путешественников" 0.00259814492452389 0 0.0402982067298005 0 0 0 0 0 0
"раба" 0.00779443477357167 0.0123639960435213 0 0.00303997568019456 0 0.00415705348049303 0.00670870790285791 0.0028162667567872 0.00960614793467819
"разлив" 0 0 0.0402982067298005 0 0 0 0 0.0028162667567872 0
"рода" 0.00259814492452389 0 0.0201491033649003 0.00607995136038912 0.00864154856550294 0.00415705348049303 0.0022362359676193 0.0028162667567872 0
"русская" 0.00519628984904778 0 0.00287844333784289 0 0 0.00207852674024651 0.0201261237085737 0.00563253351357441 0
"свободу" 0 0.00309099901088032 0 0 0 0.0124711604414791 0.0111811798380965 0.00844880027036161 0
"священный" 0 0 0 0 0 0.0145496871817256 0.00670870790285791 0.0112650670271488 0.00960614793467819
"сердечный" 0 0 0.00863533001352868 0 0 0.00831410696098605 0.0111811798380965 0.00844880027036161 0
"сидеть" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.00607995136038912 0.00864154856550294 0.00623558022073954 0.00894494387047721 0 0.00960614793467819
"синие" 0.0103925796980956 0.00618199802176063 0.00287844333784289 0 0 0.0124711604414791 0.0022362359676193 0.0028162667567872 0
"скажут" 0.00259814492452389 0.00309099901088032 0.00575688667568579 0.00607995136038912 0 0.00623558022073954 0.00894494387047721 0.00563253351357441 0
"скале" 0.00779443477357167 0 0 0 0 0.0228637941427116 0 0.0028162667567872 0
"скалы" 0.0129907246226194 0 0 0 0 0.0145496871817256 0 0.00844880027036161 0
"скрылся" 0.00519628984904778 0.00927299703264095 0.00287844333784289 0.00607995136038912 0 0.00831410696098605 0.00447247193523861 0.0028162667567872 0
"славный" 0.00259814492452389 0.00309099901088032 0.00863533001352868 0 0 0.00623558022073954 0.00670870790285791 0.0112650670271488 0
"служба" 0 0.00618199802176063 0 0.0212798297613619 0 0 0.0134174158057158 0 0
"служить" 0.00259814492452389 0.0123639960435213 0.00575688667568579 0.0151998784009728 0 0.00415705348049303 0 0.0028162667567872 0
"смеясь" 0.00779443477357167 0 0 0.00607995136038912 0 0.00831410696098605 0.00670870790285791 0.00844880027036161 0
"смотрели" 0.00519628984904778 0.0154549950544016 0.00287844333784289 0.0151998784009728 0.00864154856550294 0.00207852674024651 0 0 0
"смотрю" 0.0181870144716672 0.00309099901088032 0.00287844333784289 0 0 0.0103926337012326 0 0.0028162667567872 0
"снегом" 0.00519628984904778 0 0 0.0121599027207782 0 0.00831410696098605 0.00670870790285791 0.0028162667567872 0.00960614793467819
"собственной" 0.0103925796980956 0.0123639960435213 0 0.00303997568019456 0.00864154856550294 0 0.00894494387047721 0 0.00960614793467819
"спросила" 0.00259814492452389 0.00618199802176063 0 0.0151998784009728 0.0518492913930176 0 0.0022362359676193 0 0
"старые" 0.0155888695471433 0.00309099901088032 0.00575688667568579 0.00607995136038912 0.00864154856550294 0.00207852674024651 0 0.00563253351357441 0
"степей" 0 0 0 0.00303997568019456 0 0.0207852674024651 0.0022362359676193 0.00844880027036161 0
"стой" 0 0.0185459940652819 0.00575688667568579 0.00911992704058368 0.00864154856550294 0 0.00670870790285791 0 0
"стонет" 0 0 0 0 0 0.00415705348049303 0.0268348316114316 0.0028162667567872 0
"страдания" 0.00519628984904778 0.00927299703264095 0 0.00303997568019456 0 0.0124711604414791 0.00670870790285791 0 0
"страны" 0 0 0 0 0 0.0166282139219721 0.00447247193523861 0.0112650670271488 0.00960614793467819
"страхом" 0 0.00618199802176063 0 0.00303997568019456 0 0.0103926337012326 0.00447247193523861 0.014081333783936 0
"существо" 0.00779443477357167 0.0278189910979228 0.00575688667568579 0 0 0.00207852674024651 0 0 0
"твердо" 0.00259814492452389 0.00927299703264095 0 0.00607995136038912 0.00864154856550294 0.00623558022073954 0.00447247193523861 0.0028162667567872 0.0192122958693564
"темных" 0.00519628984904778 0.00618199802176063 0 0 0 0.00623558022073954 0.0022362359676193 0.00844880027036161 0.0384245917387128
"терпеть" 0.00519628984904778 0.00309099901088032 0.0143922166892145 0 0 0.00623558022073954 0.00670870790285791 0.0028162667567872 0
"тоись" 0 0 0.0431766500676434 0 0 0 0 0 0
"тысячу" 0.00259814492452389 0.00927299703264095 0.0316628767162718 0 0 0 0 0 0
"увидели" 0.00259814492452389 0 0.0316628767162718 0.00607995136038912 0 0 0.0022362359676193 0 0
"узнает" 0.00779443477357167 0.00309099901088032 0.00863533001352868 0.00303997568019456 0 0.0103926337012326 0 0.00563253351357441 0
"узнаю" 0.00259814492452389 0 0.00575688667568579 0 0 0.0124711604414791 0.00670870790285791 0.00844880027036161 0
"умерла" 0.0103925796980956 0.00309099901088032 0.00575688667568579 0 0.00864154856550294 0.00415705348049303 0.0111811798380965 0 0
"умирать" 0.00779443477357167 0 0.00287844333784289 0.0151998784009728 0 0 0.00670870790285791 0.00563253351357441 0.00960614793467819
"ходить" 0.0155888695471433 0.00309099901088032 0.00863533001352868 0.00303997568019456 0.00864154856550294 0 0.00447247193523861 0.0028162667567872 0
"хозяина" 0.0103925796980956 0 0.00287844333784289 0.00607995136038912 0.0518492913930176 0 0.0022362359676193 0.0028162667567872 0
"холод" 0.00259814492452389 0.00618199802176063 0 0.00303997568019456 0 0.00623558022073954 0.00447247193523861 0.00844880027036161 0.0288184438040346
"цель" 0.00519628984904778 0.00618199802176063 0.00863533001352868 0.00303997568019456 0 0.00415705348049303 0.0022362359676193 0.00844880027036161 0.00960614793467819
"чрез" 0.00259814492452389 0.00618199802176063 0.00287844333784289 0.00607995136038912 0.0172830971310059 0.00623558022073954 0.00894494387047721 0 0
"чья" 0.00519628984904778 0.00309099901088032 0 0 0 0.00831410696098605 0.00447247193523861 0.0168976005407232 0
"шее" 0.0103925796980956 0.0154549950544016 0 0 0.0172830971310059 0.00207852674024651 0.00670870790285791 0 0
"шпагу" 0.0129907246226194 0.0123639960435213 0 0.0151998784009728 0 0.00207852674024651 0 0 0
"шутки" 0.0103925796980956 0.00927299703264095 0 0.00303997568019456 0 0.00207852674024651 0.00894494387047721 0.00563253351357441 0
"явно" 0.0207851593961911 0.00927299703264095 0 0.00303997568019456 0 0 0.00447247193523861 0.0028162667567872 0
"али" 0 0.00309099901088032 0.0115137733513716 0.00607995136038912 0.0259246456965088 0.00207852674024651 0.0022362359676193 0.00563253351357441 0
"безмолвно" 0.00259814492452389 0.00618199802176063 0 0 0 0.0145496871817256 0 0.0112650670271488 0
"бледна" 0.00259814492452389 0.00618199802176063 0 0.00303997568019456 0 0.0103926337012326 0.0022362359676193 0.00844880027036161 0.00960614793467819
"большая" 0.00519628984904778 0.00309099901088032 0.00575688667568579 0 0 0 0.0156536517733351 0.00563253351357441 0
"брожу" 0 0.00618199802176063 0 0 0 0.00623558022073954 0.00447247193523861 0.014081333783936 0.0192122958693564
"быстрый" 0.00519628984904778 0 0.00287844333784289 0 0 0.0103926337012326 0 0.0168976005407232 0
"вечность" 0 0.00927299703264095 0 0 0 0.0228637941427116 0 0 0
"взгляни" 0 0 0 0 0 0.0187067406622186 0.00670870790285791 0 0.0192122958693564
"видали" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0.00607995136038912 0 0.00623558022073954 0.00670870790285791 0.00844880027036161 0
"видимому" 0.00259814492452389 0.00618199802176063 0.0316628767162718 0 0 0 0 0 0
"воитель" 0 0 0 0 0 0 0 0.0394277345950208 0
"воротиться" 0.00519628984904778 0 0.0172706600270574 0.00607995136038912 0 0.00415705348049303 0.00447247193523861 0 0
"вряд" 0.0129907246226194 0 0.00575688667568579 0.00303997568019456 0 0.00415705348049303 0.00670870790285791 0 0.00960614793467819
"вскочил" 0.00779443477357167 0.0185459940652819 0 0.00607995136038912 0.00864154856550294 0.00207852674024651 0.0022362359676193 0 0
"вспомни" 0.00519628984904778 0 0 0.00303997568019456 0 0.0166282139219721 0.00447247193523861 0 0.00960614793467819
"гвардии" 0 0.00309099901088032 0 0.0303997568019456 0.00864154856550294 0 0.0022362359676193 0.0028162667567872 0
"главу" 0 0.00309099901088032 0.00287844333784289 0 0 0.0145496871817256 0.0022362359676193 0.0112650670271488 0
"глупец" 0.00779443477357167 0 0.00287844333784289 0 0 0.0145496871817256 0.00447247193523861 0.0028162667567872 0
"говорите" 0.0129907246226194 0.00309099901088032 0 0.00303997568019456 0.0172830971310059 0 0.0022362359676193 0.00844880027036161 0.00960614793467819
"горах" 0.00259814492452389 0 0 0 0 0.0166282139219721 0 0.00563253351357441 0.0288184438040346
"гордости" 0.00259814492452389 0.00927299703264095 0 0 0 0.00831410696098605 0.00670870790285791 0.00844880027036161 0
"дама" 0.00519628984904778 0 0 0.0243198054415565 0 0.00207852674024651 0.00670870790285791 0 0
"дел" 0 0 0 0.00303997568019456 0 0.00831410696098605 0.0156536517733351 0.0028162667567872 0.00960614793467819
"дичь" 0 0 0.0287844333784289 0 0 0 0.00670870790285791 0.0028162667567872 0
"домов" 0.0129907246226194 0 0.00287844333784289 0.00607995136038912 0 0.00415705348049303 0.00670870790285791 0 0.00960614793467819
"дыхание" 0.0103925796980956 0.0247279920870425 0 0 0.00864154856550294 0 0 0.0028162667567872 0
"ждали" 0.00519628984904778 0.00618199802176063 0.00575688667568579 0 0 0.00831410696098605 0.00670870790285791 0.0028162667567872 0
"женщину" 0.0181870144716672 0.00927299703264095 0 0 0 0 0.00670870790285791 0 0.00960614793467819
"жертву" 0.00519628984904778 0.00927299703264095 0 0 0 0.0124711604414791 0.0022362359676193 0.00563253351357441 0
"жили" 0.00519628984904778 0 0 0.00607995136038912 0.00864154856550294 0.00831410696098605 0.00670870790285791 0.0028162667567872 0.00960614793467819
"жители" 0.00259814492452389 0.00618199802176063 0.0143922166892145 0.0151998784009728 0 0 0 0 0.00960614793467819
"забавы" 0 0 0 0 0 0.00623558022073954 0.0022362359676193 0.0253464008110848 0.00960614793467819
"задумчиво" 0.0103925796980956 0.00309099901088032 0.00287844333784289 0 0 0.00415705348049303 0 0.00844880027036161 0.0288184438040346
"заметив" 0 0.0185459940652819 0.0172706600270574 0.00303997568019456 0 0 0.0022362359676193 0 0
"замок" 0.00519628984904778 0.00927299703264095 0 0.0121599027207782 0 0 0.0022362359676193 0.0112650670271488 0
"заплакал" 0.0129907246226194 0.00309099901088032 0 0.00607995136038912 0.00864154856550294 0.00415705348049303 0.00670870790285791 0 0
"звал" 0.00259814492452389 0.00309099901088032 0 0 0.00864154856550294 0.00623558022073954 0.00894494387047721 0.0112650670271488 0
"злодеи" 0 0.00618199802176063 0 0.0303997568019456 0 0.00207852674024651 0.0022362359676193 0 0
"злодея" 0 0.0123639960435213 0 0.0212798297613619 0 0.00207852674024651 0.00447247193523861 0 0
"ивановне" 0 0 0 0.0425596595227238 0 0 0 0 0
"играл" 0.00519628984904778 0.00309099901088032 0.00575688667568579 0.00303997568019456 0 0.00207852674024651 0.00894494387047721 0.00844880027036161 0
"идут" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0 0.00864154856550294 0.00415705348049303 0.00894494387047721 0.00844880027036161 0.00960614793467819
"ищет" 0.00259814492452389 0.00309099901088032 0.00287844333784289 0 0 0.0124711604414791 0.00670870790285791 0.00563253351357441 0
"каждом" 0 0.00618199802176063 0.00287844333784289 0 0.00864154856550294 0 0.0178898877409544 0.0028162667567872 0.00960614793467819
"казался" 0.00519628984904778 0.0123639960435213 0.00287844333784289 0.0151998784009728 0.00864154856550294 0.00207852674024651 0 0 0
"какому" 0.00259814492452389 0.00927299703264095 0.0115137733513716 0.0151998784009728 0 0.00207852674024651 0 0 0
"клад" 0 0.00309099901088032 0 0 0 0.0124711604414791 0.0134174158057158 0.0028162667567872 0
"красной" 0.00519628984904778 0.00618199802176063 0.00575688667568579 0.00303997568019456 0.00864154856550294 0.00207852674024651 0.00670870790285791 0.00563253351357441 0
"крыльцо" 0.00259814492452389 0.00618199802176063 0 0.0121599027207782 0.00864154856550294 0.00623558022073954 0 0.0028162667567872 0.0192122958693564
"купил" 0 0.00309099901088032 0.00863533001352868 0 0.0432077428275147 0.00207852674024651 0.00670870790285791 0.0028162667567872 0
"лед" 0.00779443477357167 0 0.00287844333784289 0 0 0.00415705348049303 0.0111811798380965 0.00563253351357441 0.00960614793467819
"лето" 0 0 0.0172706600270574 0 0 0 0.0156536517733351 0.0028162667567872 0
"летят" 0 0 0 0 0 0.0103926337012326 0.00670870790285791 0.0112650670271488 0.0192122958693564
"либо" 0.0129907246226194 0.00618199802176063 0.0115137733513716 0 0.0172830971310059 0 0.0022362359676193 0 0
"лукавый" 0 0.00309099901088032 0 0.00303997568019456 0 0.00415705348049303 0.0022362359676193 0.0225301340542976 0.00960614793467819
"лучшие" 0.00519628984904778 0.00309099901088032 0.00575688667568579 0.00303997568019456 0 0.0103926337012326 0.00447247193523861 0.0028162667567872 0
"мая" 0.0181870144716672 0 0.0143922166892145 0 0 0 0.0022362359676193 0.0028162667567872 0
"местами" 0.00259814492452389 0.00618199802176063 0.0259059900405861 0 0 0.00207852674024651 0.0022362359676193 0 0
"мнения" 0.00259814492452389 0.00618199802176063 0.00575688667568579 0.0212798297613619 0 0 0.0022362359676193 0.0028162667567872 0
"могилой" 0 0.00618199802176063 0 0 0 0.0145496871817256 0 0.014081333783936 0
"могло" 0.00519628984904778 0.00927299703264095 0.00287844333784289 0.00303997568019456 0.00864154856550294 0.00831410696098605 0.00447247193523861 0 0
"мужем" 0.0103925796980956 0 0 0.00607995136038912 0.00864154856550294 0.00207852674024651 0.0134174158057158 0 0
"муз" 0 0 0 0 0 0.00623558022073954 0.0022362359676193 0.028162667567872 0
"небом" 0 0 0.00575688667568579 0 0 0.0103926337012326 0.00670870790285791 0.00844880027036161 0.00960614793467819
"недвижим" 0 0.00309099901088032 0 0 0 0.00623558022073954 0 0.028162667567872 0
"недолго" 0.00519628984904778 0 0.00575688667568579 0.00303997568019456 0.00864154856550294 0.00623558022073954 0.00670870790285791 0.0028162667567872 0.00960614793467819
"ненависть" 0.00259814492452389 0.0216369930761622 0 0 0 0.00623558022073954 0.00670870790285791 0 0
"несет" 0.00519628984904778 0 0 0.00303997568019456 0 0.00831410696098605 0.0022362359676193 0.0168976005407232 0
"нужда" 0.00519628984904778 0.00309099901088032 0.00287844333784289 0.00303997568019456 0.00864154856550294 0.00623558022073954 0.0111811798380965 0 0
"нужны" 0.00259814492452389 0 0 0 0.0172830971310059 0 0.022362359676193 0.0028162667567872 0
"обещал" 0.00519628984904778 0.00618199802176063 0.00287844333784289 0.00303997568019456 0 0.0124711604414791 0 0.00563253351357441 0
"обман" 0 0.00927299703264095 0 0.00607995136038912 0 0.0124711604414791 0.00447247193523861 0.0028162667567872 0
"ожидал" 0.00779443477357167 0.0154549950544016 0.00287844333784289 0.00607995136038912 0.0172830971310059 0 0 0 0.00960614793467819
"окон" 0.0155888695471433 0.00309099901088032 0.00575688667568579 0.00303997568019456 0 0 0.00670870790285791 0 0.00960614793467819
"отвернулся" 0.023383304320715 0.00927299703264095 0 0.00303997568019456 0.00864154856550294 0 0 0 0
"охотно" 0 0 0.0115137733513716 0.00303997568019456 0.0172830971310059 0.00207852674024651 0.00894494387047721 0.0028162667567872 0.00960614793467819
"первая" 0.00779443477357167 0.00927299703264095 0 0.00303997568019456 0 0 0.00894494387047721 0.00844880027036161 0
"первом" 0.00779443477357167 0.00309099901088032 0.00575688667568579 0.0121599027207782 0 0.00207852674024651 0 0.00563253351357441 0.00960614793467819
"петербург" 0 0 0.00863533001352868 0.0151998784009728 0 0 0.0134174158057158 0 0
"пешком" 0.0129907246226194 0 0.00863533001352868 0.00303997568019456 0.00864154856550294 0 0.00447247193523861 0.00563253351357441 0
"писал" 0 0 0.00863533001352868 0.00911992704058368 0 0.00831410696098605 0.00670870790285791 0.0028162667567872 0
"пишу" 0.00779443477357167 0 0 0 0 0.0166282139219721 0.00447247193523861 0.0028162667567872 0
"плод" 0 0 0 0 0 0.0166282139219721 0.00447247193523861 0.0112650670271488 0
"повесть" 0.00259814492452389 0.00618199802176063 0.00575688667568579 0.00303997568019456 0 0.00831410696098605 0.00670870790285791 0 0.00960614793467819
"позор" 0 0.0123639960435213 0 0 0 0.00623558022073954 0.00894494387047721 0.00563253351357441 0.00960614793467819
"показался" 0.0103925796980956 0.00309099901088032 0.00863533001352868 0.00911992704058368 0 0 0.00670870790285791 0 0
"половины" 0.00519628984904778 0.0154549950544016 0.0172706600270574 0.00303997568019456 0 0 0 0 0
"попадья" 0 0 0 0.0425596595227238 0 0 0 0 0
"послал" 0.00519628984904778 0 0.00863533001352868 0.0151998784009728 0 0 0 0.0112650670271488 0
"последнего" 0.00519628984904778 0.0123639960435213 0.00287844333784289 0.00607995136038912 0.00864154856550294 0.00831410696098605 0 0 0
"последняя" 0.00259814492452389 0.00927299703264095 0.00287844333784289 0.00607995136038912 0 0.00623558022073954 0.0022362359676193 0.0028162667567872 0.0192122958693564
"посмотрите" 0.0207851593961911 0.00309099901088032 0.00575688667568579 0 0 0 0.0022362359676193 0.00563253351357441 0
"прекрасное" 0.0103925796980956 0.0123639960435213 0 0.00303997568019456 0 0.00831410696098605 0 0 0.00960614793467819
