"gorodnichij_1" "gorodnichij_2" "hlestakov_1" "hlestakov_2"
"низенький" 0 0.033478406427854 0 0
"никакая" 0 0.033478406427854 0 0
"никаким" 0 0 0 0.050251256281407
"никакой" 0 0 0 0.050251256281407
"никого" 0 0.033478406427854 0 0
"никому" 0 0.033478406427854 0 0
"ними" 0 0.033478406427854 0 0
"ничем" 0 0 0.0498753117206983 0
"новое" 0 0 0 0.050251256281407
"новой" 0.0499001996007984 0 0 0
"новости" 0 0 0.0498753117206983 0
"новость" 0 0 0.0498753117206983 0
"новую" 0.0499001996007984 0 0 0
"ногами" 0.0499001996007984 0 0 0
"ногтем" 0 0.033478406427854 0 0
"норма" 0 0 0.0498753117206983 0
"нос" 0 0 0 0.050251256281407
"нрав" 0 0.033478406427854 0 0
"нрава" 0 0 0.0498753117206983 0
"нравишься" 0 0.033478406427854 0 0
"нравятся" 0 0 0 0.050251256281407
"нуждаться" 0 0.033478406427854 0 0
"нужду" 0 0.033478406427854 0 0
"нужен" 0.0499001996007984 0 0 0
"нужная" 0 0.033478406427854 0 0
"оба" 0.0499001996007984 0 0 0
"обворовать" 0 0.033478406427854 0 0
"обедаешь" 0 0.033478406427854 0 0
"обедать" 0 0 0.0498753117206983 0
"обидно" 0 0.033478406427854 0 0
"обманул" 0 0.033478406427854 0 0
"обманываете" 0 0.033478406427854 0 0
"обманывал" 0 0.033478406427854 0 0
"обманывать" 0 0.033478406427854 0 0
"обманывают" 0 0.033478406427854 0 0
"обмериваешь" 0 0.033478406427854 0 0
"обмеривают" 0 0.033478406427854 0 0
"обнимать" 0 0 0 0.050251256281407
"обо" 0 0 0 0.050251256281407
"обобрал" 0 0 0.0498753117206983 0
"обойтись" 0.0499001996007984 0 0 0
"оборвется" 0 0.033478406427854 0 0
"оборот" 0 0 0.0498753117206983 0
"обрадуется" 0 0.033478406427854 0 0
"обратить" 0.0499001996007984 0 0 0
"обращает" 0 0.033478406427854 0 0
"обращалась" 0 0.033478406427854 0 0
"обращаться" 0 0 0.0498753117206983 0
"обрученьем" 0 0.033478406427854 0 0
"обсмотрим" 0 0 0.0498753117206983 0
"обстоятельство" 0.0499001996007984 0 0 0
"общей" 0.0499001996007984 0 0 0
"общелкает" 0 0 0 0.050251256281407
"обществ" 0 0 0.0498753117206983 0
"обществах" 0 0.033478406427854 0 0
"общество" 0 0 0 0.050251256281407
"объелся" 0 0 0.0498753117206983 0
"объясняет" 0.0499001996007984 0 0 0
"объятия" 0 0 0 0.050251256281407
"обыкновение" 0 0 0.0498753117206983 0
"обязан" 0 0 0 0.050251256281407
"овошенных" 0 0 0.0498753117206983 0
"ого" 0 0 0 0.050251256281407
"огонь" 0 0 0 0.050251256281407
"огород" 0 0.033478406427854 0 0
"одеть" 0 0 0.0498753117206983 0
"одних" 0 0 0 0.050251256281407
"одурачен" 0 0.033478406427854 0 0
"ожидать" 0 0.033478406427854 0 0
"означает" 0.0499001996007984 0 0 0
"оказия" 0 0.033478406427854 0 0
"оказывай" 0 0 0.0498753117206983 0
"оказывался" 0 0.033478406427854 0 0
"окно" 0 0 0.0498753117206983 0
"омерзение" 0 0.033478406427854 0 0
"опасаться" 0 0.033478406427854 0 0
"оригинал" 0 0 0.0498753117206983 0
"оробели" 0 0 0 0.050251256281407
"осведомиться" 0 0.033478406427854 0 0
"осипа" 0 0 0.0498753117206983 0
"осмелились" 0 0.033478406427854 0 0
"особливо" 0 0.033478406427854 0 0
"оставь" 0 0 0.0498753117206983 0
"осталось" 0 0 0.0498753117206983 0
"острастку" 0 0 0 0.050251256281407
"острог" 0 0.033478406427854 0 0
"осуждают" 0 0 0 0.050251256281407
"отбояриться" 0 0.033478406427854 0 0
"отвечает" 0 0 0.0498753117206983 0
"отвечайте" 0 0.033478406427854 0 0
"отворится" 0.0499001996007984 0 0 0
"отговаривайтесь" 0 0 0 0.050251256281407
"отдадут" 0 0 0 0.050251256281407
"отдвигаете" 0 0 0 0.050251256281407
"отделения" 0 0 0.0498753117206983 0
"отец" 0 0 0.0498753117206983 0
"отечества" 0 0.033478406427854 0 0
"отказаться" 0 0 0 0.050251256281407
"отказывать" 0 0 0 0.050251256281407
"откроют" 0 0 0.0498753117206983 0
"откудова" 0.0499001996007984 0 0 0
"отливает" 0 0.033478406427854 0 0
"отнесут" 0.0499001996007984 0 0 0
"отнимет" 0 0.033478406427854 0 0
"отощать" 0 0 0.0498753117206983 0
"отправился" 0 0.033478406427854 0 0
"отправлюсь" 0.0499001996007984 0 0 0
"отпускать" 0 0 0.0498753117206983 0
"отсюда" 0.0499001996007984 0 0 0
"отчаянный" 0 0 0 0.050251256281407
"отче" 0 0.033478406427854 0 0
"отчество" 0 0 0 0.050251256281407
"отыскать" 0 0 0.0498753117206983 0
"офицер" 0 0 0.0498753117206983 0
"офицеры" 0 0 0.0498753117206983 0
"ох" 0.0499001996007984 0 0 0
"охотник" 0 0 0 0.050251256281407
"охотникам" 0 0.033478406427854 0 0
"охотники" 0 0 0 0.050251256281407
"охотничий" 0.0499001996007984 0 0 0
"охоту" 0.0499001996007984 0 0 0
"очередь" 0.0499001996007984 0 0 0
"очнуться" 0 0.033478406427854 0 0
"очутиться" 0 0 0.0498753117206983 0
"ошибкою" 0 0 0 0.050251256281407
"пакетах" 0 0 0 0.050251256281407
"пальцем" 0.0499001996007984 0 0 0
"памятник" 0.0499001996007984 0 0 0
"памятозлобен" 0 0.033478406427854 0 0
"пар" 0 0 0.0498753117206983 0
"пара" 0 0.033478406427854 0 0
"парижа" 0 0 0.0498753117206983 0
"пароходе" 0 0 0.0498753117206983 0
"пару" 0.0499001996007984 0 0 0
"пели" 0 0 0 0.050251256281407
"пензе" 0 0 0.0498753117206983 0
"пентюхи" 0 0 0.0498753117206983 0
"перевалило" 0 0 0 0.050251256281407
"передней" 0.0499001996007984 0 0 0
"переднюю" 0 0 0 0.050251256281407
"переезжать" 0 0 0 0.050251256281407
"переехать" 0.0499001996007984 0 0 0
"перекладной" 0 0.033478406427854 0 0
"перемигнулся" 0 0 0.0498753117206983 0
"перенес" 0 0.033478406427854 0 0
"перенеси" 0 0.033478406427854 0 0
"переписки" 0.0499001996007984 0 0 0
"переписываю" 0 0 0.0498753117206983 0
"переполошились" 0 0 0.0498753117206983 0
"пересказывать" 0 0 0.0498753117206983 0
"пересмотрю" 0 0 0 0.050251256281407
"перестаньте" 0 0.033478406427854 0 0
"перин" 0 0 0 0.050251256281407
"пером" 0 0 0.0498753117206983 0
"персидский" 0 0.033478406427854 0 0
"перцу" 0 0.033478406427854 0 0
"перья" 0 0 0.0498753117206983 0
"песни" 0 0 0 0.050251256281407
"петербургом" 0 0 0.0498753117206983 0
"петербургском" 0 0 0.0498753117206983 0
"петлицу" 0 0 0.0498753117206983 0
"пехотный" 0 0 0.0498753117206983 0
"пирожное" 0 0 0.0498753117206983 0
"письме" 0.0499001996007984 0 0 0
"пишет" 0.0499001996007984 0 0 0
"пишут" 0 0 0 0.050251256281407
"плавают" 0 0 0.0498753117206983 0
"пламенем" 0 0 0 0.050251256281407
"планировку" 0.0499001996007984 0 0 0
"платочек" 0 0 0 0.050251256281407
"платочком" 0 0 0 0.050251256281407
"плеснул" 0 0 0.0498753117206983 0
"плечо" 0 0.033478406427854 0 0
"плечу" 0 0 0.0498753117206983 0
"плохо" 0.0499001996007984 0 0 0
"плутнями" 0 0.033478406427854 0 0
"плутов" 0 0.033478406427854 0 0
"плывет" 0.0499001996007984 0 0 0
"плюнешь" 0 0.033478406427854 0 0
"побегите" 0 0.033478406427854 0 0
"повалит" 0 0.033478406427854 0 0
"поведения" 0.0499001996007984 0 0 0
"поверит" 0 0.033478406427854 0 0
"повесят" 0 0.033478406427854 0 0
"повторять" 0 0.033478406427854 0 0
"поговорить" 0 0.033478406427854 0 0
"погода" 0 0 0 0.050251256281407
"поголодать" 0 0 0.0498753117206983 0
"пограничный" 0.0499001996007984 0 0 0
"погубить" 0 0 0.0498753117206983 0
"подавать" 0 0.033478406427854 0 0
"подает" 0 0 0.0498753117206983 0
"подался" 0 0.033478406427854 0 0
"подбирались" 0.0499001996007984 0 0 0
"подведомственные" 0.0499001996007984 0 0 0
"подгулявши" 0 0.033478406427854 0 0
"поддевал" 0 0.033478406427854 0 0
"поддел" 0 0 0.0498753117206983 0
"подкатить" 0 0 0.0498753117206983 0
"подкладку" 0 0.033478406427854 0 0
"подлецу" 0 0.033478406427854 0 0
"подлинно" 0 0.033478406427854 0 0
"подло" 0 0 0.0498753117206983 0
"поднимаются" 0.0499001996007984 0 0 0
"подносик" 0 0 0 0.050251256281407
"подобного" 0 0 0.0498753117206983 0
"подождет" 0 0.033478406427854 0 0
"подойдешь" 0 0 0.0498753117206983 0
"подойдут" 0 0 0 0.050251256281407
"подорожную" 0 0 0 0.050251256281407
"подпустил" 0 0 0 0.050251256281407
"подпустим" 0 0.033478406427854 0 0
"подрезанными" 0 0.033478406427854 0 0
"подряд" 0 0.033478406427854 0 0
"подрядчик" 0 0.033478406427854 0 0
"подсунули" 0 0 0 0.050251256281407
"подумаешь" 0 0.033478406427854 0 0
"подумайте" 0 0.033478406427854 0 0
"поедем" 0.0499001996007984 0 0 0
"поедешь" 0 0.033478406427854 0 0
"поеду" 0 0 0.0498753117206983 0
"пожаловаться" 0 0 0.0498753117206983 0
"пожалуйте" 0 0.033478406427854 0 0
"пожар" 0.0499001996007984 0 0 0
"пожелаете" 0 0.033478406427854 0 0
"пожертвуешь" 0 0.033478406427854 0 0
"поживаете" 0 0.033478406427854 0 0
"пожить" 0 0 0 0.050251256281407
"позаботиться" 0.0499001996007984 0 0 0
"позабывал" 0.0499001996007984 0 0 0
"позабывшись" 0.0499001996007984 0 0 0
"позабыть" 0.0499001996007984 0 0 0
"позволения" 0 0.033478406427854 0 0
"поздравление" 0 0.033478406427854 0 0
"позор" 0.0499001996007984 0 0 0
"пойдешь" 0 0.033478406427854 0 0
"пойду" 0 0 0.0498753117206983 0
"покажет" 0 0.033478406427854 0 0
"показавши" 0 0.033478406427854 0 0
"показывали" 0 0 0.0498753117206983 0
"показывают" 0 0 0.0498753117206983 0
"покамест" 0.0499001996007984 0 0 0
"покойная" 0 0.033478406427854 0 0
"покраснеет" 0 0.033478406427854 0 0
"покраснели" 0 0 0 0.050251256281407
"покровительствует" 0.0499001996007984 0 0 0
"покуситься" 0 0.033478406427854 0 0
"покутил" 0 0 0.0498753117206983 0
"пол" 0.0499001996007984 0 0 0
"полезное" 0 0.033478406427854 0 0
"полета" 0 0.033478406427854 0 0
"полмизинца" 0 0.033478406427854 0 0
"полноты" 0 0.033478406427854 0 0
"половина" 0 0.033478406427854 0 0
"положение" 0 0 0 0.050251256281407
"полу" 0 0 0 0.050251256281407
"получал" 0.0499001996007984 0 0 0
"получил" 0.0499001996007984 0 0 0
"полы" 0.0499001996007984 0 0 0
"пользе" 0 0.033478406427854 0 0
"пользу" 0 0.033478406427854 0 0
"пользы" 0.0499001996007984 0 0 0
"полю" 0 0.033478406427854 0 0
"поместимся" 0.0499001996007984 0 0 0
"помешать" 0 0 0 0.050251256281407
"помещаю" 0 0 0.0498753117206983 0
"помещик" 0 0 0.0498753117206983 0
"помещиком" 0 0.033478406427854 0 0
"помещику" 0 0 0.0498753117206983 0
"помилуй" 0.0499001996007984 0 0 0
"поминай" 0 0.033478406427854 0 0
"помнит" 0.0499001996007984 0 0 0
"помогать" 0 0.033478406427854 0 0
"помочь" 0.0499001996007984 0 0 0
"помышления" 0 0.033478406427854 0 0
"понимаешь" 0 0.033478406427854 0 0
"поношенье" 0.0499001996007984 0 0 0
"понюхали" 0.0499001996007984 0 0 0
"пообедать" 0 0 0.0498753117206983 0
"попадет" 0 0 0 0.050251256281407
"попадется" 0.0499001996007984 0 0 0
"попадись" 0 0 0 0.050251256281407
"попали" 0.0499001996007984 0 0 0
"попечитель" 0.0499001996007984 0 0 0
"пописывает" 0 0 0 0.050251256281407
"поправки" 0 0.033478406427854 0 0
"поправляю" 0 0 0.0498753117206983 0
"попросить" 0 0.033478406427854 0 0
"попрошу" 0 0 0 0.050251256281407
"породнилась" 0 0.033478406427854 0 0
"порока" 0 0.033478406427854 0 0
"поросенок" 0 0 0.0498753117206983 0
"порядка" 0.0499001996007984 0 0 0
"порядком" 0 0 0 0.050251256281407
"порядочная" 0 0 0 0.050251256281407
"порядочный" 0 0.033478406427854 0 0
"посекут" 0 0.033478406427854 0 0
"посетителю" 0.0499001996007984 0 0 0
"посетить" 0 0.033478406427854 0 0
"посидел" 0 0 0.0498753117206983 0
"поскачут" 0 0.033478406427854 0 0
"послать" 0 0 0.0498753117206983 0
"послезавтра" 0 0 0 0.050251256281407
"послужной" 0 0 0 0.050251256281407
"посмелее" 0 0.033478406427854 0 0
"посмешище" 0 0.033478406427854 0 0
"посмотреть" 0 0.033478406427854 0 0
"посмотрите" 0 0.033478406427854 0 0
"посмотрю" 0 0 0 0.050251256281407
"посоветовал" 0.0499001996007984 0 0 0
"посоветовать" 0.0499001996007984 0 0 0
"поставивши" 0 0.033478406427854 0 0
"поставить" 0.0499001996007984 0 0 0
"поставлю" 0.0499001996007984 0 0 0
"поставь" 0.0499001996007984 0 0 0
"постоим" 0 0.033478406427854 0 0
"постоять" 0 0.033478406427854 0 0
"поступать" 0 0.033478406427854 0 0
"поступки" 0.0499001996007984 0 0 0
"посуди" 0 0 0.0498753117206983 0
"посудите" 0.0499001996007984 0 0 0
"посудить" 0.0499001996007984 0 0 0
"потащит" 0 0 0.0498753117206983 0
"потечет" 0 0.033478406427854 0 0
"потолкаться" 0 0 0.0498753117206983 0
"потолстел" 0.0499001996007984 0 0 0
"поторопи" 0 0 0.0498753117206983 0
"потребности" 0 0 0.0498753117206983 0
"поутру" 0 0 0.0498753117206983 0
"похвально" 0.0499001996007984 0 0 0
"походили" 0.0499001996007984 0 0 0
"похож" 0 0.033478406427854 0 0
"поцелуешь" 0 0 0 0.050251256281407
"почернеют" 0 0 0.0498753117206983 0
"почестей" 0 0.033478406427854 0 0
"починки" 0 0.033478406427854 0 0
"почитать" 0 0 0.0498753117206983 0
"почищу" 0 0 0.0498753117206983 0
"почтамтской" 0 0 0 0.050251256281407
"почтамтскую" 0 0 0 0.050251256281407
"почтение" 0 0 0.0498753117206983 0
"почтенного" 0 0.033478406427854 0 0
"почтмейстер" 0 0 0 0.050251256281407
"почтовую" 0.0499001996007984 0 0 0
"пошутил" 0 0 0 0.050251256281407
"поэтому" 0 0.033478406427854 0 0
"правому" 0.0499001996007984 0 0 0
"прах" 0 0.033478406427854 0 0
"превосходительству" 0 0.033478406427854 0 0
"пред" 0 0.033478406427854 0 0
"предложение" 0 0.033478406427854 0 0
"предложил" 0 0.033478406427854 0 0
"предложили" 0 0 0 0.050251256281407
"предосторожность" 0.0499001996007984 0 0 0
"предписанием" 0.0499001996007984 0 0 0
"предписаньем" 0.0499001996007984 0 0 0
"предпринять" 0 0.033478406427854 0 0
"представлю" 0 0 0 0.050251256281407
"представляет" 0.0499001996007984 0 0 0
"представлял" 0.0499001996007984 0 0 0
"предуведомил" 0.0499001996007984 0 0 0
"предчувствовал" 0.0499001996007984 0 0 0
"прекрасная" 0 0.033478406427854 0 0
"прекрасно" 0 0 0.0498753117206983 0
"прекрасной" 0 0 0 0.050251256281407
"прекрасный" 0 0 0 0.050251256281407
"пренеприятное" 0.0499001996007984 0 0 0
"преподаются" 0 0.033478406427854 0 0
"престранный" 0 0 0 0.050251256281407
"преступники" 0 0.033478406427854 0 0
"прибывает" 0.0499001996007984 0 0 0
"приватно" 0.0499001996007984 0 0 0
"приватном" 0 0 0.0498753117206983 0
"привел" 0 0 0.0498753117206983 0
"привозят" 0.0499001996007984 0 0 0
"привыкши" 0 0 0.0498753117206983 0
"пригласил" 0.0499001996007984 0 0 0
"пригорки" 0 0 0.0498753117206983 0
"приготовилась" 0 0.033478406427854 0 0
"приготовляй" 0 0.033478406427854 0 0
"приготовляйтесь" 0.0499001996007984 0 0 0
"придавил" 0 0.033478406427854 0 0
"придет" 0 0 0.0498753117206983 0
"придурью" 0 0.033478406427854 0 0
"приедет" 0 0 0.0498753117206983 0
"приезжий" 0.0499001996007984 0 0 0
"прием" 0 0.033478406427854 0 0
"приема" 0 0 0 0.050251256281407
"приехала" 0.0499001996007984 0 0 0
"прижать" 0 0 0 0.050251256281407
"приз" 0 0.033478406427854 0 0
"признайся" 0 0.033478406427854 0 0
"призови" 0 0.033478406427854 0 0
"прийти" 0 0.033478406427854 0 0
"приказанию" 0 0.033478406427854 0 0
"приказанья" 0 0 0 0.050251256281407
"приказывал" 0.0499001996007984 0 0 0
"прикинемся" 0 0.033478406427854 0 0
"прилгнувши" 0 0.033478406427854 0 0
"прилгнул" 0 0.033478406427854 0 0
"прилично" 0.0499001996007984 0 0 0
"прими" 0 0 0.0498753117206983 0
"принесть" 0 0 0 0.050251256281407
"приносят" 0 0 0.0498753117206983 0
"принял" 0 0.033478406427854 0 0
"принятию" 0 0.033478406427854 0 0
"приняться" 0 0.033478406427854 0 0
"приплел" 0 0.033478406427854 0 0
"припомнить" 0 0 0 0.050251256281407
"природе" 0 0 0.0498753117206983 0
"природный" 0.0499001996007984 0 0 0
"прислал" 0.0499001996007984 0 0 0
"присох" 0 0 0 0.050251256281407
"пристава" 0.0499001996007984 0 0 0
"приставом" 0.0499001996007984 0 0 0
"присутственные" 0.0499001996007984 0 0 0
"притеснений" 0.0499001996007984 0 0 0
"пришел" 0 0.033478406427854 0 0
"пришелся" 0.0499001996007984 0 0 0
"пришла" 0.0499001996007984 0 0 0
"приятного" 0 0.033478406427854 0 0
"приятностию" 0 0 0 0.050251256281407
"про" 0 0.033478406427854 0 0
"провались" 0 0 0 0.050251256281407
"провести" 0 0.033478406427854 0 0
"провизии" 0.0499001996007984 0 0 0
"провинциальных" 0 0 0 0.050251256281407
"проводить" 0 0 0 0.050251256281407
"проговоришься" 0 0.033478406427854 0 0
"прогулки" 0.0499001996007984 0 0 0
"продать" 0 0 0.0498753117206983 0
"проедет" 0.0499001996007984 0 0 0
"проезжающий" 0.0499001996007984 0 0 0
"прожить" 0 0 0 0.050251256281407
"прозой" 0 0 0.0498753117206983 0
"произведут" 0 0 0 0.050251256281407
"производил" 0 0.033478406427854 0 0
"производство" 0 0.033478406427854 0 0
"произойти" 0.0499001996007984 0 0 0
"пройдет" 0 0 0.0498753117206983 0
"пройдох" 0 0.033478406427854 0 0
"пронюхаешь" 0.0499001996007984 0 0 0
"пропускать" 0.0499001996007984 0 0 0
"пропустить" 0 0 0 0.050251256281407
"просвещения" 0 0 0.0498753117206983 0
"просидел" 0 0 0.0498753117206983 0
"просители" 0.0499001996007984 0 0 0
"проскользнуть" 0 0 0.0498753117206983 0
"проснулся" 0 0 0 0.050251256281407
"простит" 0 0.033478406427854 0 0
"простоты" 0 0.033478406427854 0 0
"просьбу" 0 0.033478406427854 0 0
"противьтесь" 0 0 0 0.050251256281407
"протобестии" 0 0.033478406427854 0 0
"прохаживаясь" 0 0.033478406427854 0 0
"проходит" 0 0 0.0498753117206983 0
"проходя" 0 0 0.0498753117206983 0
"прохожу" 0 0 0 0.050251256281407
"прочесть" 0 0 0 0.050251256281407
"прочим" 0.0499001996007984 0 0 0
"прочитать" 0.0499001996007984 0 0 0
"прочту" 0.0499001996007984 0 0 0
"прочь" 0.0499001996007984 0 0 0
"прошелся" 0 0 0.0498753117206983 0
"прощения" 0 0 0 0.050251256281407
"птицы" 0 0.033478406427854 0 0
"публичное" 0.0499001996007984 0 0 0
"пуговицын" 0.0499001996007984 0 0 0
"пуд" 0 0.033478406427854 0 0
"пуда" 0.0499001996007984 0 0 0
"пули" 0 0.033478406427854 0 0
"пустить" 0 0 0.0498753117206983 0
"пустое" 0 0 0 0.050251256281407
"пустыми" 0 0.033478406427854 0 0
"пушкин" 0 0 0.0498753117206983 0
"пушкиным" 0 0 0.0498753117206983 0
"пыли" 0 0 0 0.050251256281407
"пьян" 0.0499001996007984 0 0 0
"пьяниц" 0 0.033478406427854 0 0
"пьяница" 0.0499001996007984 0 0 0
"пяти" 0 0 0 0.050251256281407
"равнодушен" 0 0 0 0.050251256281407
"равнодушно" 0 0.033478406427854 0 0
"радел" 0 0.033478406427854 0 0
"разбери" 0 0.033478406427854 0 0
"разберу" 0 0 0 0.050251256281407
"разбойник" 0 0 0 0.050251256281407
"развлечен" 0.0499001996007984 0 0 0
"развлечений" 0 0 0.0498753117206983 0
"развлеченье" 0 0.033478406427854 0 0
"различия" 0 0 0 0.050251256281407
"разметать" 0.0499001996007984 0 0 0
"разнесет" 0 0.033478406427854 0 0
"разные" 0 0 0.0498753117206983 0
"разными" 0.0499001996007984 0 0 0
"разных" 0.0499001996007984 0 0 0
"разопрет" 0 0.033478406427854 0 0
"разохотился" 0 0 0.0498753117206983 0
"разум" 0 0.033478406427854 0 0
"рапорт" 0.0499001996007984 0 0 0
"распекать" 0 0.033478406427854 0 0
"распечатанное" 0.0499001996007984 0 0 0
"расплачусь" 0 0 0.0498753117206983 0
"распорядились" 0.0499001996007984 0 0 0
"распоряжения" 0.0499001996007984 0 0 0
"распоряженья" 0.0499001996007984 0 0 0
"распоряжусь" 0 0 0 0.050251256281407
"рассердился" 0 0 0.0498753117206983 0
"рассердитесь" 0 0.033478406427854 0 0
"рассказали" 0.0499001996007984 0 0 0
"рассказать" 0 0.033478406427854 0 0
"рассказывай" 0 0.033478406427854 0 0
"рассмотрите" 0 0.033478406427854 0 0
"рассмотришь" 0 0 0 0.050251256281407
"расспросами" 0 0.033478406427854 0 0
"рассуждать" 0 0 0.0498753117206983 0
"рассуждений" 0.0499001996007984 0 0 0
"растолкуй" 0 0 0.0498753117206983 0
"растянулся" 0 0.033478406427854 0 0
"расчихаешься" 0.0499001996007984 0 0 0
"ребенок" 0 0.033478406427854 0 0
"ревизора" 0 0.033478406427854 0 0
"ревность" 0 0.033478406427854 0 0
"ремесленник" 0 0 0.0498753117206983 0
"рессор" 0 0 0 0.050251256281407
"рехнулась" 0 0.033478406427854 0 0
"речами" 0 0.033478406427854 0 0
"речь" 0 0.033478406427854 0 0
"решите" 0 0 0 0.050251256281407
"решусь" 0 0 0 0.050251256281407
"роберт" 0 0 0.0498753117206983 0
"робость" 0 0 0 0.050251256281407
"рода" 0 0 0.0498753117206983 0
"роде" 0 0 0.0498753117206983 0
"родиться" 0 0.033478406427854 0 0
"родного" 0 0 0 0.050251256281407
"рожа" 0 0.033478406427854 0 0
"ропщешь" 0 0 0 0.050251256281407
"роста" 0.0499001996007984 0 0 0
"ростом" 0 0 0 0.050251256281407
"рубашки" 0.0499001996007984 0 0 0
"ружьем" 0 0 0.0498753117206983 0
"рук" 0.0499001996007984 0 0 0
"руке" 0 0 0 0.050251256281407
"рукою" 0.0499001996007984 0 0 0
"ручейки" 0 0 0.0498753117206983 0
"ручки" 0 0 0 0.050251256281407
"рыбицы" 0 0.033478406427854 0 0
"рыбой" 0 0 0.0498753117206983 0
"рыла" 0 0.033478406427854 0 0
"рынке" 0.0499001996007984 0 0 0
"рынок" 0 0 0.0498753117206983 0
"рыскаете" 0 0.033478406427854 0 0
"рычит" 0 0.033478406427854 0 0
"ряпушка" 0 0.033478406427854 0 0
"сайку" 0 0 0.0498753117206983 0
"сама" 0 0.033478406427854 0 0
"самая" 0.0499001996007984 0 0 0
"самим" 0.0499001996007984 0 0 0
"самоварники" 0 0.033478406427854 0 0
"самоваров" 0 0.033478406427854 0 0
"самому" 0.0499001996007984 0 0 0
"самым" 0.0499001996007984 0 0 0
"самыми" 0 0.033478406427854 0 0
"самых" 0.0499001996007984 0 0 0
"сапогами" 0 0.033478406427854 0 0
"сапоги" 0 0 0.0498753117206983 0
"сапожника" 0.0499001996007984 0 0 0
"сахар" 0.0499001996007984 0 0 0
"сахару" 0 0.033478406427854 0 0
"сбежал" 0.0499001996007984 0 0 0
"сбрасывает" 0 0.033478406427854 0 0
"свадьбы" 0 0.033478406427854 0 0
"сватушки" 0.0499001996007984 0 0 0
"сведений" 0.0499001996007984 0 0 0
"сведущий" 0.0499001996007984 0 0 0
"сверху" 0 0.033478406427854 0 0
"светлая" 0 0.033478406427854 0 0
"светлости" 0 0 0 0.050251256281407
"свету" 0 0.033478406427854 0 0
"свечей" 0 0 0.0498753117206983 0
"свиные" 0 0.033478406427854 0 0
"свистунов" 0.0499001996007984 0 0 0
"свистунова" 0 0.033478406427854 0 0
"свихнуть" 0 0 0 0.050251256281407
"свободно" 0 0.033478406427854 0 0
"своими" 0 0.033478406427854 0 0
"своих" 0 0.033478406427854 0 0
"святые" 0.0499001996007984 0 0 0
"святых" 0.0499001996007984 0 0 0
"сгораю" 0 0 0 0.050251256281407
"сгорела" 0.0499001996007984 0 0 0
"сделаешь" 0 0.033478406427854 0 0
"сделались" 0 0.033478406427854 0 0
"сделалось" 0.0499001996007984 0 0 0
"сделался" 0 0.033478406427854 0 0
"сделано" 0 0 0 0.050251256281407
"сдуру" 0.0499001996007984 0 0 0
"сеете" 0 0.033478406427854 0 0
"секретным" 0.0499001996007984 0 0 0
"секут" 0 0.033478406427854 0 0
"сем" 0 0.033478406427854 0 0
"семга" 0 0 0.0498753117206983 0
"семгу" 0 0 0.0498753117206983 0
"семейные" 0.0499001996007984 0 0 0
"семейственное" 0.0499001996007984 0 0 0
"семейство" 0 0.033478406427854 0 0
"семь" 0 0.033478406427854 0 0
"семя" 0 0.033478406427854 0 0
"сень" 0 0 0 0.050251256281407
"сердитесь" 0 0 0 0.050251256281407
"сердитый" 0.0499001996007984 0 0 0
"серебряные" 0.0499001996007984 0 0 0
"сестра" 0.0499001996007984 0 0 0
"сзади" 0 0 0.0498753117206983 0
"сивый" 0 0.033478406427854 0 0
"сигарка" 0 0 0 0.050251256281407
"сигарку" 0 0 0 0.050251256281407
"сигарок" 0 0 0 0.050251256281407
"сигарочки" 0 0 0 0.050251256281407
"сидеть" 0 0 0 0.050251256281407
"сидит" 0.0499001996007984 0 0 0
"силы" 0.0499001996007984 0 0 0
"сильно" 0 0 0.0498753117206983 0
"сию" 0 0.033478406427854 0 0
"скажете" 0 0.033478406427854 0 0
"сказал" 0 0 0 0.050251256281407
"скалить" 0 0.033478406427854 0 0
"скачи" 0.0499001996007984 0 0 0
"скверная" 0 0 0.0498753117206983 0
"скверно" 0 0 0.0498753117206983 0
"склочена" 0 0 0.0498753117206983 0
"скорей" 0 0.033478406427854 0 0
"скотина" 0 0 0.0498753117206983 0
"скрыпке" 0.0499001996007984 0 0 0
"скрыться" 0 0 0.0498753117206983 0
"скучное" 0 0 0 0.050251256281407
"слава" 0 0.033478406427854 0 0
"следовало" 0 0.033478406427854 0 0
"следует" 0 0 0.0498753117206983 0
"слов" 0 0.033478406427854 0 0
"словах" 0 0 0 0.050251256281407
"слово" 0 0.033478406427854 0 0
"словом" 0 0.033478406427854 0 0
"словца" 0 0 0 0.050251256281407
"словцо" 0 0.033478406427854 0 0
"слона" 0 0.033478406427854 0 0
"слуге" 0 0.033478406427854 0 0
"слугу" 0 0 0.0498753117206983 0
"службе" 0 0.033478406427854 0 0
"службу" 0.0499001996007984 0 0 0
"служить" 0 0.033478406427854 0 0
"служу" 0 0 0.0498753117206983 0
"слуху" 0 0.033478406427854 0 0
"случаем" 0 0 0.0498753117206983 0
"случаи" 0.0499001996007984 0 0 0
"случилось" 0 0.033478406427854 0 0
"слушал" 0.0499001996007984 0 0 0
"слышали" 0.0499001996007984 0 0 0
"слышите" 0 0.033478406427854 0 0
"слышишь" 0.0499001996007984 0 0 0
"слышно" 0 0 0 0.050251256281407
"слышь" 0.0499001996007984 0 0 0
"слюнка" 0 0.033478406427854 0 0
"смеем" 0 0.033478406427854 0 0
"смеешь" 0 0 0.0498753117206983 0
"смертному" 0 0.033478406427854 0 0
