"diary_tolstaya-korolenko" "diary_uspensky" "epistulae_gogol1" "epistulae_gogol2" "epistulae_nekrasov" "epistulae_pushkin" "epistulae_saltykov" "epistulae_turgenev1" "epistulae_turgenev2" "memoir_annenkov" "memoir_herzen" "memoir_panaev" "memoir_vigel" "travelog_bellinsgausen" "travelog_bronevsky" "travelog_davydov" "travelog_kruzenshtern" "travelog_litke"
"современника" 0 0 0.00151106477179144 0.000725952813067151 0.0942780030316848 0.00996148226856156 0.00431993433699808 0.0169285759198263 0.00745069238219923 0.0145408399317902 0 0.0135733764390864 0.000514869429112777 0 0 0 0 0
"князь" 0.0199143682166683 0 0.00831085624485293 0.0029038112522686 0.00801054927720198 0.0157723469252225 0.00215996716849904 0.00677143036793051 0.00319315387808539 0 0.0364746075940133 0.0431880159425476 0.0401598154707966 0.00141137284236377 0.0107204639037107 0.00125651818810077 0.00309652647143067 0.00144973759749485
"большое" 0.0398287364333367 0.00953379731146916 0.00831085624485293 0.00943738656987296 0.00492956878597045 0.00332049408952052 0.00431993433699808 0.0154775551266983 0.00957946163425616 0.00264378907850732 0.00607910126566888 0.0123394331264422 0.0118419968695939 0.0246990247413659 0.0116950515313208 0.0125651818810077 0.00541892132500368 0.0224709327611702
"крайне" 0 0.00953379731146916 0.00604425908716577 0 0.0117077258666798 0.00581086465666091 0.0323995075274856 0.0130591871381517 0.00585411544315654 0.0118970508532829 0 0.00246788662528843 0.00308921657467666 0.0148194148448196 0.00877128864849061 0.01633473644531 0.0286428698607337 0.00507408159123199
"состояние" 0 0 0.0203993744191845 0.0268602540834846 0.00924294147369459 0.00664098817904104 0.00755988508974664 0.00483673597709322 0.00478973081712808 0.0118970508532829 0.00486328101253511 0.00370182993793265 0.0144163440151578 0.00493980494827319 0.00730940720707551 0.0150782182572093 0.0278687382428761 0.00869842558496912
"твоего" 0.00995718410833416 0.00953379731146916 0.0332434249794117 0.0392014519056261 0.0135563141614187 0.038185682029486 0.00431993433699808 0.0159612287244076 0.0164979617034412 0.00132189453925366 0.00243164050626755 0 0 0 0.000974587627610067 0 0.000774131617857668 0
"делается" 0 0 0.0249325687345588 0.0261343012704174 0.00677815708070937 0.0116217293133218 0.0199796963086161 0.00725510396563983 0.00478973081712808 0.00132189453925366 0.00729492151880266 0.00863760318850952 0.00154460828733833 0.00211705926354565 0.0126696391589309 0.0226173273858139 0.013934369121438 0.00579895038997941
"жены" 0 0.00953379731146916 0.000755532385895721 0.00217785843920145 0.00123239219649261 0.0141120998804622 0.0631790396785969 0.0111244927473144 0.00478973081712808 0.00793136723552195 0.00972656202507021 0.00987154650115374 0.013901474586045 0 0.00536023195185537 0.00879562731670541 0.00309652647143067 0.000724868798747427
"свет" 0 0.0286013919344075 0.0128440505602273 0.0246823956442831 0.0104753336701872 0.0141120998804622 0.00431993433699808 0.0101571455518958 0.00638630775617077 0.0185065235495512 0.00851074177193644 0.00987154650115374 0.013901474586045 0.011996669160092 0.00925858246229564 0.0100521455048062 0.00928957941429202 0.00289947519498971
"случилось" 0 0.0190675946229383 0.00679979147306149 0.0225045372050817 0.0117077258666798 0.00249037056714039 0.01133982763462 0.00580408317251186 0.00638630775617077 0.0145408399317902 0.010942382278204 0.00246788662528843 0.01853529944806 0.0127023555812739 0.00389835051044027 0.01633473644531 0.0108378426500074 0.0181217199686857
"сожалению" 0 0.0286013919344075 0.00679979147306149 0.0058076225045372 0.0110915297684335 0.00415061761190065 0.0226796552692399 0.0261183742763034 0.0154335770774127 0.00264378907850732 0 0.011105489813798 0.00978251915314276 0.00917392347536449 0.0102331700899057 0.00125651818810077 0.00619305294286135 0.00289947519498971
"берегов" 0 0 0.000755532385895721 0 0.000616196098246306 0.00249037056714039 0 0.000967347195418644 0.00106438462602846 0.00264378907850732 0.00364746075940133 0 0.00154460828733833 0.0225819654778203 0.0165679896693711 0.0226173273858139 0.0557374764857521 0.0514656847110673
"зная" 0 0 0.0256881011204545 0.0217785843920145 0.0104753336701872 0.00913135874618143 0.00863986867399616 0.0111244927473144 0.0106438462602846 0.00528757815701463 0.0121582025313378 0.00616971656322109 0.0128717357278194 0.0042341185270913 0.0121823453451258 0.00753910912860464 0.00464478970714601 0.00434921279248456
"надежды" 0 0 0.00528872670127005 0.00362976406533575 0.00801054927720198 0.00747111170142117 0.00755988508974664 0.00822245116105847 0.0106438462602846 0.00793136723552195 0.00486328101253511 0.00987154650115374 0.0102973885822555 0.00776255063300072 0.0116950515313208 0.00251303637620155 0.0518668183964638 0.0123227695787063
"отношении" 0 0 0.00604425908716577 0.0217785843920145 0.0252640400280985 0.0166024704476026 0.0118798194267447 0.0116081663450237 0.00745069238219923 0.0145408399317902 0.00607910126566888 0.00493577325057687 0.00823791086580443 0.000705686421181884 0.00536023195185537 0 0.00851544779643435 0.0188465887674331
"северу" 0 0 0 0 0 0 0 0 0.000532192313014231 0 0 0 0 0.0557492272733688 0.00974587627610067 0.011308663692907 0.0518668183964638 0.049291078314825
"виноват" 0.0298715523250025 0 0.0128440505602273 0.0152450090744102 0.0264964322245912 0.0365254349847257 0.00863986867399616 0.0207979647015008 0.0133048078253558 0.00264378907850732 0.0158056632907391 0.00863760318850952 0.00360408600378944 0.000705686421181884 0 0 0 0.000724868798747427
"говорили" 0.0298715523250025 0 0.00831085624485293 0.00653357531760436 0.00616196098246306 0.00747111170142117 0.00701989329762188 0.00870612475876779 0.0111760385732988 0.0211503126280585 0.021884764556408 0.017275206377019 0.0247137325974133 0 0.00974587627610067 0.011308663692907 0.0131602375035804 0.00507408159123199
"необходимо" 0 0 0.0128440505602273 0.0181488203266788 0.0178696868491429 0.00498074113428078 0.0237596388534894 0.012091839942733 0.00478973081712808 0.0132189453925366 0.00607910126566888 0.0148073197517306 0.00720817200757888 0.00705686421181884 0.00536023195185537 0.00125651818810077 0.0154826323571534 0.00362434399373713
"ожидать" 0 0 0.0120885181743315 0.0058076225045372 0.00616196098246306 0.00498074113428078 0.01133982763462 0.00967347195418644 0.0154335770774127 0.0132189453925366 0.00243164050626755 0.00123394331264422 0.0123568662987066 0.00635117779063695 0.015106108227956 0.0100521455048062 0.0247722117714454 0.0115979007799588
"постоянно" 0.00995718410833416 0 0.00453319431537433 0.0043557168784029 0.0227992556351133 0 0.0161997537637428 0.00677143036793051 0.00372534619109962 0.0608071488056683 0.032827146834612 0.0296146395034612 0.00875278029491721 0.00282274568472753 0.00682211339327047 0 0.002322394853573 0.00507408159123199
"примите" 0.00995718410833416 0 0.00151106477179144 0.0043557168784029 0.0462147073684729 0.00664098817904104 0.0172797373479923 0.0357918462304898 0.0234164617726262 0 0 0 0 0 0 0 0.000774131617857668 0
"вечер" 0.0497859205416708 0 0.00755532385895721 0.00362976406533575 0.016021098554404 0.0174325939699827 0.00323995075274856 0.00773877756334915 0.00266096156507115 0.00660947269626829 0.00851074177193644 0.0542935057563456 0.0159609523024961 0.00635117779063695 0.00536023195185537 0.00879562731670541 0.0216756853000147 0.00434921279248456
"капитана" 0 0 0 0 0 0.00083012352238013 0 0.000483673597709322 0 0 0.00243164050626755 0.00246788662528843 0.00205947771645111 0.054337854431005 0.0394707989182077 0.00753910912860464 0.0387065808928834 0.0130476383774537
"зиму" 0 0 0.0143551153320187 0.0123411978221416 0.0117077258666798 0.00083012352238013 0.0080998768818714 0.0222489854946288 0.0271418079637258 0.00132189453925366 0.00243164050626755 0.00123394331264422 0.0118419968695939 0.000705686421181884 0.0014618814414151 0.0175912546334108 0.00696718456071901 0.0137725071762011
"любовь" 0.00995718410833416 0.0190675946229383 0.0166217124897059 0.0399274047186933 0.00554576488421675 0.00913135874618143 0.00377994254487332 0.00290204158625593 0.00585411544315654 0.0132189453925366 0.010942382278204 0.017275206377019 0.0226542548809622 0.00282274568472753 0.0121823453451258 0.00628259094050386 0.00464478970714601 0
"месяцев" 0 0 0.00755532385895721 0.00943738656987296 0.00554576488421675 0.0083012352238013 0.0161997537637428 0.0116081663450237 0.0117082308863131 0.00396568361776098 0.0303955063283444 0.00863760318850952 0.0123568662987066 0.0105852963177283 0.00341105669663524 0.011308663692907 0.0224498169178724 0.00289947519498971
"женщины" 0 0.0286013919344075 0.00226659715768716 0.00653357531760436 0.00184858829473892 0.00332049408952052 0.00053999179212476 0.00338571518396525 0.00425753850411385 0.00528757815701463 0.0158056632907391 0.00616971656322109 0.0205947771645111 0.0162307876871833 0.0297249226421071 0.0515172457121317 0.00851544779643435 0.00289947519498971
"кое" 0.00995718410833416 0 0.0249325687345588 0.0399274047186933 0.0166372946526503 0.00415061761190065 0.00701989329762188 0.0101571455518958 0.0127726155123415 0.00528757815701463 0.00364746075940133 0.0246788662528843 0.00875278029491721 0.00211705926354565 0.0029237628828302 0.00376955456430232 0 0.00362434399373713
"людьми" 0.0199143682166683 0 0.00604425908716577 0.0130671506352087 0.00554576488421675 0.00166024704476026 0.0026999589606238 0.00483673597709322 0.00425753850411385 0.046266308873878 0.0121582025313378 0.028380696190817 0.0241988631683005 0.00211705926354565 0.0155934020417611 0.0125651818810077 0.00696718456071901 0.00652381918872684
"собой" 0.0199143682166683 0 0.00226659715768716 0.00508166969147005 0.00677815708070937 0.00332049408952052 0.0172797373479923 0.00773877756334915 0.00798288469521346 0.0634509378841756 0.032827146834612 0.0123394331264422 0.00772304143669165 0.00493980494827319 0.0043856443242453 0.00251303637620155 0.00387065808928834 0.0195714575661805
"угодно" 0.0199143682166683 0 0.0158661801038101 0.0101633393829401 0.0191020790456355 0.0356953114623456 0.00863986867399616 0.0125755135404424 0.00585411544315654 0.00528757815701463 0.00972656202507021 0.0148073197517306 0.00823791086580443 0.00211705926354565 0.0136442267865409 0 0 0.00362434399373713
"брата" 0 0 0.00604425908716577 0.00871143375680581 0.0166372946526503 0.0182627174923629 0.0124198112188695 0.0188632703106636 0.0164979617034412 0.00132189453925366 0.0182373037970067 0.011105489813798 0.0154460828733833 0.000705686421181884 0.00487293813805034 0.00376955456430232 0.00387065808928834 0.00217460639624228
"будем" 0.00995718410833416 0 0.0181327772614973 0.00798548094373866 0.0314260010105616 0.0157723469252225 0.00647990150549712 0.0251510270808847 0.0159657693904269 0.00793136723552195 0.00364746075940133 0.00123394331264422 0.00154460828733833 0.00352843210590942 0.00536023195185537 0.00376955456430232 0.00309652647143067 0.00217460639624228
"второй" 0.0497859205416708 0.0381351892458766 0.00679979147306149 0.0058076225045372 0.0129401180631724 0.00913135874618143 0.0145797783873685 0.00773877756334915 0.00904726932124192 0.0171846290102976 0.0158056632907391 0.00987154650115374 0.0108122580113683 0.00776255063300072 0.00828399483468557 0.0125651818810077 0.00851544779643435 0.0123227695787063
"небольшой" 0.00995718410833416 0.0190675946229383 0.00604425908716577 0.0014519056261343 0.00677815708070937 0 0.00377994254487332 0.00822245116105847 0.0143691924513842 0.00132189453925366 0.0194531240501404 0.011105489813798 0.00772304143669165 0.0254047111625478 0.0190044587383963 0.0175912546334108 0.0100637110321497 0.015222244773696
"повести" 0 0 0.00679979147306149 0.00508166969147005 0.0345069815017931 0.012451852835702 0.00323995075274856 0.0304714366556873 0.02767400027674 0.00660947269626829 0.00121582025313378 0.0259128095655286 0.00205947771645111 0 0 0 0 0
"подобно" 0 0.00953379731146916 0.00302212954358289 0.0043557168784029 0.00369717658947784 0.00332049408952052 0.00323995075274856 0.00241836798854661 0.000532192313014231 0.00660947269626829 0 0.00123394331264422 0.0226542548809622 0.0261103975837297 0.0350851545939624 0.011308663692907 0.00774131617857668 0.0202963263649279
"признаюсь" 0 0 0.0249325687345588 0.0370235934664247 0.00801054927720198 0.0157723469252225 0.0140397865952438 0.013542860735861 0.0143691924513842 0.00396568361776098 0.00243164050626755 0.00370182993793265 0.0066933025784661 0.00141137284236377 0.00633481957946544 0.00251303637620155 0.00309652647143067 0
"раньше" 0.00995718410833416 0 0.0226659715768716 0.0130671506352087 0.00554576488421675 0 0.0296995485668618 0.0290204158625593 0.0313993464678396 0 0.00364746075940133 0.00123394331264422 0 0 0 0 0.000774131617857668 0.00144973759749485
"удовольствием" 0.0199143682166683 0 0.00755532385895721 0.0014519056261343 0.0154049024561576 0.0083012352238013 0.0124198112188695 0.0266020478740127 0.0164979617034412 0.00132189453925366 0.00486328101253511 0.00863760318850952 0.00978251915314276 0.0084682370541826 0.0136442267865409 0.00502607275240309 0.00309652647143067 0.00144973759749485
"широта" 0 0 0 0 0 0 0 0 0 0 0 0.00123394331264422 0 0.0621004050640058 0.000974587627610067 0.00251303637620155 0.0363841860393104 0.0717620110759952
"велел" 0.00995718410833416 0 0.000755532385895721 0.00943738656987296 0.0110915297684335 0.00996148226856156 0.00323995075274856 0.00483673597709322 0.00266096156507115 0 0.0656542936692239 0.00493577325057687 0.0154460828733833 0.0254047111625478 0.000974587627610067 0.0125651818810077 0.0263204750071607 0.00144973759749485
"городе" 0.0199143682166683 0.00953379731146916 0.018888309647393 0.0058076225045372 0.00985913757194089 0.00498074113428078 0.0107998358424952 0.00241836798854661 0.00532192313014231 0.00528757815701463 0.010942382278204 0.00246788662528843 0.0190501688771728 0.0127023555812739 0.0243646906902517 0.0125651818810077 0.00774131617857668 0.00362434399373713
"доставить" 0 0 0.0158661801038101 0.0137931034482759 0.00985913757194089 0.0207530880595033 0.0080998768818714 0.0169285759198263 0.0117082308863131 0.00264378907850732 0.00607910126566888 0.00123394331264422 0.00411895543290222 0.0105852963177283 0.0136442267865409 0.00502607275240309 0.0108378426500074 0.00579895038997941
"матвеевич" 0 0 0 0 0.0289612166175764 0.00083012352238013 0.0761388426895911 0.000483673597709322 0.0250130387116689 0 0 0 0.000514869429112777 0 0 0 0 0
"прибыл" 0 0.00953379731146916 0.00302212954358289 0.000725952813067151 0.0110915297684335 0.00332049408952052 0.00215996716849904 0.012091839942733 0.0143691924513842 0.00528757815701463 0 0.00123394331264422 0.0113271274404811 0.00917392347536449 0.0268011597592769 0.00125651818810077 0.016256763975011 0.0268201455536548
"разные" 0 0 0.00906638863074866 0.0058076225045372 0.00801054927720198 0.00747111170142117 0.00593990971337236 0.00290204158625593 0.00425753850411385 0.00528757815701463 0.0194531240501404 0.0222109796275959 0.00360408600378944 0.0345786346379123 0.0102331700899057 0.0213608091977131 0.0178050272107264 0.0115979007799588
"такая" 0 0.0190675946229383 0.0264436335063503 0.0203266787658802 0.0117077258666798 0.0083012352238013 0.0194397045164913 0.00967347195418644 0.0122404231993273 0.0118970508532829 0.00364746075940133 0.0123394331264422 0.00823791086580443 0.00141137284236377 0.00389835051044027 0 0.00464478970714601 0.00797355678622169
"еду" 0.00995718410833416 0 0.0219104391909759 0.0108892921960073 0.0277288244210838 0.0356953114623456 0.01133982763462 0.0227326590923381 0.0154335770774127 0 0.00243164050626755 0 0 0 0.00243646906902517 0 0 0
"иванович" 0 0 0.00982192101664438 0.00217785843920145 0.0172534907508966 0.0199229645371231 0.0329394993196103 0.0125755135404424 0.00638630775617077 0.00132189453925366 0.0364746075940133 0.00246788662528843 0.0154460828733833 0.000705686421181884 0.00194917525522013 0.00251303637620155 0 0
