"gurmyzhskaja_1" "gurmyzhskaja_2" "neschastlivtsev_1" "neschastlivtsev_2"
"невежеству" 0 0 0 0.0367376928728876
"невелики" 0 0.0420344682639765 0 0
"невеста" 0.0499251123315027 0 0 0
"невинность" 0.0499251123315027 0 0 0
"невинные" 0 0 0.0495049504950495 0
"невозможно" 0 0.0420344682639765 0 0
"неге" 0 0.0420344682639765 0 0
"негодяй" 0 0.0420344682639765 0 0
"неделикатно" 0 0.0420344682639765 0 0
"неделю" 0 0 0.0495049504950495 0
"недовольна" 0 0.0420344682639765 0 0
"недорого" 0 0.0420344682639765 0 0
"недостаток" 0 0.0420344682639765 0 0
"недурен" 0.0499251123315027 0 0 0
"незыблемо" 0 0 0 0.0367376928728876
"неизвестные" 0 0 0 0.0367376928728876
"неиспорченное" 0.0499251123315027 0 0 0
"некрасиво" 0.0499251123315027 0 0 0
"неловко" 0 0 0.0495049504950495 0
"нельму" 0 0 0.0495049504950495 0
"нему" 0.0499251123315027 0 0 0
"непогоду" 0 0 0 0.0367376928728876
"непот" 0 0 0 0.0367376928728876
"непременно" 0 0 0 0.0367376928728876
"неприлично" 0 0 0 0.0367376928728876
"неприятнее" 0 0 0 0.0367376928728876
"неприятностей" 0 0.0420344682639765 0 0
"неприятные" 0.0499251123315027 0 0 0
"нервная" 0 0.0420344682639765 0 0
"несмотря" 0.0499251123315027 0 0 0
"несчастию" 0 0 0 0.0367376928728876
"несчастна" 0 0 0 0.0367376928728876
"неуважение" 0 0 0.0495049504950495 0
"неуч" 0 0.0420344682639765 0 0
"неученые" 0.0499251123315027 0 0 0
"нехорошо" 0 0 0 0.0367376928728876
"нижний" 0 0 0 0.0367376928728876
"никаких" 0.0499251123315027 0 0 0
"никакого" 0 0 0.0495049504950495 0
"никакой" 0.0499251123315027 0 0 0
"никому" 0 0.0420344682639765 0 0
"нисколько" 0 0.0420344682639765 0 0
"ничем" 0 0.0420344682639765 0 0
"ничтожной" 0 0 0 0.0367376928728876
"нищий" 0 0 0 0.0367376928728876
"новороссии" 0 0 0 0.0367376928728876
"новости" 0 0.0420344682639765 0 0
"новочеркасска" 0 0 0.0495049504950495 0
"носишь" 0 0 0.0495049504950495 0
"ношу" 0.0499251123315027 0 0 0
"нравишься" 0 0.0420344682639765 0 0
"нравов" 0.0499251123315027 0 0 0
"нравы" 0.0499251123315027 0 0 0
"нужда" 0 0 0.0495049504950495 0
"нуждаешься" 0 0.0420344682639765 0 0
"нуждаться" 0 0 0.0495049504950495 0
"нянькой" 0 0 0 0.0367376928728876
"обедать" 0 0.0420344682639765 0 0
"обеднели" 0 0.0420344682639765 0 0
"обеты" 0 0 0 0.0367376928728876
"обидел" 0 0 0 0.0367376928728876
"обидно" 0 0 0 0.0367376928728876
"обижаться" 0.0499251123315027 0 0 0
"обижу" 0 0.0420344682639765 0 0
"обитателей" 0 0 0 0.0367376928728876
"облика" 0 0 0.0495049504950495 0
"обманул" 0 0 0.0495049504950495 0
"обмануть" 0 0.0420344682639765 0 0
"обманывалась" 0 0.0420344682639765 0 0
"обноски" 0 0 0 0.0367376928728876
"обо" 0 0.0420344682639765 0 0
"образ" 0 0 0 0.0367376928728876
"образец" 0 0 0 0.0367376928728876
"образован" 0.0499251123315027 0 0 0
"обращалась" 0.0499251123315027 0 0 0
"общества" 0 0 0 0.0367376928728876
"обществе" 0 0 0 0.0367376928728876
"общественном" 0.0499251123315027 0 0 0
"обществом" 0 0 0 0.0367376928728876
"объедем" 0 0 0 0.0367376928728876
"объяснять" 0 0.0420344682639765 0 0
"обязан" 0 0 0 0.0367376928728876
"оглядки" 0 0 0 0.0367376928728876
"огнестрельное" 0 0 0 0.0367376928728876
"огонь" 0 0 0 0.0367376928728876
"одеваю" 0.0499251123315027 0 0 0
"одесский" 0 0 0.0495049504950495 0
"одни" 0.0499251123315027 0 0 0
"одного" 0.0499251123315027 0 0 0
"одном" 0 0.0420344682639765 0 0
"одобряется" 0 0 0 0.0367376928728876
"одобряю" 0 0 0 0.0367376928728876
"оживешь" 0 0 0 0.0367376928728876
"озеро" 0 0.0420344682639765 0 0
"окном" 0 0 0 0.0367376928728876
"окончании" 0 0 0 0.0367376928728876
"окрестностям" 0 0.0420344682639765 0 0
"окружающих" 0 0.0420344682639765 0 0
"олицетворенная" 0 0 0.0495049504950495 0
"омут" 0 0 0.0495049504950495 0
"омута" 0 0 0.0495049504950495 0
"операх" 0 0 0 0.0367376928728876
"опохмелиться" 0 0 0 0.0367376928728876
"оправданий" 0 0.0420344682639765 0 0
"определю" 0 0.0420344682639765 0 0
"ордена" 0 0 0.0495049504950495 0
"оркестра" 0 0 0 0.0367376928728876
"оруженосец" 0 0 0 0.0367376928728876
"оружие" 0 0 0 0.0367376928728876
"осел" 0 0 0.0495049504950495 0
"оскорбила" 0 0 0 0.0367376928728876
"оскорбили" 0 0 0 0.0367376928728876
"основания" 0 0 0.0495049504950495 0
"особенной" 0.0499251123315027 0 0 0
"оставалось" 0 0.0420344682639765 0 0
"оставаться" 0 0.0420344682639765 0 0
"оставьте" 0 0 0.0495049504950495 0
"остался" 0.0499251123315027 0 0 0
"останешься" 0 0 0 0.0367376928728876
"остаться" 0 0.0420344682639765 0 0
"остервенить" 0 0 0 0.0367376928728876
"остерегайся" 0 0.0420344682639765 0 0
"осторожней" 0 0 0 0.0367376928728876
"осторожно" 0 0 0 0.0367376928728876
"острить" 0 0 0.0495049504950495 0
"осуждаете" 0 0.0420344682639765 0 0
"ответа" 0 0 0 0.0367376928728876
"отвечать" 0 0.0420344682639765 0 0
"отвращение" 0.0499251123315027 0 0 0
"отдавать" 0 0.0420344682639765 0 0
"отдай" 0 0 0.0495049504950495 0
"отдала" 0 0.0420344682639765 0 0
"отдать" 0 0.0420344682639765 0 0
"откажетесь" 0.0499251123315027 0 0 0
"откажи" 0 0 0 0.0367376928728876
"откажите" 0 0 0.0495049504950495 0
"откажу" 0 0.0420344682639765 0 0
"откажусь" 0 0.0420344682639765 0 0
"отказаться" 0 0.0420344682639765 0 0
"отказываемся" 0 0 0 0.0367376928728876
"отказывает" 0 0 0 0.0367376928728876
"отказывается" 0 0.0420344682639765 0 0
"отказываю" 0 0.0420344682639765 0 0
"откликнется" 0 0 0 0.0367376928728876
"открываются" 0 0 0.0495049504950495 0
"открыла" 0 0.0420344682639765 0 0
"откуда" 0 0 0.0495049504950495 0
"откусил" 0 0 0 0.0367376928728876
"откушать" 0.0499251123315027 0 0 0
"отличная" 0 0 0.0495049504950495 0
"относительно" 0.0499251123315027 0 0 0
"отнять" 0 0.0420344682639765 0 0
"отойди" 0 0 0.0495049504950495 0
"отправлю" 0 0.0420344682639765 0 0
"отпуске" 0 0.0420344682639765 0 0
"отпусти" 0 0 0.0495049504950495 0
"отребие" 0 0 0 0.0367376928728876
"отставке" 0 0 0.0495049504950495 0
"отстал" 0.0499251123315027 0 0 0
"отстань" 0 0 0.0495049504950495 0
"оттолкни" 0 0 0 0.0367376928728876
"отчего" 0 0 0.0495049504950495 0
"офелией" 0 0 0 0.0367376928728876
"ох" 0 0 0.0495049504950495 0
"охота" 0.0499251123315027 0 0 0
"охотно" 0.0499251123315027 0 0 0
"оценит" 0 0 0 0.0367376928728876
"ошибаетесь" 0.0499251123315027 0 0 0
"ошибаешься" 0 0 0 0.0367376928728876
"ошибиться" 0.0499251123315027 0 0 0
"ошиблась" 0.0499251123315027 0 0 0
"ошиблись" 0 0 0 0.0367376928728876
"павловиа" 0 0 0 0.0367376928728876
"павловна" 0 0 0 0.0367376928728876
"павловне" 0 0 0 0.0367376928728876
"павловны" 0 0 0 0.0367376928728876
"паж" 0 0 0 0.0367376928728876
"паленую" 0 0.0420344682639765 0 0
"палец" 0 0 0 0.0367376928728876
"памяти" 0 0 0.0495049504950495 0
"папиросы" 0 0 0.0495049504950495 0
"парика" 0 0 0.0495049504950495 0
"пароходе" 0 0 0 0.0367376928728876
"пароходной" 0 0 0 0.0367376928728876
"паспорт" 0 0 0.0495049504950495 0
"паясничать" 0 0 0.0495049504950495 0
"пеньков" 0 0.0420344682639765 0 0
"первого" 0 0 0 0.0367376928728876
"первой" 0 0 0 0.0367376928728876
"первом" 0 0 0 0.0367376928728876
"первую" 0 0 0 0.0367376928728876
"первые" 0 0 0 0.0367376928728876
"первый" 0 0 0.0495049504950495 0
"перебивай" 0 0 0.0495049504950495 0
"передай" 0 0 0 0.0367376928728876
"передать" 0 0.0420344682639765 0 0
"переделываю" 0 0 0 0.0367376928728876
"передумываю" 0 0 0 0.0367376928728876
"переедешь" 0 0.0420344682639765 0 0
"перенесла" 0 0.0420344682639765 0 0
"перессорился" 0 0 0.0495049504950495 0
"перехитрить" 0 0.0420344682639765 0 0
"перлы" 0 0 0 0.0367376928728876
"перья" 0 0 0.0495049504950495 0
"петр" 0.0499251123315027 0 0 0
"петрова" 0.0499251123315027 0 0 0
"петрову" 0 0.0420344682639765 0 0
"пешие" 0 0 0 0.0367376928728876
"пирогов" 0 0 0.0495049504950495 0
"писал" 0.0499251123315027 0 0 0
"писать" 0.0499251123315027 0 0 0
"писем" 0.0499251123315027 0 0 0
"пистолета" 0 0.0420344682639765 0 0
"письмом" 0.0499251123315027 0 0 0
"питался" 0 0 0 0.0367376928728876
"питают" 0 0 0 0.0367376928728876
"пить" 0 0 0 0.0367376928728876
"пифагоровы" 0 0 0 0.0367376928728876
"пишет" 0.0499251123315027 0 0 0
"планы" 0 0 0 0.0367376928728876
"платок" 0 0 0 0.0367376928728876
"платью" 0 0.0420344682639765 0 0
"плачу" 0 0 0 0.0367376928728876
"племянника" 0.0499251123315027 0 0 0
"племяннику" 0 0.0420344682639765 0 0
"племянница" 0 0 0 0.0367376928728876
"племянницей" 0.0499251123315027 0 0 0
"плохи" 0 0 0.0495049504950495 0
"плясали" 0.0499251123315027 0 0 0
"поберечь" 0 0 0 0.0367376928728876
"побеседовать" 0 0 0 0.0367376928728876
"повелевать" 0 0.0420344682639765 0 0
"поверишь" 0 0.0420344682639765 0 0
"повидаться" 0 0 0 0.0367376928728876
"повторяю" 0.0499251123315027 0 0 0
"поговорим" 0.0499251123315027 0 0 0
"поговорю" 0 0 0 0.0367376928728876
"погостишь" 0 0.0420344682639765 0 0
"погуляйте" 0.0499251123315027 0 0 0
"погулять" 0 0.0420344682639765 0 0
"подайте" 0 0 0.0495049504950495 0
"подала" 0 0 0 0.0367376928728876
"подальше" 0 0.0420344682639765 0 0
"подарите" 0 0 0 0.0367376928728876
"подарками" 0 0 0 0.0367376928728876
"подвигайся" 0 0 0.0495049504950495 0
"подвиньтесь" 0.0499251123315027 0 0 0
"поделом" 0 0.0420344682639765 0 0
"подличать" 0 0 0.0495049504950495 0
"подлости" 0 0 0.0495049504950495 0
"подобострастно" 0 0.0420344682639765 0 0
"подождал" 0 0.0420344682639765 0 0
"подожди" 0 0 0.0495049504950495 0
"подозрений" 0.0499251123315027 0 0 0
"подойди" 0.0499251123315027 0 0 0
"подписания" 0 0.0420344682639765 0 0
"подписаться" 0.0499251123315027 0 0 0
"подруга" 0.0499251123315027 0 0 0
"подумайте" 0.0499251123315027 0 0 0
"подумал" 0 0.0420344682639765 0 0
"подумать" 0 0 0.0495049504950495 0
"подходит" 0 0 0 0.0367376928728876
"подъехать" 0 0 0.0495049504950495 0
"подыграйся" 0 0 0.0495049504950495 0
"подыгрываться" 0 0 0.0495049504950495 0
"поедешь" 0 0.0420344682639765 0 0
"поезжай" 0 0.0420344682639765 0 0
"пожалеть" 0 0 0.0495049504950495 0
"пожалею" 0 0 0.0495049504950495 0
"пожаловать" 0.0499251123315027 0 0 0
"пожертвовать" 0 0.0420344682639765 0 0
"поживаете" 0 0 0.0495049504950495 0
"позавтракаем" 0 0 0 0.0367376928728876
"позвать" 0 0.0420344682639765 0 0
"позволит" 0 0 0 0.0367376928728876
"позволите" 0 0 0.0495049504950495 0
"позвольте" 0 0 0 0.0367376928728876
"позволю" 0 0 0 0.0367376928728876
"позвонить" 0 0 0 0.0367376928728876
"позвоню" 0 0 0 0.0367376928728876
"поздно" 0 0.0420344682639765 0 0
"поздравляю" 0 0 0 0.0367376928728876
"познакомил" 0 0 0 0.0367376928728876
"познакомятся" 0.0499251123315027 0 0 0
"пойдешь" 0 0 0.0495049504950495 0
"пойми" 0 0.0420344682639765 0 0
"пока" 0 0 0 0.0367376928728876
"покажу" 0 0 0.0495049504950495 0
"покидает" 0.0499251123315027 0 0 0
"покое" 0 0 0.0495049504950495 0
"покой" 0 0 0.0495049504950495 0
"поколебалась" 0 0 0 0.0367376928728876
"поколения" 0 0 0 0.0367376928728876
"покройте" 0 0 0 0.0367376928728876
"покутим" 0 0 0 0.0367376928728876
"покутить" 0 0 0 0.0367376928728876
"покушай" 0 0.0420344682639765 0 0
"ползать" 0 0 0.0495049504950495 0
"полицеймейстеру" 0 0 0.0495049504950495 0
"половину" 0 0 0 0.0367376928728876
"положением" 0 0.0420344682639765 0 0
"полтаве" 0 0 0.0495049504950495 0
"получите" 0 0 0.0495049504950495 0
"получить" 0 0 0 0.0367376928728876
"пользуясь" 0 0 0 0.0367376928728876
"полюби" 0 0 0 0.0367376928728876
"полюбить" 0.0499251123315027 0 0 0
"полюбопытствовать" 0 0 0 0.0367376928728876
"помешался" 0 0 0 0.0367376928728876
"помещица" 0 0 0 0.0367376928728876
"помещицы" 0 0 0 0.0367376928728876
"помилуйте" 0 0 0 0.0367376928728876
"помнил" 0 0 0.0495049504950495 0
"помнить" 0 0 0.0495049504950495 0
"помнишь" 0.0499251123315027 0 0 0
"помогаем" 0 0 0 0.0367376928728876
"помогало" 0.0499251123315027 0 0 0
"помогаю" 0.0499251123315027 0 0 0
"помогите" 0.0499251123315027 0 0 0
"поможем" 0 0.0420344682639765 0 0
"помяни" 0 0 0.0495049504950495 0
"понравился" 0 0 0.0495049504950495 0
"поостерегись" 0 0 0.0495049504950495 0
"попадешь" 0 0 0.0495049504950495 0
"попадешься" 0 0 0 0.0367376928728876
"попали" 0 0 0 0.0367376928728876
"попались" 0 0 0 0.0367376928728876
"попировали" 0 0 0 0.0367376928728876
"попорчен" 0 0 0.0495049504950495 0
"попробую" 0 0 0.0495049504950495 0
"попросит" 0 0 0 0.0367376928728876
"попросторнее" 0 0.0420344682639765 0 0
"попрошу" 0 0 0 0.0367376928728876
"попу" 0 0 0.0495049504950495 0
"пораньше" 0 0.0420344682639765 0 0
"порождение" 0 0 0 0.0367376928728876
"поручить" 0 0.0420344682639765 0 0
"порядке" 0 0 0 0.0367376928728876
"порядочному" 0 0 0.0495049504950495 0
"посаженым" 0 0.0420344682639765 0 0
"посвящаю" 0 0 0 0.0367376928728876
"посередине" 0.0499251123315027 0 0 0
"послал" 0 0 0.0495049504950495 0
"последним" 0 0 0 0.0367376928728876
"последнюю" 0 0 0.0495049504950495 0
"послушалась" 0.0499251123315027 0 0 0
"послушать" 0 0.0420344682639765 0 0
"посмел" 0 0 0.0495049504950495 0
"посмеяться" 0 0 0 0.0367376928728876
"поставила" 0 0.0420344682639765 0 0
"постарайся" 0 0 0.0495049504950495 0
"постарайтесь" 0 0 0 0.0367376928728876
"посторонние" 0 0.0420344682639765 0 0
"посторонних" 0 0.0420344682639765 0 0
"постоянно" 0 0.0420344682639765 0 0
"поступить" 0 0 0 0.0367376928728876
"поступлю" 0 0 0.0495049504950495 0
"постучусь" 0 0 0 0.0367376928728876
"посылает" 0 0 0 0.0367376928728876
"посылала" 0.0499251123315027 0 0 0
"потеряла" 0 0.0420344682639765 0 0
"потеряли" 0 0 0 0.0367376928728876
"потехи" 0 0 0.0495049504950495 0
"потрудись" 0 0.0420344682639765 0 0
"потяготилась" 0 0 0 0.0367376928728876
"поужинал" 0 0 0 0.0367376928728876
"поцелуи" 0 0 0 0.0367376928728876
"почестей" 0 0 0.0495049504950495 0
"починить" 0 0 0.0495049504950495 0
"почитаю" 0 0 0 0.0367376928728876
"почтенная" 0 0 0.0495049504950495 0
"почтенный" 0 0 0 0.0367376928728876
"почтенным" 0 0 0 0.0367376928728876
"почтителен" 0 0.0420344682639765 0 0
"почтительно" 0 0 0 0.0367376928728876
"почувствительнее" 0 0.0420344682639765 0 0
"пошлые" 0 0 0 0.0367376928728876
"пошумели" 0 0 0 0.0367376928728876
"поэтому" 0.0499251123315027 0 0 0
"права" 0.0499251123315027 0 0 0
"правила" 0.0499251123315027 0 0 0
"пред" 0 0 0.0495049504950495 0
"предан" 0.0499251123315027 0 0 0
"предложения" 0 0 0 0.0367376928728876
"предложить" 0 0 0.0495049504950495 0
"предоставила" 0.0499251123315027 0 0 0
"предположение" 0.0499251123315027 0 0 0
"предпочитаю" 0.0499251123315027 0 0 0
"представила" 0.0499251123315027 0 0 0
"представлению" 0 0 0 0.0367376928728876
"представляем" 0 0 0 0.0367376928728876
"представляю" 0.0499251123315027 0 0 0
"предчувствие" 0.0499251123315027 0 0 0
"презрением" 0 0 0 0.0367376928728876
"презренный" 0 0 0.0495049504950495 0
"прекрасна" 0 0 0 0.0367376928728876
"прекрасную" 0 0 0 0.0367376928728876
"прекрасный" 0 0 0 0.0367376928728876
"препятствует" 0.0499251123315027 0 0 0
"преступник" 0 0 0 0.0367376928728876
"прибью" 0 0 0 0.0367376928728876
"приданом" 0 0 0 0.0367376928728876
"придаст" 0 0.0420344682639765 0 0
"придет" 0 0.0420344682639765 0 0
"приезжай" 0 0.0420344682639765 0 0
"прикажи" 0 0.0420344682639765 0 0
"приказано" 0 0.0420344682639765 0 0
"приказывает" 0 0 0 0.0367376928728876
"приличнее" 0 0 0 0.0367376928728876
"прилично" 0 0.0420344682639765 0 0
"примем" 0 0 0 0.0367376928728876
"пример" 0 0 0.0495049504950495 0
"приму" 0.0499251123315027 0 0 0
"принадлежат" 0.0499251123315027 0 0 0
"принесешь" 0.0499251123315027 0 0 0
"принеси" 0.0499251123315027 0 0 0
"принимают" 0 0 0 0.0367376928728876
"принц" 0 0 0 0.0367376928728876
"принципу" 0.0499251123315027 0 0 0
"природа" 0 0 0.0495049504950495 0
"природу" 0 0.0420344682639765 0 0
"прислуги" 0 0.0420344682639765 0 0
"присмотру" 0.0499251123315027 0 0 0
"пристани" 0 0 0 0.0367376928728876
"присутствии" 0 0 0 0.0367376928728876
"присылает" 0.0499251123315027 0 0 0
"приучен" 0 0.0420344682639765 0 0
"приходить" 0 0.0420344682639765 0 0
"приходского" 0 0 0 0.0367376928728876
"прицепи" 0 0 0 0.0367376928728876
"причина" 0 0.0420344682639765 0 0
"приятельницы" 0.0499251123315027 0 0 0
"приятное" 0.0499251123315027 0 0 0
"проводите" 0 0 0 0.0367376928728876
"проговорись" 0 0 0.0495049504950495 0
"продам" 0.0499251123315027 0 0 0
"продолжаться" 0 0.0420344682639765 0 0
"проездом" 0 0 0.0495049504950495 0
"прожил" 0 0 0 0.0367376928728876
"произвел" 0.0499251123315027 0 0 0
"пройти" 0 0 0.0495049504950495 0
"проклятие" 0 0 0 0.0367376928728876
"прокормить" 0 0 0 0.0367376928728876
"промотал" 0 0 0 0.0367376928728876
"пропитаешься" 0 0 0.0495049504950495 0
"пропутешествуешь" 0 0 0.0495049504950495 0
"проси" 0 0.0420344682639765 0 0
"просим" 0.0499251123315027 0 0 0
"просит" 0 0 0.0495049504950495 0
"просите" 0.0499251123315027 0 0 0
"просишь" 0 0 0 0.0367376928728876
"простака" 0 0 0 0.0367376928728876
"простая" 0 0 0 0.0367376928728876
"простого" 0.0499251123315027 0 0 0
"простодушный" 0 0.0420344682639765 0 0
"простое" 0.0499251123315027 0 0 0
"простой" 0 0 0 0.0367376928728876
"простота" 0 0.0420344682639765 0 0
"простясь" 0 0 0 0.0367376928728876
"прочее" 0 0.0420344682639765 0 0
"прочитайте" 0.0499251123315027 0 0 0
"прошлом" 0.0499251123315027 0 0 0
"прощает" 0 0 0 0.0367376928728876
"прощальный" 0 0 0 0.0367376928728876
"прощанье" 0 0 0 0.0367376928728876
"прощаться" 0 0 0 0.0367376928728876
"прощу" 0 0 0 0.0367376928728876
"прямо" 0 0.0420344682639765 0 0
"псу" 0 0 0 0.0367376928728876
"птенцах" 0 0 0 0.0367376928728876
"публике" 0 0 0 0.0367376928728876
"пуговицу" 0 0 0 0.0367376928728876
"пускай" 0 0 0 0.0367376928728876
"пустякам" 0.0499251123315027 0 0 0
"путешественники" 0 0 0 0.0367376928728876
"путь" 0 0 0.0495049504950495 0
"пылаеву" 0 0.0420344682639765 0 0
"пытка" 0 0.0420344682639765 0 0
"пьем" 0 0 0 0.0367376928728876
"пьесе" 0 0 0.0495049504950495 0
"пьесы" 0 0 0.0495049504950495 0
"пьян" 0 0 0 0.0367376928728876
"пьяница" 0 0 0 0.0367376928728876
"пятачке" 0 0 0 0.0367376928728876
"пятигорске" 0 0 0.0495049504950495 0
"пятнадцати" 0.0499251123315027 0 0 0
"пятьдесят" 0 0 0.0495049504950495 0
"раболепству" 0 0.0420344682639765 0 0
"работу" 0 0 0 0.0367376928728876
"равно" 0 0.0420344682639765 0 0
"равнодушно" 0 0 0 0.0367376928728876
"радости" 0 0 0 0.0367376928728876
"разберу" 0 0 0 0.0367376928728876
"разбился" 0 0 0.0495049504950495 0
"разбой" 0 0 0 0.0367376928728876
"разбойник" 0 0 0 0.0367376928728876
"развалится" 0 0 0 0.0367376928728876
"развращение" 0.0499251123315027 0 0 0
"разговариваю" 0 0 0.0495049504950495 0
"разговор" 0.0499251123315027 0 0 0
"разговора" 0.0499251123315027 0 0 0
"разговоре" 0 0 0 0.0367376928728876
"раздражай" 0 0 0.0495049504950495 0
"раздразнить" 0.0499251123315027 0 0 0
"разин" 0 0 0 0.0367376928728876
"разных" 0.0499251123315027 0 0 0
"разом" 0.0499251123315027 0 0 0
"разорено" 0.0499251123315027 0 0 0
"разошлись" 0.0499251123315027 0 0 0
"разуму" 0 0 0 0.0367376928728876
"раисе" 0 0 0 0.0367376928728876
"раисы" 0 0 0 0.0367376928728876
"раскаивалась" 0.0499251123315027 0 0 0
"расписки" 0 0 0.0495049504950495 0
"расписку" 0 0.0420344682639765 0 0
"рассердиться" 0.0499251123315027 0 0 0
"расскажу" 0.0499251123315027 0 0 0
"рассказывай" 0 0 0.0495049504950495 0
"расстаемся" 0 0 0 0.0367376928728876
"расстроено" 0 0.0420344682639765 0 0
"расстроился" 0 0 0.0495049504950495 0
"рассуди" 0 0.0420344682639765 0 0
"рассудить" 0.0499251123315027 0 0 0
"рассуждает" 0.0499251123315027 0 0 0
"расточай" 0 0 0.0495049504950495 0
"расходы" 0 0.0420344682639765 0 0
"расцелуемся" 0 0 0 0.0367376928728876
"расчету" 0 0.0420344682639765 0 0
"расчувствовалась" 0 0.0420344682639765 0 0
"расчувствоваться" 0.0499251123315027 0 0 0
"ревнива" 0 0.0420344682639765 0 0
"редки" 0 0 0 0.0367376928728876
"резонер" 0 0 0.0495049504950495 0
"рекомендоваться" 0 0 0 0.0367376928728876
"репутация" 0 0.0420344682639765 0 0
"решайся" 0 0 0 0.0367376928728876
"решенное" 0.0499251123315027 0 0 0
"ровесницы" 0.0499251123315027 0 0 0
"рода" 0 0 0 0.0367376928728876
"родился" 0 0 0.0495049504950495 0
"родная" 0 0 0 0.0367376928728876
"родной" 0 0 0 0.0367376928728876
"родными" 0 0 0 0.0367376928728876
"родственник" 0.0499251123315027 0 0 0
"родственникам" 0 0 0 0.0367376928728876
"родственниками" 0 0.0420344682639765 0 0
"родственники" 0.0499251123315027 0 0 0
"родственнику" 0 0.0420344682639765 0 0
"родству" 0 0.0420344682639765 0 0
"роду" 0 0.0420344682639765 0 0
"родятся" 0 0 0.0495049504950495 0
"рожа" 0 0 0.0495049504950495 0
"рожден" 0 0.0420344682639765 0 0
"рожденья" 0 0 0 0.0367376928728876
"рожей" 0 0 0.0495049504950495 0
"ролей" 0 0 0 0.0367376928728876
"роняйте" 0 0 0 0.0367376928728876
"роскошничать" 0 0.0420344682639765 0 0
"россии" 0.0499251123315027 0 0 0
"россию" 0 0 0 0.0367376928728876
"ротшильд" 0 0 0 0.0367376928728876
"рубль" 0 0 0 0.0367376928728876
"рукоплесканий" 0 0 0 0.0367376928728876
"рыбинска" 0 0 0.0495049504950495 0
"рыдания" 0 0 0 0.0367376928728876
"сад" 0 0 0.0495049504950495 0
"садитесь" 0.0499251123315027 0 0 0
"салазках" 0.0499251123315027 0 0 0
"сами" 0 0 0 0.0367376928728876
"сбираюсь" 0 0 0 0.0367376928728876
"сведению" 0 0 0 0.0367376928728876
"свежесть" 0 0.0420344682639765 0 0
"свежо" 0.0499251123315027 0 0 0
"светские" 0.0499251123315027 0 0 0
"свидетелей" 0 0 0 0.0367376928728876
"свое" 0.0499251123315027 0 0 0
"своего" 0.0499251123315027 0 0 0
"святых" 0 0 0.0495049504950495 0
"сделаем" 0 0.0420344682639765 0 0
"сделали" 0 0 0 0.0367376928728876
"сделалось" 0 0 0 0.0367376928728876
"сделаюсь" 0 0 0 0.0367376928728876
"сделают" 0 0 0 0.0367376928728876
"севере" 0 0 0.0495049504950495 0
"семидесяти" 0.0499251123315027 0 0 0
"семь" 0.0499251123315027 0 0 0
"семье" 0 0 0 0.0367376928728876
"семьянин" 0.0499251123315027 0 0 0
"сентябре" 0 0 0 0.0367376928728876
"сергеичем" 0.0499251123315027 0 0 0
"сердита" 0 0.0420344682639765 0 0
"сердитесь" 0 0 0 0.0367376928728876
"сердитую" 0 0 0.0495049504950495 0
"серьезно" 0 0 0.0495049504950495 0
"сестры" 0.0499251123315027 0 0 0
"сидеть" 0.0499251123315027 0 0 0
"сирота" 0.0499251123315027 0 0 0
"сироту" 0.0499251123315027 0 0 0
"скажет" 0.0499251123315027 0 0 0
"скажешь" 0 0.0420344682639765 0 0
"сказал" 0 0 0 0.0367376928728876
"сказывай" 0 0 0.0495049504950495 0
"скинь" 0 0 0 0.0367376928728876
"складная" 0 0 0.0495049504950495 0
"скоморох" 0 0 0.0495049504950495 0
"скороход" 0 0 0 0.0367376928728876
"скромность" 0 0 0.0495049504950495 0
"скрывается" 0.0499251123315027 0 0 0
"скупа" 0 0.0420344682639765 0 0
"скупости" 0.0499251123315027 0 0 0
"скучал" 0.0499251123315027 0 0 0
"скучно" 0 0.0420344682639765 0 0
"слаб" 0.0499251123315027 0 0 0
"слабость" 0 0.0420344682639765 0 0
"слава" 0 0.0420344682639765 0 0
"славой" 0 0 0 0.0367376928728876
"славы" 0 0 0 0.0367376928728876
"следовательно" 0 0.0420344682639765 0 0
"слезу" 0 0 0 0.0367376928728876
"слезы" 0 0 0 0.0367376928728876
"слепая" 0.0499251123315027 0 0 0
"слишком" 0.0499251123315027 0 0 0
"слов" 0 0.0420344682639765 0 0
"словах" 0.0499251123315027 0 0 0
"слово" 0 0 0 0.0367376928728876
"словом" 0 0 0.0495049504950495 0
"службе" 0 0.0420344682639765 0 0
"служишь" 0 0.0420344682639765 0 0
"случается" 0.0499251123315027 0 0 0
"случаи" 0 0 0 0.0367376928728876
"случайно" 0 0.0420344682639765 0 0
"слышал" 0 0 0.0495049504950495 0
"слышите" 0.0499251123315027 0 0 0
"смеешься" 0 0 0.0495049504950495 0
"смел" 0 0 0 0.0367376928728876
"смертью" 0 0 0 0.0367376928728876
"смех" 0 0 0.0495049504950495 0
"смеху" 0 0.0420344682639765 0 0
"смешно" 0.0499251123315027 0 0 0
"смеются" 0 0 0 0.0367376928728876
"смирение" 0 0 0.0495049504950495 0
"смирения" 0 0 0 0.0367376928728876
"смолчал" 0 0 0 0.0367376928728876
"смотрел" 0 0 0.0495049504950495 0
"смотреть" 0 0 0.0495049504950495 0
"смотришь" 0 0.0420344682639765 0 0
"смотрю" 0.0499251123315027 0 0 0
"сне" 0 0.0420344682639765 0 0
"сними" 0 0 0.0495049504950495 0
"снисходительна" 0 0.0420344682639765 0 0
