"author_duel" "author_dull" "author_palata" "author_step" "pseudo_barynya" "pseudo_drama" "pseudo_tsvety" "pseudo_victory"
"рекомендую" 0 0 0 0 0 0.00746686578308755 0 0.00809028760972453
"репортер" 0 0 0 0 0 0 0 0.0242708628291736
"рода" 0 0.00546776751052545 0 0 0 0.00186671644577189 0 0.0161805752194491
"рождения" 0.00325573823864561 0 0.00617398283632772 0 0 0 0 0.0161805752194491
"розовые" 0.00651147647729123 0 0 0 0 0.00186671644577189 0.00867227473766369 0.00809028760972453
"роли" 0 0 0 0 0 0.00933358222885944 0 0.00404514380486226
"ропот" 0 0 0 0.00704746467458332 0 0.00746686578308755 0 0
"роскошью" 0 0 0.00617398283632772 0 0 0.00560014933731566 0.00867227473766369 0.00404514380486226
"рукам" 0.00325573823864561 0.00546776751052545 0 0 0.0179436569172797 0.00186671644577189 0 0.00809028760972453
"рукою" 0.00325573823864561 0 0 0 0 0.00186671644577189 0.0173445494753274 0.00809028760972453
"русски" 0.00325573823864561 0.0109355350210509 0.00617398283632772 0.00704746467458332 0 0 0 0
"рыдания" 0.00325573823864561 0 0 0 0 0.00373343289154377 0 0.0121354314145868
"рюмок" 0 0.00546776751052545 0 0 0 0.00933358222885944 0 0
"сажусь" 0 0.0328066050631527 0 0 0 0 0 0
"сваха" 0 0 0 0 0 0 0.0520336484259821 0
"свидетели" 0 0 0.00617398283632772 0 0 0.00746686578308755 0 0.00404514380486226
"свободны" 0.00651147647729123 0.0109355350210509 0 0 0 0 0.0173445494753274 0
"свободу" 0.00325573823864561 0 0.00617398283632772 0 0 0.00560014933731566 0.00867227473766369 0
"свободы" 0.00325573823864561 0.0164033025315764 0.00617398283632772 0 0 0 0.00867227473766369 0
"связи" 0.00976721471593684 0.00546776751052545 0 0.00352373233729166 0 0 0 0.00404514380486226
"сделано" 0.00325573823864561 0.00546776751052545 0 0.00352373233729166 0 0.00373343289154377 0 0.00404514380486226
"сего" 0 0.00546776751052545 0 0 0 0.00560014933731566 0 0.00809028760972453
"сенях" 0.00651147647729123 0 0.0246959313453109 0 0 0 0 0
"сергеич" 0 0 0.0370438970179663 0 0 0 0 0
"сердился" 0.00651147647729123 0 0.00617398283632772 0 0 0.00186671644577189 0.0173445494753274 0
"серое" 0.00651147647729123 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"сесть" 0.00325573823864561 0 0 0.00352373233729166 0 0.00746686578308755 0 0
"силами" 0 0 0 0 0 0.00746686578308755 0.00867227473766369 0.00404514380486226
"сильвия" 0 0 0 0 0 0 0 0.0242708628291736
"сильней" 0 0 0 0.00704746467458332 0.0179436569172797 0 0 0.0121354314145868
"сиплым" 0 0 0.0123479656726554 0.0140949293491666 0 0 0 0
"сиятельству" 0 0 0 0 0 0.00560014933731566 0 0.0121354314145868
"скажут" 0.00325573823864561 0 0.0123479656726554 0 0 0.00186671644577189 0 0.00809028760972453
"склонил" 0.00325573823864561 0 0 0.0140949293491666 0 0.00186671644577189 0 0
"скорби" 0 0 0.0123479656726554 0 0 0.00746686578308755 0 0
"скорей" 0.00651147647729123 0 0 0.00704746467458332 0.0179436569172797 0.00186671644577189 0 0
"скрестив" 0.00325573823864561 0 0.00617398283632772 0.00704746467458332 0 0.00373343289154377 0 0
"скрипача" 0 0 0 0.00352373233729166 0 0 0 0.0202257190243113
"следователем" 0 0 0 0 0 0.0112002986746313 0 0
"слуга" 0 0 0 0 0 0.00560014933731566 0.00867227473766369 0.00809028760972453
"служба" 0.00325573823864561 0 0.0185219485089831 0 0 0.00373343289154377 0 0
"слух" 0 0 0.0246959313453109 0.00352373233729166 0 0.00186671644577189 0 0
"слышался" 0.00325573823864561 0 0.00617398283632772 0 0 0.00560014933731566 0.00867227473766369 0
"смеешь" 0 0 0 0.00352373233729166 0.071774627669119 0.00186671644577189 0 0
"смело" 0.00325573823864561 0.00546776751052545 0 0 0.0179436569172797 0.00186671644577189 0 0.00809028760972453
"смеются" 0 0.0218710700421018 0 0 0 0.00186671644577189 0 0.00404514380486226
"смотрят" 0.00976721471593684 0 0 0.00704746467458332 0 0.00186671644577189 0 0
"сна" 0 0 0 0.00352373233729166 0 0.00746686578308755 0 0.00404514380486226
"снег" 0.00325573823864561 0 0.0123479656726554 0 0 0.00373343289154377 0.00867227473766369 0
"совет" 0.00651147647729123 0.00546776751052545 0 0 0 0 0.0173445494753274 0.00404514380486226
"сорочке" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0 0
"состояния" 0 0 0.0185219485089831 0 0 0.00560014933731566 0 0
"стакана" 0 0.0109355350210509 0 0 0 0.00560014933731566 0.00867227473766369 0
"станции" 0.00325573823864561 0 0.00617398283632772 0 0 0.00373343289154377 0 0.00809028760972453
"станцию" 0 0 0.00617398283632772 0 0 0.00560014933731566 0 0.00809028760972453
"старичок" 0.00976721471593684 0 0 0.00352373233729166 0 0.00186671644577189 0 0.00404514380486226
"стать" 0.00651147647729123 0.00546776751052545 0 0 0 0.00560014933731566 0 0
"стен" 0 0.0109355350210509 0.00617398283632772 0 0 0.00560014933731566 0 0
"стене" 0.00325573823864561 0.00546776751052545 0.0123479656726554 0.00704746467458332 0 0 0 0
"степку" 0 0 0 0.0176186616864583 0.0179436569172797 0 0 0
"стояло" 0 0 0 0.010571197011875 0 0.00186671644577189 0.00867227473766369 0.00404514380486226
"странное" 0 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0 0.00404514380486226
"страшного" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0 0 0.00560014933731566 0 0
"страшную" 0.00651147647729123 0 0 0 0 0.00560014933731566 0 0.00404514380486226
"студентов" 0 0.0328066050631527 0 0 0 0 0 0
"стул" 0 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00560014933731566 0 0
"стучит" 0 0.0109355350210509 0 0.00704746467458332 0 0.00373343289154377 0 0
"суда" 0 0.00546776751052545 0.00617398283632772 0 0 0.00373343289154377 0 0.00809028760972453
"суде" 0 0 0.00617398283632772 0 0 0.00186671644577189 0 0.0161805752194491
"судит" 0.00325573823864561 0.0164033025315764 0 0 0 0 0 0.00809028760972453
"судиться" 0 0 0 0 0 0.00186671644577189 0 0.0202257190243113
"судье" 0 0 0.0123479656726554 0 0 0 0 0.0161805752194491
"суета" 0 0 0.0185219485089831 0.00704746467458332 0 0.00186671644577189 0 0
"существом" 0 0.00546776751052545 0 0 0 0.00373343289154377 0.0173445494753274 0.00404514380486226
"сцене" 0 0.0109355350210509 0 0 0 0 0 0.0161805752194491
"счастлив" 0 0 0 0.00352373233729166 0 0.00373343289154377 0 0.0121354314145868
"считаете" 0.00325573823864561 0.00546776751052545 0.0123479656726554 0 0 0.00186671644577189 0.00867227473766369 0
"сыр" 0.00651147647729123 0 0 0.00352373233729166 0 0.00186671644577189 0 0.00809028760972453
"сюртук" 0 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0.00867227473766369 0
"тайну" 0.00325573823864561 0 0.0123479656726554 0 0 0.00560014933731566 0 0
"таланта" 0 0.0273388375526273 0 0 0 0 0 0.00404514380486226
"талию" 0.00976721471593684 0 0 0 0 0.00560014933731566 0 0
"тарелку" 0.00651147647729123 0.00546776751052545 0 0 0 0.00560014933731566 0 0
"твое" 0.00325573823864561 0 0 0 0 0.00373343289154377 0.00867227473766369 0.00809028760972453
"твоему" 0.00325573823864561 0.00546776751052545 0 0 0.0179436569172797 0 0 0.0121354314145868
"театре" 0 0.0218710700421018 0 0 0 0 0 0.00809028760972453
"телу" 0 0 0 0.0140949293491666 0.0179436569172797 0.00186671644577189 0 0
"тенью" 0.00976721471593684 0 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0
"теплое" 0 0.00546776751052545 0.00617398283632772 0.00352373233729166 0.0179436569172797 0.00186671644577189 0 0.00404514380486226
"теплой" 0 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00560014933731566 0 0
"толковать" 0.00325573823864561 0 0 0 0.0179436569172797 0.00186671644577189 0.0173445494753274 0.00404514380486226
"треск" 0 0 0 0.010571197011875 0.0179436569172797 0.00373343289154377 0 0
"трость" 0.00651147647729123 0 0 0 0 0 0 0.0161805752194491
"трус" 0 0 0.00617398283632772 0 0 0.00933358222885944 0 0
"тусклые" 0.00651147647729123 0.00546776751052545 0 0.010571197011875 0 0 0 0
"тюке" 0 0 0 0.02114239402375 0 0 0 0
"тяжелая" 0.00651147647729123 0 0.0246959313453109 0 0 0 0 0
"убеждал" 0.00325573823864561 0.00546776751052545 0 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"увидишь" 0.00325573823864561 0.00546776751052545 0 0 0 0.00560014933731566 0 0.00404514380486226
"удивлялся" 0.00976721471593684 0 0 0.00352373233729166 0 0.00373343289154377 0 0
"уезд" 0 0 0 0 0 0.0112002986746313 0 0
"уезда" 0 0 0 0 0 0.0112002986746313 0 0
"уездного" 0 0 0.00617398283632772 0.00352373233729166 0 0.00746686578308755 0 0
"уйди" 0.00651147647729123 0.0164033025315764 0 0 0 0.00186671644577189 0 0
"укрылся" 0 0 0 0.0140949293491666 0 0.00373343289154377 0 0
"улицы" 0.00325573823864561 0 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0.00867227473766369 0
"умная" 0 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"умолк" 0 0 0 0.00704746467458332 0 0 0.00867227473766369 0.0121354314145868
"умрет" 0.00325573823864561 0.0109355350210509 0 0.00352373233729166 0 0.00373343289154377 0 0
"уничтожить" 0.0195344294318737 0 0 0 0 0 0 0
"упасть" 0.00325573823864561 0 0 0.00352373233729166 0 0.00186671644577189 0 0.0121354314145868
"упор" 0.00325573823864561 0.00546776751052545 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"управляющему" 0 0 0 0 0.0179436569172797 0.00746686578308755 0 0.00404514380486226
"управы" 0 0 0.0370438970179663 0 0 0 0 0
"усадьбе" 0 0 0 0.00352373233729166 0 0.00933358222885944 0 0
"услышала" 0 0 0 0 0 0.00373343289154377 0 0.0161805752194491
"успела" 0 0 0 0 0.0179436569172797 0.00746686578308755 0.00867227473766369 0
"ухода" 0 0 0.00617398283632772 0 0 0.00560014933731566 0.00867227473766369 0.00404514380486226
"уходил" 0.00325573823864561 0 0 0.00704746467458332 0 0.00373343289154377 0.00867227473766369 0
"училище" 0.00325573823864561 0 0.00617398283632772 0 0 0 0.0173445494753274 0.00809028760972453
"учись" 0 0 0 0.02114239402375 0 0 0 0
"фигуры" 0 0 0 0.0176186616864583 0 0 0 0.00404514380486226
"философию" 0 0 0.0185219485089831 0.010571197011875 0 0 0 0
"французски" 0.00976721471593684 0 0 0.00704746467458332 0 0 0 0.00404514380486226
"хватило" 0.00325573823864561 0 0.00617398283632772 0 0 0.00560014933731566 0 0.00404514380486226
"ходи" 0 0 0 0 0.107661941503678 0 0 0
"ходите" 0.00651147647729123 0.00546776751052545 0 0 0.0179436569172797 0.00186671644577189 0 0.00404514380486226
"хожу" 0 0.0109355350210509 0 0.010571197011875 0 0.00186671644577189 0 0
"хозяйке" 0.00325573823864561 0 0.0308699141816386 0 0 0 0 0
"холодное" 0.0130229529545825 0.00546776751052545 0 0 0 0.00186671644577189 0 0
"холодные" 0.00976721471593684 0 0.00617398283632772 0.00352373233729166 0 0 0.00867227473766369 0
"худощавый" 0.00651147647729123 0 0.0123479656726554 0 0 0.00373343289154377 0 0
"царица" 0 0 0.00617398283632772 0.0140949293491666 0 0 0.00867227473766369 0
"цветы" 0.00651147647729123 0 0 0.00352373233729166 0 0 0.00867227473766369 0.00809028760972453
"целуя" 0 0.0109355350210509 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"целые" 0.00325573823864561 0.0109355350210509 0.00617398283632772 0 0 0.00373343289154377 0 0
"человеческая" 0.0130229529545825 0 0 0 0 0.00373343289154377 0 0
"черную" 0.00325573823864561 0 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0 0.00404514380486226
"черным" 0.00325573823864561 0 0 0.0140949293491666 0 0.00186671644577189 0 0
"чёрта" 0.00325573823864561 0.00546776751052545 0 0 0 0.00560014933731566 0 0.00404514380486226
"черти" 0 0 0 0.00352373233729166 0 0.00746686578308755 0 0.00404514380486226
"черты" 0 0.0109355350210509 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0 0
"честнее" 0.00325573823864561 0 0 0 0 0.00933358222885944 0 0
"честью" 0 0 0 0.00352373233729166 0 0 0.0260168242129911 0.00809028760972453
"четверг" 0.00325573823864561 0 0 0 0 0.00560014933731566 0 0.00809028760972453
"четвертый" 0 0.0109355350210509 0 0 0 0.00186671644577189 0 0.0121354314145868
"чиновника" 0.0130229529545825 0 0 0.00352373233729166 0 0.00186671644577189 0 0
"чиновники" 0.0130229529545825 0 0.00617398283632772 0.00352373233729166 0 0 0 0
"читателю" 0 0 0 0 0 0.0112002986746313 0 0
"читая" 0.00651147647729123 0.0109355350210509 0.00617398283632772 0 0 0 0 0.00404514380486226
"чувствовали" 0.00325573823864561 0 0 0.00704746467458332 0 0.00186671644577189 0.00867227473766369 0.00404514380486226
"чувству" 0.00325573823864561 0.0109355350210509 0.00617398283632772 0 0 0.00373343289154377 0 0
"чувствуется" 0.00651147647729123 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"чужих" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0.00404514380486226
"шагом" 0 0 0 0.0140949293491666 0.0179436569172797 0 0.00867227473766369 0
"шарабан" 0 0.0109355350210509 0 0 0 0.00746686578308755 0 0
"шептала" 0.00325573823864561 0 0 0.00352373233729166 0 0.00186671644577189 0.00867227473766369 0.00809028760972453
"широкие" 0.00325573823864561 0.0109355350210509 0 0.00704746467458332 0 0 0.00867227473766369 0
"широкую" 0.00325573823864561 0.00546776751052545 0 0.00704746467458332 0 0.00373343289154377 0 0
"шубу" 0.00325573823864561 0.0218710700421018 0.00617398283632772 0 0 0 0 0
"щуря" 0 0 0.0123479656726554 0 0 0.00746686578308755 0 0
"э" 0.00325573823864561 0 0.00617398283632772 0.00352373233729166 0.0538309707518392 0 0 0
"экипаж" 0.00325573823864561 0 0 0 0 0.00933358222885944 0 0
"языке" 0.00325573823864561 0.0109355350210509 0 0 0 0.00186671644577189 0 0.00809028760972453
"языком" 0.00325573823864561 0 0 0.00352373233729166 0 0.00746686578308755 0 0
"adieu" 0.00325573823864561 0 0 0 0 0.00186671644577189 0 0.0161805752194491
"vis" 0 0 0 0 0 0 0.0346890989506548 0.00809028760972453
"ага" 0.00325573823864561 0 0.00617398283632772 0.00704746467458332 0 0 0 0.00404514380486226
"адресу" 0 0.0109355350210509 0 0 0 0.00186671644577189 0 0.00809028760972453
"александрыча" 0.0162786911932281 0 0 0 0 0 0 0
"аллея" 0 0 0 0 0 0.00373343289154377 0 0.0121354314145868
"банкир" 0 0 0 0 0 0 0 0.0202257190243113
"баронессой" 0 0 0 0 0 0 0 0.0202257190243113
"бархатом" 0 0 0 0.00352373233729166 0 0 0.00867227473766369 0.0121354314145868
"барыни" 0 0 0 0 0.0897182845863987 0 0 0
"басом" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0 0 0
"батенька" 0.00325573823864561 0 0 0 0 0.00746686578308755 0 0
"безжалостно" 0.00325573823864561 0 0 0 0.0179436569172797 0 0 0.0121354314145868
"безусловно" 0.00325573823864561 0 0 0 0 0.00746686578308755 0 0
"безучастно" 0 0 0 0.00704746467458332 0 0.00560014933731566 0 0
"бей" 0 0 0 0.00704746467458332 0.0538309707518392 0 0 0
"белая" 0.00325573823864561 0 0 0.00704746467458332 0 0 0.00867227473766369 0.00404514380486226
"белого" 0.00976721471593684 0 0 0 0 0 0.00867227473766369 0.00404514380486226
"белокурая" 0 0 0 0 0 0.00560014933731566 0 0.00809028760972453
"белым" 0 0 0 0.00352373233729166 0 0.00560014933731566 0 0.00404514380486226
"беру" 0 0 0.00617398283632772 0 0 0.00186671644577189 0 0.0121354314145868
"берут" 0 0 0 0 0 0.00560014933731566 0.0173445494753274 0
"беседовали" 0 0 0.00617398283632772 0 0 0.00186671644577189 0.00867227473766369 0.00809028760972453
"беспокойно" 0 0.00546776751052545 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"беспокойтесь" 0 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"бессмертие" 0 0 0.0308699141816386 0 0 0 0 0
"бессонница" 0 0.0273388375526273 0 0 0 0 0 0
"бла" 0 0.0109355350210509 0 0.010571197011875 0 0 0 0
"бледным" 0 0 0 0.00704746467458332 0.0179436569172797 0.00373343289154377 0 0
"богатого" 0 0 0 0 0 0.00186671644577189 0.0173445494753274 0.00809028760972453
"божий" 0.00325573823864561 0 0 0.010571197011875 0 0 0 0.00404514380486226
"боитесь" 0 0 0.00617398283632772 0 0.0179436569172797 0.00560014933731566 0 0
"болван" 0 0 0.00617398283632772 0 0 0.00560014933731566 0 0.00404514380486226
"болтать" 0.00651147647729123 0 0 0 0 0.00186671644577189 0 0.00809028760972453
"больны" 0 0.00546776751052545 0.00617398283632772 0 0 0.00373343289154377 0.00867227473766369 0
"бормочу" 0 0.0218710700421018 0 0 0 0.00186671644577189 0 0
"борьба" 0.00325573823864561 0 0.00617398283632772 0 0 0.00186671644577189 0.0173445494753274 0
"брал" 0.00325573823864561 0 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0 0
"бричкой" 0 0 0 0.0176186616864583 0 0 0 0
"будущей" 0.00651147647729123 0.00546776751052545 0 0 0 0 0 0.00809028760972453
"бульвару" 0.0130229529545825 0 0 0.00352373233729166 0 0 0 0
"бумажку" 0.00976721471593684 0 0 0 0.0179436569172797 0 0 0.00404514380486226
"вагоне" 0 0.00546776751052545 0.00617398283632772 0 0 0.00186671644577189 0 0.00809028760972453
"вашими" 0.00325573823864561 0 0.00617398283632772 0 0 0.00186671644577189 0 0.00809028760972453
"веки" 0 0 0 0.010571197011875 0 0.00373343289154377 0 0
"великий" 0.00651147647729123 0 0.0123479656726554 0.00352373233729166 0 0 0 0
"вене" 0 0 0 0 0 0 0 0.0202257190243113
"венец" 0 0 0 0.00352373233729166 0 0.00746686578308755 0 0
"вернее" 0.00651147647729123 0 0 0.00352373233729166 0 0.00373343289154377 0 0
"верх" 0.00325573823864561 0 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0.00404514380486226
"верхней" 0 0 0 0.00352373233729166 0 0.00186671644577189 0.0173445494753274 0.00404514380486226
"веселый" 0 0 0.00617398283632772 0 0 0.00746686578308755 0 0
"веселым" 0 0 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0 0.00404514380486226
"ветви" 0 0 0 0 0.0179436569172797 0.00186671644577189 0 0.0121354314145868
"взвизгнул" 0 0 0.00617398283632772 0.00352373233729166 0.0179436569172797 0.00373343289154377 0 0
"взволнован" 0.00325573823864561 0 0.00617398283632772 0 0 0.00560014933731566 0 0
"вздох" 0 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0 0
"вздрогнула" 0.00651147647729123 0 0 0 0 0.00373343289154377 0.00867227473766369 0
"взялась" 0.00325573823864561 0 0 0 0 0.00373343289154377 0.0173445494753274 0
"видим" 0.00325573823864561 0.00546776751052545 0.0123479656726554 0 0 0 0 0.00404514380486226
"виновато" 0.00976721471593684 0 0.0123479656726554 0 0 0 0 0
"вины" 0.00651147647729123 0 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0
"висели" 0 0 0 0.010571197011875 0 0.00186671644577189 0 0.00404514380486226
"вкопанный" 0.00325573823864561 0 0 0.00352373233729166 0 0.00373343289154377 0 0.00404514380486226
"власть" 0 0 0 0 0 0.00933358222885944 0 0
"влюблена" 0.00651147647729123 0 0 0 0 0.00373343289154377 0.00867227473766369 0
"вовремя" 0.00325573823864561 0 0 0.00352373233729166 0 0.00186671644577189 0.00867227473766369 0.00404514380486226
"вовсе" 0.00651147647729123 0 0 0.00352373233729166 0 0.00373343289154377 0 0
"водкой" 0 0 0.00617398283632772 0 0 0.00560014933731566 0.00867227473766369 0
"военной" 0.00651147647729123 0 0.00617398283632772 0 0 0 0 0.00809028760972453
"воз" 0 0 0 0.0176186616864583 0 0 0 0
"возвращаясь" 0.00325573823864561 0.00546776751052545 0.0123479656726554 0 0 0 0 0.00404514380486226
"воздуха" 0 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0 0
"воздухом" 0 0 0 0.0176186616864583 0 0 0 0
"возьмет" 0 0.00546776751052545 0 0.00352373233729166 0 0.00373343289154377 0 0.00404514380486226
"войне" 0.00976721471593684 0 0 0 0 0.00186671644577189 0 0.00404514380486226
"волнении" 0.00651147647729123 0.00546776751052545 0.00617398283632772 0 0 0.00186671644577189 0 0
"волнуясь" 0.00651147647729123 0 0.00617398283632772 0 0 0.00373343289154377 0 0
"волоса" 0.00651147647729123 0 0 0 0 0.00373343289154377 0 0.00404514380486226
"воображение" 0.00651147647729123 0.00546776751052545 0 0.00352373233729166 0 0.00186671644577189 0 0
"вообразил" 0.00651147647729123 0 0.00617398283632772 0.00704746467458332 0 0 0 0
"воротник" 0.00651147647729123 0 0.00617398283632772 0.00352373233729166 0.0179436569172797 0 0 0
"воры" 0.00651147647729123 0 0.00617398283632772 0 0 0.00373343289154377 0 0
"воспаление" 0 0 0 0 0 0.00373343289154377 0.0260168242129911 0
"воспоминания" 0.00325573823864561 0 0 0 0 0.00560014933731566 0.00867227473766369 0
"восторга" 0.00976721471593684 0 0.00617398283632772 0 0 0.00186671644577189 0 0
"врачом" 0 0.0109355350210509 0.00617398283632772 0 0 0.00373343289154377 0 0
"времена" 0.00325573823864561 0 0.00617398283632772 0 0 0.00186671644577189 0.0173445494753274 0
"вскакиваю" 0 0.0273388375526273 0 0 0 0 0 0
"вспоминая" 0.00976721471593684 0 0.00617398283632772 0.00352373233729166 0 0 0 0
"вспомнив" 0.00651147647729123 0 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0
"встретила" 0 0 0 0.00352373233729166 0 0.00186671644577189 0.00867227473766369 0.00809028760972453
"встретился" 0.00651147647729123 0 0 0 0 0.00560014933731566 0 0
"встретиться" 0.00325573823864561 0.00546776751052545 0 0 0 0.00560014933731566 0 0
"встрече" 0 0 0.0246959313453109 0 0 0 0 0.00404514380486226
"второе" 0.00651147647729123 0 0 0 0 0.00186671644577189 0 0.00809028760972453
"вчерашнего" 0.00651147647729123 0 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0
"выбежал" 0.00651147647729123 0 0.00617398283632772 0.00352373233729166 0 0 0 0.00404514380486226
"выговорил" 0.00651147647729123 0 0 0.00352373233729166 0 0.00373343289154377 0 0
"выпивая" 0 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"выпьем" 0.00325573823864561 0 0 0 0 0.00560014933731566 0 0.00404514380486226
"выслушать" 0 0 0.00617398283632772 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"вытащил" 0 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"выхода" 0.00325573823864561 0 0.0185219485089831 0 0 0.00186671644577189 0 0
"выходила" 0 0.00546776751052545 0 0.00352373233729166 0.0179436569172797 0 0 0.00809028760972453
"выхожу" 0 0.0164033025315764 0 0 0 0.00373343289154377 0 0
"гадко" 0 0.00546776751052545 0.0185219485089831 0 0 0.00186671644577189 0 0
"газету" 0 0.00546776751052545 0 0 0 0.00373343289154377 0 0.00809028760972453
"гвоздем" 0 0.00546776751052545 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"гейленштралей" 0 0 0 0 0 0 0 0.0202257190243113
"гейленштрали" 0 0 0 0 0 0 0 0.0202257190243113
"главе" 0 0 0 0 0 0.00373343289154377 0 0.0121354314145868
"глупого" 0 0.00546776751052545 0 0.00352373233729166 0.0179436569172797 0.00373343289154377 0 0
"глухим" 0.00325573823864561 0 0 0.00704746467458332 0 0 0 0.00809028760972453
"глядело" 0.00325573823864561 0 0 0 0 0.00746686578308755 0 0
"головкой" 0 0 0 0 0 0.00933358222885944 0 0
"головку" 0 0 0 0 0 0.00746686578308755 0.00867227473766369 0
"голод" 0 0 0.00617398283632772 0 0 0 0.0173445494753274 0.00809028760972453
"голубка" 0.0162786911932281 0 0 0 0 0 0 0
"гордая" 0.00325573823864561 0 0 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"горле" 0.00325573823864561 0 0 0 0 0.00560014933731566 0 0.00404514380486226
"гору" 0.00651147647729123 0 0 0.00352373233729166 0 0.00373343289154377 0 0
"горячим" 0.00325573823864561 0 0 0 0.0358873138345595 0.00373343289154377 0 0
"господина" 0.00651147647729123 0 0.00617398283632772 0 0 0.00373343289154377 0 0
"грачи" 0 0 0 0.0176186616864583 0 0 0 0
"грехи" 0 0.00546776751052545 0 0 0 0.00186671644577189 0.0173445494753274 0.00404514380486226
"громадные" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0
"громкий" 0 0.00546776751052545 0.00617398283632772 0 0 0.00373343289154377 0.00867227473766369 0
"громким" 0 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0 0
"гроша" 0.00325573823864561 0 0.00617398283632772 0 0 0 0.0173445494753274 0.00404514380486226
"грустное" 0.00651147647729123 0 0.0123479656726554 0.00352373233729166 0 0 0 0
"грязную" 0.00325573823864561 0 0 0 0 0.00746686578308755 0 0
"гуляет" 0 0.0109355350210509 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0
"густой" 0 0 0 0.010571197011875 0.0179436569172797 0 0 0.00404514380486226
"дадим" 0 0 0 0.00352373233729166 0 0.00186671644577189 0 0.0121354314145868
"далью" 0 0 0.00617398283632772 0.010571197011875 0 0 0 0.00404514380486226
"двенадцать" 0 0 0 0 0 0.00186671644577189 0.0173445494753274 0.00809028760972453
"дверях" 0.00651147647729123 0 0.0123479656726554 0.00352373233729166 0 0 0 0
"движениях" 0 0 0 0 0 0.00933358222885944 0 0
"дворянин" 0.00325573823864561 0 0 0 0 0.00560014933731566 0 0.00404514380486226
"девчонка" 0.00325573823864561 0 0 0 0 0 0 0.0161805752194491
"девчонки" 0 0 0 0 0 0 0 0.0202257190243113
"дел" 0.00651147647729123 0.00546776751052545 0 0 0 0.00373343289154377 0 0
"делаешь" 0 0.00546776751052545 0 0 0.0538309707518392 0.00186671644577189 0 0
"делала" 0.00325573823864561 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"делам" 0.00325573823864561 0 0 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0
"деньгами" 0.00325573823864561 0.00546776751052545 0 0 0 0 0.00867227473766369 0.00809028760972453
"дерись" 0 0 0 0 0.0897182845863987 0 0 0
"десятом" 0.00651147647729123 0 0 0 0 0 0.0260168242129911 0
"диким" 0 0 0 0.010571197011875 0 0 0 0.00809028760972453
"диких" 0 0.0109355350210509 0 0.00704746467458332 0 0.00186671644577189 0 0
"диссертацию" 0 0.0273388375526273 0 0 0 0 0 0
"дичь" 0 0 0 0 0 0.00373343289154377 0 0.0121354314145868
"добрым" 0.00325573823864561 0 0.0123479656726554 0 0 0.00186671644577189 0.00867227473766369 0
"догоним" 0 0 0 0.0176186616864583 0 0 0 0
"дождем" 0 0.00546776751052545 0 0.00352373233729166 0.0179436569172797 0.00373343289154377 0 0
"дождик" 0.00976721471593684 0.00546776751052545 0 0.00352373233729166 0 0 0 0
