"bestuzhev_fregat" "bestuzhev_mulla" "bulgarin_dimitriy_b1" "bulgarin_dimitriy_b2" "bulgarin_dimitriy_b3" "bulgarin_vyzhigin_b1" "bulgarin_vyzhigin_b2" "bulgarin_vyzhigin_b3" "gogol_mertvye_b1" "gogol_mertvye_b2" "gogol_taras" "lazhechnikov_ledyanoy_b1" "lazhechnikov_ledyanoy_b2" "lazhechnikov_posledniy_b1" "lazhechnikov_posledniy_b2" "lazhechnikov_posledniy_b3" "lazhechnikov_posledniy_b4" "lermontov_ligovskaya" "lermontov_mary" "lermontov_vadim" "narezhnyy_bursak_b1" "narezhnyy_bursak_b2" "narezhnyy_zhilblaz_b1" "narezhnyy_zhilblaz_b2" "pogorelskiy_dvoynik" "pogorelskiy_monastyrka" "pushkin_dubrovsky" "pushkin_kapitanskaya" "pushkin_povesti" "saltykov_protivorechiya" "zagoskin_miloslavskiy_b1" "zagoskin_miloslavskiy_b2" "zagoskin_roslavlev_b1" "zagoskin_roslavlev_b2"
"дворца" 0.00286902883373978 0 0.00191655327059816 0 0.0161264312207708 0 0 0 0 0 0 0.0413429945383728 0.0404547970872546 0 0 0 0 0 0 0 0.0022221234611795 0.0149142431021626 0 0 0 0 0 0.00303997568019456 0 0 0 0 0 0.00201057562780224
"длинный" 0 0 0.00191655327059816 0.0136716079764067 0.00604741170778907 0.0025533653355122 0.00250112550647792 0 0.0188755561547796 0.00763417054737003 0.0134970981239034 0.00435189416193398 0.0149043989268833 0 0.00255115056890658 0 0 0.005330206278983 0.00462363602737193 0.00618199802176063 0.0022221234611795 0 0 0.00202065105376952 0.00238293816275468 0 0 0.00607995136038912 0.00522520639565263 0.00281278127812781 0.00823406708019981 0.00531067445565587 0.00398708185479048 0.00402115125560448
"догадался" 0 0 0.00191655327059816 0 0 0.00766009600653661 0.00500225101295583 0.0126033474490825 0.00539301604422273 0 0.00539883924956134 0.00435189416193398 0 0 0.00255115056890658 0.00519858598461219 0 0 0 0.00309099901088032 0.022221234611795 0.00852242462980718 0.00602748533311902 0.00404130210753905 0.00238293816275468 0.0101078167115903 0.00484238051426081 0.0151998784009728 0.00522520639565263 0 0.00548937805346654 0 0 0.00402115125560448
"должности" 0 0 0.00191655327059816 0.00585926056131716 0.00201580390259636 0.012766826677561 0.00500225101295583 0.0025206694898165 0 0.0152683410947401 0.00269941962478067 0.00870378832386796 0.00425839969339522 0.0101058588716809 0.00510230113781315 0 0.00750337651943375 0.005330206278983 0 0.00309099901088032 0.00666637038353851 0.0127836369447108 0.00200916177770634 0.0181858594839257 0.00476587632550935 0 0 0 0 0 0 0 0 0
"думают" 0.00286902883373978 0.00675553954242479 0.0153324261647852 0.0117185211226343 0.00403160780519271 0.0102134613420488 0.00250112550647792 0.00504133897963299 0 0.0152683410947401 0.00809825887434202 0.00435189416193398 0.00425839969339522 0 0.00765345170671973 0 0 0 0.00462363602737193 0 0.0022221234611795 0.00426121231490359 0.00602748533311902 0 0 0 0 0 0 0 0.00274468902673327 0.00531067445565587 0.00598062278218572 0.00402115125560448
"живых" 0 0.0022518465141416 0.00766621308239262 0.00585926056131716 0.00806321561038542 0.0025533653355122 0.00250112550647792 0.0025206694898165 0.0134825401105568 0.00508944703158002 0.00809825887434202 0.00870378832386796 0.00425839969339522 0.00252646471792021 0.00255115056890658 0.00519858598461219 0.00750337651943375 0 0 0.00309099901088032 0 0.00426121231490359 0 0 0.00953175265101871 0.00505390835579515 0.00484238051426081 0 0 0 0 0.0079660116834838 0.00598062278218572 0.00603172688340672
"изо" 0.00286902883373978 0.00450369302828319 0 0 0.00201580390259636 0.0025533653355122 0.00750337651943375 0 0.00539301604422273 0.00254472351579001 0.0134970981239034 0.00652784124290097 0.0127751990801857 0 0.0102046022756263 0.00519858598461219 0.0100045020259117 0.005330206278983 0 0.00309099901088032 0 0.00213060615745179 0.00401832355541268 0.00202065105376952 0 0.00505390835579515 0.00968476102852162 0.0151998784009728 0.00522520639565263 0 0.00274468902673327 0 0.00598062278218572 0.00402115125560448
"историю" 0.00573805766747956 0 0 0.00976543426886194 0 0.00766009600653661 0.0100045020259117 0.010082677959266 0.00269650802211137 0.0152683410947401 0.00269941962478067 0.00435189416193398 0.00425839969339522 0.00505292943584043 0 0 0.00250112550647792 0.042641650231864 0.0184945441094877 0 0.0022221234611795 0 0.00200916177770634 0.00202065105376952 0.00238293816275468 0 0.00484238051426081 0.00607995136038912 0.0104504127913053 0 0 0 0.00398708185479048 0.00402115125560448
"краю" 0.00286902883373978 0.00900738605656638 0.00383310654119631 0 0 0.00510673067102441 0.00250112550647792 0 0 0.00508944703158002 0 0 0.00212919984669761 0.0126323235896011 0.0127557528445329 0.0103971719692244 0 0.005330206278983 0.0323654521916035 0.0123639960435213 0.0022221234611795 0.00426121231490359 0.00200916177770634 0 0 0 0 0.0151998784009728 0.0104504127913053 0 0 0.00531067445565587 0.00199354092739524 0.0100528781390112
"ласки" 0.0143451441686989 0.0022518465141416 0 0 0 0.012766826677561 0 0 0.00269650802211137 0 0.00269941962478067 0.00217594708096699 0.0170335987735809 0 0.00510230113781315 0.00779787897691828 0.00500225101295583 0.005330206278983 0 0.0123639960435213 0.0022221234611795 0.00426121231490359 0.00803664711082536 0.00404130210753905 0.0190635053020374 0.00673854447439353 0 0 0 0.00281278127812781 0 0 0 0.00402115125560448
"меры" 0 0.0022518465141416 0.00383310654119631 0.00195308685377239 0.00403160780519271 0.0102134613420488 0 0.0025206694898165 0.00269650802211137 0.00254472351579001 0 0.00217594708096699 0.00425839969339522 0.00505292943584043 0.00510230113781315 0.00519858598461219 0.00250112550647792 0 0.00462363602737193 0 0.0111106173058975 0.00639181847235539 0.00602748533311902 0.00606195316130857 0.00238293816275468 0.00842318059299191 0.00484238051426081 0.0151998784009728 0 0.00843834383438344 0 0 0.00398708185479048 0.00603172688340672
"называл" 0.00286902883373978 0.0022518465141416 0.00191655327059816 0.00585926056131716 0 0.0102134613420488 0.00500225101295583 0.00504133897963299 0 0.00763417054737003 0.00809825887434202 0.00217594708096699 0 0.0126323235896011 0.00255115056890658 0.00519858598461219 0.0150067530388675 0.005330206278983 0 0.00309099901088032 0 0.00639181847235539 0.00200916177770634 0.00606195316130857 0 0.00505390835579515 0 0.00303997568019456 0 0 0.00274468902673327 0.00531067445565587 0.00598062278218572 0.00804230251120896
"огнем" 0.00573805766747956 0.00675553954242479 0 0.00390617370754477 0 0 0 0 0.00269650802211137 0.00254472351579001 0.00809825887434202 0.010879735404835 0.0106459992334881 0.0151587883075213 0.00255115056890658 0.0155957579538366 0.0100045020259117 0 0 0 0.00444424692235901 0 0.00200916177770634 0 0.00238293816275468 0.00505390835579515 0 0.00303997568019456 0.00522520639565263 0.00281278127812781 0.00548937805346654 0.00265533722782793 0.00797416370958096 0.00402115125560448
"осмелился" 0.00860708650121934 0 0.00383310654119631 0.00976543426886194 0.00806321561038542 0 0 0.0025206694898165 0 0.00254472351579001 0 0.00435189416193398 0.0106459992334881 0.0101058588716809 0.0102046022756263 0.00519858598461219 0.0125056275323896 0 0 0.00618199802176063 0.00888849384471801 0.00426121231490359 0.00401832355541268 0.00606195316130857 0 0.00168463611859838 0.00968476102852162 0 0 0 0.00274468902673327 0.00531067445565587 0 0.00201057562780224
"отказаться" 0.00286902883373978 0 0.00191655327059816 0.0136716079764067 0.00201580390259636 0.00510673067102441 0.00500225101295583 0.00756200846944949 0.0107860320884455 0.00763417054737003 0 0.00217594708096699 0.00425839969339522 0.00252646471792021 0 0 0.00250112550647792 0.005330206278983 0.00462363602737193 0 0.0022221234611795 0 0.00602748533311902 0.00202065105376952 0.0142976289765281 0.00505390835579515 0.00484238051426081 0.00303997568019456 0.00522520639565263 0.0196894689468947 0 0.00265533722782793 0.00199354092739524 0.00201057562780224
"отчаяние" 0.0114761153349591 0 0 0 0 0.00510673067102441 0 0.0126033474490825 0 0.00254472351579001 0 0 0.00425839969339522 0.00757939415376064 0 0.00519858598461219 0 0.010660412557966 0.0138709080821158 0.00618199802176063 0.0022221234611795 0.00639181847235539 0.00602748533311902 0.00404130210753905 0.00714881448826403 0.00505390835579515 0.00484238051426081 0.00607995136038912 0.0104504127913053 0.00562556255625563 0 0.0132766861391397 0.00598062278218572 0.00402115125560448
"плакать" 0.00860708650121934 0.0022518465141416 0.00574965981179447 0.00195308685377239 0.00403160780519271 0.0178735573485854 0.00250112550647792 0.00756200846944949 0 0 0 0.00435189416193398 0 0.00252646471792021 0.00510230113781315 0.00519858598461219 0.00250112550647792 0 0.0138709080821158 0.0123639960435213 0 0.00426121231490359 0.00200916177770634 0.00606195316130857 0.0119146908137734 0.00673854447439353 0 0.00303997568019456 0 0.00562556255625563 0 0 0.00598062278218572 0.00201057562780224
"польских" 0 0 0.0229986392471779 0.0312493896603582 0.0201580390259636 0.012766826677561 0 0.00756200846944949 0 0 0.00809825887434202 0 0.00425839969339522 0 0 0 0.00250112550647792 0 0 0 0.0022221234611795 0.00426121231490359 0 0 0 0 0 0 0 0 0.00548937805346654 0.00265533722782793 0 0
"потихоньку" 0.00286902883373978 0.00450369302828319 0.00766621308239262 0.00390617370754477 0.00604741170778907 0.0025533653355122 0.00250112550647792 0 0.00269650802211137 0.00254472351579001 0 0.00652784124290097 0.00425839969339522 0.0126323235896011 0.00510230113781315 0 0.00500225101295583 0 0 0 0.0022221234611795 0 0.00200916177770634 0 0 0 0 0 0 0 0.0219575122138662 0.0106213489113117 0.0159483274191619 0.0120634537668134
"правую" 0.00286902883373978 0.00450369302828319 0.00574965981179447 0.00195308685377239 0.00403160780519271 0.0025533653355122 0.00250112550647792 0 0.00269650802211137 0 0.00539883924956134 0.00652784124290097 0.00425839969339522 0.0202117177433617 0.0102046022756263 0.00259929299230609 0.00500225101295583 0.005330206278983 0 0 0.00666637038353851 0.0149142431021626 0.00200916177770634 0.00606195316130857 0.00476587632550935 0 0 0 0 0 0.00274468902673327 0.0079660116834838 0 0.00603172688340672
"приметно" 0 0 0.00191655327059816 0 0 0 0.00250112550647792 0.0025206694898165 0 0 0 0.00435189416193398 0.00425839969339522 0.0126323235896011 0.0102046022756263 0.00779787897691828 0.00500225101295583 0.010660412557966 0.00462363602737193 0.0185459940652819 0.0199991111506155 0.00639181847235539 0.0100458088885317 0.0101032552688476 0.00476587632550935 0 0.00484238051426081 0 0.00522520639565263 0 0 0.00265533722782793 0 0.00201057562780224
"скрыть" 0.00286902883373978 0 0.00766621308239262 0.00390617370754477 0.00201580390259636 0 0.00750337651943375 0.0025206694898165 0.00269650802211137 0 0.00269941962478067 0.00217594708096699 0.00851679938679044 0.00505292943584043 0.0102046022756263 0.0129964649615305 0.00500225101295583 0.010660412557966 0.00462363602737193 0 0.0022221234611795 0.00426121231490359 0.0100458088885317 0.00404130210753905 0.0119146908137734 0.0117924528301887 0 0 0 0 0.00274468902673327 0 0 0
"следы" 0 0.00450369302828319 0.00383310654119631 0 0.00403160780519271 0.0025533653355122 0 0.0025206694898165 0.00539301604422273 0.00763417054737003 0 0.00217594708096699 0.00638759954009283 0.0101058588716809 0.00765345170671973 0.00259929299230609 0.00750337651943375 0.010660412557966 0.00924727205474385 0.0185459940652819 0.00666637038353851 0 0.00200916177770634 0.00202065105376952 0.00476587632550935 0.00673854447439353 0.00968476102852162 0.00303997568019456 0.00522520639565263 0.00281278127812781 0.00274468902673327 0.00531067445565587 0 0.00201057562780224
"смотрела" 0.00286902883373978 0 0.00383310654119631 0 0 0.0025533653355122 0.00500225101295583 0 0.00269650802211137 0 0.00539883924956134 0.00652784124290097 0.00425839969339522 0.00252646471792021 0 0.00519858598461219 0.00250112550647792 0.026651031394915 0.00462363602737193 0.0123639960435213 0.00444424692235901 0.00213060615745179 0.0200916177770634 0 0.00714881448826403 0.00842318059299191 0.00968476102852162 0.00607995136038912 0.00522520639565263 0.00843834383438344 0 0 0 0.00201057562780224
"состояния" 0 0.0022518465141416 0.00574965981179447 0.00390617370754477 0 0.012766826677561 0.0175078785453454 0.00504133897963299 0.00539301604422273 0.00763417054737003 0 0.00435189416193398 0.00851679938679044 0.00505292943584043 0.00255115056890658 0.0103971719692244 0.00250112550647792 0 0 0.00309099901088032 0 0.00213060615745179 0.00602748533311902 0.00606195316130857 0.00476587632550935 0.00168463611859838 0.00484238051426081 0 0.0104504127913053 0.00281278127812781 0 0 0.00797416370958096 0
"страхом" 0.00860708650121934 0.00675553954242479 0.00191655327059816 0.00195308685377239 0.00806321561038542 0.0025533653355122 0 0.0025206694898165 0.0107860320884455 0 0.0107976784991227 0.00652784124290097 0.00851679938679044 0.0101058588716809 0.00510230113781315 0.0129964649615305 0.0100045020259117 0 0 0.00618199802176063 0 0.00426121231490359 0.00200916177770634 0 0.00476587632550935 0.00842318059299191 0 0.00303997568019456 0 0 0 0 0 0.00201057562780224
"стук" 0.00286902883373978 0.00675553954242479 0.00191655327059816 0.00195308685377239 0.00604741170778907 0.00510673067102441 0.00250112550647792 0 0.0080895240663341 0.00254472351579001 0.00539883924956134 0.00435189416193398 0.00638759954009283 0.00757939415376064 0.0127557528445329 0.00259929299230609 0.00750337651943375 0 0.00462363602737193 0 0.0111106173058975 0.00426121231490359 0 0.0101032552688476 0.00953175265101871 0.00842318059299191 0 0 0 0 0 0 0 0.00201057562780224
"темно" 0.00286902883373978 0.00900738605656638 0 0.00390617370754477 0.00201580390259636 0.00510673067102441 0.00250112550647792 0.00504133897963299 0.00269650802211137 0.00763417054737003 0.00269941962478067 0.00217594708096699 0.00425839969339522 0 0.00510230113781315 0 0.00250112550647792 0.005330206278983 0.0369890882189754 0.0123639960435213 0.0022221234611795 0 0 0.00404130210753905 0.00953175265101871 0.00505390835579515 0.00484238051426081 0.00607995136038912 0.00522520639565263 0.00281278127812781 0.00274468902673327 0.00265533722782793 0.00598062278218572 0.00201057562780224
"тени" 0.00860708650121934 0.00675553954242479 0.00383310654119631 0.00195308685377239 0 0 0.00250112550647792 0 0 0.00763417054737003 0 0.00435189416193398 0.00425839969339522 0.00757939415376064 0.00765345170671973 0.00779787897691828 0 0 0.00924727205474385 0.0278189910979228 0.00444424692235901 0.00852242462980718 0 0.00202065105376952 0.00476587632550935 0.00505390835579515 0 0.00303997568019456 0.00522520639565263 0.00843834383438344 0.00548937805346654 0.00265533722782793 0.00199354092739524 0
"удивления" 0 0.00900738605656638 0.00383310654119631 0.00390617370754477 0 0.00510673067102441 0.00250112550647792 0.00756200846944949 0.00269650802211137 0.00508944703158002 0.00269941962478067 0 0.00212919984669761 0.00505292943584043 0.00765345170671973 0 0.00250112550647792 0.015990618836949 0 0.00309099901088032 0.00888849384471801 0.00639181847235539 0.0100458088885317 0 0.00238293816275468 0.0101078167115903 0 0 0.0104504127913053 0 0.00548937805346654 0.0079660116834838 0.00398708185479048 0.00201057562780224
"чернец" 0 0 0.0287482990589723 0 0.062489920980487 0 0 0 0 0 0 0 0 0 0.0102046022756263 0.00779787897691828 0.0100045020259117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00265533722782793 0 0
"благодаря" 0.00573805766747956 0.00675553954242479 0 0 0 0.00766009600653661 0 0.0025206694898165 0.0080895240663341 0.00508944703158002 0 0.00870378832386796 0.00212919984669761 0.00252646471792021 0.0102046022756263 0 0.00500225101295583 0 0 0.00309099901088032 0.00444424692235901 0.00213060615745179 0.00602748533311902 0.00202065105376952 0 0.00168463611859838 0.0193695220570432 0.00911992704058368 0.00522520639565263 0 0.00274468902673327 0.00531067445565587 0.00797416370958096 0.0140740293946157
"боится" 0.00286902883373978 0.00675553954242479 0.0114993196235889 0.00976543426886194 0.00604741170778907 0.0025533653355122 0.00500225101295583 0 0 0 0 0.010879735404835 0.0191627986202785 0.00505292943584043 0.00510230113781315 0.00259929299230609 0.0100045020259117 0 0 0.00309099901088032 0 0.00213060615745179 0 0.00606195316130857 0 0 0 0 0 0.00281278127812781 0.00548937805346654 0 0.00797416370958096 0.00201057562780224
"боясь" 0.00573805766747956 0.00450369302828319 0.00191655327059816 0 0.00201580390259636 0.0025533653355122 0.00250112550647792 0.0025206694898165 0 0.00254472351579001 0.00269941962478067 0.0130556824858019 0.0234211983136737 0.00505292943584043 0.0127557528445329 0 0.00750337651943375 0.005330206278983 0.00462363602737193 0.00618199802176063 0.0022221234611795 0.00426121231490359 0.00803664711082536 0.0080826042150781 0 0 0 0 0.00522520639565263 0 0.00274468902673327 0 0.00199354092739524 0.00201057562780224
"вашем" 0.00860708650121934 0.0022518465141416 0.00383310654119631 0.00781234741508955 0.00403160780519271 0 0.00500225101295583 0.0025206694898165 0.00539301604422273 0.00254472351579001 0 0.00217594708096699 0 0.00505292943584043 0.00765345170671973 0.0129964649615305 0.00250112550647792 0.010660412557966 0.00924727205474385 0 0 0.00426121231490359 0.00803664711082536 0.00606195316130857 0.00476587632550935 0 0.00484238051426081 0.00303997568019456 0.0104504127913053 0.0112511251125113 0 0.0079660116834838 0 0.00201057562780224
"воины" 0 0 0.00574965981179447 0.0195308685377239 0.0443476858571198 0 0.00250112550647792 0.0025206694898165 0 0 0.00269941962478067 0 0.00212919984669761 0 0 0.00259929299230609 0.00500225101295583 0 0 0 0 0.00639181847235539 0 0.00202065105376952 0.00714881448826403 0 0 0 0 0 0.00274468902673327 0.0106213489113117 0.00398708185479048 0.00201057562780224
"войском" 0 0 0.00383310654119631 0.0292963028065858 0.0262054507337526 0 0.00250112550647792 0 0 0 0.00539883924956134 0 0 0 0.00765345170671973 0.00259929299230609 0 0 0 0 0 0.00639181847235539 0 0 0 0 0 0 0 0 0.0109787561069331 0.0212426978226235 0.00398708185479048 0.00603172688340672
"выехал" 0 0.00900738605656638 0 0.00390617370754477 0.00403160780519271 0.00766009600653661 0.00250112550647792 0 0.00269650802211137 0.00508944703158002 0.0134970981239034 0 0 0.00505292943584043 0 0.00259929299230609 0 0 0.00924727205474385 0.00309099901088032 0.00444424692235901 0.00426121231490359 0.00200916177770634 0.00606195316130857 0.00238293816275468 0.00168463611859838 0.00968476102852162 0.00607995136038912 0.0156756191869579 0 0.00548937805346654 0.00265533722782793 0.00797416370958096 0.0140740293946157
"государства" 0 0 0.00574965981179447 0.0371086502216754 0.0141106273181745 0 0.00750337651943375 0.0025206694898165 0.0080895240663341 0.00763417054737003 0 0.0130556824858019 0.00425839969339522 0 0.00510230113781315 0.00519858598461219 0.0100045020259117 0.005330206278983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00199354092739524 0
"графа" 0.00286902883373978 0 0 0 0 0 0.0350157570906908 0.0327687033676144 0 0 0 0 0.00212919984669761 0 0 0 0.00250112550647792 0 0 0 0 0 0 0.00202065105376952 0.0476587632550935 0 0 0.00303997568019456 0.00522520639565263 0.00281278127812781 0 0 0.00598062278218572 0
"де" 0 0.0022518465141416 0.00574965981179447 0 0.00403160780519271 0.0025533653355122 0 0 0.00539301604422273 0.0229025116421101 0 0.0195835237287029 0.00212919984669761 0.00505292943584043 0.00510230113781315 0.00519858598461219 0.0100045020259117 0 0 0 0 0 0.00200916177770634 0.00202065105376952 0 0 0.00484238051426081 0.0182398540811674 0.0209008255826105 0 0.00548937805346654 0 0.00598062278218572 0.00201057562780224
"девицы" 0 0 0.00574965981179447 0.00781234741508955 0.00806321561038542 0.00766009600653661 0.0100045020259117 0.010082677959266 0 0 0 0.00435189416193398 0.00425839969339522 0.0176852530254415 0.0102046022756263 0 0 0 0 0 0.0022221234611795 0.00639181847235539 0.00200916177770634 0.00606195316130857 0.00476587632550935 0 0.00484238051426081 0 0.00522520639565263 0.00281278127812781 0.0137234451336664 0 0.00398708185479048 0
"дрожащим" 0 0 0.00383310654119631 0 0 0 0 0 0 0 0 0 0.00638759954009283 0.00757939415376064 0.0102046022756263 0.00259929299230609 0.00500225101295583 0.005330206278983 0.00462363602737193 0.00618199802176063 0.00444424692235901 0.0149142431021626 0 0 0.0166805671392827 0.00673854447439353 0 0.0121599027207782 0.0156756191869579 0.0168766876687669 0.00548937805346654 0.00531067445565587 0 0.00201057562780224
"еду" 0.0229522306699182 0.00675553954242479 0.00574965981179447 0.00390617370754477 0.00201580390259636 0.0025533653355122 0 0 0 0 0.00809825887434202 0.00217594708096699 0.00212919984669761 0 0 0.00259929299230609 0.00250112550647792 0 0 0.00309099901088032 0.00666637038353851 0.00426121231490359 0.00200916177770634 0.00606195316130857 0.00476587632550935 0.00505390835579515 0.00968476102852162 0.00911992704058368 0.0104504127913053 0 0.00274468902673327 0.0079660116834838 0.00797416370958096 0.00402115125560448
"заметив" 0.00573805766747956 0.00675553954242479 0 0 0 0.0025533653355122 0 0 0.00269650802211137 0.00763417054737003 0 0.00217594708096699 0.00212919984669761 0.00757939415376064 0.00510230113781315 0.0103971719692244 0.00250112550647792 0.005330206278983 0 0.0185459940652819 0 0 0 0 0.0285952579530561 0.0168463611859838 0 0.00303997568019456 0 0 0.00548937805346654 0.00531067445565587 0 0.00201057562780224
"истинно" 0.0143451441686989 0.00450369302828319 0.00383310654119631 0.00585926056131716 0.00201580390259636 0 0.00750337651943375 0.0025206694898165 0 0 0 0.00217594708096699 0.00212919984669761 0.0126323235896011 0 0.00519858598461219 0.00250112550647792 0.005330206278983 0.00924727205474385 0 0.0022221234611795 0.00639181847235539 0.00200916177770634 0.00404130210753905 0 0 0 0 0.0156756191869579 0.0196894689468947 0.00274468902673327 0.00265533722782793 0.0119612455643714 0.00402115125560448
"капли" 0.0114761153349591 0.0247703116555576 0.00191655327059816 0 0.00403160780519271 0.00510673067102441 0 0 0 0 0.00539883924956134 0.00435189416193398 0.00638759954009283 0 0.00255115056890658 0.00519858598461219 0 0 0 0.00618199802176063 0.00444424692235901 0.00213060615745179 0 0 0.00476587632550935 0 0.0145271415427824 0 0 0 0.00548937805346654 0.0079660116834838 0.0159483274191619 0.00804230251120896
"князей" 0 0 0.0172489794353834 0.00976543426886194 0.0100790195129818 0 0.00250112550647792 0.00504133897963299 0 0 0.00539883924956134 0.00435189416193398 0 0.00252646471792021 0.00255115056890658 0.00779787897691828 0.00250112550647792 0 0 0.00309099901088032 0 0 0.0261191031101824 0.0181858594839257 0 0 0 0 0 0 0.00274468902673327 0.00265533722782793 0 0
"коего" 0.00573805766747956 0 0 0.00390617370754477 0 0 0 0 0 0 0 0 0 0 0 0 0.00500225101295583 0 0 0.00618199802176063 0.026665481534154 0.0276978800468733 0 0.00404130210753905 0 0.00336927223719677 0.0435814246283473 0.00911992704058368 0.0261260319782631 0 0.00274468902673327 0.00265533722782793 0 0.00201057562780224
"кончилось" 0 0.00450369302828319 0 0.00390617370754477 0.0100790195129818 0.00510673067102441 0.00250112550647792 0.0025206694898165 0 0.00508944703158002 0.00269941962478067 0 0.00212919984669761 0 0 0.00259929299230609 0.00750337651943375 0 0 0 0.00888849384471801 0.00639181847235539 0.00803664711082536 0.0141445573763867 0.00714881448826403 0.00168463611859838 0.00484238051426081 0.0121599027207782 0 0.0140639063906391 0 0 0.00199354092739524 0.00603172688340672
"кости" 0.00573805766747956 0.00450369302828319 0 0.0117185211226343 0.00806321561038542 0.00766009600653661 0 0.0025206694898165 0.00269650802211137 0.00254472351579001 0.00539883924956134 0.00435189416193398 0 0.00252646471792021 0.00765345170671973 0.00259929299230609 0.00750337651943375 0 0 0.00309099901088032 0.0022221234611795 0.00213060615745179 0.00200916177770634 0.00606195316130857 0.0214464434647921 0 0.00484238051426081 0 0.0156756191869579 0 0 0 0.00598062278218572 0.00402115125560448
"минута" 0.00573805766747956 0.0022518465141416 0.00766621308239262 0 0 0 0.00250112550647792 0 0 0.00508944703158002 0.00539883924956134 0 0.0127751990801857 0.00252646471792021 0.00510230113781315 0 0 0.010660412557966 0.00462363602737193 0.0185459940652819 0.0022221234611795 0.00213060615745179 0.00200916177770634 0.0101032552688476 0.00238293816275468 0 0.00484238051426081 0 0.0156756191869579 0.0309405940594059 0 0 0.00199354092739524 0.00402115125560448
"некотором" 0 0 0.00191655327059816 0.00390617370754477 0.00604741170778907 0.00510673067102441 0.00250112550647792 0 0.0188755561547796 0.0508944703158002 0 0.00217594708096699 0 0.00505292943584043 0.00255115056890658 0 0.00250112550647792 0 0.00462363602737193 0 0.00444424692235901 0.00213060615745179 0.00200916177770634 0.00202065105376952 0.0119146908137734 0.00168463611859838 0 0 0 0 0 0.00265533722782793 0 0.00603172688340672
"нравится" 0.00286902883373978 0.0022518465141416 0.00191655327059816 0.00390617370754477 0.0100790195129818 0.0025533653355122 0.00500225101295583 0 0.00269650802211137 0.00508944703158002 0 0.00435189416193398 0.00212919984669761 0.00757939415376064 0.00255115056890658 0 0.00250112550647792 0.015990618836949 0.00462363602737193 0.00927299703264095 0.013332740767077 0 0.00200916177770634 0.00404130210753905 0.00714881448826403 0.0134770889487871 0.00484238051426081 0 0.0104504127913053 0.00281278127812781 0 0 0.00398708185479048 0
"обедать" 0 0 0 0.00390617370754477 0.00201580390259636 0.00766009600653661 0.0100045020259117 0.015124016938899 0.00269650802211137 0 0.00269941962478067 0 0 0 0 0.00259929299230609 0.00250112550647792 0.026651031394915 0.00462363602737193 0 0.0022221234611795 0.00213060615745179 0.00803664711082536 0.00404130210753905 0.00238293816275468 0.00505390835579515 0.0193695220570432 0.0182398540811674 0.0104504127913053 0.00281278127812781 0.00548937805346654 0 0.00797416370958096 0
"обществе" 0.00860708650121934 0.0022518465141416 0 0.00195308685377239 0 0.00510673067102441 0.0125056275323896 0.0277273643879814 0.0080895240663341 0.00763417054737003 0 0 0.00425839969339522 0.00252646471792021 0.00765345170671973 0.00779787897691828 0.00250112550647792 0.037311443952881 0.00462363602737193 0 0.0022221234611795 0.00426121231490359 0.00200916177770634 0 0.00476587632550935 0.00168463611859838 0.00484238051426081 0 0.00522520639565263 0 0 0 0.00199354092739524 0
"охота" 0.00573805766747956 0.00675553954242479 0.00191655327059816 0.00976543426886194 0.00201580390259636 0.00510673067102441 0.00250112550647792 0 0.00269650802211137 0 0 0 0 0 0.0127557528445329 0.00259929299230609 0 0 0.00462363602737193 0.00618199802176063 0.0022221234611795 0.00213060615745179 0.00200916177770634 0.00404130210753905 0.00476587632550935 0.00336927223719677 0.00968476102852162 0.00911992704058368 0.00522520639565263 0.00562556255625563 0 0.0132766861391397 0.0119612455643714 0.00804230251120896
"полном" 0.00860708650121934 0.00675553954242479 0.00191655327059816 0 0.00604741170778907 0.00510673067102441 0.00500225101295583 0.00756200846944949 0.00269650802211137 0 0.00269941962478067 0.00435189416193398 0.00212919984669761 0.00757939415376064 0.00765345170671973 0.0103971719692244 0.00250112550647792 0 0.00924727205474385 0.00309099901088032 0.00444424692235901 0.00426121231490359 0 0.00202065105376952 0.00238293816275468 0.0101078167115903 0.00484238051426081 0.00303997568019456 0 0.00281278127812781 0.00274468902673327 0.00265533722782793 0.00598062278218572 0.00201057562780224
"полчаса" 0.00286902883373978 0.0022518465141416 0.00191655327059816 0.00195308685377239 0 0.0025533653355122 0.00500225101295583 0.00504133897963299 0.00269650802211137 0.00254472351579001 0 0.00652784124290097 0.00212919984669761 0 0 0.00259929299230609 0 0.005330206278983 0.0231181801368596 0.00618199802176063 0.0022221234611795 0.00639181847235539 0.00200916177770634 0.00404130210753905 0 0 0.00484238051426081 0 0.00522520639565263 0.00562556255625563 0.00548937805346654 0.00265533722782793 0.0179418683465572 0.0201057562780224
"прах" 0.0172141730024387 0.00675553954242479 0.00191655327059816 0.00390617370754477 0.00403160780519271 0 0 0 0.00539301604422273 0.00508944703158002 0.00269941962478067 0.00435189416193398 0.00638759954009283 0.00757939415376064 0.00255115056890658 0.00779787897691828 0.0100045020259117 0.010660412557966 0.00462363602737193 0.00618199802176063 0.0022221234611795 0.00213060615745179 0 0 0.00238293816275468 0 0 0 0 0.00562556255625563 0.0137234451336664 0.0159320233669676 0.00199354092739524 0
