"real_grigorovich" "real_krestovsky" "real_pisemsky" "real_pomyalovsky" "rom_bestuzhev" "rom_gogol" "rom_odoevsky" "rom_polevoy"
"сестра" 0.0031161384811941 0.00602264514574801 0 0.0144754460246806 0 0 0.00310790651417205 0
"сжал" 0 0 0.00826742359522694 0.00723772301234032 0.00762253220519857 0 0 0
"сжимая" 0 0 0.0137790393253782 0 0.00254084406839952 0.00384039325626944 0 0.00515703161260378
"силой" 0.00623227696238821 0.00301132257287401 0 0.00361886150617016 0.00254084406839952 0.00384039325626944 0.00621581302834411 0
"сильный" 0.00623227696238821 0.00301132257287401 0.00551161573015129 0 0 0.00384039325626944 0.00621581302834411 0
"сильным" 0.0031161384811941 0.00301132257287401 0 0 0.00508168813679904 0.00384039325626944 0.00932371954251616 0
"сказавши" 0 0 0 0.00361886150617016 0 0.0268827527938861 0 0
"скрывать" 0 0.01505661286437 0.00551161573015129 0 0.00254084406839952 0 0 0
"славная" 0.00623227696238821 0 0 0 0.00254084406839952 0.0192019662813472 0 0
"слам" 0 0.0240905805829921 0 0 0 0 0 0
"следовали" 0.0031161384811941 0 0.00275580786507565 0 0 0 0.0124316260566882 0.0103140632252076
"следствие" 0 0 0 0.00361886150617016 0.00254084406839952 0 0.0186474390850323 0
"слову" 0.00623227696238821 0.00602264514574801 0.00275580786507565 0 0 0 0 0.0154710948378114
"слушала" 0 0.00602264514574801 0.0110232314603026 0.00723772301234032 0 0 0 0
"слышит" 0 0 0 0.00723772301234032 0.00254084406839952 0.0115211797688083 0.00310790651417205 0.00515703161260378
"см" 0 0 0 0 0 0 0.0217553455992044 0.00515703161260378
"смеяться" 0 0 0.00551161573015129 0.0144754460246806 0 0.00768078651253888 0 0
"собравшись" 0.00623227696238821 0.00602264514574801 0 0 0.00508168813679904 0.00768078651253888 0 0
"совестно" 0 0 0.00275580786507565 0.0180943075308508 0.00254084406839952 0.00384039325626944 0 0
"согласился" 0 0.00903396771862202 0.00551161573015129 0.0108565845185105 0 0 0 0
"солдаты" 0.00934841544358231 0.00301132257287401 0.00275580786507565 0 0.00762253220519857 0 0 0
"сомнение" 0 0 0 0.00361886150617016 0.00508168813679904 0 0.0155395325708603 0
"составляли" 0.00623227696238821 0.01505661286437 0 0.00361886150617016 0 0 0 0
"спас" 0.0186968308871646 0 0 0 0 0 0.00310790651417205 0.00515703161260378
"спасти" 0.0031161384811941 0 0 0.00361886150617016 0.0127042203419976 0 0 0.00515703161260378
"способности" 0.0031161384811941 0 0.00551161573015129 0.00361886150617016 0 0 0.0124316260566882 0
"способность" 0 0.00301132257287401 0.00551161573015129 0.0108565845185105 0 0 0.00621581302834411 0
"спросит" 0 0.00301132257287401 0.0110232314603026 0.0108565845185105 0 0 0 0
"среднего" 0.0031161384811941 0.00602264514574801 0.00275580786507565 0.00723772301234032 0.00508168813679904 0 0 0
"средств" 0 0 0 0.00361886150617016 0.00508168813679904 0 0.0155395325708603 0
"стан" 0 0 0.00275580786507565 0.00361886150617016 0.00254084406839952 0.00384039325626944 0.00621581302834411 0.0103140632252076
"старику" 0.0031161384811941 0 0.00826742359522694 0.0108565845185105 0 0 0 0.00515703161260378
"старший" 0.0031161384811941 0 0 0 0.00762253220519857 0 0 0.0206281264504151
"статью" 0 0 0.00275580786507565 0.021713169037021 0 0 0.00310790651417205 0
"стекла" 0.00623227696238821 0.00301132257287401 0.00275580786507565 0 0 0.0153615730250778 0 0
"страницы" 0 0 0.00275580786507565 0 0.00254084406839952 0 0.0186474390850323 0
"странным" 0.0031161384811941 0.012045290291496 0 0.00361886150617016 0 0 0.00621581302834411 0
"страны" 0 0 0 0 0 0 0.0186474390850323 0.0103140632252076
"страха" 0.0031161384811941 0.00903396771862202 0.00826742359522694 0 0 0.00384039325626944 0 0
"страшную" 0.0031161384811941 0 0 0 0.00508168813679904 0.00768078651253888 0.00932371954251616 0
"сухо" 0.0031161384811941 0.00602264514574801 0.0110232314603026 0.00361886150617016 0 0 0 0
"существо" 0 0.00602264514574801 0 0.00361886150617016 0.00508168813679904 0 0.00932371954251616 0
"табаку" 0 0 0.00551161573015129 0.00361886150617016 0 0.0192019662813472 0 0
"теми" 0.0031161384811941 0.00602264514574801 0 0.00723772301234032 0 0 0.00932371954251616 0
"темную" 0 0.00301132257287401 0.00275580786507565 0 0 0.0153615730250778 0.00621581302834411 0
"теория" 0 0 0 0 0 0 0.0248632521133764 0
"тишине" 0 0.00301132257287401 0 0 0.00254084406839952 0.00384039325626944 0.00621581302834411 0.0154710948378114
"товар" 0 0.01505661286437 0 0 0 0 0 0.0154710948378114
"толку" 0 0 0 0.0108565845185105 0 0.00384039325626944 0.00932371954251616 0.00515703161260378
"тоски" 0 0 0 0.00723772301234032 0.0101633762735981 0.00384039325626944 0.00310790651417205 0
"труды" 0.0031161384811941 0 0.00275580786507565 0.00361886150617016 0.00254084406839952 0 0.0124316260566882 0
"туманы" 0 0 0 0.00361886150617016 0.0152450644103971 0 0.00310790651417205 0
"тяжелые" 0 0 0.00275580786507565 0.00723772301234032 0.00254084406839952 0.00384039325626944 0 0.0154710948378114
"тянулись" 0.00623227696238821 0 0 0.00723772301234032 0.00254084406839952 0.00384039325626944 0.00310790651417205 0.00515703161260378
"уважением" 0 0.00903396771862202 0.00275580786507565 0.00361886150617016 0.00762253220519857 0 0 0
"увидела" 0 0.00602264514574801 0 0.00361886150617016 0.00762253220519857 0.00768078651253888 0 0
"увы" 0 0.00301132257287401 0.0137790393253782 0 0 0 0.00621581302834411 0
"угрюмо" 0 0 0 0.00361886150617016 0.00762253220519857 0.00768078651253888 0 0.0103140632252076
"удалось" 0 0.00903396771862202 0 0.00361886150617016 0.00254084406839952 0 0.00932371954251616 0
"удары" 0.00934841544358231 0 0 0 0.00762253220519857 0.00384039325626944 0.00310790651417205 0
"удастся" 0.0031161384811941 0 0 0 0.00762253220519857 0.00384039325626944 0.00932371954251616 0
"удивления" 0.00623227696238821 0 0.00275580786507565 0.00361886150617016 0.00254084406839952 0.0115211797688083 0 0
"уехал" 0 0.00602264514574801 0.00275580786507565 0.00723772301234032 0.00508168813679904 0.00384039325626944 0 0
"ужина" 0.00934841544358231 0.00301132257287401 0.00275580786507565 0 0 0 0.00932371954251616 0
"узнают" 0 0.021079258010118 0.00275580786507565 0 0 0 0 0
"умею" 0 0.00903396771862202 0.00551161573015129 0 0.00254084406839952 0.00384039325626944 0.00310790651417205 0
"умру" 0 0 0.00551161573015129 0.00361886150617016 0.00762253220519857 0 0 0.0103140632252076
"университета" 0 0 0.0137790393253782 0.0108565845185105 0 0 0 0
"усилием" 0 0.01505661286437 0 0.00361886150617016 0.00508168813679904 0 0 0
"усилия" 0.0155806924059705 0 0 0 0.00254084406839952 0 0.00621581302834411 0
"усмехнулся" 0 0 0.0165348471904539 0.00723772301234032 0 0 0 0
"усмешкою" 0 0 0.00826742359522694 0 0.00762253220519857 0.00384039325626944 0 0.00515703161260378
"уст" 0 0.00301132257287401 0 0.00361886150617016 0.0101633762735981 0 0.00310790651417205 0.00515703161260378
"уста" 0 0 0 0 0.0127042203419976 0 0.00621581302834411 0.00515703161260378
"устах" 0.0031161384811941 0 0 0 0 0.0115211797688083 0.00621581302834411 0.0103140632252076
"ученость" 0 0 0 0.0253320305431911 0 0 0.00310790651417205 0
"ученых" 0 0 0.00275580786507565 0.021713169037021 0 0 0.00310790651417205 0
"училище" 0 0 0.0220464629206052 0 0 0 0 0
"факт" 0 0.00301132257287401 0 0.00723772301234032 0 0 0.0155395325708603 0
"фигуре" 0 0.00301132257287401 0.00275580786507565 0.0180943075308508 0 0 0.00310790651417205 0
"ханский" 0 0 0 0 0.0101633762735981 0 0 0.0206281264504151
"хану" 0 0 0 0 0.0152450644103971 0 0 0.0103140632252076
"характера" 0 0.00602264514574801 0.00551161573015129 0.00723772301234032 0.00508168813679904 0 0 0
"хе" 0.00623227696238821 0 0.0165348471904539 0 0 0 0 0
"храма" 0.0031161384811941 0 0.00551161573015129 0 0 0 0.00932371954251616 0.0103140632252076
"христос" 0.0218129693683587 0.00301132257287401 0 0 0 0 0 0
"целью" 0.00623227696238821 0 0.0137790393253782 0 0.00254084406839952 0 0 0
"человеке" 0 0.00602264514574801 0.00275580786507565 0 0 0 0.0124316260566882 0.00515703161260378
"черевика" 0 0 0 0 0 0.0307231460501555 0 0
"чересчур" 0.0031161384811941 0.00602264514574801 0.00826742359522694 0 0.00254084406839952 0.00384039325626944 0 0
"черное" 0 0.00301132257287401 0.00275580786507565 0 0.00762253220519857 0.00384039325626944 0.00621581302834411 0
"черту" 0 0 0 0 0.00762253220519857 0.0115211797688083 0.00310790651417205 0.00515703161260378
"чечевинская" 0 0.0240905805829921 0 0 0 0 0 0
"членов" 0 0.00602264514574801 0.00275580786507565 0 0.00254084406839952 0 0.0124316260566882 0
"члены" 0.0031161384811941 0.00903396771862202 0 0 0 0.00384039325626944 0.00932371954251616 0
"чувствовала" 0 0.00602264514574801 0.00275580786507565 0.00361886150617016 0.00762253220519857 0.00384039325626944 0 0
"чудится" 0.0031161384811941 0 0 0 0 0.0192019662813472 0 0.0103140632252076
"шадурского" 0 0.0240905805829921 0 0 0 0 0 0
"шадурскому" 0 0.0240905805829921 0 0 0 0 0 0
"шапка" 0.0031161384811941 0 0 0 0.00508168813679904 0.0192019662813472 0 0
"шесть" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0.00723772301234032 0.00508168813679904 0 0 0.00515703161260378
"шорох" 0 0 0 0.00723772301234032 0.00254084406839952 0.00768078651253888 0.00621581302834411 0.00515703161260378
"штоф" 0.0249291078495528 0 0 0 0 0 0 0
"що" 0 0 0 0 0 0.0307231460501555 0 0
"эко" 0.0186968308871646 0.00602264514574801 0 0 0 0 0 0
"явилась" 0 0.00301132257287401 0.00275580786507565 0.0144754460246806 0 0 0.00310790651417205 0.00515703161260378
"явление" 0 0.00301132257287401 0.00275580786507565 0.00723772301234032 0 0 0.0124316260566882 0
"являются" 0 0.012045290291496 0 0 0.00254084406839952 0 0.00932371954251616 0
"языком" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00508168813679904 0.00768078651253888 0.00310790651417205 0
"ярко" 0.00623227696238821 0 0 0 0 0.0115211797688083 0.00310790651417205 0.0103140632252076
"ibidem" 0 0 0 0 0 0 0.0248632521133764 0
"iv" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0.00621581302834411 0
"ma" 0 0 0.0220464629206052 0 0 0 0 0
"vous" 0 0.018067935437244 0.00551161573015129 0 0 0 0 0
"аварского" 0 0 0 0 0.0177859084787967 0 0 0
"автору" 0 0.00301132257287401 0.00275580786507565 0.00723772301234032 0.00508168813679904 0 0.00310790651417205 0
"ад" 0 0 0 0 0.0101633762735981 0.00384039325626944 0.00621581302834411 0
"азиатцев" 0 0 0 0 0.0177859084787967 0 0 0
"амалия" 0 0.021079258010118 0 0 0 0 0 0
"аммалатом" 0 0 0 0 0.0177859084787967 0 0 0
"ату" 0 0 0.0192906550555295 0 0 0 0 0
"бал" 0 0 0.00551161573015129 0 0 0 0.0155395325708603 0
"бегали" 0.00623227696238821 0.00602264514574801 0 0 0.00508168813679904 0.00384039325626944 0 0
"бесценная" 0 0 0 0 0.0177859084787967 0 0 0
"битве" 0 0 0 0 0.0127042203419976 0 0.00310790651417205 0.00515703161260378
"благо" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00254084406839952 0 0.00310790651417205 0.0103140632252076
"блеске" 0 0.00301132257287401 0.00275580786507565 0 0 0.00768078651253888 0.00932371954251616 0
"блистали" 0 0 0.00275580786507565 0 0.00762253220519857 0.00768078651253888 0 0.00515703161260378
"богат" 0.00934841544358231 0 0 0 0 0 0 0.0206281264504151
"богатого" 0 0.00301132257287401 0.00551161573015129 0.00361886150617016 0.00508168813679904 0 0 0.00515703161260378
"богатый" 0.00623227696238821 0 0.00551161573015129 0 0 0 0.00310790651417205 0.0103140632252076
"бой" 0 0 0 0 0.0152450644103971 0 0.00310790651417205 0
"бок" 0.0155806924059705 0 0.00275580786507565 0 0 0.00384039325626944 0 0
"большого" 0 0.00602264514574801 0.00275580786507565 0 0 0.00768078651253888 0.00621581302834411 0
"борьба" 0 0 0 0.0144754460246806 0 0 0.00621581302834411 0.00515703161260378
"боярина" 0 0 0 0 0 0 0 0.0360992212882265
"бранью" 0 0 0.00826742359522694 0 0.00254084406839952 0.0115211797688083 0 0
"братом" 0.00623227696238821 0 0.00275580786507565 0.00361886150617016 0.00254084406839952 0 0 0.0103140632252076
"бывали" 0 0.00301132257287401 0.00551161573015129 0 0.00508168813679904 0 0.00310790651417205 0.00515703161260378
"вавила" 0.0218129693683587 0 0 0 0 0 0 0
"варюха" 0.0218129693683587 0 0 0 0 0 0 0
"вбежал" 0.0031161384811941 0 0 0.0108565845185105 0.00254084406839952 0.00768078651253888 0 0
"вблизи" 0.0031161384811941 0 0 0 0.0127042203419976 0 0 0.00515703161260378
"ввел" 0.00623227696238821 0.00602264514574801 0.00275580786507565 0 0.00508168813679904 0 0 0
"великим" 0 0 0.00275580786507565 0.00361886150617016 0 0.00768078651253888 0.00310790651417205 0.0103140632252076
"веры" 0 0 0 0 0.00254084406839952 0 0.0124316260566882 0.0103140632252076
"ветви" 0.00623227696238821 0 0 0.00723772301234032 0 0.0115211797688083 0 0
"ветром" 0.00934841544358231 0 0 0 0.00254084406839952 0 0.00621581302834411 0.00515703161260378
"взгляды" 0.0031161384811941 0.00301132257287401 0 0.0144754460246806 0 0.00384039325626944 0 0
"вздумалось" 0 0 0.00275580786507565 0 0 0.0115211797688083 0 0.0154710948378114
"взора" 0 0.00602264514574801 0 0 0.00762253220519857 0 0.00621581302834411 0
"видали" 0.00934841544358231 0 0 0 0 0.00384039325626944 0.00621581302834411 0.00515703161260378
"визгом" 0 0 0 0.00723772301234032 0.00254084406839952 0.0115211797688083 0.00310790651417205 0
"висела" 0.00934841544358231 0 0 0 0.00762253220519857 0.00384039325626944 0 0
"владыко" 0 0 0.00551161573015129 0 0 0 0 0.0257851580630189
"влияние" 0 0.00602264514574801 0.00551161573015129 0 0.00508168813679904 0 0.00310790651417205 0
"вод" 0 0 0 0 0.00762253220519857 0.00384039325626944 0 0.0154710948378114
"воде" 0.0031161384811941 0 0.00275580786507565 0.00361886150617016 0.00508168813679904 0.00384039325626944 0 0.00515703161260378
"водки" 0 0.01505661286437 0 0.00361886150617016 0 0.00384039325626944 0 0
"водой" 0 0 0.00826742359522694 0.0108565845185105 0 0 0.00310790651417205 0
"водятся" 0.00934841544358231 0.00602264514574801 0 0 0 0.00768078651253888 0 0
"военный" 0 0.012045290291496 0.00551161573015129 0 0.00254084406839952 0 0 0
"воза" 0.00934841544358231 0 0 0 0 0.0153615730250778 0 0
"воздуху" 0.00934841544358231 0 0 0.00361886150617016 0 0.00384039325626944 0.00621581302834411 0
"возу" 0 0 0 0 0 0.0268827527938861 0 0
"войск" 0 0 0 0 0.0101633762735981 0 0 0.0154710948378114
"волнение" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0.00361886150617016 0.00508168813679904 0 0 0.00515703161260378
"волос" 0.00934841544358231 0 0 0.00361886150617016 0 0.0115211797688083 0 0
"вопль" 0.0031161384811941 0 0 0.00361886150617016 0.00254084406839952 0 0.00932371954251616 0.00515703161260378
"вопросом" 0 0.00602264514574801 0.00551161573015129 0.00361886150617016 0 0 0.00621581302834411 0
"вороном" 0 0 0.00275580786507565 0 0 0.0153615730250778 0 0.0103140632252076
"воротам" 0.00934841544358231 0 0.00275580786507565 0 0 0.00384039325626944 0 0.0103140632252076
"воскликнула" 0 0.00301132257287401 0.0137790393253782 0 0.00254084406839952 0 0 0
"восклицал" 0 0 0.0110232314603026 0 0.00254084406839952 0 0.00621581302834411 0
"восклицания" 0.00623227696238821 0.00301132257287401 0.00275580786507565 0 0.00762253220519857 0 0 0
"времена" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0 0 0.00384039325626944 0.00621581302834411 0.00515703161260378
"всадника" 0.0031161384811941 0 0 0 0.0152450644103971 0 0 0
"всадники" 0.0031161384811941 0 0 0 0.0101633762735981 0 0 0.0103140632252076
"вскрикнул" 0.0031161384811941 0 0.00826742359522694 0.00361886150617016 0 0.00768078651253888 0 0
"вспомнить" 0 0 0.00275580786507565 0.00361886150617016 0 0.0153615730250778 0.00310790651417205 0
"встречал" 0 0 0.00826742359522694 0.00361886150617016 0.00762253220519857 0 0 0
"встречу" 0 0.00301132257287401 0 0 0.00762253220519857 0.00384039325626944 0.00310790651417205 0.00515703161260378
"всяком" 0 0.00301132257287401 0.00275580786507565 0.00723772301234032 0.00254084406839952 0 0.00621581302834411 0
"входя" 0 0.00301132257287401 0.00551161573015129 0.00361886150617016 0 0 0.00621581302834411 0.00515703161260378
"выгод" 0.0031161384811941 0 0 0.00361886150617016 0.00254084406839952 0 0.0124316260566882 0
"выехал" 0.0031161384811941 0.00301132257287401 0 0 0.00762253220519857 0 0.00310790651417205 0.00515703161260378
"выпей" 0.0186968308871646 0 0 0 0.00254084406839952 0 0 0
"вырос" 0 0 0.00275580786507565 0.0108565845185105 0.00508168813679904 0 0 0.00515703161260378
"высокого" 0.0031161384811941 0.00301132257287401 0 0.00361886150617016 0.00508168813679904 0.00384039325626944 0 0.00515703161260378
"выходили" 0 0 0.00551161573015129 0.0108565845185105 0 0.00384039325626944 0.00310790651417205 0
"вячеслав" 0 0 0 0 0 0 0.0217553455992044 0
"галю" 0 0 0 0 0 0.0268827527938861 0 0
"гения" 0 0 0 0 0 0 0.0217553455992044 0
"героев" 0 0.00301132257287401 0.00275580786507565 0.00723772301234032 0.00254084406839952 0.00384039325626944 0.00310790651417205 0
"глазам" 0.0031161384811941 0 0.00275580786507565 0 0.00508168813679904 0.0115211797688083 0 0
"глупо" 0 0 0.00551161573015129 0.0144754460246806 0.00254084406839952 0 0 0
"гневно" 0 0 0 0.00361886150617016 0.00254084406839952 0.00384039325626944 0 0.0206281264504151
"головами" 0.00934841544358231 0 0 0 0.00254084406839952 0.0115211797688083 0 0
"голоду" 0.0124645539247764 0 0.00551161573015129 0 0 0 0.00310790651417205 0
"голосе" 0 0.00602264514574801 0.00551161573015129 0.00723772301234032 0.00254084406839952 0 0 0
"горцами" 0 0 0 0 0.0177859084787967 0 0 0
"горю" 0.0124645539247764 0.00301132257287401 0 0 0.00254084406839952 0 0.00310790651417205 0
"горюшка" 0.0218129693683587 0 0 0 0 0 0 0
"господину" 0 0.00602264514574801 0.0137790393253782 0 0 0 0 0
"границу" 0.0031161384811941 0.012045290291496 0.00551161573015129 0 0 0 0 0
"гроза" 0 0 0.00275580786507565 0 0.00762253220519857 0 0.00310790651417205 0.0103140632252076
"грозно" 0 0 0.00275580786507565 0 0.0101633762735981 0 0.00310790651417205 0.00515703161260378
"грубо" 0.0155806924059705 0 0 0.00361886150617016 0 0 0 0.00515703161260378
"густо" 0 0.00602264514574801 0.00551161573015129 0.00723772301234032 0 0.00384039325626944 0 0
"густые" 0.00934841544358231 0 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0 0
"давала" 0.0031161384811941 0.00903396771862202 0.00275580786507565 0 0 0.00384039325626944 0.00310790651417205 0
"давать" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0 0.00508168813679904 0.00768078651253888 0 0
"далече" 0.0218129693683587 0 0 0 0 0 0 0
"двенадцати" 0.0031161384811941 0.01505661286437 0 0 0 0 0.00310790651417205 0
"двести" 0.00623227696238821 0.00301132257287401 0.00275580786507565 0.00361886150617016 0.00254084406839952 0 0 0.00515703161260378
"девушкой" 0 0.00903396771862202 0 0.0108565845185105 0 0 0.00310790651417205 0
"девять" 0.0031161384811941 0.00602264514574801 0.00275580786507565 0 0 0 0 0.0154710948378114
"действовать" 0.0031161384811941 0 0 0.00361886150617016 0.00254084406839952 0 0.0124316260566882 0
"деревьями" 0 0 0 0 0.00508168813679904 0.0153615730250778 0 0.00515703161260378
"детям" 0 0.00301132257287401 0 0.00361886150617016 0.00254084406839952 0.00384039325626944 0.00621581302834411 0.00515703161260378
"дикий" 0.0031161384811941 0.00602264514574801 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0 0
"дико" 0 0.00602264514574801 0 0.00723772301234032 0.00508168813679904 0.00384039325626944 0 0
"добычу" 0 0.00602264514574801 0 0 0.0127042203419976 0 0 0
"дождя" 0.0124645539247764 0 0 0 0.00508168813679904 0 0.00310790651417205 0
"домов" 0 0.00602264514574801 0 0 0.00254084406839952 0 0.00621581302834411 0.0103140632252076
"дорого" 0.0031161384811941 0 0 0 0.0101633762735981 0 0.00310790651417205 0.00515703161260378
"дорогою" 0.0031161384811941 0 0 0 0.00508168813679904 0 0.00621581302834411 0.0103140632252076
"доски" 0 0.00301132257287401 0 0.00361886150617016 0 0.0192019662813472 0 0
"досталась" 0.00623227696238821 0 0 0 0.00508168813679904 0.00384039325626944 0.00621581302834411 0
"достать" 0 0.00602264514574801 0 0.00361886150617016 0 0.0153615730250778 0 0
"думается" 0.00934841544358231 0 0 0.0108565845185105 0.00254084406839952 0 0 0
"дыма" 0.0031161384811941 0 0 0 0.0101633762735981 0.00768078651253888 0 0
"дяде" 0.0031161384811941 0.00602264514574801 0.00275580786507565 0.00361886150617016 0.00254084406839952 0 0.00310790651417205 0
"евграфовне" 0 0 0.0192906550555295 0 0 0 0 0
"евграфовну" 0 0 0.0192906550555295 0 0 0 0 0
"евграфовны" 0 0 0.0192906550555295 0 0 0 0 0
"ездить" 0.00623227696238821 0 0.00826742359522694 0 0 0.00384039325626944 0 0.00515703161260378
"жалобно" 0.0124645539247764 0 0 0 0.00254084406839952 0.00384039325626944 0 0.00515703161260378
"жаловаться" 0 0 0.00551161573015129 0.00723772301234032 0.00254084406839952 0.00384039325626944 0 0.00515703161260378
"жди" 0 0 0 0 0.00762253220519857 0.00384039325626944 0 0.0154710948378114
"желаю" 0 0.00301132257287401 0.0137790393253782 0.00361886150617016 0 0 0 0
"живем" 0.0031161384811941 0.00301132257287401 0 0 0.00254084406839952 0 0.0124316260566882 0
"живо" 0.00934841544358231 0 0.00275580786507565 0.00723772301234032 0 0.00384039325626944 0 0
"живой" 0.0031161384811941 0 0.00275580786507565 0.00361886150617016 0.00254084406839952 0 0.00932371954251616 0
"журналы" 0 0 0.0165348471904539 0.00361886150617016 0 0 0 0
"забор" 0.0124645539247764 0.00301132257287401 0 0.00361886150617016 0 0 0 0.00515703161260378
"забыла" 0 0.00903396771862202 0 0.00361886150617016 0.00254084406839952 0 0.00621581302834411 0
"забыто" 0 0 0 0 0.00508168813679904 0 0.0124316260566882 0.00515703161260378
"заключение" 0.0031161384811941 0.00602264514574801 0.00826742359522694 0 0.00254084406839952 0 0 0
"закону" 0 0.00602264514574801 0.0110232314603026 0 0 0 0.00310790651417205 0
"закричала" 0.00934841544358231 0 0 0.00361886150617016 0 0.00768078651253888 0 0.00515703161260378
"закурил" 0 0.00301132257287401 0.00826742359522694 0 0.00254084406839952 0.00384039325626944 0.00310790651417205 0
"залу" 0 0 0.0192906550555295 0 0 0 0 0
"замечая" 0.0031161384811941 0.00301132257287401 0.00826742359522694 0 0 0 0.00621581302834411 0
"замолчал" 0.00623227696238821 0 0.00275580786507565 0.00723772301234032 0 0 0.00310790651417205 0.00515703161260378
"затылок" 0.0124645539247764 0 0 0 0 0.00768078651253888 0 0.00515703161260378
"звали" 0.00623227696238821 0.00301132257287401 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0 0
"звать" 0.0155806924059705 0 0.00275580786507565 0 0.00254084406839952 0 0 0
"здоровы" 0.0031161384811941 0 0.00551161573015129 0.00361886150617016 0.00254084406839952 0 0 0.0103140632252076
"знакомства" 0 0.00301132257287401 0.0110232314603026 0 0 0.00768078651253888 0 0
"знакомые" 0.0031161384811941 0.00301132257287401 0.00275580786507565 0.00361886150617016 0 0.00768078651253888 0.00310790651417205 0
"значение" 0 0.00602264514574801 0 0.0108565845185105 0 0 0.00621581302834411 0
"золотая" 0.0031161384811941 0.00602264514574801 0 0 0.00508168813679904 0 0.00310790651417205 0.00515703161260378
"зрения" 0 0 0 0 0.00508168813679904 0 0.0155395325708603 0
"играет" 0 0 0 0.00361886150617016 0.00508168813679904 0.00384039325626944 0.00932371954251616 0
"идем" 0.00934841544358231 0 0.00826742359522694 0 0 0 0 0.00515703161260378
"известной" 0 0.00903396771862202 0.00275580786507565 0 0 0.00384039325626944 0.00621581302834411 0
"извозчика" 0 0.018067935437244 0.00275580786507565 0 0 0 0 0
"издавна" 0 0.00602264514574801 0 0 0.00254084406839952 0.00768078651253888 0.00310790651417205 0.00515703161260378
"изменник" 0 0 0 0 0.0127042203419976 0 0 0.0103140632252076
"изнеможении" 0 0.00903396771862202 0.00275580786507565 0 0.00254084406839952 0.00768078651253888 0 0
"инде" 0 0 0 0 0.0177859084787967 0 0 0
"инок" 0 0 0 0 0 0 0 0.0360992212882265
"искони" 0 0.00602264514574801 0 0.00361886150617016 0.0101633762735981 0 0 0
"искоса" 0.00934841544358231 0 0 0.00361886150617016 0.00508168813679904 0.00384039325626944 0 0
"испуге" 0 0 0.00551161573015129 0 0 0.0192019662813472 0 0
"исторические" 0 0 0.00275580786507565 0.00723772301234032 0 0 0.00932371954251616 0.00515703161260378
"исчез" 0.00934841544358231 0 0 0 0.00508168813679904 0 0.00310790651417205 0.00515703161260378
"ищу" 0 0 0.0110232314603026 0 0.00254084406839952 0 0.00621581302834411 0
"кабака" 0.0186968308871646 0.00301132257287401 0 0 0 0 0 0
"кабинета" 0 0.012045290291496 0.00275580786507565 0.00723772301234032 0 0 0 0
"каков" 0 0 0.00275580786507565 0.00723772301234032 0.00254084406839952 0 0.00310790651417205 0.0103140632252076
"каменьями" 0.0031161384811941 0 0 0 0.0101633762735981 0 0 0.0103140632252076
"камня" 0 0.00301132257287401 0.00275580786507565 0 0.00762253220519857 0 0.00310790651417205 0.00515703161260378
"камнями" 0.0031161384811941 0 0 0 0.00762253220519857 0.00384039325626944 0.00621581302834411 0
"капитаном" 0 0.00301132257287401 0.0165348471904539 0 0 0 0 0
"картечь" 0 0 0 0 0.0152450644103971 0 0.00310790651417205 0
"катились" 0 0 0 0.00361886150617016 0.0152450644103971 0 0 0
"кафтан" 0.00623227696238821 0 0 0 0.00508168813679904 0.00384039325626944 0.00621581302834411 0
"качества" 0 0.00903396771862202 0.00275580786507565 0.00723772301234032 0 0 0.00310790651417205 0
"квартире" 0 0.01505661286437 0.00275580786507565 0.00361886150617016 0 0 0 0
"кверху" 0.00623227696238821 0 0.0137790393253782 0 0 0 0 0
"кивнул" 0.0031161384811941 0.00602264514574801 0.00551161573015129 0 0.00254084406839952 0.00384039325626944 0 0
"кланялся" 0 0 0.0110232314603026 0 0 0.00384039325626944 0 0.0103140632252076
"княжеского" 0 0.00602264514574801 0 0 0 0 0 0.0257851580630189
"княжною" 0 0.021079258010118 0 0 0 0 0 0
"кобылу" 0 0 0 0 0 0.0268827527938861 0 0
"когти" 0 0 0.00275580786507565 0 0.00762253220519857 0.0115211797688083 0 0
"комиссар" 0 0 0 0 0 0.0268827527938861 0 0
"компания" 0 0.021079258010118 0 0 0 0 0 0
"кончил" 0.0031161384811941 0 0.00275580786507565 0.0144754460246806 0 0 0 0.00515703161260378
"кончины" 0 0 0 0 0.00762253220519857 0 0.00932371954251616 0.00515703161260378
"коротко" 0 0.00301132257287401 0 0.0144754460246806 0.00508168813679904 0 0 0
"красный" 0.0031161384811941 0.00301132257287401 0 0 0 0.0115211797688083 0 0.0103140632252076
"кричат" 0.00623227696238821 0 0.00551161573015129 0.00723772301234032 0 0 0 0.00515703161260378
"кровли" 0.00934841544358231 0 0.00275580786507565 0 0.00254084406839952 0 0.00310790651417205 0.00515703161260378
