"Ан3_part1" "Х4_part1" "Х4_part2" "Я4_part1" "Я4_part2" "Я5_part1" "Я5_part2" "Я6_part1" "Я6_part2"
"придётся" 0.00895977062987188 0.00646746863277713 0.0160849284220685 0 0.00549435455069916 0.0104531437829927 0.0085510282611484 0.00527370530534754 0.00424160162877503
"прощай" 0 0 0 0.0138073869520193 0.00824153182604873 0 0.0128265423917226 0.0105474106106951 0.00424160162877503
"пустыне" 0 0.00646746863277713 0 0.0138073869520193 0 0.00522657189149637 0.0085510282611484 0.0263685265267377 0
"раба" 0 0 0 0 0.0219774182027966 0 0.0085510282611484 0 0.0127248048863251
"разум" 0 0 0.0160849284220685 0.00690369347600967 0.00274717727534958 0.00522657189149637 0.0128265423917226 0.0158211159160426 0
"родины" 0 0 0.00536164280735617 0.00345184673800483 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.0169664065151001
"рой" 0 0.0129349372655543 0 0.00345184673800483 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.0158211159160426 0.00848320325755005
"русские" 0.00895977062987188 0 0 0.00690369347600967 0.0164830636520975 0.00522657189149637 0.0128265423917226 0 0
"русских" 0.0179195412597438 0.00646746863277713 0.00536164280735617 0.0138073869520193 0.00824153182604873 0 0.0042755141305742 0.00527370530534754 0
"свободе" 0.00895977062987188 0 0.00536164280735617 0.0103555402140145 0.00549435455069916 0.00522657189149637 0.0128265423917226 0 0.00848320325755005
"свободно" 0.00895977062987188 0.00646746863277713 0 0 0.00549435455069916 0.00522657189149637 0.0128265423917226 0.0105474106106951 0.0127248048863251
"священной" 0 0 0 0.0138073869520193 0 0.0156797156744891 0.0042755141305742 0.00527370530534754 0.0169664065151001
"сделал" 0.00895977062987188 0 0.0107232856147123 0 0.00274717727534958 0 0.0299285989140194 0 0.00848320325755005
"силах" 0.00895977062987188 0.00646746863277713 0 0.00690369347600967 0.00274717727534958 0.00522657189149637 0.0171020565222968 0.0158211159160426 0
"сиянье" 0 0.0323373431638857 0.00536164280735617 0.00690369347600967 0 0.0104531437829927 0 0 0.0127248048863251
"сказали" 0 0 0 0.00690369347600967 0.019230240927447 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00424160162877503
"славно" 0 0 0.0214465712294247 0 0.00824153182604873 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.00848320325755005
"славных" 0 0.0129349372655543 0.0107232856147123 0.0103555402140145 0.00274717727534958 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00848320325755005
"следов" 0 0 0 0.0138073869520193 0 0.0313594313489782 0.0085510282611484 0 0.00424160162877503
"следы" 0.00895977062987188 0 0 0.0103555402140145 0.00274717727534958 0.0209062875659855 0.0042755141305742 0.0105474106106951 0.00424160162877503
"слеза" 0 0.0129349372655543 0.00536164280735617 0.00345184673800483 0.00274717727534958 0 0.0256530847834452 0 0.00848320325755005
"слышен" 0 0.00646746863277713 0.0160849284220685 0.00690369347600967 0.00549435455069916 0.0156797156744891 0.0042755141305742 0.00527370530534754 0
"смеётся" 0.00895977062987188 0 0 0.00690369347600967 0.0137358863767479 0 0.0042755141305742 0 0.0169664065151001
"смертный" 0 0.0258698745311085 0 0.00690369347600967 0 0 0.0042755141305742 0.0263685265267377 0.00424160162877503
"смотрите" 0.00895977062987188 0.00646746863277713 0 0.00345184673800483 0.0137358863767479 0.00522657189149637 0 0.0105474106106951 0.00848320325755005
"сны" 0 0.0194024058983314 0 0.0138073869520193 0.00549435455069916 0 0.0085510282611484 0 0.00848320325755005
"солнышко" 0.00895977062987188 0 0.0107232856147123 0 0.0247245954781462 0.00522657189149637 0 0 0
"сомненье" 0 0.0129349372655543 0.00536164280735617 0 0 0.0104531437829927 0.0171020565222968 0 0.0169664065151001
"стар" 0 0.0129349372655543 0.0107232856147123 0.00345184673800483 0.00549435455069916 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.00848320325755005
"старины" 0 0.0388048117966628 0 0.00345184673800483 0.00274717727534958 0.0104531437829927 0 0 0.0127248048863251
"стихам" 0 0.00646746863277713 0 0.0138073869520193 0 0.0209062875659855 0 0.0105474106106951 0.00848320325755005
"столицы" 0.0268793118896156 0 0.00536164280735617 0.00690369347600967 0.00274717727534958 0.0104531437829927 0.0085510282611484 0.00527370530534754 0.00424160162877503
"столом" 0.0179195412597438 0.0194024058983314 0 0.0103555402140145 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.00527370530534754 0
"сторон" 0 0.0194024058983314 0.0107232856147123 0.00345184673800483 0.00549435455069916 0.0209062875659855 0 0 0.00424160162877503
"страдал" 0 0.0129349372655543 0 0.00690369347600967 0.00274717727534958 0.00522657189149637 0.0128265423917226 0.00527370530534754 0.0127248048863251
"страдальца" 0 0.00646746863277713 0.0160849284220685 0.0138073869520193 0 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.00424160162877503
"суда" 0 0 0.0160849284220685 0.00690369347600967 0.0109887091013983 0.00522657189149637 0.0042755141305742 0.0105474106106951 0
"счастием" 0 0.00646746863277713 0 0.00690369347600967 0.00549435455069916 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.0169664065151001
"талисман" 0 0.0388048117966628 0 0.0172592336900242 0 0 0.0085510282611484 0 0
"темно" 0.00895977062987188 0.0258698745311085 0 0.00690369347600967 0.00549435455069916 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00424160162877503
"тихонько" 0 0.00646746863277713 0 0.0138073869520193 0.00824153182604873 0.0156797156744891 0.0042755141305742 0.00527370530534754 0
"томим" 0 0.0129349372655543 0.0107232856147123 0.0138073869520193 0 0.00522657189149637 0.0042755141305742 0.0105474106106951 0.00424160162877503
"томный" 0 0.0258698745311085 0 0.0138073869520193 0 0.0104531437829927 0 0.00527370530534754 0.00848320325755005
"трепет" 0 0.0129349372655543 0 0.020711080428029 0.00274717727534958 0.00522657189149637 0.0128265423917226 0 0
"тройка" 0.00895977062987188 0.00646746863277713 0 0.0103555402140145 0.019230240927447 0 0.0042755141305742 0 0
"узнать" 0.00895977062987188 0.00646746863277713 0 0.0138073869520193 0.00549435455069916 0.0104531437829927 0.0042755141305742 0 0.00848320325755005
"умру" 0.00895977062987188 0 0.00536164280735617 0 0.00274717727534958 0.0209062875659855 0.0128265423917226 0.0105474106106951 0.00424160162877503
"уныл" 0.00895977062987188 0.0129349372655543 0 0.00345184673800483 0.00549435455069916 0.0156797156744891 0.0171020565222968 0 0
"уныние" 0 0 0 0.00345184673800483 0 0.0209062875659855 0.0128265423917226 0.0210948212213901 0.00424160162877503
"устах" 0 0.00646746863277713 0 0 0.00274717727534958 0.00522657189149637 0.0256530847834452 0.0105474106106951 0.00848320325755005
"хочется" 0.00895977062987188 0.00646746863277713 0 0.00345184673800483 0.00824153182604873 0 0 0.00527370530534754 0.0254496097726502
"челн" 0 0.0323373431638857 0 0 0.00274717727534958 0.0104531437829927 0.0128265423917226 0 0.00848320325755005
"чёрной" 0.00895977062987188 0.0388048117966628 0.0107232856147123 0.00345184673800483 0 0.00522657189149637 0.0042755141305742 0 0.00424160162877503
"черт" 0 0 0.0375314996514932 0 0.0137358863767479 0 0 0 0.00424160162877503
"чистых" 0 0 0 0.0172592336900242 0 0.0104531437829927 0.0042755141305742 0.0158211159160426 0.00848320325755005
"шесть" 0 0.00646746863277713 0.0160849284220685 0 0.0137358863767479 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00424160162877503
"шумной" 0 0.00646746863277713 0 0.0241629271660338 0 0 0.0171020565222968 0.00527370530534754 0
"юные" 0.00895977062987188 0.00646746863277713 0 0.0138073869520193 0 0.0156797156744891 0.0042755141305742 0.0158211159160426 0
"яд" 0 0.00646746863277713 0.00536164280735617 0.0103555402140145 0 0.00522657189149637 0.0171020565222968 0.0158211159160426 0
"ярко" 0.0179195412597438 0.0129349372655543 0.0107232856147123 0.00345184673800483 0.00274717727534958 0 0.0085510282611484 0 0.0127248048863251
"аполлон" 0 0.00646746863277713 0 0.00690369347600967 0 0.0104531437829927 0 0.0158211159160426 0.0169664065151001
"барином" 0 0 0.0160849284220685 0.00345184673800483 0.019230240927447 0 0 0 0.00424160162877503
"барыни" 0 0 0 0 0.0329661273041949 0 0 0 0
"беден" 0.00895977062987188 0.0194024058983314 0 0.00690369347600967 0 0.0104531437829927 0.0171020565222968 0 0
"беспечный" 0 0 0 0.020711080428029 0 0.0104531437829927 0 0.0105474106106951 0.00848320325755005
"бесценный" 0 0.0194024058983314 0 0.0103555402140145 0 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.00848320325755005
"бич" 0.00895977062987188 0 0 0.0138073869520193 0.00549435455069916 0 0.0042755141305742 0.0158211159160426 0.00424160162877503
"близок" 0 0 0.0160849284220685 0.0103555402140145 0 0.00522657189149637 0.0128265423917226 0.00527370530534754 0.00424160162877503
"больной" 0 0 0.00536164280735617 0.00690369347600967 0.0164830636520975 0.00522657189149637 0.0042755141305742 0.00527370530534754 0
"брега" 0 0.0258698745311085 0 0.00690369347600967 0 0.0104531437829927 0 0.00527370530534754 0.0127248048863251
"брегов" 0 0.0129349372655543 0.0107232856147123 0.00690369347600967 0 0.0104531437829927 0.0085510282611484 0.00527370530534754 0.00424160162877503
"бурных" 0 0 0 0.00690369347600967 0.00274717727534958 0.0209062875659855 0.0042755141305742 0 0.0169664065151001
"бывает" 0.00895977062987188 0.0129349372655543 0.00536164280735617 0 0.00274717727534958 0.00522657189149637 0.0042755141305742 0 0.0212080081438751
"быстрый" 0 0.00646746863277713 0 0.0138073869520193 0 0.0156797156744891 0.0128265423917226 0 0.00424160162877503
"вдаль" 0 0 0.0107232856147123 0.00690369347600967 0 0.0209062875659855 0.0085510282611484 0.0105474106106951 0
"веков" 0.00895977062987188 0.00646746863277713 0 0 0 0.0104531437829927 0.0042755141305742 0.0316422318320852 0.00424160162877503
"великого" 0 0 0 0.00345184673800483 0.00274717727534958 0.0156797156744891 0.0128265423917226 0.0210948212213901 0
"верен" 0 0.0194024058983314 0 0.0103555402140145 0.00549435455069916 0.0104531437829927 0.0042755141305742 0 0.00424160162877503
"весёлых" 0.00895977062987188 0 0 0.0241629271660338 0 0.0104531437829927 0.0042755141305742 0 0.00424160162877503
"вечерней" 0.0268793118896156 0.0129349372655543 0 0.00345184673800483 0.00274717727534958 0.00522657189149637 0 0.0105474106106951 0.00848320325755005
"видели" 0.00895977062987188 0 0.00536164280735617 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0171020565222968 0.00527370530534754 0
"виноват" 0 0.00646746863277713 0 0.00345184673800483 0.0137358863767479 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00848320325755005
"власти" 0 0.0129349372655543 0.00536164280735617 0.0103555402140145 0 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.00424160162877503
"войну" 0 0.00646746863277713 0.00536164280735617 0.0103555402140145 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.00424160162877503
"волненьем" 0 0.00646746863277713 0 0.0172592336900242 0 0.0209062875659855 0 0.0105474106106951 0
"волненья" 0.00895977062987188 0.0194024058983314 0 0.0103555402140145 0 0 0.0042755141305742 0.0158211159160426 0.00424160162877503
"волной" 0.00895977062987188 0.00646746863277713 0 0.0172592336900242 0.00274717727534958 0.0104531437829927 0.0042755141305742 0.00527370530534754 0
"времён" 0.0179195412597438 0 0 0.0103555402140145 0.00274717727534958 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.0127248048863251
"всякой" 0 0.0194024058983314 0 0.0138073869520193 0.00549435455069916 0.0104531437829927 0 0.00527370530534754 0
"глупца" 0 0 0 0.020711080428029 0.00549435455069916 0 0 0.0158211159160426 0.00424160162877503
"говор" 0 0 0.0107232856147123 0.0103555402140145 0.0109887091013983 0 0.0042755141305742 0 0.00848320325755005
"говоря" 0.0179195412597438 0.0129349372655543 0 0.00345184673800483 0.00274717727534958 0 0.0085510282611484 0 0.0169664065151001
"гонит" 0 0.00646746863277713 0 0.0138073869520193 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.00424160162877503
"гордо" 0 0 0.0107232856147123 0.00690369347600967 0.00549435455069916 0.0104531437829927 0.0042755141305742 0.00527370530534754 0.00848320325755005
"готова" 0.0179195412597438 0 0 0.0138073869520193 0.00549435455069916 0.00522657189149637 0.0042755141305742 0 0.00848320325755005
"граф" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0.00690369347600967 0.019230240927447 0 0 0 0
"грозит" 0.0268793118896156 0 0 0.00345184673800483 0.0137358863767479 0.00522657189149637 0.0042755141305742 0.00527370530534754 0
"грустный" 0 0 0.00536164280735617 0.020711080428029 0.00274717727534958 0 0.0128265423917226 0.00527370530534754 0
"давай" 0 0 0.00536164280735617 0.00345184673800483 0.0247245954781462 0 0.0042755141305742 0 0
"давал" 0.00895977062987188 0 0.0160849284220685 0.00345184673800483 0.0109887091013983 0 0.0085510282611484 0 0.00424160162877503
"девица" 0.00895977062987188 0.0258698745311085 0.0160849284220685 0 0.00274717727534958 0.0104531437829927 0.0042755141305742 0 0
"демон" 0 0.00646746863277713 0.0107232856147123 0.00690369347600967 0.00274717727534958 0.00522657189149637 0.0128265423917226 0.00527370530534754 0.00424160162877503
"детских" 0 0 0 0.0103555402140145 0.00824153182604873 0.00522657189149637 0.0128265423917226 0.00527370530534754 0.00424160162877503
"добродетель" 0.00895977062987188 0 0.0160849284220685 0.0103555402140145 0.00549435455069916 0 0.0085510282611484 0 0.00424160162877503
"доме" 0 0.0129349372655543 0.0214465712294247 0 0.00824153182604873 0 0.0042755141305742 0 0.00848320325755005
"дорогой" 0.0268793118896156 0.00646746863277713 0.0214465712294247 0.00690369347600967 0.00274717727534958 0 0 0.00527370530534754 0
"дрожит" 0.00895977062987188 0.0194024058983314 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.00522657189149637 0.0042755141305742 0.0105474106106951 0.00424160162877503
"другого" 0.0268793118896156 0.0129349372655543 0.00536164280735617 0 0.00549435455069916 0 0.0128265423917226 0.00527370530534754 0
"дуб" 0 0 0.0107232856147123 0.0103555402140145 0.00549435455069916 0 0 0 0.0212080081438751
"думали" 0 0 0.00536164280735617 0 0.0274717727534958 0 0 0.00527370530534754 0
"думать" 0.0179195412597438 0.00646746863277713 0.0107232856147123 0.00345184673800483 0.0137358863767479 0 0.0042755141305742 0 0
"е" 0 0.00646746863277713 0.0107232856147123 0.00345184673800483 0.00274717727534958 0.0156797156744891 0.0085510282611484 0.0105474106106951 0
"ермил" 0 0 0 0 0.0329661273041949 0 0 0 0
"забуду" 0 0 0 0.0103555402140145 0 0.0209062875659855 0.0042755141305742 0.0158211159160426 0.00424160162877503
"забыт" 0 0.0129349372655543 0 0.00345184673800483 0 0.00522657189149637 0.021377570652871 0 0.0127248048863251
"задумчивый" 0 0 0 0.0138073869520193 0 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.0169664065151001
"зари" 0 0.0129349372655543 0.0107232856147123 0.00690369347600967 0 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.00848320325755005
"здорово" 0 0 0 0.0345184673800483 0.00274717727534958 0 0.0042755141305742 0 0
"златые" 0 0.00646746863277713 0 0.0172592336900242 0 0.00522657189149637 0 0.0105474106106951 0.0127248048863251
"знаете" 0 0 0 0.00345184673800483 0.0109887091013983 0.0156797156744891 0.0128265423917226 0.00527370530534754 0
"зову" 0 0 0 0.0241629271660338 0.00274717727534958 0.00522657189149637 0.0085510282611484 0 0.00424160162877503
"зол" 0 0 0.00536164280735617 0.00345184673800483 0.00824153182604873 0.0104531437829927 0.0171020565222968 0 0.00424160162877503
"играть" 0.00895977062987188 0.00646746863277713 0 0.00690369347600967 0.00549435455069916 0.00522657189149637 0.0085510282611484 0 0.0127248048863251
"игрой" 0.0268793118896156 0.0129349372655543 0 0.00345184673800483 0 0.0104531437829927 0.0128265423917226 0.00527370530534754 0
"исчезли" 0 0.00646746863277713 0.00536164280735617 0.0103555402140145 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.00424160162877503
"корабль" 0 0 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.0156797156744891 0.0042755141305742 0.0210948212213901 0.00424160162877503
"крат" 0 0 0 0.0103555402140145 0.00274717727534958 0.0209062875659855 0.0085510282611484 0.00527370530534754 0.00424160162877503
"лип" 0 0.00646746863277713 0 0.00345184673800483 0 0.0156797156744891 0.0128265423917226 0.0158211159160426 0.00424160162877503
"лирой" 0 0 0 0.00690369347600967 0.00549435455069916 0 0.0042755141305742 0.0210948212213901 0.0127248048863251
"листы" 0.00895977062987188 0.00646746863277713 0 0.00345184673800483 0 0.00522657189149637 0.0085510282611484 0.0158211159160426 0.0127248048863251
"лице" 0.0179195412597438 0.0129349372655543 0 0 0.00824153182604873 0 0.0128265423917226 0.00527370530534754 0.00424160162877503
"лоб" 0 0.0258698745311085 0.0214465712294247 0 0.00274717727534958 0.00522657189149637 0.0042755141305742 0 0.00424160162877503
"лукавый" 0 0.0194024058983314 0 0.020711080428029 0 0 0.0042755141305742 0.00527370530534754 0.00424160162877503
"льётся" 0 0.0129349372655543 0.0107232856147123 0.00345184673800483 0.00274717727534958 0.0104531437829927 0 0.0105474106106951 0.00848320325755005
"малого" 0.00895977062987188 0 0 0 0.0274717727534958 0 0.0042755141305742 0 0
"марью" 0 0 0.0643397136882741 0 0 0 0 0 0
"мгла" 0.00895977062987188 0.00646746863277713 0 0.0138073869520193 0.00274717727534958 0 0 0.0263685265267377 0
"мечту" 0 0.0129349372655543 0 0.0172592336900242 0.00274717727534958 0.00522657189149637 0 0 0.0127248048863251
"минутный" 0 0.00646746863277713 0 0.00690369347600967 0 0.0209062875659855 0 0.0105474106106951 0.0127248048863251
"мирные" 0.00895977062987188 0.00646746863277713 0 0.0103555402140145 0 0.00522657189149637 0 0.0316422318320852 0
"мнил" 0 0.0258698745311085 0 0.00345184673800483 0.00549435455069916 0.0156797156744891 0 0.00527370530534754 0.00424160162877503
"многие" 0.00895977062987188 0.00646746863277713 0 0 0.00824153182604873 0.00522657189149637 0.0171020565222968 0.00527370530534754 0.00424160162877503
"могил" 0.00895977062987188 0.00646746863277713 0 0.0103555402140145 0 0.00522657189149637 0.0256530847834452 0 0
"могли" 0.00895977062987188 0 0.00536164280735617 0.00690369347600967 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.00527370530534754 0.00848320325755005
"моему" 0 0 0.00536164280735617 0.0103555402140145 0.00549435455069916 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.00424160162877503
"молчаньи" 0 0.0129349372655543 0 0.0138073869520193 0 0.00522657189149637 0.0042755141305742 0.0210948212213901 0
"молчат" 0.00895977062987188 0.00646746863277713 0 0.00690369347600967 0.0109887091013983 0.0156797156744891 0 0 0.00424160162877503
"молчу" 0 0 0.0107232856147123 0.00345184673800483 0.0137358863767479 0.00522657189149637 0.0042755141305742 0.0105474106106951 0
"мороз" 0.0447988531493594 0 0 0.00690369347600967 0.00824153182604873 0.0104531437829927 0 0 0
"моря" 0 0.00646746863277713 0.0107232856147123 0.00690369347600967 0.0109887091013983 0.0104531437829927 0 0.00527370530534754 0
"москве" 0.0179195412597438 0.0129349372655543 0 0 0.0109887091013983 0.00522657189149637 0 0 0.0127248048863251
"музу" 0.0179195412597438 0 0 0.0103555402140145 0.00824153182604873 0.00522657189149637 0.0042755141305742 0.0105474106106951 0
"мыслей" 0 0 0 0.0103555402140145 0.00549435455069916 0 0.0128265423917226 0.0210948212213901 0
"настанет" 0 0.0129349372655543 0.00536164280735617 0.00345184673800483 0.00274717727534958 0 0.0171020565222968 0.0105474106106951 0.00424160162877503
"некий" 0 0.00646746863277713 0.0107232856147123 0.00345184673800483 0.00274717727534958 0 0.0085510282611484 0.0158211159160426 0.00848320325755005
"несут" 0 0 0.0160849284220685 0.00690369347600967 0.00824153182604873 0.00522657189149637 0 0.00527370530534754 0.00848320325755005
"обед" 0.0179195412597438 0.00646746863277713 0 0 0.00549435455069916 0.00522657189149637 0.021377570652871 0 0.00424160162877503
"обет" 0 0.0194024058983314 0.0160849284220685 0.00345184673800483 0.00274717727534958 0.00522657189149637 0 0.00527370530534754 0.00848320325755005
"обиды" 0 0.0194024058983314 0 0.0172592336900242 0.00274717727534958 0 0 0.0158211159160426 0
"огнь" 0.00895977062987188 0.0258698745311085 0 0.00345184673800483 0 0.0104531437829927 0 0.00527370530534754 0.0127248048863251
"окрест" 0 0.00646746863277713 0 0.00345184673800483 0 0.00522657189149637 0 0.0105474106106951 0.0296912114014252
"осени" 0 0 0 0.00345184673800483 0.0137358863767479 0.00522657189149637 0.0128265423917226 0.0105474106106951 0
"отвечать" 0.0179195412597438 0 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.0105474106106951 0.00848320325755005
"отрада" 0 0 0.00536164280735617 0.0138073869520193 0.00274717727534958 0.0156797156744891 0 0.0105474106106951 0.00424160162877503
"певцы" 0 0 0.00536164280735617 0.0103555402140145 0 0.0209062875659855 0.0085510282611484 0.0105474106106951 0
"пером" 0.00895977062987188 0.00646746863277713 0.00536164280735617 0.00345184673800483 0.00824153182604873 0 0 0.0105474106106951 0.0127248048863251
"пиши" 0 0 0 0.00690369347600967 0.0109887091013983 0 0 0 0.0254496097726502
"плакать" 0 0.00646746863277713 0.0214465712294247 0 0.00549435455069916 0.00522657189149637 0.0042755141305742 0 0.0127248048863251
"плен" 0 0.00646746863277713 0.00536164280735617 0.0276147739040387 0 0 0.0042755141305742 0.00527370530534754 0
"подумал" 0.00895977062987188 0 0.0482547852662056 0.00345184673800483 0.00274717727534958 0 0 0 0
"подчас" 0.0268793118896156 0.0129349372655543 0.00536164280735617 0.00690369347600967 0 0 0.0042755141305742 0 0.0127248048863251
"пожар" 0.0447988531493594 0.0129349372655543 0.00536164280735617 0 0.00274717727534958 0 0.0042755141305742 0.00527370530534754 0.00424160162877503
"пойдём" 0 0 0.0107232856147123 0.0103555402140145 0.0137358863767479 0 0.0085510282611484 0 0
"пойдёт" 0.00895977062987188 0.00646746863277713 0.0160849284220685 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0042755141305742 0 0.00424160162877503
"понял" 0.0179195412597438 0 0.00536164280735617 0.00690369347600967 0.00549435455069916 0 0.0128265423917226 0.00527370530534754 0.00424160162877503
"последнее" 0.00895977062987188 0 0.00536164280735617 0.00345184673800483 0 0.0209062875659855 0.0128265423917226 0.00527370530534754 0.00424160162877503
"поэты" 0 0 0 0.0310666206420435 0 0.0104531437829927 0 0 0.00424160162877503
"предмет" 0.0268793118896156 0 0.00536164280735617 0.00345184673800483 0.00274717727534958 0.00522657189149637 0.0085510282611484 0.0158211159160426 0
"прекрасна" 0 0.0129349372655543 0.00536164280735617 0.00690369347600967 0 0.00522657189149637 0.0171020565222968 0.00527370530534754 0.00424160162877503
"прекрасное" 0.00895977062987188 0 0 0.00345184673800483 0 0.0261328594574818 0.0042755141305742 0.00527370530534754 0.0127248048863251
"природе" 0.00895977062987188 0.0323373431638857 0.0107232856147123 0.00690369347600967 0.00274717727534958 0 0 0.00527370530534754 0
"притом" 0.0179195412597438 0 0.0214465712294247 0 0.00549435455069916 0 0.0128265423917226 0 0.00424160162877503
"провёл" 0 0 0.00536164280735617 0.00690369347600967 0 0.0156797156744891 0.0042755141305742 0.0105474106106951 0.0127248048863251
"пропали" 0.0268793118896156 0 0.00536164280735617 0 0.0219774182027966 0 0 0 0
"прямой" 0 0.00646746863277713 0 0.0172592336900242 0.00274717727534958 0.00522657189149637 0.0042755141305742 0.0158211159160426 0
"пустынных" 0 0 0 0.00690369347600967 0.00549435455069916 0.00522657189149637 0.0042755141305742 0.0316422318320852 0
"пылает" 0 0 0 0.00690369347600967 0 0.0104531437829927 0 0.0105474106106951 0.0254496097726502
"радостно" 0 0.00646746863277713 0.0160849284220685 0.00690369347600967 0.00549435455069916 0.0104531437829927 0 0.0105474106106951 0
"разве" 0.00895977062987188 0 0.0107232856147123 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0128265423917226 0 0.00424160162877503
"ран" 0 0.00646746863277713 0 0.00345184673800483 0.00274717727534958 0.0104531437829927 0.0128265423917226 0.0105474106106951 0.00848320325755005
"ревёт" 0.0179195412597438 0.00646746863277713 0.0160849284220685 0.0103555402140145 0.00824153182604873 0 0 0 0
"родина" 0 0 0.00536164280735617 0 0.00274717727534958 0.00522657189149637 0.021377570652871 0 0.0169664065151001
"светило" 0 0.0129349372655543 0 0.00690369347600967 0.00274717727534958 0.00522657189149637 0.0042755141305742 0.0105474106106951 0.0127248048863251
"светит" 0 0.0388048117966628 0.00536164280735617 0.00690369347600967 0 0.0104531437829927 0 0 0.00424160162877503
"свободный" 0 0 0 0.0138073869520193 0 0 0.0042755141305742 0.0263685265267377 0.00848320325755005
"сестра" 0.00895977062987188 0 0.0107232856147123 0.00690369347600967 0.00824153182604873 0 0.0085510282611484 0.00527370530534754 0.00424160162877503
"сети" 0.0179195412597438 0.0129349372655543 0 0 0.00549435455069916 0 0.0042755141305742 0.0105474106106951 0.0127248048863251
"сидела" 0 0 0 0.0103555402140145 0.00549435455069916 0.0104531437829927 0.021377570652871 0 0
"скажешь" 0.00895977062987188 0.00646746863277713 0.0107232856147123 0.00345184673800483 0 0.0261328594574818 0 0.00527370530534754 0.00424160162877503
"склонясь" 0 0.0129349372655543 0 0.0172592336900242 0 0.00522657189149637 0 0.0158211159160426 0.00424160162877503
"скорбь" 0.0179195412597438 0.0129349372655543 0.00536164280735617 0.00690369347600967 0.00274717727534958 0 0.0042755141305742 0.0105474106106951 0.00424160162877503
"словом" 0.00895977062987188 0.00646746863277713 0 0 0.0109887091013983 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.0127248048863251
"служить" 0 0 0 0.00690369347600967 0.00824153182604873 0 0.0128265423917226 0.00527370530534754 0.0127248048863251
"смелый" 0 0.00646746863277713 0.00536164280735617 0.0103555402140145 0.00824153182604873 0 0.0042755141305742 0.0158211159160426 0
"смешно" 0 0 0.00536164280735617 0.0103555402140145 0.00274717727534958 0 0.0042755141305742 0.0105474106106951 0.0169664065151001
"соловей" 0.00895977062987188 0.0258698745311085 0.00536164280735617 0.00345184673800483 0.00274717727534958 0 0.0042755141305742 0.00527370530534754 0.00848320325755005
"спеши" 0.00895977062987188 0 0.00536164280735617 0.0103555402140145 0 0.0156797156744891 0 0 0.0169664065151001
"спокоен" 0.00895977062987188 0.0129349372655543 0 0.00690369347600967 0 0.00522657189149637 0.0085510282611484 0.0158211159160426 0.00424160162877503
"старые" 0 0 0 0.00345184673800483 0.019230240927447 0.00522657189149637 0 0.00527370530534754 0.00848320325755005
"стонет" 0 0.0129349372655543 0.0107232856147123 0.00690369347600967 0.00824153182604873 0 0.0042755141305742 0.00527370530534754 0.00424160162877503
"стою" 0.0358390825194875 0.00646746863277713 0 0.00345184673800483 0.00824153182604873 0.00522657189149637 0.0042755141305742 0.00527370530534754 0
"стояла" 0 0 0.00536164280735617 0 0.0109887091013983 0.0104531437829927 0.0085510282611484 0.00527370530534754 0.00848320325755005
"стук" 0.0537586237792313 0.00646746863277713 0 0.0103555402140145 0 0 0 0.0105474106106951 0
"суждено" 0 0.0194024058983314 0 0.00690369347600967 0.00549435455069916 0.00522657189149637 0.0042755141305742 0.00527370530534754 0.00848320325755005
"счастливой" 0.00895977062987188 0.00646746863277713 0 0.020711080428029 0.00274717727534958 0.0104531437829927 0 0.00527370530534754 0
"твоём" 0.0179195412597438 0.00646746863277713 0 0.0103555402140145 0.00549435455069916 0.0104531437829927 0.0085510282611484 0 0
"тенью" 0 0.0129349372655543 0 0.0138073869520193 0 0.00522657189149637 0 0.0158211159160426 0.00848320325755005
