"dostoevsky_idiot" "dostoevsky_prestuplenie" "goncharov_oblomov" "goncharov_obryv" "leskov_nekuda" "leskov_nozhy" "tolstoy_karenina1" "tolstoy_vojna1" "turgenev_nov" "turgenev_otcy"
"пью" 0.000476798962485458 0.00577190582558455 0.00134317432387962 0.00173854839901424 0.0026587118009582 0.00380120540446937 0.000689674197908908 0.000945313607789384 0.00260773192515809 0.0018253837869412
"реки" 0 0.00115438116511691 0.00470111013357869 0.00130391129926068 0.00638090832229968 0.000844712312104305 0.00620706778118017 0.000945313607789384 0 0
"родных" 0.00190719584994183 0.00173157174767536 0.000671587161939812 0.00347709679802849 0 0.00337884924841722 0.00482771938536236 0.00378125443115754 0.00130386596257905 0
"ропшина" 0 0 0 0 0 0.0152048216178775 0 0 0 0
"ростову" 0 0 0 0 0 0 0 0.0340312898804178 0 0
"рта" 0.00143039688745637 0.000577190582558455 0 0.00260782259852136 0.00212696944076656 0.000422356156052153 0.00275869679163563 0.00850782247010446 0.00782319577547428 0.00365076757388241
"свету" 0.00238399481242729 0.00288595291279227 0.00402952297163887 0.00521564519704273 0.00053174236019164 0 0.00206902259372672 0.000945313607789384 0.00260773192515809 0.0018253837869412
"свидании" 0.00190719584994183 0.00577190582558455 0.00268634864775925 0.00347709679802849 0.00106348472038328 0 0.00275869679163563 0.00378125443115754 0 0
"свияжский" 0 0 0 0 0 0 0.0248282711247207 0 0 0
"свобода" 0.000476798962485458 0.00230876233023382 0 0.00608491939654985 0.00425393888153312 0.00126706846815646 0 0.000945313607789384 0.00260773192515809 0.00547615136082361
"священника" 0.00143039688745637 0.00404033407790918 0 0.00434637099753561 0.00212696944076656 0.00380120540446937 0.000689674197908908 0 0.00130386596257905 0.0018253837869412
"следы" 0.00190719584994183 0.00519471524302609 0.00268634864775925 0.00260782259852136 0.00212696944076656 0.000422356156052153 0.00137934839581782 0.000945313607789384 0.00130386596257905 0.00730153514776482
"смертью" 0.00143039688745637 0.000577190582558455 0.00268634864775925 0.000434637099753561 0.00106348472038328 0.00633534234078229 0.00275869679163563 0.00283594082336815 0.00260773192515809 0.0018253837869412
"смотришь" 0.00381439169988366 0.00288595291279227 0.00671587161939812 0.00130391129926068 0.00212696944076656 0.000844712312104305 0.00137934839581782 0 0.00260773192515809 0
"смотрю" 0.00286079377491275 0.00577190582558455 0.00134317432387962 0.00173854839901424 0.00319045416114984 0.00168942462420861 0 0 0.00130386596257905 0.00547615136082361
"смутился" 0.00476798962485458 0.00230876233023382 0.00201476148581944 0.00130391129926068 0.00053174236019164 0.00211178078026076 0.00344837098954454 0.000945313607789384 0 0.00730153514776482
"сознанием" 0.00238399481242729 0 0.00604428445745831 0.00130391129926068 0.00212696944076656 0.00211178078026076 0.00482771938536236 0.000945313607789384 0.00130386596257905 0.0018253837869412
"сознательно" 0.0033375927373982 0.00404033407790918 0.00604428445745831 0.00304245969827493 0.00053174236019164 0 0.00206902259372672 0.000945313607789384 0.00130386596257905 0
"софи" 0 0 0 0.00130391129926068 0.0170157555261325 0 0 0.000945313607789384 0 0
"спросите" 0.00381439169988366 0.00173157174767536 0.00201476148581944 0.00260782259852136 0.00159522708057492 0.00253413693631292 0.00206902259372672 0.000945313607789384 0.00130386596257905 0.00365076757388241
"спуская" 0.000953597924970915 0.00404033407790918 0.00201476148581944 0.0021731854987678 0 0 0.00689674197908908 0.00661719525452569 0.00130386596257905 0.0018253837869412
"срок" 0.00238399481242729 0.00230876233023382 0.0053726972955185 0.0021731854987678 0.00053174236019164 0.00295649309236507 0.00137934839581782 0 0.00260773192515809 0.00365076757388241
"станешь" 0.000953597924970915 0.00115438116511691 0.00738745878133794 0.00347709679802849 0.00159522708057492 0.00253413693631292 0 0.000945313607789384 0 0.00547615136082361
"старом" 0.000476798962485458 0 0.00268634864775925 0.00695419359605697 0.00053174236019164 0.00295649309236507 0.00275869679163563 0 0.00391159788773714 0
"страстей" 0 0 0.00402952297163887 0.00825810489531765 0.00106348472038328 0.00295649309236507 0 0.000945313607789384 0.00130386596257905 0
"страхе" 0.00286079377491275 0.00230876233023382 0.00268634864775925 0.00651955649630341 0 0.00295649309236507 0 0 0 0
"судорожно" 0.00238399481242729 0.00173157174767536 0.00268634864775925 0.00304245969827493 0.00372219652134148 0.00168942462420861 0.000689674197908908 0.000945313607789384 0.00130386596257905 0.00547615136082361
"супруга" 0.00619838651231095 0.00230876233023382 0.000671587161939812 0.00130391129926068 0.00319045416114984 0.00253413693631292 0 0 0.00391159788773714 0
"сутки" 0.00286079377491275 0.00173157174767536 0.00671587161939812 0.000869274199507122 0.00425393888153312 0.00168942462420861 0 0.00189062721557877 0 0.0018253837869412
"считая" 0.00143039688745637 0.00230876233023382 0.00470111013357869 0.00260782259852136 0.00106348472038328 0.00211178078026076 0.00275869679163563 0.00378125443115754 0 0.0018253837869412
"таков" 0.0033375927373982 0.00288595291279227 0.00201476148581944 0.0021731854987678 0.00372219652134148 0.00337884924841722 0 0 0 0.0018253837869412
"темные" 0.00190719584994183 0.00115438116511691 0.00134317432387962 0.00391173389778205 0.00319045416114984 0.00253413693631292 0 0 0.00391159788773714 0.00730153514776482
"топор" 0.00238399481242729 0.0121210022337276 0 0 0.00212696944076656 0.000844712312104305 0 0.000945313607789384 0.00391159788773714 0
"требовал" 0.000953597924970915 0.00115438116511691 0.00335793580969906 0.00260782259852136 0.00053174236019164 0.00253413693631292 0.00413804518745345 0.0056718816467363 0.00260773192515809 0
"тревоги" 0.00143039688745637 0.000577190582558455 0.00201476148581944 0.00391173389778205 0.00212696944076656 0.00295649309236507 0.00275869679163563 0.000945313607789384 0.00130386596257905 0.00547615136082361
"уходила" 0.00238399481242729 0.00115438116511691 0.00268634864775925 0.00825810489531765 0.00053174236019164 0.000422356156052153 0.000689674197908908 0 0.00130386596257905 0.00365076757388241
"флигель" 0.00190719584994183 0 0.000671587161939812 0.00130391129926068 0.0026587118009582 0.00211178078026076 0.00413804518745345 0.00661719525452569 0.00521546385031619 0.0018253837869412
"честная" 0.00143039688745637 0.00173157174767536 0.000671587161939812 0.00173854839901424 0.00319045416114984 0.00506827387262583 0.00137934839581782 0 0.00651932981289523 0
"читаю" 0.00143039688745637 0.00173157174767536 0.0053726972955185 0.0021731854987678 0.00425393888153312 0.00168942462420861 0.000689674197908908 0 0.00260773192515809 0.00365076757388241
"шутку" 0.00190719584994183 0.00115438116511691 0.000671587161939812 0.00260782259852136 0.00319045416114984 0.00380120540446937 0.00275869679163563 0.000945313607789384 0.00391159788773714 0
"щеках" 0.00381439169988366 0.00288595291279227 0.00402952297163887 0.00260782259852136 0.00159522708057492 0.000844712312104305 0.000689674197908908 0.000945313607789384 0.00260773192515809 0.00365076757388241
"явились" 0.00238399481242729 0.00288595291279227 0.00402952297163887 0.00260782259852136 0.00106348472038328 0.00253413693631292 0.00206902259372672 0.00189062721557877 0.00130386596257905 0
"ящик" 0.000476798962485458 0.000577190582558455 0.00268634864775925 0.00434637099753561 0.00053174236019164 0.00337884924841722 0.00344837098954454 0.000945313607789384 0.00521546385031619 0.0018253837869412
"votre" 0.000953597924970915 0 0 0.00130391129926068 0 0.000844712312104305 0 0.0264687810181028 0.00130386596257905 0
"агата" 0 0 0 0 0.0186109826067074 0 0 0 0 0
"бедной" 0.000953597924970915 0.00404033407790918 0 0.00434637099753561 0.00053174236019164 0.00464591771657368 0.000689674197908908 0.00189062721557877 0.00130386596257905 0
"бежал" 0.000953597924970915 0.00173157174767536 0.00268634864775925 0.00391173389778205 0.00106348472038328 0.00211178078026076 0.00206902259372672 0.0056718816467363 0.00130386596257905 0
"беспокоить" 0.00381439169988366 0.00346314349535073 0.000671587161939812 0.00130391129926068 0.00159522708057492 0.00380120540446937 0 0.000945313607789384 0 0.00730153514776482
"билось" 0.00238399481242729 0.00404033407790918 0.0053726972955185 0.00347709679802849 0.00106348472038328 0.000844712312104305 0.000689674197908908 0 0.00130386596257905 0.0018253837869412
"бледно" 0.00238399481242729 0.00461752466046764 0 0.00173854839901424 0.00372219652134148 0.00126706846815646 0.00137934839581782 0.00189062721557877 0.00521546385031619 0
"васильевну" 0 0 0.000671587161939812 0.00521564519704273 0 0.00929183543314736 0 0 0 0
"вежливо" 0.00381439169988366 0.00346314349535073 0.00268634864775925 0.000869274199507122 0.00425393888153312 0.00168942462420861 0 0 0.00260773192515809 0.0018253837869412
"вернее" 0.00476798962485458 0.00346314349535073 0 0.00304245969827493 0.00159522708057492 0.00126706846815646 0.00275869679163563 0.000945313607789384 0.00130386596257905 0
"весел" 0.00381439169988366 0.00115438116511691 0.00201476148581944 0.00173854839901424 0.00212696944076656 0.00253413693631292 0.00413804518745345 0.00189062721557877 0 0
"взглядов" 0.00286079377491275 0.00288595291279227 0.00268634864775925 0.00565028229679629 0.00053174236019164 0.000422356156052153 0.00206902259372672 0.00189062721557877 0 0
"вкус" 0 0.00288595291279227 0.00201476148581944 0.00478100809728917 0.00159522708057492 0.00253413693631292 0.00137934839581782 0 0.00130386596257905 0.00730153514776482
"выражению" 0.000953597924970915 0.00173157174767536 0.000671587161939812 0.00260782259852136 0.00212696944076656 0.00253413693631292 0.00482771938536236 0.000945313607789384 0.00391159788773714 0.00365076757388241
"гордостью" 0.00238399481242729 0 0.0053726972955185 0.00391173389778205 0.00212696944076656 0 0.00344837098954454 0.000945313607789384 0.00130386596257905 0.00365076757388241
"даю" 0.00190719584994183 0.00288595291279227 0 0.00304245969827493 0.00212696944076656 0.00422356156052153 0.00137934839581782 0.00189062721557877 0.00130386596257905 0
"добро" 0.00143039688745637 0.00230876233023382 0.00402952297163887 0.00347709679802849 0.00106348472038328 0.00211178078026076 0.000689674197908908 0.00189062721557877 0.00130386596257905 0.00547615136082361
"договорил" 0.00286079377491275 0 0.00738745878133794 0.00391173389778205 0.00053174236019164 0.000844712312104305 0 0.0056718816467363 0 0
"душ" 0.0033375927373982 0.000577190582558455 0.00671587161939812 0.00260782259852136 0 0.00295649309236507 0 0.000945313607789384 0 0.00547615136082361
"женат" 0.00190719584994183 0.000577190582558455 0.00335793580969906 0.000869274199507122 0.0026587118009582 0.00422356156052153 0.00413804518745345 0.000945313607789384 0.00130386596257905 0
"задача" 0.00476798962485458 0.000577190582558455 0.00201476148581944 0.00391173389778205 0.0026587118009582 0.00126706846815646 0.00137934839581782 0 0 0.00365076757388241
"запер" 0.00143039688745637 0.00115438116511691 0.00268634864775925 0.000869274199507122 0.00425393888153312 0.00549063002867798 0.000689674197908908 0.000945313607789384 0.00130386596257905 0
"записки" 0.00381439169988366 0.000577190582558455 0.00134317432387962 0.00391173389778205 0.0026587118009582 0.000844712312104305 0.00344837098954454 0.00189062721557877 0.00130386596257905 0
"заснуть" 0.00143039688745637 0.00230876233023382 0.00335793580969906 0.000869274199507122 0.00159522708057492 0 0.00689674197908908 0.00378125443115754 0.00521546385031619 0
"знакомым" 0.000476798962485458 0.00115438116511691 0.00134317432387962 0.000869274199507122 0.00159522708057492 0.00168942462420861 0.0103451129686336 0.00283594082336815 0.00391159788773714 0
"зрения" 0.00143039688745637 0.000577190582558455 0.000671587161939812 0.000869274199507122 0.00159522708057492 0.00253413693631292 0.00551739358327126 0.00189062721557877 0.00130386596257905 0.0146030702955296
"император" 0.00190719584994183 0 0 0 0.0026587118009582 0 0 0.0226875265869452 0.00130386596257905 0.0018253837869412
"кончила" 0.00190719584994183 0.00115438116511691 0.00268634864775925 0.00478100809728917 0 0.00380120540446937 0.00206902259372672 0 0.00260773192515809 0
"коридору" 0 0.00115438116511691 0.000671587161939812 0.000869274199507122 0.0053174236019164 0.00211178078026076 0.00206902259372672 0.00472656803894692 0.00651932981289523 0.00365076757388241
"красные" 0.00190719584994183 0.00288595291279227 0.000671587161939812 0.00260782259852136 0.0026587118009582 0.000844712312104305 0.000689674197908908 0.00378125443115754 0.00391159788773714 0.00730153514776482
"курс" 0.000476798962485458 0.00115438116511691 0.0053726972955185 0.00173854839901424 0.00638090832229968 0.00295649309236507 0.000689674197908908 0 0 0
"локтями" 0.00286079377491275 0.00115438116511691 0.00671587161939812 0.00391173389778205 0.00106348472038328 0.000422356156052153 0.000689674197908908 0.00189062721557877 0.00260773192515809 0
"любезно" 0.00381439169988366 0.00346314349535073 0.000671587161939812 0.00260782259852136 0.00319045416114984 0.000422356156052153 0 0.000945313607789384 0.00521546385031619 0.00365076757388241
"любопытство" 0.00476798962485458 0.00404033407790918 0.00201476148581944 0.0021731854987678 0 0.00126706846815646 0 0.00189062721557877 0.00260773192515809 0.00547615136082361
"мест" 0.00238399481242729 0.00173157174767536 0.00268634864775925 0.00434637099753561 0.00425393888153312 0.000422356156052153 0.00206902259372672 0 0.00130386596257905 0
"молодому" 0.0033375927373982 0.00173157174767536 0 0.000869274199507122 0.0026587118009582 0.00126706846815646 0.00206902259372672 0.00850782247010446 0.00130386596257905 0.00365076757388241
"монастырь" 0.00143039688745637 0.00346314349535073 0.000671587161939812 0.0021731854987678 0.00638090832229968 0.00168942462420861 0 0.00189062721557877 0.00260773192515809 0
"нагнулся" 0.00190719584994183 0.00577190582558455 0 0 0.00319045416114984 0.00168942462420861 0.00137934839581782 0.00189062721557877 0.00391159788773714 0.00730153514776482
"надеть" 0.00286079377491275 0.00173157174767536 0.00335793580969906 0.00478100809728917 0.00106348472038328 0 0.00206902259372672 0.000945313607789384 0.00260773192515809 0.00365076757388241
"надеяться" 0.000953597924970915 0.00230876233023382 0.00201476148581944 0.00130391129926068 0.00319045416114984 0.00295649309236507 0.00206902259372672 0.00189062721557877 0.00260773192515809 0.00547615136082361
"называла" 0.000953597924970915 0 0.00201476148581944 0.00347709679802849 0.00212696944076656 0.00211178078026076 0.00551739358327126 0.00378125443115754 0 0.0018253837869412
"направление" 0.000953597924970915 0.000577190582558455 0.00335793580969906 0.00173854839901424 0.00159522708057492 0.00295649309236507 0.00620706778118017 0.000945313607789384 0.00260773192515809 0.0018253837869412
"начальника" 0.000953597924970915 0.00115438116511691 0.00201476148581944 0.000434637099753561 0.00319045416114984 0.000422356156052153 0.00206902259372672 0.012289076901262 0.00391159788773714 0.0018253837869412
"неждановым" 0 0 0 0 0 0 0 0 0.0456353086902666 0
"ой" 0.00143039688745637 0.00115438116511691 0.00470111013357869 0.000434637099753561 0.00159522708057492 0.00126706846815646 0 0 0.00912706173805333 0.0164284540824708
"ольгой" 0 0 0.0194760276962546 0 0.00319045416114984 0 0 0 0 0
"оставались" 0.00143039688745637 0.00230876233023382 0.00134317432387962 0.00173854839901424 0.00425393888153312 0.00337884924841722 0.000689674197908908 0.00378125443115754 0.00130386596257905 0
"отчаянно" 0 0.00288595291279227 0.00201476148581944 0.00130391129926068 0.00319045416114984 0.00253413693631292 0.00206902259372672 0.00661719525452569 0.00260773192515809 0
"отыскивая" 0.000476798962485458 0 0.000671587161939812 0.00478100809728917 0.00106348472038328 0.00168942462420861 0.00620706778118017 0.0056718816467363 0.00130386596257905 0
"офицеры" 0.000476798962485458 0 0 0.000434637099753561 0.00053174236019164 0.000844712312104305 0.00275869679163563 0.0236328401947346 0 0.0018253837869412
"очки" 0.00143039688745637 0 0.00268634864775925 0.00304245969827493 0.00212696944076656 0.00253413693631292 0 0.0103984496856832 0 0
"париже" 0.000953597924970915 0.00173157174767536 0.00268634864775925 0.00130391129926068 0.00159522708057492 0.00506827387262583 0 0.00472656803894692 0.00130386596257905 0.00365076757388241
"петровны" 0.000476798962485458 0.00808066815581837 0.000671587161939812 0 0.0101031048436412 0 0 0 0 0
"пишу" 0.00190719584994183 0.000577190582558455 0.00402952297163887 0.00347709679802849 0.00053174236019164 0.00295649309236507 0.00137934839581782 0.00283594082336815 0.00391159788773714 0
"подозревал" 0.0033375927373982 0.00173157174767536 0.00201476148581944 0.00347709679802849 0 0.00168942462420861 0.00137934839581782 0.000945313607789384 0.00521546385031619 0.00547615136082361
"подумав" 0.00143039688745637 0.00173157174767536 0.00134317432387962 0.00130391129926068 0.00425393888153312 0.00295649309236507 0.00275869679163563 0 0.00260773192515809 0.00547615136082361
"позвать" 0.00190719584994183 0 0.00134317432387962 0.00391173389778205 0.00372219652134148 0.00337884924841722 0.00137934839581782 0 0.00260773192515809 0.0018253837869412
"позвонил" 0.00190719584994183 0.00461752466046764 0 0.00130391129926068 0.00212696944076656 0.00295649309236507 0.00413804518745345 0 0.00260773192515809 0.0018253837869412
"покраснев" 0.00286079377491275 0 0.000671587161939812 0.00130391129926068 0.00159522708057492 0.00168942462420861 0.0110347871665425 0.00189062721557877 0 0
"полным" 0.00190719584994183 0.00173157174767536 0.00201476148581944 0.00347709679802849 0.00106348472038328 0.00253413693631292 0.00137934839581782 0.00378125443115754 0.00391159788773714 0
"помнить" 0.00238399481242729 0.00173157174767536 0.00201476148581944 0.00391173389778205 0.00106348472038328 0.00211178078026076 0.00275869679163563 0.00283594082336815 0.00130386596257905 0
"помолчал" 0.00190719584994183 0.00346314349535073 0 0.000434637099753561 0.00106348472038328 0 0.00551739358327126 0.0056718816467363 0.00651932981289523 0.00547615136082361
"поражен" 0.00858238132473824 0.00230876233023382 0.000671587161939812 0.000869274199507122 0.00106348472038328 0.00168942462420861 0.00137934839581782 0 0.00260773192515809 0
"поставила" 0 0.00288595291279227 0.00134317432387962 0.00260782259852136 0.00372219652134148 0.00422356156052153 0.000689674197908908 0 0.00391159788773714 0.0018253837869412
"праздник" 0.00143039688745637 0 0.00805904594327775 0.00304245969827493 0.00106348472038328 0.000844712312104305 0.000689674197908908 0.0056718816467363 0.00130386596257905 0.0018253837869412
"представь" 0.000953597924970915 0.00230876233023382 0.00201476148581944 0.000869274199507122 0.00053174236019164 0.00464591771657368 0.00206902259372672 0.000945313607789384 0.00912706173805333 0.0018253837869412
"признаться" 0.00238399481242729 0.00173157174767536 0.00201476148581944 0.00304245969827493 0 0.00168942462420861 0.00482771938536236 0.00189062721557877 0.00130386596257905 0.00547615136082361
"припомнил" 0.00524478858734003 0.00519471524302609 0.00201476148581944 0.00260782259852136 0.00159522708057492 0.00126706846815646 0 0 0 0
"прислала" 0.00238399481242729 0.00519471524302609 0 0.00304245969827493 0.00159522708057492 0.00253413693631292 0.00206902259372672 0 0.00130386596257905 0.0018253837869412
"причину" 0.00143039688745637 0.000577190582558455 0.00268634864775925 0.0021731854987678 0.00159522708057492 0.00253413693631292 0.00482771938536236 0.00283594082336815 0.00130386596257905 0.00365076757388241
"приятное" 0.00238399481242729 0.00230876233023382 0.00134317432387962 0.000869274199507122 0.00212696944076656 0.00168942462420861 0.00551739358327126 0.00472656803894692 0 0.0018253837869412
"прямой" 0.00286079377491275 0.000577190582558455 0.00470111013357869 0.00260782259852136 0.00106348472038328 0.00295649309236507 0.00137934839581782 0.00283594082336815 0.00130386596257905 0
"пустите" 0.000476798962485458 0.00115438116511691 0.00268634864775925 0.00912737909482478 0.00106348472038328 0.00126706846815646 0 0.00189062721557877 0 0
"разумихину" 0 0.0202016703895459 0 0 0 0 0 0 0 0
"расспрашивать" 0.0033375927373982 0.00404033407790918 0 0.000434637099753561 0.00159522708057492 0.00211178078026076 0.00344837098954454 0.00189062721557877 0.00651932981289523 0
"родителей" 0.00286079377491275 0.00115438116511691 0.00402952297163887 0.00173854839901424 0.00212696944076656 0.00211178078026076 0.00206902259372672 0.000945313607789384 0.00130386596257905 0.00547615136082361
"рукава" 0.000476798962485458 0 0.00470111013357869 0.00130391129926068 0.00106348472038328 0.00211178078026076 0.00344837098954454 0.00756250886231507 0.00391159788773714 0.0018253837869412
"сафьянос" 0 0 0 0 0.0186109826067074 0 0 0 0 0
"саша" 0 0 0 0 0.00053174236019164 0.0143601093057732 0 0 0 0
"семье" 0.000476798962485458 0.00115438116511691 0 0.00130391129926068 0.00691265068249132 0.00295649309236507 0.00551739358327126 0 0.00130386596257905 0
"серьезное" 0.00238399481242729 0.00173157174767536 0.00134317432387962 0.00347709679802849 0.00159522708057492 0.00211178078026076 0.00275869679163563 0.00472656803894692 0 0
"след" 0.00190719584994183 0.00346314349535073 0.00268634864775925 0.00434637099753561 0.00053174236019164 0.00253413693631292 0 0 0.00391159788773714 0.0018253837869412
"служба" 0.000476798962485458 0.00230876233023382 0.00335793580969906 0.00173854839901424 0.00478568124172476 0.00337884924841722 0 0.00283594082336815 0.00130386596257905 0
"смеет" 0.000476798962485458 0.00230876233023382 0.00268634864775925 0.00478100809728917 0.00053174236019164 0.00380120540446937 0.00137934839581782 0.000945313607789384 0.00130386596257905 0.0018253837869412
"смеетесь" 0.00810558236225278 0.00404033407790918 0.000671587161939812 0.00173854839901424 0.00159522708057492 0 0.000689674197908908 0 0.00130386596257905 0.0018253837869412
"смирно" 0.000953597924970915 0.00173157174767536 0.00268634864775925 0.00695419359605697 0.00159522708057492 0.000844712312104305 0 0.00283594082336815 0.00260773192515809 0
"снисходительно" 0.000953597924970915 0 0.00134317432387962 0.00391173389778205 0.00372219652134148 0.000844712312104305 0.000689674197908908 0 0.00651932981289523 0.0127776865085884
"собирается" 0.00190719584994183 0.00115438116511691 0.00134317432387962 0.00391173389778205 0.00319045416114984 0.00168942462420861 0.00137934839581782 0 0.00782319577547428 0
"сообразить" 0.00190719584994183 0.00577190582558455 0.00268634864775925 0 0.00372219652134148 0.00126706846815646 0.000689674197908908 0.000945313607789384 0.00521546385031619 0.0018253837869412
"состояла" 0.0033375927373982 0.00230876233023382 0.000671587161939812 0.000869274199507122 0.00106348472038328 0.000422356156052153 0.00482771938536236 0.00661719525452569 0.00391159788773714 0.0018253837869412
"спали" 0.00143039688745637 0.00230876233023382 0.00268634864775925 0.00173854839901424 0.0053174236019164 0.00253413693631292 0 0 0.00391159788773714 0.0018253837869412
"страдание" 0.0033375927373982 0.00865785873837682 0.000671587161939812 0.00260782259852136 0.00106348472038328 0.000422356156052153 0.00137934839581782 0.000945313607789384 0 0
"странного" 0.00619838651231095 0.00346314349535073 0 0 0.00212696944076656 0.00253413693631292 0.00275869679163563 0 0.00260773192515809 0
"страшное" 0.000953597924970915 0.00461752466046764 0.00402952297163887 0.000869274199507122 0.00159522708057492 0.00295649309236507 0.00413804518745345 0.000945313607789384 0 0
"судьбы" 0.00381439169988366 0.00230876233023382 0.00201476148581944 0.00347709679802849 0.00106348472038328 0.00168942462420861 0.000689674197908908 0.00283594082336815 0.00260773192515809 0
"существование" 0.000953597924970915 0.000577190582558455 0.00402952297163887 0.0021731854987678 0 0.00675769849683444 0.00137934839581782 0.000945313607789384 0.00130386596257905 0.0018253837869412
"тихий" 0.00143039688745637 0.000577190582558455 0.00268634864775925 0.0021731854987678 0.00584916596210804 0.00295649309236507 0.000689674197908908 0 0.00391159788773714 0
"убеждение" 0.00810558236225278 0.00115438116511691 0.00268634864775925 0.000434637099753561 0.00053174236019164 0.00295649309236507 0.00206902259372672 0 0 0
"увидя" 0.00190719584994183 0.000577190582558455 0.0053726972955185 0.00347709679802849 0.00478568124172476 0.00211178078026076 0 0 0 0
"угадал" 0.00572158754982549 0.00346314349535073 0.00201476148581944 0.00391173389778205 0 0.000422356156052153 0.00137934839581782 0.00189062721557877 0 0
"умна" 0.00190719584994183 0.00173157174767536 0.00134317432387962 0.00260782259852136 0.00159522708057492 0.00549063002867798 0 0.000945313607789384 0.00260773192515809 0.0018253837869412
"университете" 0.000953597924970915 0.00519471524302609 0.00134317432387962 0.00347709679802849 0.0026587118009582 0.00253413693631292 0.00206902259372672 0 0 0
"усмехнулась" 0.00238399481242729 0 0.0141033304007361 0.000434637099753561 0 0.000422356156052153 0.000689674197908908 0 0.00260773192515809 0.00730153514776482
"успокоиться" 0.00476798962485458 0.00115438116511691 0.00134317432387962 0.000869274199507122 0.00212696944076656 0.00380120540446937 0.00344837098954454 0 0 0.0018253837869412
"уходить" 0.00667518547479641 0.00519471524302609 0.00201476148581944 0.00130391129926068 0.00053174236019164 0.000422356156052153 0.00137934839581782 0.000945313607789384 0.00130386596257905 0
"участием" 0.00143039688745637 0.00173157174767536 0.00201476148581944 0.0021731854987678 0.0053174236019164 0.000422356156052153 0.00137934839581782 0.00378125443115754 0.00260773192515809 0.00365076757388241
"целковых" 0.00619838651231095 0.006349096408143 0.00402952297163887 0 0.00159522708057492 0.000844712312104305 0 0 0 0
"чистый" 0.00143039688745637 0.00173157174767536 0.00201476148581944 0.00391173389778205 0.00425393888153312 0.00295649309236507 0.000689674197908908 0 0.00130386596257905 0
"шаль" 0.000476798962485458 0 0.00470111013357869 0.00695419359605697 0 0.00253413693631292 0.000689674197908908 0.00189062721557877 0 0.00365076757388241
"шеи" 0.000953597924970915 0.000577190582558455 0.00268634864775925 0.00304245969827493 0.00106348472038328 0.00295649309236507 0.00206902259372672 0.00472656803894692 0.00260773192515809 0.00365076757388241
"шляпе" 0.000476798962485458 0.00115438116511691 0.00134317432387962 0.00130391129926068 0.00212696944076656 0.00337884924841722 0.00689674197908908 0.00283594082336815 0.00130386596257905 0.0018253837869412
"шопотом" 0.00143039688745637 0 0.00335793580969906 0 0 0 0.00689674197908908 0.0160703313324195 0 0
"шутки" 0.00286079377491275 0.000577190582558455 0.00134317432387962 0.00304245969827493 0.00319045416114984 0.00168942462420861 0.00275869679163563 0.00283594082336815 0.00260773192515809 0
"юноша" 0.00190719584994183 0.00115438116511691 0.000671587161939812 0.00304245969827493 0.0026587118009582 0.00295649309236507 0.00137934839581782 0.0056718816467363 0.00130386596257905 0
"языке" 0.00143039688745637 0.000577190582558455 0 0.0021731854987678 0.0026587118009582 0.00126706846815646 0.00344837098954454 0.00472656803894692 0.00782319577547428 0.00365076757388241
"ai" 0 0.000577190582558455 0 0.000869274199507122 0 0.00168942462420861 0 0.0226875265869452 0.00521546385031619 0
"on" 0.000476798962485458 0 0 0.000869274199507122 0 0.000422356156052153 0 0.0283594082336815 0.00130386596257905 0
"prince" 0.000476798962485458 0 0.000671587161939812 0.0021731854987678 0 0 0 0.0264687810181028 0 0
"бить" 0.000476798962485458 0.00461752466046764 0.00201476148581944 0.00130391129926068 0.00425393888153312 0.000844712312104305 0.000689674197908908 0.00472656803894692 0.00260773192515809 0.0018253837869412
"благодарен" 0.0033375927373982 0 0.00335793580969906 0.000434637099753561 0.00159522708057492 0.00168942462420861 0.00413804518745345 0.000945313607789384 0.00782319577547428 0.0018253837869412
"бледное" 0.00238399481242729 0.006349096408143 0.000671587161939812 0.0021731854987678 0.00106348472038328 0.000844712312104305 0.000689674197908908 0.00283594082336815 0 0.00730153514776482
"богат" 0.000953597924970915 0.00230876233023382 0.00268634864775925 0.00173854839901424 0.00053174236019164 0.00422356156052153 0.00137934839581782 0.0056718816467363 0 0.0018253837869412
"бодростину" 0 0 0 0 0 0.0143601093057732 0 0 0 0
"бойтесь" 0.000476798962485458 0.00115438116511691 0 0.00565028229679629 0.0026587118009582 0.00253413693631292 0.00137934839581782 0 0.00521546385031619 0.0018253837869412
"болезненно" 0.000476798962485458 0.00519471524302609 0.00335793580969906 0.00130391129926068 0.0026587118009582 0.00211178078026076 0.00206902259372672 0.000945313607789384 0.00130386596257905 0.0018253837869412
"боязливо" 0.00143039688745637 0.00115438116511691 0.00671587161939812 0.00738883069581053 0 0 0 0 0 0.00365076757388241
"васильевне" 0 0 0 0.00347709679802849 0 0.010981260057356 0 0 0 0
"вдобавок" 0.00429119066236912 0.00115438116511691 0.000671587161939812 0.000869274199507122 0.00372219652134148 0.00506827387262583 0 0 0 0.0018253837869412
"велика" 0.000476798962485458 0.000577190582558455 0.00402952297163887 0.0021731854987678 0.00425393888153312 0.00422356156052153 0.000689674197908908 0 0 0.00365076757388241
"верстах" 0.000953597924970915 0.000577190582558455 0.00671587161939812 0 0 0.00211178078026076 0.00206902259372672 0.0056718816467363 0.00651932981289523 0.00365076757388241
