"karamzin_igr1" "karamzin_igr2" "kareev_istorica" "kareev_obschiy" "klyuchevky_boyarskaya1" "klyuchevky_boyarskaya2" "klyuchevky_skazania" "platonov_godunov" "platonov_grozny" "rozhkov_trud" "solovyev_rossii1" "solovyev_rossii2"
"особым" 0 0 0.00150364634238027 0.00605363520794237 0.0119896090055285 0.003951111579391 0 0.0081799591002045 0.00335931201289976 0.00210526315789474 0 0.00122697881007595
"отметить" 0 0 0.00451093902714082 0.0141251488185322 0.00266435755678412 0.00263407438626067 0 0.00204498977505112 0.00671862402579952 0.0126315789473684 0 0
"отмстить" 0.0108889760006969 0.0268065714395129 0 0 0 0.00131703719313033 0 0 0 0 0 0.00368093643022785
"отряды" 0.00217779520013938 0 0 0 0 0 0.00577567286588888 0.00204498977505112 0.0235151840902983 0 0.00371356068577087 0.00858885167053165
"печенегам" 0.0108889760006969 0.00191475510282235 0 0 0.00133217877839206 0 0 0 0 0 0.0185678034288544 0.00122697881007595
"победою" 0.0152445664009757 0.00957377551411175 0 0.00403575680529491 0 0 0 0.00204498977505112 0 0 0.00247570712384725 0.0073618728604557
"повод" 0.00217779520013938 0.00191475510282235 0.00300729268476054 0 0 0.00131703719313033 0.00433175464941666 0.00408997955010225 0.0167965600644988 0 0.00247570712384725 0.0073618728604557
"подати" 0.00217779520013938 0 0 0 0 0.00658518596565167 0.0072195910823611 0.00408997955010225 0 0.0168421052631579 0.00247570712384725 0
"подчиненных" 0 0 0.00150364634238027 0.00201787840264746 0.00799307267035236 0.011853334738173 0 0.00204498977505112 0 0.00210526315789474 0.00371356068577087 0.00122697881007595
"политическому" 0 0 0.00150364634238027 0.00403575680529491 0.0159861453407047 0.00658518596565167 0 0.00204498977505112 0.00335931201289976 0.00210526315789474 0 0
"полоцких" 0 0.0114885306169341 0 0 0.00133217877839206 0 0 0 0 0 0.0049514142476945 0.0147237457209114
"получала" 0 0 0 0.00201787840264746 0.00399653633517618 0.00658518596565167 0.01299526394825 0.00204498977505112 0 0.00210526315789474 0.00371356068577087 0
"получать" 0.00217779520013938 0.00191475510282235 0.00150364634238027 0.00403575680529491 0.00133217877839206 0.00131703719313033 0.00288783643294444 0.00408997955010225 0 0.00210526315789474 0.00742712137154175 0.00613489405037975
"поставили" 0.00217779520013938 0.00191475510282235 0 0 0.00532871511356824 0.00131703719313033 0 0.00613496932515337 0.00671862402579952 0 0.00371356068577087 0.0098158304806076
"поставлены" 0.00217779520013938 0 0.00451093902714082 0.00201787840264746 0 0 0.00433175464941666 0.0143149284253579 0.00671862402579952 0.00210526315789474 0.00618926780961812 0
"постоянных" 0 0 0.00150364634238027 0 0.00932525144874442 0.007902223158782 0.00866350929883331 0.00204498977505112 0.00671862402579952 0 0 0
"почвы" 0 0 0.00300729268476054 0.00807151361058983 0 0.00263407438626067 0.00577567286588888 0.00204498977505112 0.00335931201289976 0.0126315789473684 0.00371356068577087 0
"появляются" 0 0 0 0.00403575680529491 0.0119896090055285 0.007902223158782 0 0 0 0.0105263157894737 0.00123785356192362 0
"предмета" 0.00435559040027876 0 0.0270656341628449 0.00201787840264746 0 0 0.00144391821647222 0 0 0 0.00123785356192362 0
"представителем" 0 0 0.00300729268476054 0.00201787840264746 0.00799307267035236 0.00263407438626067 0 0.00204498977505112 0 0.00421052631578947 0.0049514142476945 0.00613489405037975
"представления" 0.00217779520013938 0 0.00902187805428163 0.00807151361058983 0 0.00263407438626067 0.0101074275153055 0.00613496932515337 0 0 0 0
"прибавить" 0.00435559040027876 0 0.00601458536952109 0 0.00133217877839206 0.003951111579391 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.0147368421052632 0.00247570712384725 0.00122697881007595
"примером" 0.0108889760006969 0.0114885306169341 0.00300729268476054 0.00201787840264746 0.00133217877839206 0.00131703719313033 0.00433175464941666 0 0 0.00421052631578947 0.00123785356192362 0.00122697881007595
"принадлежала" 0.00435559040027876 0.00191475510282235 0 0.00201787840264746 0.00266435755678412 0.00526814877252134 0.0072195910823611 0.00408997955010225 0 0.00210526315789474 0.00371356068577087 0.0024539576201519
"присяге" 0 0 0 0 0.00133217877839206 0.0144874091244337 0 0.0122699386503067 0.00335931201289976 0 0.0049514142476945 0
"притязаний" 0 0 0.00150364634238027 0 0.00932525144874442 0.007902223158782 0 0.0081799591002045 0.00335931201289976 0.00210526315789474 0.00247570712384725 0.00122697881007595
"причиной" 0 0 0.00451093902714082 0.00201787840264746 0.00932525144874442 0.00263407438626067 0.00288783643294444 0 0 0.0168421052631579 0 0
"провинции" 0 0 0.00300729268476054 0.0302681760397118 0.00133217877839206 0.00131703719313033 0 0 0 0.00631578947368421 0.00123785356192362 0
"продажи" 0.00217779520013938 0.00191475510282235 0.00300729268476054 0.00403575680529491 0 0 0.01299526394825 0 0.0100779360386993 0.00842105263157895 0.00123785356192362 0
"псковской" 0.00653338560041814 0.0038295102056447 0 0 0.0173183241190968 0.00263407438626067 0 0 0 0.00631578947368421 0 0
"раба" 0 0.0114885306169341 0 0.00403575680529491 0 0 0.00144391821647222 0.00613496932515337 0.00335931201289976 0 0.0123785356192362 0
"рабочие" 0 0 0 0 0.00266435755678412 0.00263407438626067 0 0.00613496932515337 0.00335931201289976 0.0315789473684211 0 0
"расстоянии" 0.00217779520013938 0 0.00150364634238027 0.00201787840264746 0.00133217877839206 0 0.0216587732470833 0 0 0 0.00371356068577087 0.00122697881007595
"реальных" 0 0 0.0135328170814224 0.00201787840264746 0 0 0 0 0 0.0273684210526316 0 0
"ростовской" 0 0.0038295102056447 0 0 0.00399653633517618 0 0.00144391821647222 0.00204498977505112 0 0 0.0111406820573126 0.00858885167053165
"руссы" 0 0 0 0 0 0 0 0 0 0 0.0284706319242434 0
"свенельд" 0.0152445664009757 0 0 0 0 0 0 0 0 0 0.019805656990778 0
"святых" 0.00435559040027876 0.0134032857197564 0.00451093902714082 0 0 0 0 0.00408997955010225 0 0.00631578947368421 0.0049514142476945 0.0024539576201519
"селе" 0.00217779520013938 0.00191475510282235 0.00150364634238027 0 0.00266435755678412 0.00921926035191234 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.00247570712384725 0.00613489405037975
"серебро" 0.00653338560041814 0.0038295102056447 0 0 0 0.00131703719313033 0.00577567286588888 0.00408997955010225 0.00335931201289976 0.00631578947368421 0.00618926780961812 0.0024539576201519
"служила" 0.00435559040027876 0 0.00150364634238027 0.00403575680529491 0.00532871511356824 0.00921926035191234 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.00247570712384725 0.00122697881007595
"служило" 0.00871118080055752 0 0 0.00201787840264746 0.00532871511356824 0.00658518596565167 0.00144391821647222 0.0081799591002045 0 0 0.0049514142476945 0
"служилый" 0 0 0 0 0.0186505028974888 0 0.00866350929883331 0.00613496932515337 0 0 0 0
"совещания" 0 0 0 0 0.00932525144874442 0.0171214835106943 0.00144391821647222 0 0 0 0.00123785356192362 0.00122697881007595
"сообщает" 0.0108889760006969 0 0.00150364634238027 0.00403575680529491 0.00133217877839206 0.00131703719313033 0.0072195910823611 0.0122699386503067 0 0 0.00123785356192362 0.00122697881007595
"спасения" 0.0108889760006969 0.0114885306169341 0.00150364634238027 0.00403575680529491 0.00266435755678412 0 0.00144391821647222 0.00204498977505112 0 0.00421052631578947 0.00247570712384725 0.00122697881007595
"справедливость" 0.00653338560041814 0.0153180408225788 0.00300729268476054 0 0 0.00131703719313033 0.00144391821647222 0.00204498977505112 0 0.00631578947368421 0.00371356068577087 0.00122697881007595
"старое" 0.00217779520013938 0 0.0105255243966619 0.00807151361058983 0.00399653633517618 0.00526814877252134 0 0.00408997955010225 0.00335931201289976 0 0 0.00122697881007595
"старшинству" 0 0.00191475510282235 0 0 0.00266435755678412 0.003951111579391 0 0 0 0 0.0049514142476945 0.0159507245309874
"степь" 0 0 0 0 0.00799307267035236 0.00131703719313033 0.00433175464941666 0 0 0 0.00742712137154175 0.00858885167053165
"стрелы" 0.00435559040027876 0.0038295102056447 0 0.00201787840264746 0 0 0.0101074275153055 0 0 0 0.00742712137154175 0.00613489405037975
"существовать" 0.00217779520013938 0 0.0120291707390422 0.0100893920132373 0 0.00131703719313033 0 0.00204498977505112 0.00335931201289976 0.00631578947368421 0.00371356068577087 0
"такова" 0 0 0.00150364634238027 0.00605363520794237 0 0.003951111579391 0.00433175464941666 0.00613496932515337 0.00335931201289976 0.00842105263157895 0.0049514142476945 0.00122697881007595
"твоя" 0.00217779520013938 0.0114885306169341 0 0 0 0.00263407438626067 0.00144391821647222 0 0 0 0.00618926780961812 0.0098158304806076
"текущие" 0 0 0 0 0.0119896090055285 0.0171214835106943 0 0 0.00335931201289976 0 0 0
"торговый" 0.00435559040027876 0.00191475510282235 0 0.00403575680529491 0.0066608938919603 0.00263407438626067 0.0072195910823611 0 0 0.0105263157894737 0.00123785356192362 0
"трое" 0 0 0 0 0.00532871511356824 0.003951111579391 0.00577567286588888 0 0.00335931201289976 0.00421052631578947 0.00371356068577087 0.0073618728604557
"тюрьму" 0 0 0 0 0.00266435755678412 0.00526814877252134 0.0144391821647222 0.00408997955010225 0.00671862402579952 0 0.00123785356192362 0.0024539576201519
"управители" 0 0 0 0 0.0186505028974888 0.0105362975450427 0.00144391821647222 0 0 0 0 0
"условиями" 0 0 0.00451093902714082 0.00403575680529491 0 0.00263407438626067 0.00144391821647222 0.00204498977505112 0 0.0231578947368421 0.00247570712384725 0.00122697881007595
"установление" 0 0 0.0120291707390422 0.0121072704158847 0.00133217877839206 0 0 0.0081799591002045 0 0.00421052631578947 0.00247570712384725 0
"ученые" 0.00435559040027876 0 0.0195474024509435 0.00403575680529491 0 0.00263407438626067 0 0.00204498977505112 0 0.00210526315789474 0.00247570712384725 0
"хан" 0.0217779520013938 0.00574426530846705 0 0 0 0 0.00288783643294444 0.00613496932515337 0.00335931201289976 0 0.00247570712384725 0.0024539576201519
"хотелось" 0.00217779520013938 0.00191475510282235 0.00150364634238027 0 0 0.003951111579391 0.00144391821647222 0 0.00335931201289976 0.00210526315789474 0.00371356068577087 0.0134967669108354
"хii" 0 0 0 0 0.0239792180110571 0 0 0 0 0.0105263157894737 0 0
"царским" 0.00217779520013938 0 0 0 0 0.00921926035191234 0.0072195910823611 0.0143149284253579 0.00671862402579952 0 0.00123785356192362 0
"царьград" 0.0217779520013938 0.00574426530846705 0 0 0.00133217877839206 0 0 0 0 0 0.00866497493346537 0.0024539576201519
"целях" 0 0 0.0210510487933238 0.00201787840264746 0 0 0 0.0081799591002045 0.013437248051599 0 0 0
"цивилизаций" 0 0 0 0.0464112032608915 0 0 0 0 0 0 0 0
"черными" 0.00653338560041814 0.0076590204112894 0 0 0.00399653633517618 0 0 0 0 0.00210526315789474 0.00247570712384725 0.0122697881007595
"числом" 0.00653338560041814 0.00574426530846705 0 0 0.00133217877839206 0.00131703719313033 0.0115513457317778 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.0049514142476945 0
"ad" 0 0 0.00902187805428163 0.00201787840264746 0 0 0.0231026914635555 0 0 0 0 0
"der" 0 0 0.016540109766183 0 0.00532871511356824 0.003951111579391 0.00433175464941666 0.00204498977505112 0 0.00210526315789474 0 0
"und" 0 0 0.00601458536952109 0 0 0.003951111579391 0.0173270185976666 0.0081799591002045 0 0 0 0
"бельского" 0 0 0 0 0.00133217877839206 0.00131703719313033 0.00144391821647222 0.0347648261758691 0.00671862402579952 0 0 0
"беспрестанно" 0.0152445664009757 0.00957377551411175 0 0 0 0.00131703719313033 0 0.00613496932515337 0.00335931201289976 0 0.00371356068577087 0.0024539576201519
"близких" 0 0 0.00150364634238027 0 0.00266435755678412 0.00658518596565167 0 0.0081799591002045 0.00335931201289976 0 0.00742712137154175 0.00368093643022785
"бой" 0.00871118080055752 0.0038295102056447 0 0 0.00532871511356824 0 0.0115513457317778 0.00204498977505112 0 0 0.00247570712384725 0.00122697881007595
"вежи" 0.00435559040027876 0.00957377551411175 0 0 0 0 0 0 0.00335931201289976 0 0.0049514142476945 0.0122697881007595
"верст" 0 0.00191475510282235 0 0 0.00399653633517618 0 0.00144391821647222 0.00408997955010225 0 0.0210526315789474 0.00247570712384725 0.00368093643022785
"взят" 0 0.00191475510282235 0 0 0 0.00263407438626067 0.00144391821647222 0.00204498977505112 0.00671862402579952 0 0.00371356068577087 0.0147237457209114
"властию" 0.0130667712008363 0.00574426530846705 0 0 0 0.003951111579391 0 0.00408997955010225 0.00335931201289976 0 0.00618926780961812 0.0024539576201519
"внуки" 0.00217779520013938 0.0038295102056447 0.00150364634238027 0 0.00932525144874442 0 0 0 0 0 0.0049514142476945 0.00858885167053165
"внутреннее" 0.00435559040027876 0 0.00601458536952109 0.00403575680529491 0.00266435755678412 0.00131703719313033 0.00144391821647222 0.0081799591002045 0.0100779360386993 0 0.00247570712384725 0.00122697881007595
"водою" 0.00871118080055752 0.0153180408225788 0 0 0 0 0.00288783643294444 0 0 0 0.009902828495389 0
"военной" 0 0 0.00150364634238027 0.00605363520794237 0.0066608938919603 0 0.00866350929883331 0.00204498977505112 0.013437248051599 0.00210526315789474 0.00123785356192362 0
"вождь" 0.00217779520013938 0.0038295102056447 0.00150364634238027 0.00403575680529491 0.00133217877839206 0.00131703719313033 0 0 0 0.00210526315789474 0.0160920963050071 0
"возникновения" 0 0 0.0150364634238027 0.0161430272211797 0.00266435755678412 0 0 0 0.00335931201289976 0.00210526315789474 0 0
"возьмем" 0.00217779520013938 0.00574426530846705 0.00300729268476054 0.00201787840264746 0 0 0 0 0 0.0210526315789474 0.00247570712384725 0.00368093643022785
"волостях" 0 0 0 0 0.00532871511356824 0 0 0 0.0100779360386993 0 0.0049514142476945 0.0134967669108354
"вольные" 0.00217779520013938 0 0.00451093902714082 0 0.0146539665623127 0.003951111579391 0.00144391821647222 0.00408997955010225 0 0 0.00123785356192362 0
"впредь" 0.00217779520013938 0.0038295102056447 0 0.00201787840264746 0 0.015804446317564 0 0.00613496932515337 0.0100779360386993 0 0 0
"временам" 0.00435559040027876 0 0.00751823171190136 0.00403575680529491 0.00399653633517618 0.00526814877252134 0.00433175464941666 0 0.00335931201289976 0 0.00247570712384725 0
"выгнали" 0.00217779520013938 0.0114885306169341 0 0 0.00266435755678412 0 0 0 0 0 0.00123785356192362 0.0147237457209114
"выдать" 0 0.0114885306169341 0 0.00201787840264746 0.00532871511356824 0.00131703719313033 0.00144391821647222 0.00408997955010225 0 0 0.00247570712384725 0.00613489405037975
"голода" 0.0108889760006969 0.0038295102056447 0 0 0 0 0.00288783643294444 0.00204498977505112 0 0.00421052631578947 0.00618926780961812 0.00613489405037975
"гор" 0.0130667712008363 0.0076590204112894 0.00300729268476054 0.00201787840264746 0 0 0.00866350929883331 0 0 0 0.00371356068577087 0
"грабить" 0.00435559040027876 0.0153180408225788 0 0 0.00133217877839206 0 0.00144391821647222 0 0.00671862402579952 0 0.00371356068577087 0.00613489405037975
"гражданские" 0.0152445664009757 0.00957377551411175 0 0.00403575680529491 0.00266435755678412 0.00131703719313033 0.00144391821647222 0 0 0.00631578947368421 0.00123785356192362 0
"двинулся" 0 0 0 0 0 0 0.00144391821647222 0 0 0 0.0111406820573126 0.0147237457209114
"дворянами" 0 0 0 0 0.0066608938919603 0.0184385207038247 0.00288783643294444 0.00204498977505112 0 0 0 0
"дворянина" 0 0 0 0 0.00266435755678412 0.015804446317564 0.0072195910823611 0.00408997955010225 0 0.00210526315789474 0 0
"действовало" 0 0 0 0 0.00799307267035236 0.00921926035191234 0.00288783643294444 0.00408997955010225 0.00335931201289976 0.00421052631578947 0.00247570712384725 0
"дикие" 0.0108889760006969 0.0076590204112894 0.00300729268476054 0 0 0 0.00577567286588888 0 0 0 0.0049514142476945 0.00368093643022785
"дир" 0.0152445664009757 0.00191475510282235 0 0 0.00133217877839206 0 0 0 0 0 0.0160920963050071 0
"доброго" 0.00217779520013938 0.0114885306169341 0 0 0.00133217877839206 0.003951111579391 0 0.00408997955010225 0 0 0.00247570712384725 0.00858885167053165
"дог" 0 0 0 0 0.00932525144874442 0.015804446317564 0 0 0 0.00631578947368421 0 0
"доказывает" 0.0152445664009757 0.0076590204112894 0.00451093902714082 0 0 0 0 0 0 0.00421052631578947 0.00371356068577087 0.00368093643022785
"документов" 0 0 0.0135328170814224 0 0.00399653633517618 0.00263407438626067 0 0.0143149284253579 0.00335931201289976 0 0 0
"древнему" 0.017422361601115 0.00957377551411175 0.00150364634238027 0.00807151361058983 0.00266435755678412 0 0 0.00204498977505112 0 0 0.00123785356192362 0
"древнюю" 0.00653338560041814 0.00957377551411175 0.00150364634238027 0.0141251488185322 0.00133217877839206 0 0.00144391821647222 0 0.00335931201289976 0.00210526315789474 0.00247570712384725 0
"ездить" 0.00217779520013938 0.00191475510282235 0 0.00201787840264746 0.00266435755678412 0.00658518596565167 0.00577567286588888 0.00408997955010225 0 0 0.00247570712384725 0.0049079152403038
"желания" 0.00217779520013938 0.0038295102056447 0.00300729268476054 0 0.00133217877839206 0.00526814877252134 0.00144391821647222 0.00204498977505112 0.0100779360386993 0 0.00618926780961812 0.0024539576201519
"заключать" 0 0 0.00150364634238027 0 0.0066608938919603 0.003951111579391 0.0072195910823611 0.00204498977505112 0.00335931201289976 0 0.0049514142476945 0.0024539576201519
"замечания" 0.017422361601115 0.0114885306169341 0.00451093902714082 0 0 0 0.00288783643294444 0 0.00335931201289976 0.00421052631578947 0 0
"заодно" 0 0.00574426530846705 0.00150364634238027 0.00201787840264746 0.00133217877839206 0.00131703719313033 0 0 0.00335931201289976 0 0.00247570712384725 0.0147237457209114
"заслуживает" 0.00217779520013938 0 0.0180437561085633 0.00403575680529491 0.00133217877839206 0.00131703719313033 0.00288783643294444 0 0 0.00631578947368421 0 0
"заставили" 0.00217779520013938 0.00191475510282235 0.00300729268476054 0 0.00266435755678412 0.00658518596565167 0 0 0 0 0.0049514142476945 0.00858885167053165
"знатные" 0.00435559040027876 0.0038295102056447 0 0 0.0066608938919603 0.00658518596565167 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.0049514142476945 0
"иваном" 0 0 0.00300729268476054 0 0.0066608938919603 0.007902223158782 0 0 0.013437248051599 0 0 0.00613489405037975
"известиях" 0.00217779520013938 0 0.00300729268476054 0 0.00399653633517618 0.003951111579391 0.00577567286588888 0 0 0.00210526315789474 0.00866497493346537 0.00122697881007595
"империею" 0.0283113376018119 0.0038295102056447 0 0.00201787840264746 0 0 0 0 0 0 0.00742712137154175 0
"иностранца" 0.00217779520013938 0.00191475510282235 0.00300729268476054 0 0 0 0.0245466096800277 0.00204498977505112 0 0 0 0
"историографии" 0 0 0.0240583414780844 0 0.00133217877839206 0 0 0.00408997955010225 0.0100779360386993 0 0 0
"источника" 0.00217779520013938 0 0.0120291707390422 0.00807151361058983 0.00266435755678412 0.00526814877252134 0 0.00204498977505112 0 0.00210526315789474 0.00123785356192362 0
"источниками" 0 0 0.0270656341628449 0.00201787840264746 0 0.00131703719313033 0 0 0 0.00421052631578947 0 0
"италию" 0.0108889760006969 0 0.00150364634238027 0.0262324192344169 0 0 0.00144391821647222 0 0 0 0.00247570712384725 0
"казнь" 0.0152445664009757 0.00574426530846705 0 0 0.0066608938919603 0.003951111579391 0 0.00204498977505112 0.00335931201289976 0 0.00247570712384725 0
"католицизм" 0 0 0.00150364634238027 0.0423754464555966 0 0 0 0 0 0 0 0
"княжеское" 0.00217779520013938 0.00574426530846705 0 0 0.0146539665623127 0.00131703719313033 0 0.00204498977505112 0 0.00210526315789474 0.00371356068577087 0.00122697881007595
"комиссия" 0 0 0 0 0.00266435755678412 0.0250237066694763 0 0.00204498977505112 0 0 0 0
"конкретных" 0 0 0.0135328170814224 0 0 0 0 0 0.00335931201289976 0.0252631578947368 0 0
"константинополя" 0.0283113376018119 0.0038295102056447 0 0.00807151361058983 0 0 0 0.00204498977505112 0 0 0.00123785356192362 0.00122697881007595
"кочевников" 0 0 0 0.00403575680529491 0.00133217877839206 0.00131703719313033 0.0187709368141388 0 0 0 0.00618926780961812 0
"край" 0 0.00191475510282235 0 0.00201787840264746 0.00799307267035236 0 0.0101074275153055 0.0081799591002045 0.00671862402579952 0.00210526315789474 0 0
"кровию" 0.017422361601115 0.0229770612338682 0 0 0 0 0 0 0 0 0.00123785356192362 0.00122697881007595
"культуре" 0 0 0.00601458536952109 0.0322860544423593 0 0 0 0.00204498977505112 0 0.00210526315789474 0 0
"купец" 0 0.00957377551411175 0 0.00201787840264746 0.00532871511356824 0 0.0101074275153055 0 0 0.00421052631578947 0.00371356068577087 0
"материальной" 0 0 0.00300729268476054 0.00807151361058983 0 0 0.00144391821647222 0 0 0.00421052631578947 0.0148542427430835 0.00122697881007595
"медленно" 0.00435559040027876 0 0.00150364634238027 0.00201787840264746 0 0.00131703719313033 0.01299526394825 0 0.00335931201289976 0.00631578947368421 0.00371356068577087 0.00122697881007595
"миль" 0 0 0 0.00201787840264746 0 0 0.0288783643294444 0.00204498977505112 0 0 0 0
"мирные" 0.0108889760006969 0.0134032857197564 0 0.00201787840264746 0.00266435755678412 0 0.00144391821647222 0 0.00335931201289976 0 0.00371356068577087 0.0024539576201519
"миров" 0 0 0.00150364634238027 0.0262324192344169 0.00932525144874442 0 0 0 0 0 0 0.00122697881007595
"мое" 0.00217779520013938 0.0134032857197564 0 0 0.00133217877839206 0 0 0.00408997955010225 0 0 0.00247570712384725 0.0110428092906835
"молодых" 0 0.0038295102056447 0 0 0.00532871511356824 0.003951111579391 0.00288783643294444 0.00613496932515337 0.00671862402579952 0 0.00247570712384725 0.0049079152403038
"назван" 0.00435559040027876 0.0038295102056447 0.00300729268476054 0.00201787840264746 0.00799307267035236 0.00658518596565167 0 0.00204498977505112 0 0 0.00247570712384725 0.00122697881007595
"наказание" 0.00217779520013938 0.0076590204112894 0 0 0.0066608938919603 0 0.00866350929883331 0.00408997955010225 0.00335931201289976 0.00421052631578947 0.00123785356192362 0
"народности" 0 0 0.00601458536952109 0.00403575680529491 0.00133217877839206 0.00263407438626067 0 0 0 0 0.0160920963050071 0
"народным" 0.00653338560041814 0.00191475510282235 0.00150364634238027 0.00201787840264746 0.00532871511356824 0.0105362975450427 0 0 0.00335931201289976 0 0.00371356068577087 0
"начались" 0 0.00191475510282235 0 0 0 0 0.00288783643294444 0.0081799591002045 0.0100779360386993 0.00210526315789474 0.00123785356192362 0.0122697881007595
"начинают" 0.00435559040027876 0 0.00451093902714082 0 0 0.00131703719313033 0.00144391821647222 0.00204498977505112 0 0.0105263157894737 0.0111406820573126 0
"новагорода" 0.0130667712008363 0.0268065714395129 0 0 0 0 0 0 0.00335931201289976 0 0 0.00122697881007595
"обитали" 0.0348447232022301 0.00574426530846705 0 0 0 0 0.00144391821647222 0 0 0 0.00247570712384725 0
"обязательства" 0 0 0.00150364634238027 0 0.0066608938919603 0.011853334738173 0 0.00613496932515337 0.00671862402579952 0.00421052631578947 0 0
"оставляя" 0.0108889760006969 0.0038295102056447 0.00451093902714082 0.00201787840264746 0.00266435755678412 0.00131703719313033 0.00577567286588888 0.00408997955010225 0.00335931201289976 0 0 0.00122697881007595
"отдельной" 0 0 0.0120291707390422 0.00605363520794237 0 0 0 0 0 0.0147368421052632 0.00247570712384725 0.0024539576201519
"отказался" 0.00217779520013938 0.00957377551411175 0 0 0.00133217877839206 0.00131703719313033 0 0.00613496932515337 0.00335931201289976 0 0.0049514142476945 0.0073618728604557
"отце" 0.00217779520013938 0.00191475510282235 0 0 0.00799307267035236 0.00263407438626067 0.00144391821647222 0.00204498977505112 0 0 0.00371356068577087 0.00858885167053165
"пепел" 0.0108889760006969 0.0229770612338682 0 0 0 0 0.00433175464941666 0.00408997955010225 0 0 0 0
"племенам" 0.00217779520013938 0 0 0 0 0 0 0 0 0 0.0259949248003961 0
"племянники" 0 0.00574426530846705 0 0 0.00266435755678412 0.003951111579391 0 0 0.00671862402579952 0 0 0.0147237457209114
"победа" 0.00871118080055752 0.0134032857197564 0 0.00605363520794237 0 0 0 0.00408997955010225 0 0.00421052631578947 0 0.0049079152403038
"поганых" 0 0 0 0 0.00799307267035236 0.00263407438626067 0 0 0 0 0 0.0171777033410633
"пожалуй" 0 0 0.0150364634238027 0.0121072704158847 0.00133217877839206 0 0 0.00204498977505112 0 0 0.00247570712384725 0.0024539576201519
"покое" 0.00871118080055752 0.00957377551411175 0 0 0 0.00131703719313033 0.00144391821647222 0.00408997955010225 0 0.00421052631578947 0.00123785356192362 0.0073618728604557
"пользование" 0 0 0.00751823171190136 0 0.0106574302271365 0.00263407438626067 0.00144391821647222 0.00204498977505112 0.00335931201289976 0.00842105263157895 0 0
"полян" 0.00435559040027876 0 0 0 0.00266435755678412 0 0 0 0 0.00210526315789474 0.0210435105527016 0
"поместного" 0 0 0 0 0 0.023706669476346 0.00144391821647222 0.00204498977505112 0.00671862402579952 0 0 0
"поручил" 0.0108889760006969 0.0210623061310458 0 0 0 0.00263407438626067 0 0.00204498977505112 0.00671862402579952 0 0.00123785356192362 0
"порядку" 0 0 0.00150364634238027 0.00201787840264746 0.00799307267035236 0.00263407438626067 0.00288783643294444 0.00408997955010225 0.00335931201289976 0.00631578947368421 0 0.0049079152403038
"почву" 0 0 0.00150364634238027 0.00807151361058983 0.00133217877839206 0.00131703719313033 0.00433175464941666 0.00613496932515337 0 0.0105263157894737 0.00371356068577087 0.00122697881007595
"пошла" 0 0 0 0.00605363520794237 0.0066608938919603 0.00263407438626067 0.00288783643294444 0.00408997955010225 0 0.00421052631578947 0.00618926780961812 0.00122697881007595
"появления" 0 0 0.00300729268476054 0.00605363520794237 0.00266435755678412 0 0.00144391821647222 0.00613496932515337 0.00335931201289976 0.0105263157894737 0.0049514142476945 0.00122697881007595
"праздник" 0.00217779520013938 0.0076590204112894 0 0 0.00133217877839206 0 0 0.00204498977505112 0 0 0.0173299498669307 0.00122697881007595
"превосходство" 0 0.0038295102056447 0 0.00807151361058983 0.00266435755678412 0.00131703719313033 0 0.00408997955010225 0 0 0.0123785356192362 0.00122697881007595
"пределов" 0.00435559040027876 0.0076590204112894 0.00150364634238027 0.00605363520794237 0.00133217877839206 0.00263407438626067 0.00288783643294444 0 0 0.00421052631578947 0.00371356068577087 0.0024539576201519
"представляется" 0 0 0.00451093902714082 0.0121072704158847 0 0.00526814877252134 0.00144391821647222 0.0081799591002045 0.00335931201289976 0 0.00371356068577087 0
"представлял" 0.00217779520013938 0.0038295102056447 0 0 0.00266435755678412 0.00263407438626067 0.00577567286588888 0.0081799591002045 0.013437248051599 0 0.00123785356192362 0.0024539576201519
"преимущество" 0 0.00191475510282235 0.00451093902714082 0.00201787840264746 0.00399653633517618 0 0.00433175464941666 0.00408997955010225 0 0 0.0049514142476945 0.00613489405037975
"приемы" 0 0 0.0150364634238027 0.00201787840264746 0.0066608938919603 0.00131703719313033 0 0.00613496932515337 0 0.00421052631578947 0 0
"приехали" 0.00217779520013938 0.00191475510282235 0 0 0.00399653633517618 0.00131703719313033 0.00144391821647222 0.00204498977505112 0 0 0.00123785356192362 0.0159507245309874
"призвали" 0.00217779520013938 0.0172327959254011 0 0.00201787840264746 0 0 0 0 0 0 0.00742712137154175 0.00613489405037975
"принадлежат" 0.00653338560041814 0 0.00150364634238027 0.00605363520794237 0.00532871511356824 0.003951111579391 0.00144391821647222 0 0.00335931201289976 0.00631578947368421 0.00371356068577087 0
"прихода" 0 0 0 0.0100893920132373 0.00133217877839206 0.003951111579391 0.00433175464941666 0.00613496932515337 0.00335931201289976 0.00421052631578947 0.00123785356192362 0.00368093643022785
"продолжалась" 0.00217779520013938 0.00574426530846705 0 0 0 0 0.00288783643294444 0.00204498977505112 0.00335931201289976 0.00210526315789474 0.00742712137154175 0.00858885167053165
