"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"лучами" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0.0230308613542146 0.0790097445351593 0.0637484062898428 0 0 0.00999200639488409 0 0.0114731528223956 0 0 0.00694540908459508 0
"нашей" 0 0 0.00973994350832765 0 0.00782472613458529 0.0308665792113589 0 0.0230308613542146 0 0.0354157812721349 0 0 0 0 0 0.0104286161226405 0 0.0416724545075705 0.0478285823608188
"недавно" 0 0 0 0 0.0156494522691706 0.0231499344085192 0 0.0115154306771073 0 0.00708315625442697 0.0129433083096039 0.0394360642807848 0.00999200639488409 0.0111111111111111 0 0.0104286161226405 0.0283687943262411 0.0277816363383803 0.0286971494164913
"незаметно" 0 0 0.00973994350832765 0 0.0391236306729265 0.0540165136198781 0.0300932891965092 0.0690925840626439 0 0 0.0129433083096039 0 0 0.0111111111111111 0.0114731528223956 0 0 0 0
"непростой" 0 0 0 0 0.00782472613458529 0 0 0 0.0175577210078132 0.155829437597393 0 0 0 0 0 0 0 0 0
"оказалась" 0.0183755972069092 0.0175162024873008 0 0 0.0469483568075117 0.0308665792113589 0.0702176747918548 0.0230308613542146 0.0175577210078132 0.00708315625442697 0 0.00985901607019619 0 0 0 0 0 0 0
"пешком" 0 0.0175162024873008 0 0.00952743902439024 0.117370892018779 0 0.0200621927976728 0 0 0 0.0129433083096039 0 0.00999200639488409 0 0.0114731528223956 0.0104286161226405 0 0.0138908181691902 0
"писал" 0 0.070064809949203 0.029219830524983 0.00952743902439024 0.0312989045383412 0 0.0100310963988364 0 0.00877886050390659 0 0 0.00985901607019619 0 0.0666666666666667 0.0458926112895824 0 0 0 0
"поздно" 0 0.0175162024873008 0.029219830524983 0.00952743902439024 0.0234741784037559 0.0617331584227178 0.0100310963988364 0 0 0 0 0.00985901607019619 0.00999200639488409 0.0111111111111111 0.0114731528223956 0 0.00945626477541371 0.0208362272537852 0
"положил" 0 0.0875810124365038 0.0194798870166553 0.00952743902439024 0.00782472613458529 0 0 0.0115154306771073 0 0 0 0.0197180321403924 0.00999200639488409 0 0.0229463056447912 0.0208572322452811 0.00945626477541371 0.0277816363383803 0.0286971494164913
"помогал" 0.0183755972069092 0 0 0 0.00782472613458529 0.0617331584227178 0 0.0575771533855366 0.00877886050390659 0.0566652500354158 0 0.00985901607019619 0 0 0 0 0 0 0
"предложил" 0 0 0 0.00952743902439024 0.0234741784037559 0.0462998688170384 0.0401243855953456 0.0575771533855366 0.00877886050390659 0.0212494687632809 0 0 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"принесла" 0.0183755972069092 0 0 0 0.0391236306729265 0.0308665792113589 0.0401243855953456 0.0806080147397513 0 0.0141663125088539 0 0 0 0 0 0.0208572322452811 0 0 0
"пришли" 0.0551267916207277 0 0.0194798870166553 0.00952743902439024 0.0156494522691706 0.0308665792113589 0.0100310963988364 0.0115154306771073 0.0263365815117198 0 0.0258866166192079 0.00985901607019619 0 0 0.0229463056447912 0 0.0283687943262411 0 0
"промолвил" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0 0.0114731528223956 0.0208572322452811 0.0283687943262411 0.0694540908459508 0.0765257317773101
"рассказывали" 0 0 0.00973994350832765 0.00952743902439024 0 0.0462998688170384 0 0.0460617227084293 0 0.0779147187986967 0 0.00985901607019619 0 0 0 0 0.00945626477541371 0 0
"решительно" 0 0 0 0 0.0156494522691706 0 0.0100310963988364 0 0 0 0.0776598498576236 0.049295080350981 0 0.0111111111111111 0 0.0417144644905621 0.0189125295508274 0.0208362272537852 0.00956571647216376
"самому" 0 0.0175162024873008 0.0194798870166553 0.00952743902439024 0.0156494522691706 0.0154332896056795 0.0100310963988364 0 0 0 0.0388299249288118 0.0197180321403924 0.0199840127897682 0.0222222222222222 0.0114731528223956 0.0104286161226405 0.0378250591016548 0.00694540908459508 0
"свете" 0 0 0.00973994350832765 0 0.0156494522691706 0.0154332896056795 0 0 0.00877886050390659 0 0.0517732332384157 0.00985901607019619 0.0299760191846523 0 0 0.0208572322452811 0.0378250591016548 0.0138908181691902 0.0286971494164913
"сидит" 0 0 0.0194798870166553 0 0.0156494522691706 0.0154332896056795 0 0 0 0 0.0258866166192079 0 0 0.0222222222222222 0.0114731528223956 0.0312858483679216 0.066193853427896 0.0138908181691902 0.0191314329443275
"следует" 0 0 0 0.0190548780487805 0 0 0 0.0115154306771073 0 0 0.0129433083096039 0.0394360642807848 0.00999200639488409 0 0.0229463056447912 0.0417144644905621 0.0567375886524823 0.00694540908459508 0.0286971494164913
"собрались" 0 0 0 0.0190548780487805 0 0.0385832240141986 0.0100310963988364 0.0575771533855366 0 0.0424989375265618 0 0.00985901607019619 0.00999200639488409 0 0 0 0.0378250591016548 0 0
"старика" 0 0 0 0.0190548780487805 0.0156494522691706 0.0231499344085192 0 0.0230308613542146 0 0 0 0 0.00999200639488409 0 0 0.0208572322452811 0.00945626477541371 0.0347270454229754 0.0669600153051464
"старики" 0 0 0.029219830524983 0.0190548780487805 0 0.0925997376340767 0 0.0575771533855366 0 0.0141663125088539 0 0 0 0 0 0 0 0.00694540908459508 0
"столе" 0 0.140129619898406 0.0194798870166553 0.00952743902439024 0.0156494522691706 0.00771664480283973 0.0200621927976728 0.0230308613542146 0.00877886050390659 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0.0189125295508274 0 0.0191314329443275
"традиции" 0 0 0 0 0 0.0231499344085192 0 0.0575771533855366 0 0.120413656325259 0 0 0 0 0 0 0 0 0
"трудные" 0 0 0 0 0 0 0.0100310963988364 0 0.0175577210078132 0.155829437597393 0 0 0 0 0 0 0 0 0
"узнал" 0.0183755972069092 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0.0258866166192079 0.0295770482105886 0.00999200639488409 0.0111111111111111 0.0229463056447912 0.0625716967358432 0.0189125295508274 0.0277816363383803 0.00956571647216376
"улиц" 0 0 0 0 0.0234741784037559 0.00771664480283973 0.050155481994182 0 0.131682907558599 0 0 0.00985901607019619 0 0 0 0 0 0 0
"федорыч" 0 0 0 0 0 0 0 0 0 0 0 0 0.0899280575539568 0.0111111111111111 0.172097292335934 0 0 0 0
"акакиевича" 0 0 0 0 0 0 0 0 0 0 0 0.236616385684709 0 0 0 0 0 0 0
"акакия" 0 0 0 0 0 0 0 0 0 0 0 0.236616385684709 0 0 0 0 0 0 0
"васильевич" 0.183755972069092 0 0 0 0.0938967136150235 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0 0 0 0 0 0 0
"возвращался" 0.0367511944138184 0.0175162024873008 0 0.00952743902439024 0.0156494522691706 0.00771664480283973 0.0300932891965092 0.0115154306771073 0.0614520235273461 0.00708315625442697 0 0.0197180321403924 0 0 0 0.0104286161226405 0 0.0138908181691902 0
"возможно" 0 0.105097214923805 0 0 0.0312989045383412 0.00771664480283973 0.0802487711906911 0.034546292031322 0 0 0 0 0 0.0111111111111111 0.0114731528223956 0 0 0 0
"возразил" 0 0 0 0 0 0 0.0100310963988364 0 0 0 0 0 0 0 0 0.0625716967358432 0.0378250591016548 0.0347270454229754 0.0765257317773101
"губы" 0 0.0350324049746015 0.00973994350832765 0.038109756097561 0.00782472613458529 0 0 0 0 0 0.0258866166192079 0.0197180321403924 0.00999200639488409 0 0 0.0312858483679216 0.0378250591016548 0.0138908181691902 0.0191314329443275
"даст" 0 0 0.0194798870166553 0.0571646341463415 0 0 0 0 0 0.00708315625442697 0 0.00985901607019619 0.0299760191846523 0.0222222222222222 0.0229463056447912 0 0.0378250591016548 0 0.0286971494164913
"девочка" 0 0 0 0.00952743902439024 0 0.0231499344085192 0 0.0921234454168586 0 0 0 0 0 0 0 0.0312858483679216 0 0 0.0860914482494739
"ждали" 0.110253583241455 0 0 0 0.0234741784037559 0.0231499344085192 0.0200621927976728 0.0115154306771073 0.0263365815117198 0.0212494687632809 0 0 0 0 0.0229463056447912 0 0 0.00694540908459508 0
"жениться" 0 0.0350324049746015 0 0 0.00782472613458529 0.00771664480283973 0 0 0.00877886050390659 0 0.0258866166192079 0 0 0 0.149150986691143 0.0104286161226405 0 0.00694540908459508 0.0191314329443275
"живут" 0 0 0.029219830524983 0.0285823170731707 0 0.0154332896056795 0 0.0115154306771073 0 0.00708315625442697 0 0 0 0.0555555555555556 0.0458926112895824 0.0312858483679216 0 0.0138908181691902 0
"запах" 0 0.0175162024873008 0.029219830524983 0.0285823170731707 0.00782472613458529 0.00771664480283973 0.0300932891965092 0.0575771533855366 0 0.0141663125088539 0.0129433083096039 0 0 0 0 0.0104286161226405 0 0.0138908181691902 0.00956571647216376
"лежал" 0 0.0350324049746015 0.0486997175416383 0.0190548780487805 0 0.00771664480283973 0.0100310963988364 0.0115154306771073 0.043894302519533 0 0 0 0 0 0 0 0.0189125295508274 0.0347270454229754 0
"лето" 0 0 0.0389597740333106 0.0190548780487805 0.00782472613458529 0.0694498032255575 0 0.0460617227084293 0 0.0141663125088539 0 0 0 0 0 0.0208572322452811 0 0 0
"майор" 0 0 0 0 0 0 0 0 0 0 0.297696091120891 0 0.00999200639488409 0 0 0 0 0 0
"маленький" 0.0551267916207277 0 0.0389597740333106 0.0285823170731707 0.0391236306729265 0.00771664480283973 0.0100310963988364 0.0115154306771073 0.00877886050390659 0 0 0 0 0 0 0.0312858483679216 0.0189125295508274 0 0
"матушка" 0 0 0.0194798870166553 0 0 0 0 0.0115154306771073 0 0 0 0.0295770482105886 0.129896083133493 0.0222222222222222 0 0 0.0283687943262411 0 0
"месяц" 0.165380374862183 0 0 0 0 0.00771664480283973 0 0 0 0 0.0129433083096039 0.00985901607019619 0.0199840127897682 0.0444444444444444 0 0.0104286161226405 0 0.0277816363383803 0.00956571647216376
"многих" 0.0183755972069092 0 0 0 0.0234741784037559 0.0154332896056795 0.0300932891965092 0.0230308613542146 0.043894302519533 0.00708315625442697 0.0258866166192079 0.0295770482105886 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"надежд" 0.0735023888276369 0 0 0 0.0234741784037559 0 0.0802487711906911 0.0690925840626439 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"новой" 0.0183755972069092 0 0.029219830524983 0.00952743902439024 0.00782472613458529 0.0231499344085192 0.0601865783930184 0.0230308613542146 0.00877886050390659 0 0 0.0295770482105886 0 0 0.0114731528223956 0 0 0.0138908181691902 0
"одинаково" 0 0.0175162024873008 0 0 0.140845070422535 0.00771664480283973 0.0100310963988364 0.0230308613542146 0 0 0 0 0 0 0.0114731528223956 0 0 0 0
"печь" 0 0.0175162024873008 0.0779195480666212 0.0476371951219512 0 0.0154332896056795 0 0.0690925840626439 0 0.00708315625442697 0 0 0 0 0 0.0104286161226405 0 0 0
"плохо" 0 0 0.00973994350832765 0.0285823170731707 0.00782472613458529 0 0 0.0115154306771073 0.0263365815117198 0 0 0 0 0.0111111111111111 0 0.0417144644905621 0.0283687943262411 0.0138908181691902 0.0478285823608188
"полно" 0 0 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0.0111111111111111 0.0229463056447912 0.0312858483679216 0.0851063829787234 0 0.0669600153051464
"продолжалась" 0.0551267916207277 0 0.0194798870166553 0 0 0.0617331584227178 0.0401243855953456 0.0460617227084293 0.00877886050390659 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0
"работе" 0 0 0 0.00952743902439024 0.0234741784037559 0.0231499344085192 0.0200621927976728 0.0115154306771073 0.0702308840312527 0.0354157812721349 0 0 0 0 0 0 0 0.00694540908459508 0
"раздался" 0 0 0 0 0.00782472613458529 0 0 0.0230308613542146 0 0 0 0 0 0 0 0.0521430806132026 0.0378250591016548 0.0416724545075705 0.0573942988329826
"роста" 0 0 0 0 0.0312989045383412 0 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.00708315625442697 0 0.0197180321403924 0 0 0 0.0417144644905621 0.00945626477541371 0.0138908181691902 0.0669600153051464
"след" 0 0 0 0.0190548780487805 0.0312989045383412 0.0231499344085192 0.0200621927976728 0.0230308613542146 0.0175577210078132 0 0 0.00985901607019619 0 0.0222222222222222 0 0.0104286161226405 0.0283687943262411 0.00694540908459508 0.00956571647216376
"случае" 0 0 0 0 0 0 0 0 0 0.00708315625442697 0.0388299249288118 0.0197180321403924 0.00999200639488409 0 0.0344194584671868 0.0417144644905621 0.0283687943262411 0.0138908181691902 0.0478285823608188
"уважали" 0.0367511944138184 0 0.00973994350832765 0 0.0234741784037559 0.0231499344085192 0 0 0.0702308840312527 0.0424989375265618 0 0 0 0 0 0 0.00945626477541371 0 0
"углу" 0.0367511944138184 0.0175162024873008 0.0194798870166553 0.0190548780487805 0.0234741784037559 0.00771664480283973 0.0100310963988364 0 0.0175577210078132 0 0 0 0 0 0 0.0104286161226405 0.0378250591016548 0.00694540908459508 0.0382628658886551
"ходить" 0 0.0525486074619023 0.029219830524983 0 0.0156494522691706 0.00771664480283973 0 0.0230308613542146 0.00877886050390659 0 0.0258866166192079 0 0.0499600319744205 0 0.0114731528223956 0.0104286161226405 0 0.0138908181691902 0.00956571647216376
"хозяйство" 0 0 0.00973994350832765 0.00952743902439024 0 0.100316382436916 0 0 0 0.0283326250177079 0 0 0.00999200639488409 0 0 0.0208572322452811 0.0189125295508274 0 0
"часов" 0 0 0 0 0.0156494522691706 0 0.0200621927976728 0.0230308613542146 0.00877886050390659 0 0.0129433083096039 0.0197180321403924 0 0.0222222222222222 0.0803120697567692 0.0104286161226405 0 0.00694540908459508 0.0286971494164913
"читал" 0 0.0525486074619023 0.00973994350832765 0.00952743902439024 0.00782472613458529 0 0.0100310963988364 0 0.0526731630234396 0.00708315625442697 0 0 0.0499600319744205 0.0222222222222222 0.0114731528223956 0 0.0189125295508274 0 0
"шел" 0 0 0 0.038109756097561 0.0234741784037559 0.00771664480283973 0.0100310963988364 0 0 0 0.0129433083096039 0.049295080350981 0.00999200639488409 0 0 0 0.00945626477541371 0.0416724545075705 0.00956571647216376
"шёл" 0.0183755972069092 0.0875810124365038 0.0389597740333106 0.00952743902439024 0.0312989045383412 0.0154332896056795 0.0100310963988364 0 0.00877886050390659 0.0354157812721349 0 0 0 0 0 0 0 0 0
"андрея" 0.0918779860345461 0 0 0 0.0156494522691706 0.00771664480283973 0.0902798675895275 0 0.043894302519533 0 0 0 0 0 0 0 0 0.00694540908459508 0
"большим" 0.0551267916207277 0 0.00973994350832765 0.00952743902439024 0.0156494522691706 0.0308665792113589 0.0100310963988364 0 0.0175577210078132 0 0.0647165415480197 0.00985901607019619 0 0 0 0.0104286161226405 0.00945626477541371 0 0.00956571647216376
"взглядом" 0 0.0525486074619023 0.0194798870166553 0.0190548780487805 0.0391236306729265 0.00771664480283973 0.0100310963988364 0 0.0263365815117198 0 0 0 0 0.0111111111111111 0.0229463056447912 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"взять" 0 0 0 0.00952743902439024 0 0.00771664480283973 0.0200621927976728 0 0 0 0.0258866166192079 0.0394360642807848 0.0199840127897682 0.0111111111111111 0.0114731528223956 0.0104286161226405 0 0.0416724545075705 0.0191314329443275
"высоко" 0.0183755972069092 0 0.00973994350832765 0 0.00782472613458529 0.0154332896056795 0.0100310963988364 0.0460617227084293 0 0.0141663125088539 0 0 0 0.0111111111111111 0 0.0208572322452811 0 0.0347270454229754 0.0286971494164913
"губернии" 0.0918779860345461 0.0350324049746015 0 0.00952743902439024 0 0.0154332896056795 0.0100310963988364 0.0115154306771073 0 0 0 0 0.0199840127897682 0 0 0.0521430806132026 0.0189125295508274 0.00694540908459508 0.00956571647216376
"девушку" 0.0183755972069092 0 0 0 0.0156494522691706 0.0617331584227178 0.0300932891965092 0 0.0526731630234396 0.0141663125088539 0 0 0 0 0.0114731528223956 0 0 0 0
"действительно" 0 0.070064809949203 0.0194798870166553 0 0.0234741784037559 0.00771664480283973 0 0 0 0 0.0258866166192079 0 0 0 0 0.0312858483679216 0.0283687943262411 0.0138908181691902 0.0286971494164913
"делал" 0 0.0350324049746015 0.0194798870166553 0.00952743902439024 0 0 0.0200621927976728 0 0.0263365815117198 0.0141663125088539 0.0388299249288118 0.00985901607019619 0.0199840127897682 0.0111111111111111 0.0229463056447912 0.0104286161226405 0 0.00694540908459508 0
"дружба" 0 0 0 0 0.00782472613458529 0.0385832240141986 0.0100310963988364 0 0.043894302519533 0.0283326250177079 0 0 0.00999200639488409 0.0555555555555556 0.0114731528223956 0 0 0 0
"дух" 0 0.0175162024873008 0.00973994350832765 0 0.00782472613458529 0.0154332896056795 0.0200621927976728 0.0575771533855366 0.00877886050390659 0.0212494687632809 0 0.0197180321403924 0 0.0222222222222222 0.0344194584671868 0 0 0 0
"забот" 0 0 0 0 0.00782472613458529 0 0.0401243855953456 0.0575771533855366 0.00877886050390659 0.0708315625442697 0 0 0.0199840127897682 0 0 0 0 0 0
"зари" 0 0 0 0 0 0.0385832240141986 0 0.0115154306771073 0 0.0849978750531237 0 0 0 0 0 0.0208572322452811 0 0.0208362272537852 0
"избу" 0 0 0.0194798870166553 0.038109756097561 0 0 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0 0 0.0625716967358432 0 0.0138908181691902 0.0669600153051464
"историю" 0.0367511944138184 0 0 0 0.0234741784037559 0.0308665792113589 0.0401243855953456 0.0460617227084293 0.0263365815117198 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0.00956571647216376
"комнаты" 0.0183755972069092 0.0525486074619023 0 0 0.0234741784037559 0 0 0.0115154306771073 0 0 0.0258866166192079 0.0690131124913734 0.0199840127897682 0 0.0114731528223956 0 0.00945626477541371 0 0.0191314329443275
"костя" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159744408945687 0
"котором" 0 0.0175162024873008 0.029219830524983 0.00952743902439024 0.0156494522691706 0 0 0 0.00877886050390659 0.0283326250177079 0.0388299249288118 0.0394360642807848 0.00999200639488409 0.0222222222222222 0 0 0 0.00694540908459508 0
"красотой" 0 0 0 0 0 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.105346326046879 0.0424989375265618 0 0 0.00999200639488409 0 0 0 0 0 0
"мальчик" 0 0 0.0194798870166553 0.0190548780487805 0.00782472613458529 0.0231499344085192 0 0.0230308613542146 0.0351154420156264 0 0.0129433083096039 0 0 0 0 0.0104286161226405 0 0.0486178635921656 0
"министерства" 0.0183755972069092 0.0350324049746015 0 0 0.0704225352112676 0 0.1103420603872 0 0 0 0 0 0 0 0 0 0 0 0
"нами" 0 0 0 0.0190548780487805 0 0.00771664480283973 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0.0222222222222222 0.0229463056447912 0.0312858483679216 0 0.0555632726767607 0.0286971494164913
"например" 0 0 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0.0111111111111111 0.0344194584671868 0.0625716967358432 0.0378250591016548 0.0416724545075705 0.00956571647216376
"нашего" 0 0 0 0 0.0391236306729265 0.00771664480283973 0 0 0 0 0.0129433083096039 0 0.0299760191846523 0.0111111111111111 0 0.0208572322452811 0.0472813238770686 0.0208362272537852 0.0191314329443275
